block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1068	1	2685	1588	df	norm_f.wav	17964	19032	21589
2	2	3_1	3	1	866	1	1752	2011	fd	norm_f.wav	25395	26261	29452
2	3	2_3	3	2	895	1	2872	1421	ef	norm_f.wav	34355	35250	37843
2	4	3_2	2	2	1226	1	3162	1733	fe	norm_e.wav	43066	44292	46835
2	5	2_1	2	2	1079	0	4089	1823	ed	norm_e.wav	52953	54032	56806
2	6	3_2	2	2	1238	1	2720	1346	fe	norm_e.wav	61565	62803	64970
2	7	2_3	2	1	1013	1	2301	1869	ef	norm_e.wav	69307	70320	73213
2	8	1_3	1	1	1354	1	2097	1510	df	norm_k.wav	77363	78717	80915
2	9	3_2	3	1	990	1	2863	1584	fe	norm_f.wav	85810	86800	89449
2	10	2_3	2	1	880	1	3569	1333	ef	norm_e.wav	95056	95936	98419
2	11	1_2	1	1	979	1	2286	2140	de	norm_k.wav	102734	103713	106906
2	12	2_1	2	1	1423	1	3332	1850	ed	norm_e.wav	112280	113703	116177
2	13	1_3	3	2	1152	1	2990	2253	df	norm_f.wav	121199	122351	125501
2	14	3_1	1	2	1324	1	3164	998	fd	norm_k.wav	130694	132018	133726
2	15	1_2	1	1	1038	1	3374	2549	de	norm_k.wav	139144	140182	143738
2	16	2_1	1	2	763	1	2760	2563	ed	norm_k.wav	148531	149294	153132
2	17	1_3	1	1	1157	1	3788	1124	df	norm_k.wav	158959	160116	162114
2	18	1_2	2	2	1024	1	2398	2175	de	norm_e.wav	166550	167574	170766
2	19	3_1	3	1	895	1	3082	2016	fd	norm_f.wav	175895	176790	179967
2	20	1_2	2	2	1111	1	3043	1211	de	norm_e.wav	185056	186167	188303
2	21	3_1	1	2	1038	1	2608	1857	fd	norm_k.wav	192942	193980	196829
2	22	3_2	3	1	1257	1	2873	1861	fe	norm_f.wav	201747	203004	205654
2	23	2_3	3	2	932	1	3221	2482	ef	norm_f.wav	210916	211848	215436
2	24	2_1	1	2	1251	1	3440	2350	ed	norm_k.wav	220916	222167	225304
