block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	948	1	2720	2253	df	norm_f.wav	18621	19569	22922
2	2	3_1	3	1	1073	1	3221	1346	fd	norm_f.wav	28175	29248	31550
2	3	2_3	3	2	910	1	3374	1861	ef	norm_f.wav	36946	37856	40833
2	4	3_2	2	2	1152	1	3164	2140	fe	norm_e.wav	46020	47172	50197
2	5	2_1	2	2	1825	0	3788	1421	ed	norm_e.wav	56012	57837	59462
2	6	3_2	2	0	0	2	2872	2350	fe	norm_e.wav	64364	0	68743
2	7	2_3	2	1	1193	1	2873	1850	ef	norm_e.wav	73650	74843	77527
2	8	1_3	1	1	1232	1	1752	1124	df	norm_k.wav	81314	82546	84469
2	9	3_2	3	1	1272	1	2608	1869	fe	norm_f.wav	89104	90376	93015
2	10	2_3	2	1	1195	1	3162	2011	ef	norm_e.wav	98210	99405	102242
2	11	1_2	1	0	0	2	2301	1510	de	norm_k.wav	106567	0	110109
2	12	2_1	2	2	1464	0	3440	1211	ed	norm_e.wav	115573	117037	118811
2	13	1_3	3	2	1082	1	2863	998	df	norm_f.wav	123698	124780	126733
2	14	3_1	1	2	1085	1	2097	1584	fd	norm_k.wav	130866	131951	134487
2	15	1_2	1	0	0	2	2398	1857	de	norm_k.wav	138919	0	142811
2	16	2_1	1	1	1373	0	3043	1733	ed	norm_k.wav	147881	149254	151638
2	17	1_3	1	1	1356	1	2990	2563	df	norm_k.wav	156663	158019	161253
2	18	1_2	2	2	1974	1	2760	1823	de	norm_e.wav	166051	168025	169898
2	19	3_1	3	0	0	2	3082	2482	fd	norm_f.wav	175008	0	179525
2	20	1_2	2	0	0	2	3569	1588	de	norm_e.wav	185130	0	188749
2	21	3_1	1	2	1205	1	4089	2549	fd	norm_k.wav	194868	196073	199461
2	22	3_2	3	1	1731	1	3332	2175	fe	norm_f.wav	204829	206560	209039
2	23	2_3	3	2	1423	1	2685	2016	ef	norm_f.wav	213750	215173	217798
2	24	2_1	1	0	0	2	2286	1333	ed	norm_k.wav	222119	0	225483
