block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	0	0	2	3332	1823	ac	norm_a.wav	24494	0	28355
1	2	2_3	3	0	0	2	2720	1211	bc	norm_s.wav	33102	0	36360
1	3	2_1	1	1	930	0	3082	1421	ba	norm_a.wav	41481	42411	44936
1	4	2_1	1	2	1142	1	4089	1584	ba	norm_a.wav	51054	52196	54682
1	5	1_3	3	0	0	2	2872	1588	ac	norm_s.wav	59587	0	63219
1	6	3_1	3	1	1387	1	2286	2253	ca	norm_s.wav	67534	68921	71834
1	7	2_3	2	1	1617	1	2685	2140	bc	norm_d.wav	76550	78167	80721
1	8	2_3	2	1	1057	1	3162	1510	bc	norm_d.wav	85910	86967	89457
1	9	1_2	2	2	1845	1	2398	1857	ab	norm_d.wav	93879	95724	97771
1	10	1_3	1	1	975	1	2990	1346	ac	norm_a.wav	102787	103762	106160
1	11	3_2	2	2	1186	1	2301	1861	cb	norm_d.wav	110498	111684	114408
1	12	1_2	1	1	994	1	2760	2563	ab	norm_a.wav	119207	120201	123793
1	13	3_1	3	1	1397	1	3440	2482	ca	norm_s.wav	129270	130667	133795
1	14	2_1	2	1	1252	1	3569	1850	ba	norm_d.wav	139399	140651	143280
1	15	3_2	2	2	1019	1	3374	2175	cb	norm_d.wav	148687	149706	152888
1	16	3_2	3	1	1056	1	3221	2011	cb	norm_s.wav	158134	159190	162173
1	17	2_3	3	2	1078	1	2097	2350	bc	norm_s.wav	166310	167388	170696
1	18	1_2	2	1	1031	0	3788	1869	ab	norm_d.wav	176517	177548	180414
1	19	1_3	3	2	1209	1	2873	1733	ac	norm_s.wav	185318	186527	189078
1	20	3_2	3	1	1253	1	3164	998	cb	norm_s.wav	194276	195529	197310
1	21	3_1	1	2	1141	1	1752	2016	ca	norm_a.wav	201097	202238	205144
1	22	3_1	1	2	1033	1	2863	2549	ca	norm_a.wav	210041	211074	214627
1	23	2_1	2	1	1661	1	3043	1124	ba	norm_d.wav	219704	221365	222852
1	24	1_2	1	2	1381	0	2608	1333	ab	norm_a.wav	227486	228867	230844
