block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	0	0	2	3440	2140	df	norm_k.wav	22975	0	27142
2	2	3_1	3	2	891	0	3221	1823	fd	norm_k.wav	32391	33282	36244
2	3	2_3	3	0	0	2	2608	1869	ef	norm_k.wav	40880	0	44774
2	4	3_2	2	1	1868	0	3043	1510	fe	norm_e.wav	49866	51734	53400
2	5	2_1	2	1	505	1	2720	2563	ed	norm_e.wav	58144	58649	62737
2	6	3_2	2	1	1743	0	3082	1861	fe	norm_e.wav	67858	69601	71754
2	7	2_3	2	1	1266	1	2286	2350	ef	norm_e.wav	76080	77346	80461
2	8	1_3	1	1	857	1	1752	2482	df	norm_f.wav	84280	85137	88794
2	9	3_2	3	2	1770	0	3164	2253	fe	norm_k.wav	93994	95764	98283
2	10	2_3	2	1	660	1	2398	1733	ef	norm_e.wav	102712	103372	106481
2	11	1_2	1	1	1702	1	2873	1857	de	norm_f.wav	111389	113091	115273
2	12	2_1	2	1	911	1	2863	1850	ed	norm_e.wav	120163	121074	124067
2	13	1_3	3	2	1249	1	2872	2016	df	norm_k.wav	128974	130223	133018
2	14	3_1	1	1	1677	0	3569	2011	fd	norm_f.wav	138622	140299	142664
2	15	1_2	1	2	1020	0	2760	1421	de	norm_f.wav	147448	148468	150892
2	16	2_1	1	1	848	0	2990	2175	ed	norm_f.wav	155913	156761	160114
2	17	1_3	1	1	1996	1	3332	1124	df	norm_f.wav	165473	167469	168631
2	18	1_2	2	0	0	2	3374	1211	de	norm_e.wav	174032	0	177270
2	19	3_1	3	1	1244	1	2097	1346	fd	norm_k.wav	181407	182651	184789
2	20	1_2	2	0	0	2	3162	1584	de	norm_e.wav	189990	0	193612
2	21	3_1	1	2	732	1	4089	998	fd	norm_f.wav	199735	200467	202777
2	22	3_2	3	1	1163	1	3788	2549	fe	norm_k.wav	208602	209765	213180
2	23	2_3	3	1	1224	0	2301	1588	ef	norm_k.wav	217516	218740	221153
2	24	2_1	1	1	529	0	2685	1333	ed	norm_f.wav	225868	226397	229250
