block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
RL

0	1	1	1	1	C	0	0	0	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	2	1	2	0	C	1	0	1746	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	3	2	4	0	C	1	0	1247	0	Ⴉ	cut_g_stereo_44KHz.wav
0	4	2	3	1	C	1	1	1353	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	5	1	2	0	C	1	0	1883	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	6	2	4	0	C	1	0	1117	0	Ⴉ	cut_g_stereo_44KHz.wav
0	7	1	1	1	C	1	1	879	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	8	2	3	1	C	2	0	1677	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	9	2	3	1	C	2	0	1302	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	10	1	2	0	C	1	0	1640	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	11	2	4	0	C	1	0	1500	0	Ⴉ	cut_g_stereo_44KHz.wav
0	12	1	1	1	C	1	1	1349	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	13	1	2	0	C	1	0	1079	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	14	1	1	1	C	2	0	624	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	15	2	3	1	C	2	0	1306	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	16	2	4	0	C	1	0	1199	0	Ⴉ	cut_g_stereo_44KHz.wav
0	17	2	3	1	C	2	0	1179	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	18	1	2	0	C	1	0	1701	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	19	1	1	1	C	1	1	1107	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	20	2	4	0	C	1	0	1076	0	Ⴉ	cut_g_stereo_44KHz.wav
0	21	2	4	0	C	1	0	889	0	Ⴉ	cut_g_stereo_44KHz.wav
0	22	1	1	1	C	2	0	445	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	23	1	2	0	C	1	0	1166	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	24	2	3	1	C	2	0	1271	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	25	2	4	0	C	1	0	1561	0	Ⴉ	cut_g_stereo_44KHz.wav
0	26	2	3	1	C	0	0	0	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	27	1	2	0	C	2	1	1307	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	28	1	1	1	C	2	0	1243	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	29	1	1	1	C	1	1	865	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	30	2	4	0	C	1	0	915	0	Ⴉ	cut_g_stereo_44KHz.wav
avg_resp = 1143
1	1	1	1	1	C	1	1	1746	1	Ⴉ	cut_r_stereo_44KHz.wav
1	2	2	2	1	C	2	0	1100	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	3	3	4	2	I	2	0	1133	0	Ⴕ	cut_j_stereo_44KHz.wav
1	4	4	4	2	I	1	0	1144	1	Ⴐ	cut_j_stereo_44KHz.wav
1	5	1	2	0	C	1	0	895	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	6	3	3	2	I	2	0	1008	0	Ⴕ	cut_s_stereo_44KHz.wav
1	7	4	3	2	I	2	0	890	0	Ⴐ	cut_s_stereo_44KHz.wav
1	8	2	1	0	C	2	1	1022	1	Ⴌ	cut_r_stereo_44KHz.wav
1	9	1	2	0	C	2	1	1017	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	10	4	4	2	I	1	0	1920	0	Ⴐ	cut_j_stereo_44KHz.wav
1	11	3	4	2	I	2	0	1188	1	Ⴕ	cut_j_stereo_44KHz.wav
1	12	2	2	1	C	1	1	1182	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	13	4	3	2	I	2	0	1361	1	Ⴐ	cut_s_stereo_44KHz.wav
1	14	2	1	0	C	1	0	1106	0	Ⴌ	cut_r_stereo_44KHz.wav
1	15	1	1	1	C	2	0	915	0	Ⴉ	cut_r_stereo_44KHz.wav
1	16	3	3	2	I	1	0	1413	1	Ⴕ	cut_s_stereo_44KHz.wav
1	17	2	2	1	C	1	1	889	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	18	1	1	1	C	1	1	1069	1	Ⴉ	cut_r_stereo_44KHz.wav
1	19	4	3	2	I	2	0	1321	0	Ⴐ	cut_s_stereo_44KHz.wav
1	20	3	4	2	I	1	0	1226	1	Ⴕ	cut_j_stereo_44KHz.wav
1	21	4	4	2	I	1	0	1200	0	Ⴐ	cut_j_stereo_44KHz.wav
1	22	1	2	0	C	2	1	1489	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	23	2	1	0	C	2	1	1490	1	Ⴌ	cut_r_stereo_44KHz.wav
1	24	3	3	2	I	1	0	1662	0	Ⴕ	cut_s_stereo_44KHz.wav
1	25	1	2	0	C	2	1	838	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	26	2	1	0	C	1	0	1625	0	Ⴌ	cut_r_stereo_44KHz.wav
1	27	3	3	2	I	2	0	1405	0	Ⴕ	cut_s_stereo_44KHz.wav
1	28	4	4	2	I	1	0	1274	1	Ⴐ	cut_j_stereo_44KHz.wav
1	29	2	2	1	C	1	1	1042	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	30	3	4	2	I	2	0	1876	0	Ⴕ	cut_j_stereo_44KHz.wav
1	31	4	3	2	I	1	0	1497	1	Ⴐ	cut_s_stereo_44KHz.wav
1	32	1	1	1	C	2	0	1459	0	Ⴉ	cut_r_stereo_44KHz.wav
1	33	4	4	2	I	2	0	1833	0	Ⴐ	cut_j_stereo_44KHz.wav
1	34	1	2	0	C	1	0	1637	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	35	2	1	0	C	1	0	1146	0	Ⴌ	cut_r_stereo_44KHz.wav
1	36	3	4	2	I	1	0	1380	0	Ⴕ	cut_j_stereo_44KHz.wav
1	37	1	1	1	C	2	0	1669	0	Ⴉ	cut_r_stereo_44KHz.wav
1	38	2	2	1	C	1	1	971	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	39	3	3	2	I	2	0	1218	0	Ⴕ	cut_s_stereo_44KHz.wav
1	40	4	3	2	I	1	0	1300	1	Ⴐ	cut_s_stereo_44KHz.wav
1	41	3	3	2	I	1	0	1313	1	Ⴕ	cut_s_stereo_44KHz.wav
1	42	4	4	2	I	1	0	1468	1	Ⴐ	cut_j_stereo_44KHz.wav
1	43	1	1	1	C	0	0	0	0	Ⴉ	cut_r_stereo_44KHz.wav
1	44	2	2	1	C	2	0	849	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	45	1	2	0	C	1	0	884	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	46	3	4	2	I	2	0	1891	0	Ⴕ	cut_j_stereo_44KHz.wav
1	47	2	1	0	C	1	0	1094	0	Ⴌ	cut_r_stereo_44KHz.wav
1	48	4	3	2	I	1	0	1181	0	Ⴐ	cut_s_stereo_44KHz.wav
1	49	2	1	0	C	1	0	1213	0	Ⴌ	cut_r_stereo_44KHz.wav
1	50	3	3	2	I	1	0	1310	0	Ⴕ	cut_s_stereo_44KHz.wav
1	51	4	4	2	I	2	0	802	0	Ⴐ	cut_j_stereo_44KHz.wav
1	52	1	1	1	C	1	1	1214	1	Ⴉ	cut_r_stereo_44KHz.wav
1	53	4	3	2	I	1	0	1445	1	Ⴐ	cut_s_stereo_44KHz.wav
1	54	3	4	2	I	1	0	1714	0	Ⴕ	cut_j_stereo_44KHz.wav
1	55	1	2	0	C	2	1	1256	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	56	2	2	1	C	1	1	863	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	57	1	2	0	C	1	0	974	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	58	4	3	2	I	1	0	1664	1	Ⴐ	cut_s_stereo_44KHz.wav
1	59	2	1	0	C	1	0	1286	0	Ⴌ	cut_r_stereo_44KHz.wav
1	60	3	3	2	I	0	0	0	0	Ⴕ	cut_s_stereo_44KHz.wav
1	61	1	1	1	C	1	1	1452	1	Ⴉ	cut_r_stereo_44KHz.wav
1	62	3	4	2	I	1	0	1359	1	Ⴕ	cut_j_stereo_44KHz.wav
1	63	2	2	1	C	2	0	1459	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	64	4	4	2	I	2	0	1243	0	Ⴐ	cut_j_stereo_44KHz.wav
1	65	2	1	0	C	2	1	1353	1	Ⴌ	cut_r_stereo_44KHz.wav
1	66	1	2	0	C	2	1	1000	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	67	3	4	2	I	2	0	1176	1	Ⴕ	cut_j_stereo_44KHz.wav
1	68	4	3	2	I	2	0	1562	1	Ⴐ	cut_s_stereo_44KHz.wav
1	69	1	1	1	C	1	1	1344	1	Ⴉ	cut_r_stereo_44KHz.wav
1	70	3	3	2	I	2	0	1859	1	Ⴕ	cut_s_stereo_44KHz.wav
1	71	2	2	1	C	2	0	1442	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	72	4	4	2	I	2	0	926	1	Ⴐ	cut_j_stereo_44KHz.wav
1	73	2	1	0	C	1	0	461	0	Ⴌ	cut_r_stereo_44KHz.wav
1	74	1	2	0	C	1	0	1375	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	75	4	3	2	I	2	0	1014	0	Ⴐ	cut_s_stereo_44KHz.wav
1	76	3	3	2	I	2	0	764	1	Ⴕ	cut_s_stereo_44KHz.wav
1	77	4	4	2	I	2	0	1134	1	Ⴐ	cut_j_stereo_44KHz.wav
1	78	2	2	1	C	2	0	1005	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	79	3	4	2	I	2	0	1465	0	Ⴕ	cut_j_stereo_44KHz.wav
1	80	1	1	1	C	0	0	0	0	Ⴉ	cut_r_stereo_44KHz.wav
1	81	3	4	2	I	1	0	1654	1	Ⴕ	cut_j_stereo_44KHz.wav
1	82	2	1	0	C	1	0	1364	0	Ⴌ	cut_r_stereo_44KHz.wav
1	83	1	1	1	C	2	0	928	0	Ⴉ	cut_r_stereo_44KHz.wav
1	84	4	3	2	I	1	0	1484	1	Ⴐ	cut_s_stereo_44KHz.wav
1	85	2	2	1	C	2	0	1043	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	86	4	4	2	I	2	0	908	1	Ⴐ	cut_j_stereo_44KHz.wav
1	87	1	2	0	C	1	0	1644	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	88	3	3	2	I	2	0	1747	0	Ⴕ	cut_s_stereo_44KHz.wav
1	89	1	2	0	C	1	0	1181	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	90	3	3	2	I	2	0	1374	1	Ⴕ	cut_s_stereo_44KHz.wav
1	91	4	4	2	I	2	0	1059	0	Ⴐ	cut_j_stereo_44KHz.wav
1	92	2	1	0	C	1	0	883	0	Ⴌ	cut_r_stereo_44KHz.wav
1	93	4	3	2	I	2	0	1400	0	Ⴐ	cut_s_stereo_44KHz.wav
1	94	1	1	1	C	1	1	1340	1	Ⴉ	cut_r_stereo_44KHz.wav
1	95	3	4	2	I	2	0	769	0	Ⴕ	cut_j_stereo_44KHz.wav
1	96	2	2	1	C	2	0	1425	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	97	3	4	2	I	1	0	1199	0	Ⴕ	cut_j_stereo_44KHz.wav
1	98	2	1	0	C	2	1	1440	1	Ⴌ	cut_r_stereo_44KHz.wav
1	99	1	1	1	C	1	1	788	1	Ⴉ	cut_r_stereo_44KHz.wav
1	100	4	3	2	I	1	0	1063	0	Ⴐ	cut_s_stereo_44KHz.wav
1	101	2	2	1	C	2	0	999	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	102	4	4	2	I	2	0	923	0	Ⴐ	cut_j_stereo_44KHz.wav
1	103	1	2	0	C	1	0	979	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	104	3	3	2	I	2	0	1708	0	Ⴕ	cut_s_stereo_44KHz.wav
1	105	1	1	1	C	2	0	1594	0	Ⴉ	cut_r_stereo_44KHz.wav
1	106	3	3	2	I	2	0	1378	1	Ⴕ	cut_s_stereo_44KHz.wav
1	107	4	4	2	I	2	0	906	0	Ⴐ	cut_j_stereo_44KHz.wav
1	108	2	2	1	C	1	1	1380	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	109	3	4	2	I	0	0	0	0	Ⴕ	cut_j_stereo_44KHz.wav
1	110	2	1	0	C	2	1	1100	1	Ⴌ	cut_r_stereo_44KHz.wav
1	111	4	3	2	I	2	0	1113	1	Ⴐ	cut_s_stereo_44KHz.wav
1	112	1	2	0	C	1	0	1127	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	113	2	1	0	C	2	1	641	1	Ⴌ	cut_r_stereo_44KHz.wav
1	114	3	4	2	I	1	0	1369	0	Ⴕ	cut_j_stereo_44KHz.wav
1	115	4	4	2	I	1	0	972	0	Ⴐ	cut_j_stereo_44KHz.wav
1	116	1	1	1	C	2	0	1159	0	Ⴉ	cut_r_stereo_44KHz.wav
1	117	3	3	2	I	2	0	1036	0	Ⴕ	cut_s_stereo_44KHz.wav
1	118	4	3	2	I	1	0	776	0	Ⴐ	cut_s_stereo_44KHz.wav
1	119	2	2	1	C	0	0	0	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	120	1	2	0	C	2	1	840	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	121	4	3	2	I	2	0	1722	1	Ⴐ	cut_s_stereo_44KHz.wav
1	122	1	2	0	C	2	1	1375	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	123	2	1	0	C	1	0	1255	0	Ⴌ	cut_r_stereo_44KHz.wav
1	124	3	3	2	I	2	0	682	1	Ⴕ	cut_s_stereo_44KHz.wav
1	125	4	4	2	I	1	0	1195	0	Ⴐ	cut_j_stereo_44KHz.wav
1	126	1	1	1	C	2	0	788	0	Ⴉ	cut_r_stereo_44KHz.wav
1	127	2	2	1	C	1	1	1403	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	128	3	4	2	I	2	0	800	1	Ⴕ	cut_j_stereo_44KHz.wav
1	129	1	2	0	C	2	1	1266	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	130	4	4	2	I	2	0	1615	1	Ⴐ	cut_j_stereo_44KHz.wav
1	131	2	2	1	C	2	0	1154	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	132	3	4	2	I	2	0	1169	1	Ⴕ	cut_j_stereo_44KHz.wav
1	133	2	1	0	C	2	1	1128	1	Ⴌ	cut_r_stereo_44KHz.wav
1	134	3	3	2	I	2	0	1201	0	Ⴕ	cut_s_stereo_44KHz.wav
1	135	1	1	1	C	1	1	1724	1	Ⴉ	cut_r_stereo_44KHz.wav
1	136	4	3	2	I	2	0	1193	0	Ⴐ	cut_s_stereo_44KHz.wav
1	137	1	2	0	C	1	0	1227	0	Ⴉ	cut_oei_stereo_44KHz.wav
1	138	2	1	0	C	2	1	889	1	Ⴌ	cut_r_stereo_44KHz.wav
1	139	4	4	2	I	1	0	1504	1	Ⴐ	cut_j_stereo_44KHz.wav
1	140	3	3	2	I	2	0	747	0	Ⴕ	cut_s_stereo_44KHz.wav
1	141	2	2	1	C	1	1	854	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	142	3	4	2	I	2	0	995	1	Ⴕ	cut_j_stereo_44KHz.wav
1	143	1	1	1	C	2	0	974	0	Ⴉ	cut_r_stereo_44KHz.wav
1	144	4	3	2	I	2	0	1127	0	Ⴐ	cut_s_stereo_44KHz.wav
1	145	2	1	0	C	2	1	1421	1	Ⴌ	cut_r_stereo_44KHz.wav
1	146	3	4	2	I	2	0	1148	0	Ⴕ	cut_j_stereo_44KHz.wav
1	147	1	2	0	C	2	1	1221	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	148	4	4	2	I	1	0	1191	1	Ⴐ	cut_j_stereo_44KHz.wav
1	149	1	1	1	C	1	1	925	1	Ⴉ	cut_r_stereo_44KHz.wav
1	150	3	3	2	I	2	0	947	0	Ⴕ	cut_s_stereo_44KHz.wav
1	151	2	2	1	C	1	1	1148	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	152	4	3	2	I	2	0	865	0	Ⴐ	cut_s_stereo_44KHz.wav
1	153	1	1	1	C	1	1	1011	1	Ⴉ	cut_r_stereo_44KHz.wav
1	154	4	3	2	I	1	0	1277	0	Ⴐ	cut_s_stereo_44KHz.wav
1	155	2	2	1	C	2	0	1203	0	Ⴌ	cut_oei_stereo_44KHz.wav
1	156	3	3	2	I	2	0	1009	1	Ⴕ	cut_s_stereo_44KHz.wav
1	157	4	4	2	I	1	0	992	0	Ⴐ	cut_j_stereo_44KHz.wav
1	158	2	1	0	C	2	1	1257	1	Ⴌ	cut_r_stereo_44KHz.wav
1	159	1	2	0	C	2	1	991	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	160	3	4	2	I	1	0	1243	1	Ⴕ	cut_j_stereo_44KHz.wav
1	161	2	1	0	C	2	1	1029	1	Ⴌ	cut_r_stereo_44KHz.wav
1	162	3	4	2	I	2	0	1342	1	Ⴕ	cut_j_stereo_44KHz.wav
1	163	4	4	2	I	1	0	803	1	Ⴐ	cut_j_stereo_44KHz.wav
1	164	1	2	0	C	2	1	772	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	165	3	3	2	I	2	0	1382	1	Ⴕ	cut_s_stereo_44KHz.wav
1	166	2	2	1	C	1	1	1113	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	167	4	3	2	I	2	0	1354	1	Ⴐ	cut_s_stereo_44KHz.wav
1	168	1	1	1	C	1	1	1104	1	Ⴉ	cut_r_stereo_44KHz.wav
1	169	3	4	2	I	2	0	1287	0	Ⴕ	cut_j_stereo_44KHz.wav
1	170	1	1	1	C	1	1	993	1	Ⴉ	cut_r_stereo_44KHz.wav
1	171	4	4	2	I	2	0	876	1	Ⴐ	cut_j_stereo_44KHz.wav
1	172	2	1	0	C	2	1	1270	1	Ⴌ	cut_r_stereo_44KHz.wav
1	173	1	2	0	C	2	1	964	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	174	2	2	1	C	1	1	775	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	175	3	3	2	I	2	0	1268	1	Ⴕ	cut_s_stereo_44KHz.wav
1	176	4	3	2	I	1	0	930	1	Ⴐ	cut_s_stereo_44KHz.wav
1	177	2	2	1	C	1	1	748	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	178	4	4	2	I	2	0	937	1	Ⴐ	cut_j_stereo_44KHz.wav
1	179	1	2	0	C	2	1	1102	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	180	3	3	2	I	2	0	1531	1	Ⴕ	cut_s_stereo_44KHz.wav
1	181	4	3	2	I	1	0	1032	0	Ⴐ	cut_s_stereo_44KHz.wav
1	182	1	1	1	C	1	1	1156	1	Ⴉ	cut_r_stereo_44KHz.wav
1	183	3	4	2	I	1	0	1842	0	Ⴕ	cut_j_stereo_44KHz.wav
1	184	2	1	0	C	2	1	1132	1	Ⴌ	cut_r_stereo_44KHz.wav
1	185	4	4	2	I	2	0	798	1	Ⴐ	cut_j_stereo_44KHz.wav
1	186	2	1	0	C	2	1	1817	1	Ⴌ	cut_r_stereo_44KHz.wav
1	187	3	4	2	I	1	0	1261	0	Ⴕ	cut_j_stereo_44KHz.wav
1	188	1	1	1	C	1	1	1575	1	Ⴉ	cut_r_stereo_44KHz.wav
1	189	4	3	2	I	1	0	1559	0	Ⴐ	cut_s_stereo_44KHz.wav
1	190	2	2	1	C	1	1	1455	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	191	1	2	0	C	2	1	1172	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	192	3	3	2	I	2	0	1121	1	Ⴕ	cut_s_stereo_44KHz.wav
1	193	1	2	0	C	2	1	1135	1	Ⴉ	cut_oei_stereo_44KHz.wav
1	194	3	4	2	I	1	0	1292	1	Ⴕ	cut_j_stereo_44KHz.wav
1	195	4	3	2	I	2	0	1705	1	Ⴐ	cut_s_stereo_44KHz.wav
1	196	2	2	1	C	1	1	1201	1	Ⴌ	cut_oei_stereo_44KHz.wav
1	197	1	1	1	C	1	1	1378	1	Ⴉ	cut_r_stereo_44KHz.wav
1	198	3	3	2	I	2	0	1140	1	Ⴕ	cut_s_stereo_44KHz.wav
1	199	2	1	0	C	2	1	1426	1	Ⴌ	cut_r_stereo_44KHz.wav
1	200	4	4	2	I	1	0	1737	0	Ⴐ	cut_j_stereo_44KHz.wav
2	1	2	1	0	C	0	0	0	0	Ⴇ	cut_l_stereo_44KHz.wav
2	2	4	4	2	I	1	0	1142	1	Ⴟ	cut_g_stereo_44KHz.wav
2	3	3	3	2	I	2	0	1220	0	Ⴂ	cut_h_stereo_44KHz.wav
2	4	1	2	0	C	1	0	1388	0	Ⴡ	cut_w_stereo_44KHz.wav
2	5	4	3	2	I	2	0	409	1	Ⴟ	cut_h_stereo_44KHz.wav
2	6	1	1	1	C	2	0	1155	0	Ⴡ	cut_l_stereo_44KHz.wav
2	7	3	4	2	I	2	0	1017	1	Ⴂ	cut_g_stereo_44KHz.wav
2	8	2	2	1	C	2	0	1132	0	Ⴇ	cut_w_stereo_44KHz.wav
2	9	3	3	2	I	2	0	897	0	Ⴂ	cut_h_stereo_44KHz.wav
2	10	1	2	0	C	2	1	1046	1	Ⴡ	cut_w_stereo_44KHz.wav
2	11	4	4	2	I	2	0	1076	0	Ⴟ	cut_g_stereo_44KHz.wav
2	12	2	2	1	C	1	1	1088	1	Ⴇ	cut_w_stereo_44KHz.wav
2	13	3	4	2	I	2	0	793	0	Ⴂ	cut_g_stereo_44KHz.wav
2	14	2	1	0	C	1	0	1190	0	Ⴇ	cut_l_stereo_44KHz.wav
2	15	4	3	2	I	1	0	1564	0	Ⴟ	cut_h_stereo_44KHz.wav
2	16	1	1	1	C	1	1	1809	1	Ⴡ	cut_l_stereo_44KHz.wav
2	17	4	4	2	I	1	0	840	1	Ⴟ	cut_g_stereo_44KHz.wav
2	18	3	3	2	I	1	0	1545	0	Ⴂ	cut_h_stereo_44KHz.wav
2	19	2	2	1	C	2	0	1231	0	Ⴇ	cut_w_stereo_44KHz.wav
2	20	1	1	1	C	1	1	1562	1	Ⴡ	cut_l_stereo_44KHz.wav
2	21	4	3	2	I	2	0	1314	0	Ⴟ	cut_h_stereo_44KHz.wav
2	22	3	4	2	I	1	0	1599	0	Ⴂ	cut_g_stereo_44KHz.wav
2	23	1	2	0	C	2	1	1537	1	Ⴡ	cut_w_stereo_44KHz.wav
2	24	2	1	0	C	2	1	1308	1	Ⴇ	cut_l_stereo_44KHz.wav
2	25	3	3	2	I	0	0	0	0	Ⴂ	cut_h_stereo_44KHz.wav
2	26	4	4	2	I	1	0	1364	0	Ⴟ	cut_g_stereo_44KHz.wav
2	27	1	1	1	C	1	1	1034	1	Ⴡ	cut_l_stereo_44KHz.wav
2	28	2	1	0	C	2	1	1233	1	Ⴇ	cut_l_stereo_44KHz.wav
2	29	3	4	2	I	1	0	1539	1	Ⴂ	cut_g_stereo_44KHz.wav
2	30	4	3	2	I	2	0	1336	0	Ⴟ	cut_h_stereo_44KHz.wav
2	31	2	2	1	C	1	1	1706	1	Ⴇ	cut_w_stereo_44KHz.wav
2	32	1	2	0	C	2	1	1498	1	Ⴡ	cut_w_stereo_44KHz.wav
2	33	4	4	2	I	2	0	1609	0	Ⴟ	cut_g_stereo_44KHz.wav
2	34	2	1	0	C	2	1	1383	1	Ⴇ	cut_l_stereo_44KHz.wav
2	35	1	2	0	C	1	0	1368	0	Ⴡ	cut_w_stereo_44KHz.wav
2	36	3	4	2	I	2	0	1226	1	Ⴂ	cut_g_stereo_44KHz.wav
2	37	1	1	1	C	1	1	1356	1	Ⴡ	cut_l_stereo_44KHz.wav
2	38	2	2	1	C	2	0	1486	0	Ⴇ	cut_w_stereo_44KHz.wav
2	39	3	3	2	I	1	0	1213	0	Ⴂ	cut_h_stereo_44KHz.wav
2	40	4	3	2	I	2	0	994	1	Ⴟ	cut_h_stereo_44KHz.wav
2	41	2	2	1	C	2	0	1451	0	Ⴇ	cut_w_stereo_44KHz.wav
2	42	3	4	2	I	2	0	1124	0	Ⴂ	cut_g_stereo_44KHz.wav
2	43	4	3	2	I	2	0	1287	1	Ⴟ	cut_h_stereo_44KHz.wav
2	44	1	2	0	C	1	0	786	0	Ⴡ	cut_w_stereo_44KHz.wav
2	45	3	3	2	I	1	0	1582	1	Ⴂ	cut_h_stereo_44KHz.wav
2	46	1	1	1	C	1	1	1041	1	Ⴡ	cut_l_stereo_44KHz.wav
2	47	2	1	0	C	2	1	1397	1	Ⴇ	cut_l_stereo_44KHz.wav
2	48	4	4	2	I	1	0	1516	0	Ⴟ	cut_g_stereo_44KHz.wav
2	49	2	2	1	C	1	1	1613	1	Ⴇ	cut_w_stereo_44KHz.wav
2	50	4	4	2	I	2	0	1360	1	Ⴟ	cut_g_stereo_44KHz.wav
2	51	3	4	2	I	1	0	1073	0	Ⴂ	cut_g_stereo_44KHz.wav
2	52	1	1	1	C	1	1	1020	1	Ⴡ	cut_l_stereo_44KHz.wav
2	53	3	3	2	I	2	0	1250	1	Ⴂ	cut_h_stereo_44KHz.wav
2	54	4	3	2	I	1	0	1376	0	Ⴟ	cut_h_stereo_44KHz.wav
2	55	2	1	0	C	2	1	1431	1	Ⴇ	cut_l_stereo_44KHz.wav
2	56	1	2	0	C	2	1	1281	1	Ⴡ	cut_w_stereo_44KHz.wav
2	57	4	3	2	I	1	0	1634	0	Ⴟ	cut_h_stereo_44KHz.wav
2	58	2	1	0	C	2	1	1657	1	Ⴇ	cut_l_stereo_44KHz.wav
2	59	3	3	2	I	2	0	1547	0	Ⴂ	cut_h_stereo_44KHz.wav
2	60	1	2	0	C	2	1	1216	1	Ⴡ	cut_w_stereo_44KHz.wav
2	61	3	4	2	I	2	0	1782	1	Ⴂ	cut_g_stereo_44KHz.wav
2	62	2	2	1	C	2	0	1105	0	Ⴇ	cut_w_stereo_44KHz.wav
2	63	1	1	1	C	1	1	1075	1	Ⴡ	cut_l_stereo_44KHz.wav
2	64	4	4	2	I	1	0	1345	1	Ⴟ	cut_g_stereo_44KHz.wav
2	65	1	2	0	C	2	1	1440	1	Ⴡ	cut_w_stereo_44KHz.wav
2	66	2	1	0	C	2	1	1016	1	Ⴇ	cut_l_stereo_44KHz.wav
2	67	4	4	2	I	1	0	1061	0	Ⴟ	cut_g_stereo_44KHz.wav
2	68	3	4	2	I	2	0	705	1	Ⴂ	cut_g_stereo_44KHz.wav
2	69	4	3	2	I	2	0	914	1	Ⴟ	cut_h_stereo_44KHz.wav
2	70	1	1	1	C	1	1	947	1	Ⴡ	cut_l_stereo_44KHz.wav
2	71	2	2	1	C	2	0	1155	0	Ⴇ	cut_w_stereo_44KHz.wav
2	72	3	3	2	I	2	0	753	0	Ⴂ	cut_h_stereo_44KHz.wav
2	73	4	4	2	I	1	0	1032	1	Ⴟ	cut_g_stereo_44KHz.wav
2	74	1	1	1	C	1	1	1253	1	Ⴡ	cut_l_stereo_44KHz.wav
2	75	3	3	2	I	1	0	1594	0	Ⴂ	cut_h_stereo_44KHz.wav
2	76	2	2	1	C	2	0	1106	0	Ⴇ	cut_w_stereo_44KHz.wav
