block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	2	4	0	C	1	1	1204	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	2	1	1	1	C	2	1	1044	1	Ⴞ	cut_g_stereo_44KHz.wav
0	3	2	3	1	C	2	1	1287	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	4	1	2	0	C	1	1	1056	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	5	2	4	0	C	1	1	1307	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	6	1	1	1	C	2	1	1451	1	Ⴞ	cut_g_stereo_44KHz.wav
0	7	2	3	1	C	2	1	977	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	8	1	2	0	C	1	1	1060	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	9	2	4	0	C	1	1	1019	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	10	1	2	0	C	2	0	672	0	Ⴞ	cut_oo_stereo_44KHz.wav
0	11	2	3	1	C	1	0	1178	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	12	1	1	1	C	2	1	663	1	Ⴞ	cut_g_stereo_44KHz.wav
0	13	2	4	0	C	1	1	1157	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	14	1	2	0	C	2	0	711	0	Ⴞ	cut_oo_stereo_44KHz.wav
0	15	1	1	1	C	2	1	1420	1	Ⴞ	cut_g_stereo_44KHz.wav
0	16	2	3	1	C	2	1	875	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	17	1	1	1	C	2	1	1489	1	Ⴞ	cut_g_stereo_44KHz.wav
0	18	1	2	0	C	1	1	875	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	19	2	3	1	C	2	1	788	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	20	2	4	0	C	1	1	712	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	21	2	3	1	C	1	0	696	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	22	1	2	0	C	2	0	1118	0	Ⴞ	cut_oo_stereo_44KHz.wav
0	23	1	1	1	C	2	1	1264	1	Ⴞ	cut_g_stereo_44KHz.wav
0	24	2	4	0	C	1	1	636	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	25	2	4	0	C	1	1	742	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	26	1	2	0	C	1	1	1583	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	27	2	3	1	C	2	1	722	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	28	1	1	1	C	2	1	1021	1	Ⴞ	cut_g_stereo_44KHz.wav
0	29	2	3	1	C	1	0	694	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	30	1	1	1	C	2	1	1102	1	Ⴞ	cut_g_stereo_44KHz.wav
avg_resp = 1061
1	1	2	2	1	C	2	1	1151	1	Ⴉ	cut_k_stereo_44KHz.wav
1	2	1	1	1	C	1	0	1156	0	Ⴖ	cut_u_stereo_44KHz.wav
1	3	4	3	2	I	1	0	1064	0	Ⴒ	cut_o_stereo_44KHz.wav
1	4	3	3	2	I	1	0	755	1	Ⴏ	cut_o_stereo_44KHz.wav
1	5	2	1	0	C	1	1	1604	1	Ⴉ	cut_u_stereo_44KHz.wav
1	6	1	2	0	C	1	1	1226	1	Ⴖ	cut_k_stereo_44KHz.wav
