block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	2	4	0	C	1	1	1564	1	Ⴉ	cut_eeuw.wav
0	2	1	2	0	C	2	0	1349	0	Ⴢ	cut_g.wav
0	3	1	1	1	C	1	0	887	0	Ⴢ	cut_oo.wav
0	4	2	3	1	C	1	0	1886	0	Ⴉ	cut_ee.wav
0	5	2	4	0	C	2	0	1706	0	Ⴉ	cut_eeuw.wav
0	6	1	2	0	C	1	1	966	1	Ⴢ	cut_g.wav
0	7	1	1	1	C	1	0	942	0	Ⴢ	cut_oo.wav
0	8	2	3	1	C	1	0	447	0	Ⴉ	cut_ee.wav
0	9	1	2	0	C	1	1	1349	1	Ⴢ	cut_g.wav
0	10	1	1	1	C	2	1	932	1	Ⴢ	cut_oo.wav
0	11	2	3	1	C	2	1	895	1	Ⴉ	cut_ee.wav
0	12	2	4	0	C	1	1	1842	1	Ⴉ	cut_eeuw.wav
0	13	1	2	0	C	1	1	547	1	Ⴢ	cut_g.wav
0	14	1	1	1	C	2	1	1852	1	Ⴢ	cut_oo.wav
0	15	2	4	0	C	1	1	1017	1	Ⴉ	cut_eeuw.wav
0	16	2	3	1	C	2	1	964	1	Ⴉ	cut_ee.wav
0	17	1	1	1	C	0	0	0	0	Ⴢ	cut_oo.wav
0	18	2	4	0	C	1	1	640	1	Ⴉ	cut_eeuw.wav
0	19	1	2	0	C	1	1	657	1	Ⴢ	cut_g.wav
0	20	2	3	1	C	2	1	851	1	Ⴉ	cut_ee.wav
0	21	1	2	0	C	1	1	637	1	Ⴢ	cut_g.wav
0	22	2	4	0	C	1	1	697	1	Ⴉ	cut_eeuw.wav
0	23	1	1	1	C	2	1	949	1	Ⴢ	cut_oo.wav
0	24	2	3	1	C	2	1	910	1	Ⴉ	cut_ee.wav
0	25	2	4	0	C	1	1	591	1	Ⴉ	cut_eeuw.wav
0	26	1	1	1	C	2	1	528	1	Ⴢ	cut_oo.wav
0	27	2	3	1	C	2	1	822	1	Ⴉ	cut_ee.wav
0	28	1	2	0	C	1	1	697	1	Ⴢ	cut_g.wav
0	29	1	1	1	C	2	1	624	1	Ⴢ	cut_oo.wav
0	30	2	4	0	C	1	1	582	1	Ⴉ	cut_eeuw.wav
avg_resp = 918
1	1	2	1	0	C	1	1	1301	1	Ⴁ	cut_k.wav
1	2	4	4	2	I	2	0	560	0	Ⴊ	cut_a.wav
1	3	1	1	1	C	2	1	758	1	Ⴥ	cut_k.wav
1	4	3	4	2	I	2	0	821	0	Ⴞ	cut_a.wav
1	5	1	2	0	C	1	1	976	1	Ⴥ	cut_o.wav
1	6	4	3	2	I	1	0	1130	1	Ⴊ	cut_u.wav
1	7	3	3	2	I	2	0	897	0	Ⴞ	cut_u.wav
1	8	2	2	1	C	1	0	990	0	Ⴁ	cut_o.wav
1	9	1	2	0	C	1	1	1076	1	Ⴥ	cut_o.wav
1	10	4	4	2	I	1	0	1260	0	Ⴊ	cut_a.wav
1	11	3	4	2	I	1	0	617	0	Ⴞ	cut_a.wav
1	12	2	1	0	C	1	1	1269	1	Ⴁ	cut_k.wav
1	13	4	3	2	I	1	0	788	0	Ⴊ	cut_u.wav
1	14	2	2	1	C	2	1	1193	1	Ⴁ	cut_o.wav
1	15	1	1	1	C	2	1	928	1	Ⴥ	cut_k.wav
