block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

0	1	1	1	1	C	2	1	1680	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	2	1	2	0	C	2	0	1158	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	3	2	3	1	C	2	1	1436	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	4	2	4	0	C	1	1	1479	1	Ⴉ	cut_g_stereo_44KHz.wav
0	5	1	2	0	C	2	0	1340	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	6	2	3	1	C	2	1	1070	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	7	1	1	1	C	2	1	1606	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	8	2	4	0	C	1	1	1352	1	Ⴉ	cut_g_stereo_44KHz.wav
0	9	1	1	1	C	2	1	1050	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	10	1	2	0	C	1	1	978	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	11	2	3	1	C	2	1	831	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	12	2	4	0	C	1	1	1549	1	Ⴉ	cut_g_stereo_44KHz.wav
0	13	1	1	1	C	2	1	974	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	14	2	3	1	C	2	1	1073	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	15	1	2	0	C	1	1	736	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	16	2	4	0	C	1	1	934	1	Ⴉ	cut_g_stereo_44KHz.wav
0	17	2	3	1	C	2	1	1040	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	18	1	2	0	C	1	1	1356	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	19	2	4	0	C	1	1	1173	1	Ⴉ	cut_g_stereo_44KHz.wav
0	20	1	1	1	C	2	1	1556	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	21	2	3	1	C	2	1	882	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	22	1	2	0	C	1	1	821	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	23	1	1	1	C	2	1	915	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	24	2	4	0	C	1	1	1426	1	Ⴉ	cut_g_stereo_44KHz.wav
0	25	2	3	1	C	2	1	894	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	26	1	2	0	C	1	1	798	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	27	1	1	1	C	2	1	840	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	28	2	4	0	C	1	1	1169	1	Ⴉ	cut_g_stereo_44KHz.wav
0	29	2	4	0	C	1	1	1154	1	Ⴉ	cut_g_stereo_44KHz.wav
0	30	1	2	0	C	1	1	835	1	Ⴞ	cut_ee_stereo_44KHz.wav
avg_resp = 1129
1	1	4	4	2	I	0	0	0	0	Ⴁ	cut_k_stereo_44KHz.wav
1	2	2	1	0	C	2	0	1374	0	Ⴇ	cut_a_stereo_44KHz.wav
1	3	1	1	1	C	2	1	1515	1	Ⴟ	cut_a_stereo_44KHz.wav
1	4	3	4	2	I	2	0	1344	0	Ⴜ	cut_k_stereo_44KHz.wav
1	5	2	2	1	C	1	0	1015	0	Ⴇ	cut_o_stereo_44KHz.wav
1	6	3	3	2	I	1	0	1203	0	Ⴜ	cut_u_stereo_44KHz.wav
