block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
RL

0	1	2	3	1	C	0	0	0	0	Ⴉ	cut_eeuw.wav
0	2	1	2	0	C	0	0	0	0	Ⴋ	cut_oo.wav
0	3	2	4	0	C	2	1	362	1	Ⴉ	cut_ee.wav
0	4	1	1	1	C	2	0	372	0	Ⴋ	cut_g.wav
0	5	1	1	1	C	1	1	710	1	Ⴋ	cut_g.wav
0	6	2	4	0	C	2	1	612	1	Ⴉ	cut_ee.wav
0	7	1	2	0	C	1	0	594	0	Ⴋ	cut_oo.wav
0	8	2	3	1	C	2	0	331	0	Ⴉ	cut_eeuw.wav
0	9	2	3	1	C	1	1	815	1	Ⴉ	cut_eeuw.wav
0	10	1	2	0	C	2	1	531	1	Ⴋ	cut_oo.wav
0	11	1	1	1	C	1	1	783	1	Ⴋ	cut_g.wav
0	12	2	4	0	C	2	1	687	1	Ⴉ	cut_ee.wav
0	13	1	2	0	C	1	0	477	0	Ⴋ	cut_oo.wav
0	14	1	1	1	C	1	1	795	1	Ⴋ	cut_g.wav
0	15	2	4	0	C	1	0	843	0	Ⴉ	cut_ee.wav
0	16	2	3	1	C	2	0	513	0	Ⴉ	cut_eeuw.wav
0	17	2	3	1	C	2	0	731	0	Ⴉ	cut_eeuw.wav
0	18	1	2	0	C	1	0	664	0	Ⴋ	cut_oo.wav
0	19	2	4	0	C	2	1	1103	1	Ⴉ	cut_ee.wav
0	20	1	1	1	C	1	1	698	1	Ⴋ	cut_g.wav
0	21	1	1	1	C	1	1	859	1	Ⴋ	cut_g.wav
0	22	2	4	0	C	2	1	655	1	Ⴉ	cut_ee.wav
0	23	1	2	0	C	1	0	1122	0	Ⴋ	cut_oo.wav
0	24	2	3	1	C	1	1	942	1	Ⴉ	cut_eeuw.wav
0	25	2	4	0	C	2	1	1240	1	Ⴉ	cut_ee.wav
0	26	1	1	1	C	1	1	878	1	Ⴋ	cut_g.wav
0	27	1	2	0	C	2	1	1041	1	Ⴋ	cut_oo.wav
0	28	2	3	1	C	1	1	1131	1	Ⴉ	cut_eeuw.wav
0	29	2	4	0	C	2	1	1002	1	Ⴉ	cut_ee.wav
0	30	1	2	0	C	2	1	461	1	Ⴋ	cut_oo.wav
avg_resp = 806
1	1	1	1	1	C	2	0	1232	0	Ⴒ	cut_a.wav
1	2	3	4	2	I	2	0	610	1	Ⴉ	cut_o.wav
1	3	4	3	2	I	2	0	811	0	Ⴐ	cut_u.wav
1	4	2	2	1	C	1	1	798	1	Ⴖ	cut_k.wav
1	5	4	4	2	I	2	0	360	0	Ⴐ	cut_o.wav
1	6	1	2	0	C	1	0	625	0	Ⴒ	cut_k.wav
1	7	3	3	2	I	2	0	591	1	Ⴉ	cut_u.wav
1	8	2	1	0	C	1	0	642	0	Ⴖ	cut_a.wav
1	9	3	3	2	I	2	0	627	0	Ⴉ	cut_u.wav
1	10	2	2	1	C	2	0	652	0	Ⴖ	cut_k.wav
1	11	1	1	1	C	1	1	898	1	Ⴒ	cut_a.wav
1	12	4	4	2	I	2	0	791	0	Ⴐ	cut_o.wav
1	13	1	2	0	C	2	1	852	1	Ⴒ	cut_k.wav
1	14	3	4	2	I	2	0	886	0	Ⴉ	cut_o.wav
1	15	2	1	0	C	2	1	934	1	Ⴖ	cut_a.wav
1	16	4	3	2	I	2	0	939	1	Ⴐ	cut_u.wav
1	17	1	1	1	C	2	0	1184	0	Ⴒ	cut_a.wav
1	18	3	4	2	I	1	0	1208	0	Ⴉ	cut_o.wav
1	19	4	3	2	I	2	0	844	1	Ⴐ	cut_u.wav
1	20	2	1	0	C	2	1	610	1	Ⴖ	cut_a.wav
1	21	4	4	2	I	1	0	807	0	Ⴐ	cut_o.wav
1	22	3	3	2	I	1	0	951	1	Ⴉ	cut_u.wav
1	23	1	2	0	C	2	1	751	1	Ⴒ	cut_k.wav
1	24	2	2	1	C	1	1	626	1	Ⴖ	cut_k.wav
1	25	4	4	2	I	2	0	655	0	Ⴐ	cut_o.wav
1	26	3	3	2	I	1	0	756	0	Ⴉ	cut_u.wav
1	27	1	1	1	C	2	0	982	0	Ⴒ	cut_a.wav
1	28	2	1	0	C	2	1	603	1	Ⴖ	cut_a.wav
1	29	1	2	0	C	2	1	646	1	Ⴒ	cut_k.wav
1	30	2	2	1	C	1	1	945	1	Ⴖ	cut_k.wav
1	31	4	3	2	I	2	0	608	0	Ⴐ	cut_u.wav
1	32	3	4	2	I	2	0	690	1	Ⴉ	cut_o.wav
1	33	2	2	1	C	1	1	890	1	Ⴖ	cut_k.wav
1	34	3	4	2	I	2	0	723	0	Ⴉ	cut_o.wav
1	35	4	3	2	I	2	0	713	0	Ⴐ	cut_u.wav
1	36	1	1	1	C	2	0	1118	0	Ⴒ	cut_a.wav
1	37	4	4	2	I	1	0	1022	0	Ⴐ	cut_o.wav
1	38	3	3	2	I	2	0	1382	1	Ⴉ	cut_u.wav
1	39	2	1	0	C	2	1	642	1	Ⴖ	cut_a.wav
1	40	1	2	0	C	2	1	787	1	Ⴒ	cut_k.wav
1	41	3	3	2	I	2	0	876	1	Ⴉ	cut_u.wav
1	42	2	1	0	C	2	1	595	1	Ⴖ	cut_a.wav
1	43	4	3	2	I	2	0	1069	0	Ⴐ	cut_u.wav
1	44	1	2	0	C	2	1	819	1	Ⴒ	cut_k.wav
1	45	4	4	2	I	1	0	885	0	Ⴐ	cut_o.wav
1	46	2	2	1	C	1	1	843	1	Ⴖ	cut_k.wav
1	47	3	4	2	I	2	0	1451	1	Ⴉ	cut_o.wav
1	48	1	1	1	C	2	0	879	0	Ⴒ	cut_a.wav
1	49	3	3	2	I	1	0	1131	0	Ⴉ	cut_u.wav
1	50	4	4	2	I	2	0	1059	1	Ⴐ	cut_o.wav
1	51	1	1	1	C	2	0	912	0	Ⴒ	cut_a.wav
1	52	2	2	1	C	1	1	773	1	Ⴖ	cut_k.wav
1	53	4	3	2	I	2	0	662	1	Ⴐ	cut_u.wav
1	54	1	2	0	C	2	1	884	1	Ⴒ	cut_k.wav
1	55	2	1	0	C	2	1	768	1	Ⴖ	cut_a.wav
1	56	3	4	2	I	1	0	705	1	Ⴉ	cut_o.wav
1	57	2	1	0	C	2	1	578	1	Ⴖ	cut_a.wav
1	58	3	3	2	I	2	0	825	1	Ⴉ	cut_u.wav
1	59	1	2	0	C	2	1	707	1	Ⴒ	cut_k.wav
1	60	4	3	2	I	1	0	1282	1	Ⴐ	cut_u.wav
1	61	1	1	1	C	2	0	752	0	Ⴒ	cut_a.wav
1	62	3	4	2	I	1	0	1161	0	Ⴉ	cut_o.wav
1	63	4	4	2	I	1	0	1198	0	Ⴐ	cut_o.wav
1	64	2	2	1	C	1	1	1170	1	Ⴖ	cut_k.wav
1	65	1	2	0	C	1	0	904	0	Ⴒ	cut_k.wav
1	66	2	1	0	C	2	1	1128	1	Ⴖ	cut_a.wav
1	67	4	4	2	I	2	0	1148	0	Ⴐ	cut_o.wav
1	68	3	4	2	I	2	0	1311	1	Ⴉ	cut_o.wav
1	69	1	1	1	C	2	0	1852	0	Ⴒ	cut_a.wav
1	70	3	3	2	I	2	0	1096	0	Ⴉ	cut_u.wav
1	71	4	3	2	I	1	0	716	0	Ⴐ	cut_u.wav
1	72	2	2	1	C	1	1	706	1	Ⴖ	cut_k.wav
1	73	1	2	0	C	2	1	1027	1	Ⴒ	cut_k.wav
1	74	3	4	2	I	2	0	843	0	Ⴉ	cut_o.wav
1	75	2	2	1	C	1	1	717	1	Ⴖ	cut_k.wav
1	76	4	3	2	I	2	0	751	1	Ⴐ	cut_u.wav
1	77	3	3	2	I	2	0	665	0	Ⴉ	cut_u.wav
1	78	2	1	0	C	2	1	617	1	Ⴖ	cut_a.wav
1	79	4	4	2	I	1	0	982	1	Ⴐ	cut_o.wav
1	80	1	1	1	C	1	1	607	1	Ⴒ	cut_a.wav
1	81	4	3	2	I	2	0	998	1	Ⴐ	cut_u.wav
1	82	1	2	0	C	2	1	685	1	Ⴒ	cut_k.wav
1	83	2	2	1	C	1	1	666	1	Ⴖ	cut_k.wav
1	84	3	3	2	I	1	0	957	0	Ⴉ	cut_u.wav
1	85	2	1	0	C	2	1	750	1	Ⴖ	cut_a.wav
1	86	1	1	1	C	2	0	840	0	Ⴒ	cut_a.wav
1	87	3	4	2	I	2	0	704	0	Ⴉ	cut_o.wav
1	88	4	4	2	I	2	0	931	1	Ⴐ	cut_o.wav
1	89	1	1	1	C	1	1	1424	1	Ⴒ	cut_a.wav
1	90	3	4	2	I	2	0	789	1	Ⴉ	cut_o.wav
1	91	4	3	2	I	2	0	658	1	Ⴐ	cut_u.wav
1	92	2	1	0	C	2	1	619	1	Ⴖ	cut_a.wav
1	93	3	3	2	I	1	0	940	0	Ⴉ	cut_u.wav
1	94	4	4	2	I	1	0	982	0	Ⴐ	cut_o.wav
1	95	1	2	0	C	2	1	1040	1	Ⴒ	cut_k.wav
1	96	2	2	1	C	1	1	797	1	Ⴖ	cut_k.wav
1	97	3	3	2	I	2	0	897	1	Ⴉ	cut_u.wav
1	98	2	1	0	C	2	1	530	1	Ⴖ	cut_a.wav
1	99	4	3	2	I	2	0	690	1	Ⴐ	cut_u.wav
1	100	1	1	1	C	2	0	914	0	Ⴒ	cut_a.wav
1	101	4	4	2	I	1	0	1321	0	Ⴐ	cut_o.wav
1	102	1	2	0	C	2	1	729	1	Ⴒ	cut_k.wav
1	103	2	2	1	C	1	1	622	1	Ⴖ	cut_k.wav
1	104	3	4	2	I	2	0	597	0	Ⴉ	cut_o.wav
1	105	4	4	2	I	2	0	534	0	Ⴐ	cut_o.wav
1	106	3	4	2	I	2	0	480	1	Ⴉ	cut_o.wav
1	107	1	2	0	C	1	0	1725	0	Ⴒ	cut_k.wav
1	108	2	2	1	C	1	1	794	1	Ⴖ	cut_k.wav
1	109	4	3	2	I	1	0	778	0	Ⴐ	cut_u.wav
1	110	3	3	2	I	2	0	601	1	Ⴉ	cut_u.wav
1	111	2	1	0	C	2	1	630	1	Ⴖ	cut_a.wav
1	112	1	1	1	C	1	1	680	1	Ⴒ	cut_a.wav
1	113	3	3	2	I	2	0	330	0	Ⴉ	cut_u.wav
1	114	4	3	2	I	2	0	547	1	Ⴐ	cut_u.wav
1	115	1	2	0	C	2	1	741	1	Ⴒ	cut_k.wav
1	116	2	2	1	C	1	1	628	1	Ⴖ	cut_k.wav
1	117	3	4	2	I	2	0	641	0	Ⴉ	cut_o.wav
1	118	4	4	2	I	1	0	753	0	Ⴐ	cut_o.wav
1	119	2	1	0	C	2	1	513	1	Ⴖ	cut_a.wav
1	120	1	1	1	C	1	1	625	1	Ⴒ	cut_a.wav
1	121	3	4	2	I	2	0	317	1	Ⴉ	cut_o.wav
1	122	2	2	1	C	1	1	665	1	Ⴖ	cut_k.wav
1	123	1	2	0	C	1	0	541	0	Ⴒ	cut_k.wav
1	124	4	3	2	I	2	0	1059	1	Ⴐ	cut_u.wav
1	125	3	3	2	I	2	0	835	1	Ⴉ	cut_u.wav
1	126	2	1	0	C	2	1	686	1	Ⴖ	cut_a.wav
1	127	4	4	2	I	1	0	881	0	Ⴐ	cut_o.wav
1	128	1	1	1	C	2	0	703	0	Ⴒ	cut_a.wav
1	129	2	1	0	C	2	1	373	1	Ⴖ	cut_a.wav
1	130	4	3	2	I	2	0	360	1	Ⴐ	cut_u.wav
1	131	1	1	1	C	1	1	851	1	Ⴒ	cut_a.wav
1	132	3	4	2	I	2	0	476	0	Ⴉ	cut_o.wav
1	133	4	4	2	I	2	0	792	1	Ⴐ	cut_o.wav
1	134	2	2	1	C	1	1	606	1	Ⴖ	cut_k.wav
1	135	1	2	0	C	2	1	729	1	Ⴒ	cut_k.wav
1	136	3	3	2	I	2	0	653	0	Ⴉ	cut_u.wav
1	137	2	1	0	C	2	1	517	1	Ⴖ	cut_a.wav
1	138	4	3	2	I	2	0	641	0	Ⴐ	cut_u.wav
1	139	1	2	0	C	2	1	710	1	Ⴒ	cut_k.wav
1	140	3	4	2	I	2	0	699	1	Ⴉ	cut_o.wav
1	141	2	2	1	C	1	1	660	1	Ⴖ	cut_k.wav
1	142	1	1	1	C	1	1	1251	1	Ⴒ	cut_a.wav
1	143	3	3	2	I	2	0	622	0	Ⴉ	cut_u.wav
1	144	4	4	2	I	2	0	560	1	Ⴐ	cut_o.wav
1	145	2	1	0	C	2	1	607	1	Ⴖ	cut_a.wav
1	146	1	2	0	C	2	1	600	1	Ⴒ	cut_k.wav
1	147	4	3	2	I	2	0	415	1	Ⴐ	cut_u.wav
1	148	3	3	2	I	2	0	368	0	Ⴉ	cut_u.wav
1	149	1	1	1	C	2	0	546	0	Ⴒ	cut_a.wav
1	150	3	4	2	I	2	0	526	1	Ⴉ	cut_o.wav
1	151	4	4	2	I	2	0	572	1	Ⴐ	cut_o.wav
1	152	2	2	1	C	1	1	801	1	Ⴖ	cut_k.wav
1	153	1	2	0	C	2	1	663	1	Ⴒ	cut_k.wav
1	154	2	2	1	C	1	1	638	1	Ⴖ	cut_k.wav
1	155	4	4	2	I	2	0	680	0	Ⴐ	cut_o.wav
1	156	3	4	2	I	2	0	678	1	Ⴉ	cut_o.wav
1	157	1	1	1	C	1	1	762	1	Ⴒ	cut_a.wav
1	158	4	3	2	I	2	0	573	1	Ⴐ	cut_u.wav
1	159	2	1	0	C	2	1	514	1	Ⴖ	cut_a.wav
1	160	3	3	2	I	2	0	1115	1	Ⴉ	cut_u.wav
1	161	2	1	0	C	2	1	663	1	Ⴖ	cut_a.wav
1	162	4	4	2	I	2	0	341	1	Ⴐ	cut_o.wav
1	163	3	4	2	I	1	0	773	1	Ⴉ	cut_o.wav
1	164	1	2	0	C	2	1	716	1	Ⴒ	cut_k.wav
1	165	2	2	1	C	1	1	575	1	Ⴖ	cut_k.wav
1	166	3	3	2	I	2	0	691	1	Ⴉ	cut_u.wav
1	167	1	1	1	C	1	1	700	1	Ⴒ	cut_a.wav
1	168	4	3	2	I	2	0	621	0	Ⴐ	cut_u.wav
1	169	1	1	1	C	1	1	708	1	Ⴒ	cut_a.wav
1	170	4	4	2	I	1	0	914	0	Ⴐ	cut_o.wav
1	171	3	3	2	I	1	0	1021	0	Ⴉ	cut_u.wav
1	172	2	1	0	C	2	1	574	1	Ⴖ	cut_a.wav
1	173	3	4	2	I	2	0	1010	1	Ⴉ	cut_o.wav
1	174	4	3	2	I	1	0	703	1	Ⴐ	cut_u.wav
1	175	1	2	0	C	2	1	585	1	Ⴒ	cut_k.wav
1	176	2	2	1	C	1	1	691	1	Ⴖ	cut_k.wav
1	177	3	3	2	I	2	0	792	0	Ⴉ	cut_u.wav
1	178	1	2	0	C	2	1	541	1	Ⴒ	cut_k.wav
1	179	4	4	2	I	1	0	779	1	Ⴐ	cut_o.wav
1	180	2	2	1	C	1	1	823	1	Ⴖ	cut_k.wav
1	181	3	4	2	I	2	0	652	0	Ⴉ	cut_o.wav
1	182	1	1	1	C	1	1	813	1	Ⴒ	cut_a.wav
1	183	4	3	2	I	2	0	616	0	Ⴐ	cut_u.wav
1	184	2	1	0	C	2	1	474	1	Ⴖ	cut_a.wav
1	185	4	4	2	I	1	0	835	1	Ⴐ	cut_o.wav
1	186	3	3	2	I	1	0	1139	0	Ⴉ	cut_u.wav
1	187	1	2	0	C	2	1	784	1	Ⴒ	cut_k.wav
1	188	2	2	1	C	1	1	590	1	Ⴖ	cut_k.wav
1	189	3	4	2	I	2	0	628	1	Ⴉ	cut_o.wav
1	190	1	1	1	C	1	1	748	1	Ⴒ	cut_a.wav
1	191	4	3	2	I	2	0	820	1	Ⴐ	cut_u.wav
1	192	2	1	0	C	2	1	711	1	Ⴖ	cut_a.wav
1	193	3	4	2	I	2	0	695	0	Ⴉ	cut_o.wav
1	194	1	2	0	C	2	1	632	1	Ⴒ	cut_k.wav
1	195	4	4	2	I	1	0	937	1	Ⴐ	cut_o.wav
1	196	2	1	0	C	2	1	500	1	Ⴖ	cut_a.wav
1	197	1	1	1	C	1	1	628	1	Ⴒ	cut_a.wav
1	198	2	2	1	C	1	1	554	1	Ⴖ	cut_k.wav
1	199	3	3	2	I	1	0	716	1	Ⴉ	cut_u.wav
1	200	4	3	2	I	2	0	857	0	Ⴐ	cut_u.wav
2	1	3	3	2	I	2	0	1625	1	Ⴇ	cut_l.wav
2	2	1	2	0	C	1	0	912	0	Ⴊ	cut_h.wav
2	3	4	4	2	I	2	0	1094	1	Ⴥ	cut_w.wav
2	4	2	2	1	C	1	1	843	1	Ⴜ	cut_h.wav
2	5	3	4	2	I	2	0	795	1	Ⴇ	cut_w.wav
2	6	4	3	2	I	2	0	804	0	Ⴥ	cut_l.wav
2	7	1	1	1	C	1	1	1114	1	Ⴊ	cut_g.wav
2	8	2	1	0	C	1	0	893	0	Ⴜ	cut_g.wav
2	9	1	1	1	C	1	1	929	1	Ⴊ	cut_g.wav
2	10	3	4	2	I	2	0	862	0	Ⴇ	cut_w.wav
2	11	4	3	2	I	2	0	735	0	Ⴥ	cut_l.wav
2	12	2	1	0	C	2	1	635	1	Ⴜ	cut_g.wav
2	13	3	3	2	I	1	0	887	0	Ⴇ	cut_l.wav
2	14	4	4	2	I	1	0	942	0	Ⴥ	cut_w.wav
2	15	1	2	0	C	2	1	1008	1	Ⴊ	cut_h.wav
2	16	2	2	1	C	1	1	1000	1	Ⴜ	cut_h.wav
2	17	3	3	2	I	2	0	509	0	Ⴇ	cut_l.wav
2	18	2	2	1	C	1	1	1109	1	Ⴜ	cut_h.wav
2	19	1	2	0	C	2	1	707	1	Ⴊ	cut_h.wav
2	20	4	3	2	I	2	0	645	0	Ⴥ	cut_l.wav
2	21	1	1	1	C	2	0	798	0	Ⴊ	cut_g.wav
2	22	2	1	0	C	1	0	242	0	Ⴜ	cut_g.wav
2	23	3	4	2	I	2	0	444	0	Ⴇ	cut_w.wav
2	24	4	4	2	I	2	0	441	1	Ⴥ	cut_w.wav
2	25	1	1	1	C	2	0	443	0	Ⴊ	cut_g.wav
2	26	4	4	2	I	2	0	492	1	Ⴥ	cut_w.wav
2	27	2	1	0	C	2	1	491	1	Ⴜ	cut_g.wav
2	28	3	3	2	I	1	0	409	1	Ⴇ	cut_l.wav
2	29	2	2	1	C	2	0	234	0	Ⴜ	cut_h.wav
2	30	1	2	0	C	1	0	347	0	Ⴊ	cut_h.wav
2	31	4	3	2	I	2	0	429	1	Ⴥ	cut_l.wav
2	32	3	4	2	I	2	0	505	0	Ⴇ	cut_w.wav
2	33	1	2	0	C	2	1	334	1	Ⴊ	cut_h.wav
2	34	2	2	1	C	1	1	394	1	Ⴜ	cut_h.wav
2	35	4	3	2	I	1	0	572	0	Ⴥ	cut_l.wav
2	36	3	3	2	I	2	0	539	0	Ⴇ	cut_l.wav
2	37	1	1	1	C	1	1	743	1	Ⴊ	cut_g.wav
2	38	4	4	2	I	2	0	620	0	Ⴥ	cut_w.wav
2	39	3	4	2	I	2	0	904	0	Ⴇ	cut_w.wav
2	40	2	1	0	C	2	1	728	1	Ⴜ	cut_g.wav
2	41	1	2	0	C	2	1	569	1	Ⴊ	cut_h.wav
2	42	4	3	2	I	2	0	1112	1	Ⴥ	cut_l.wav
2	43	3	3	2	I	1	0	728	0	Ⴇ	cut_l.wav
2	44	2	2	1	C	2	0	624	0	Ⴜ	cut_h.wav
2	45	4	4	2	I	2	0	584	0	Ⴥ	cut_w.wav
2	46	2	1	0	C	2	1	796	1	Ⴜ	cut_g.wav
2	47	1	1	1	C	1	1	944	1	Ⴊ	cut_g.wav
2	48	3	4	2	I	2	0	682	0	Ⴇ	cut_w.wav
2	49	4	4	2	I	2	0	839	1	Ⴥ	cut_w.wav
2	50	3	3	2	I	2	0	873	0	Ⴇ	cut_l.wav
2	51	1	1	1	C	2	0	1333	0	Ⴊ	cut_g.wav
2	52	2	2	1	C	2	0	480	0	Ⴜ	cut_h.wav
2	53	4	3	2	I	2	0	401	1	Ⴥ	cut_l.wav
2	54	1	2	0	C	2	1	1014	1	Ⴊ	cut_h.wav
2	55	3	4	2	I	2	0	824	1	Ⴇ	cut_w.wav
2	56	2	1	0	C	2	1	1058	1	Ⴜ	cut_g.wav
2	57	4	4	2	I	1	0	1167	1	Ⴥ	cut_w.wav
2	58	2	1	0	C	2	1	583	1	Ⴜ	cut_g.wav
2	59	1	2	0	C	2	1	552	1	Ⴊ	cut_h.wav
2	60	3	3	2	I	2	0	708	1	Ⴇ	cut_l.wav
2	61	4	3	2	I	1	0	1120	1	Ⴥ	cut_l.wav
2	62	1	1	1	C	2	0	739	0	Ⴊ	cut_g.wav
2	63	2	2	1	C	2	0	599	0	Ⴜ	cut_h.wav
2	64	3	4	2	I	2	0	1017	1	Ⴇ	cut_w.wav
2	65	1	2	0	C	2	1	1003	1	Ⴊ	cut_h.wav
2	66	4	4	2	I	2	0	812	0	Ⴥ	cut_w.wav
2	67	3	4	2	I	2	0	578	1	Ⴇ	cut_w.wav
2	68	2	2	1	C	2	0	543	0	Ⴜ	cut_h.wav
2	69	1	1	1	C	2	0	565	0	Ⴊ	cut_g.wav
2	70	4	3	2	I	2	0	708	0	Ⴥ	cut_l.wav
2	71	3	3	2	I	2	0	495	1	Ⴇ	cut_l.wav
2	72	2	1	0	C	2	1	571	1	Ⴜ	cut_g.wav
2	73	1	1	1	C	1	1	924	1	Ⴊ	cut_g.wav
2	74	3	3	2	I	2	0	379	0	Ⴇ	cut_l.wav
2	75	2	2	1	C	2	0	455	0	Ⴜ	cut_h.wav
2	76	4	3	2	I	2	0	722	1	Ⴥ	cut_l.wav
2	77	1	2	0	C	2	1	592	1	Ⴊ	cut_h.wav
2	78	3	4	2	I	2	0	778	1	Ⴇ	cut_w.wav
2	79	4	4	2	I	1	0	1150	0	Ⴥ	cut_w.wav
2	80	2	1	0	C	2	1	679	1	Ⴜ	cut_g.wav
2	81	1	2	0	C	2	1	730	1	Ⴊ	cut_h.wav
2	82	2	1	0	C	2	1	694	1	Ⴜ	cut_g.wav
2	83	4	4	2	I	2	0	873	0	Ⴥ	cut_w.wav
2	84	3	3	2	I	2	0	657	1	Ⴇ	cut_l.wav
2	85	2	2	1	C	2	0	561	0	Ⴜ	cut_h.wav
2	86	1	1	1	C	2	0	703	0	Ⴊ	cut_g.wav
2	87	3	4	2	I	2	0	793	1	Ⴇ	cut_w.wav
2	88	4	3	2	I	1	0	787	1	Ⴥ	cut_l.wav
2	89	3	4	2	I	2	0	746	0	Ⴇ	cut_w.wav
2	90	1	2	0	C	2	1	697	1	Ⴊ	cut_h.wav
2	91	4	3	2	I	2	0	1055	1	Ⴥ	cut_l.wav
2	92	2	2	1	C	2	0	600	0	Ⴜ	cut_h.wav
2	93	1	1	1	C	2	0	518	0	Ⴊ	cut_g.wav
2	94	2	1	0	C	2	1	813	1	Ⴜ	cut_g.wav
2	95	3	3	2	I	1	0	1539	0	Ⴇ	cut_l.wav
2	96	4	4	2	I	2	0	710	0	Ⴥ	cut_w.wav
2	97	2	1	0	C	2	1	686	1	Ⴜ	cut_g.wav
2	98	1	1	1	C	1	1	888	1	Ⴊ	cut_g.wav
2	99	4	4	2	I	2	0	747	1	Ⴥ	cut_w.wav
2	100	3	3	2	I	2	0	762	0	Ⴇ	cut_l.wav
2	101	1	2	0	C	2	1	529	1	Ⴊ	cut_h.wav
2	102	2	2	1	C	1	1	718	1	Ⴜ	cut_h.wav
2	103	3	4	2	I	2	0	782	0	Ⴇ	cut_w.wav
2	104	4	3	2	I	2	0	811	1	Ⴥ	cut_l.wav
2	105	3	4	2	I	2	0	741	0	Ⴇ	cut_w.wav
2	106	4	3	2	I	2	0	840	1	Ⴥ	cut_l.wav
2	107	2	1	0	C	2	1	736	1	Ⴜ	cut_g.wav
2	108	1	1	1	C	1	1	783	1	Ⴊ	cut_g.wav
2	109	3	3	2	I	2	0	404	0	Ⴇ	cut_l.wav
2	110	1	2	0	C	1	0	676	0	Ⴊ	cut_h.wav
2	111	4	4	2	I	2	0	769	0	Ⴥ	cut_w.wav
2	112	2	2	1	C	2	0	555	0	Ⴜ	cut_h.wav
2	113	4	4	2	I	2	0	771	1	Ⴥ	cut_w.wav
2	114	2	1	0	C	2	1	685	1	Ⴜ	cut_g.wav
2	115	1	2	0	C	2	1	1048	1	Ⴊ	cut_h.wav
2	116	3	4	2	I	2	0	704	1	Ⴇ	cut_w.wav
2	117	1	1	1	C	1	1	1051	1	Ⴊ	cut_g.wav
2	118	3	3	2	I	2	0	1325	0	Ⴇ	cut_l.wav
2	119	2	2	1	C	2	0	683	0	Ⴜ	cut_h.wav
2	120	4	3	2	I	2	0	900	0	Ⴥ	cut_l.wav
2	121	3	4	2	I	2	0	809	0	Ⴇ	cut_w.wav
2	122	4	4	2	I	2	0	1268	0	Ⴥ	cut_w.wav
2	123	1	1	1	C	1	1	949	1	Ⴊ	cut_g.wav
2	124	2	1	0	C	2	1	855	1	Ⴜ	cut_g.wav
2	125	1	2	0	C	2	1	902	1	Ⴊ	cut_h.wav
2	126	3	3	2	I	2	0	1133	1	Ⴇ	cut_l.wav
2	127	2	2	1	C	1	1	809	1	Ⴜ	cut_h.wav
2	128	4	3	2	I	2	0	678	1	Ⴥ	cut_l.wav
2	129	3	3	2	I	1	0	889	1	Ⴇ	cut_l.wav
2	130	1	2	0	C	2	1	779	1	Ⴊ	cut_h.wav
2	131	2	2	1	C	1	1	721	1	Ⴜ	cut_h.wav
2	132	4	4	2	I	2	0	963	0	Ⴥ	cut_w.wav
2	133	1	1	1	C	1	1	895	1	Ⴊ	cut_g.wav
2	134	2	1	0	C	2	1	1057	1	Ⴜ	cut_g.wav
2	135	3	4	2	I	2	0	817	0	Ⴇ	cut_w.wav
2	136	4	3	2	I	2	0	639	1	Ⴥ	cut_l.wav
2	137	1	1	1	C	1	1	861	1	Ⴊ	cut_g.wav
2	138	4	4	2	I	2	0	700	1	Ⴥ	cut_w.wav
2	139	2	2	1	C	1	1	949	1	Ⴜ	cut_h.wav
2	140	3	4	2	I	2	0	752	1	Ⴇ	cut_w.wav
2	141	1	2	0	C	2	1	670	1	Ⴊ	cut_h.wav
2	142	4	3	2	I	2	0	642	0	Ⴥ	cut_l.wav
2	143	3	3	2	I	2	0	666	1	Ⴇ	cut_l.wav
2	144	2	1	0	C	2	1	608	1	Ⴜ	cut_g.wav
2	145	3	4	2	I	2	0	785	1	Ⴇ	cut_w.wav
2	146	2	1	0	C	2	1	721	1	Ⴜ	cut_g.wav
2	147	1	2	0	C	2	1	671	1	Ⴊ	cut_h.wav
2	148	4	3	2	I	2	0	690	0	Ⴥ	cut_l.wav
2	149	3	3	2	I	2	0	557	1	Ⴇ	cut_l.wav
2	150	2	2	1	C	2	0	578	0	Ⴜ	cut_h.wav
2	151	1	1	1	C	1	1	845	1	Ⴊ	cut_g.wav
2	152	4	4	2	I	2	0	916	1	Ⴥ	cut_w.wav
2	153	3	3	2	I	2	0	831	1	Ⴇ	cut_l.wav
2	154	4	3	2	I	1	0	1034	0	Ⴥ	cut_l.wav
2	155	1	2	0	C	2	1	821	1	Ⴊ	cut_h.wav
2	156	2	1	0	C	2	1	653	1	Ⴜ	cut_g.wav
2	157	3	4	2	I	2	0	630	0	Ⴇ	cut_w.wav
2	158	1	1	1	C	2	0	477	0	Ⴊ	cut_g.wav
2	159	2	2	1	C	2	0	635	0	Ⴜ	cut_h.wav
2	160	4	4	2	I	2	0	773	0	Ⴥ	cut_w.wav
2	161	3	3	2	I	2	0	516	0	Ⴇ	cut_l.wav
