block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
4	1	4_3	4	1	983	1	2516	1989	LK	r_dent_cut.wav	7576	8559	11589
4	2	3_8	3	2	924	0	2548	1861	KP	n_alv_cut.wav	16149	17073	20030
4	3	1_5	1	1	1456	1	2990	1584	IM	n_palat_cut.wav	25035	26491	28660
4	4	2_7	2	1	1242	1	2874	2304	JO	r_dent_trill_cut.wav	33559	34801	37896
4	5	6_1	1	2	838	1	3162	2350	NI	n_palat_cut.wav	43074	43912	47453
4	6	4_7	4	2	1145	0	2398	1982	LO	r_dent_cut.wav	51875	53020	55867
4	7	7_2	2	2	742	1	2685	2358	OJ	r_dent_trill_cut.wav	60571	61313	64972
4	8	8_1	1	2	1021	1	3282	2260	PI	n_palat_cut.wav	70270	71291	74545
4	9	3_4	3	1	1540	1	1892	1823	KL	n_alv_cut.wav	78462	80002	82304
4	10	3_5	5	1	953	0	3050	1850	KM	n_velar_cut.wav	87372	88325	91238
4	11	8_2	2	2	839	1	3332	1626	PJ	r_dent_trill_cut.wav	96596	97435	100240
4	12	5_3	3	2	988	1	3374	2675	MK	n_alv_cut.wav	105633	106621	110338
4	13	1_2	2	2	777	1	2097	2704	IJ	r_dent_trill_cut.wav	114454	115231	119185
4	14	5_1	5	2	1243	0	2286	2509	MI	n_velar_cut.wav	123497	124740	128022
4	15	4_3	3	2	1558	1	2760	1733	LK	n_alv_cut.wav	132806	134364	136561
4	16	6_5	5	1	904	0	3271	1211	NM	n_velar_cut.wav	141851	142755	145106
4	17	8_4	4	2	939	1	2698	1933	PL	r_dent_cut.wav	149829	150768	153775
4	18	6_2	2	2	919	1	1752	1421	NJ	r_dent_trill_cut.wav	157541	158460	160978
4	19	3_1	3	2	1827	0	3057	2253	KI	n_alv_cut.wav	166046	167873	170344
4	20	5_2	2	2	1102	1	2443	2140	MJ	r_dent_trill_cut.wav	174801	175903	178960
4	21	6_3	3	2	1300	1	3569	1600	NK	n_alv_cut.wav	184550	185850	188180
4	22	4_8	4	1	1072	1	4089	2563	LP	r_dent_cut.wav	194296	195368	198885
4	23	7_5	5	2	1532	1	2872	1510	OM	n_velar_cut.wav	203781	205313	207308
4	24	1_6	1	2	1211	0	2608	2258	IN	n_palat_cut.wav	211944	213155	216216
4	25	2_4	4	1	1635	0	3015	1857	JL	r_dent_cut.wav	221258	222893	225131
4	26	1_5	5	2	1148	1	2274	1968	IM	n_velar_cut.wav	229424	230572	233437
4	27	5_4	4	2	1037	1	2873	1124	ML	r_dent_cut.wav	238325	239362	241464
4	28	1_2	1	1	1308	1	3052	1346	IJ	n_palat_cut.wav	246540	247848	249900
4	29	5_8	5	2	1385	0	2720	2482	MP	n_velar_cut.wav	254634	256019	259143
4	30	3_6	3	1	1313	1	3221	1642	KN	n_alv_cut.wav	264380	265693	268045
4	31	2_5	5	2	1278	1	3788	998	JM	n_velar_cut.wav	273854	275132	276877
4	32	4_5	4	1	820	1	2316	1869	LM	r_dent_cut.wav	281218	282038	285108
4	33	3_1	1	2	1676	1	2301	2016	KI	n_palat_cut.wav	289434	291110	293486
4	34	8_3	3	2	1456	1	3440	1588	PK	n_alv_cut.wav	298946	300402	302551
4	35	6_4	4	2	706	1	3164	2175	NL	r_dent_cut.wav	307737	308443	311938
4	36	7_1	1	1	1225	0	3082	2168	OI	n_palat_cut.wav	317042	318267	321229
4	37	2_4	2	2	998	0	2192	1333	JL	r_dent_trill_cut.wav	325449	326447	328803
4	38	4_1	1	2	1605	1	3043	1426	LI	n_palat_cut.wav	333874	335479	337341
4	39	2_3	2	1	1092	1	2863	2549	JK	r_dent_trill_cut.wav	342227	343319	346819
4	40	8_5	5	2	1150	1	3929	2011	PM	n_velar_cut.wav	352769	353919	356806
