subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-03,1,1,1,3,1,1,1.034,1,3,8340,9374,11785,0.5,0.619085803461918,0.76653446409618,0.5,0.5
biokurs19-03,1,2,7,3,3,2,0.884,1,7,15688,16572,19581,0.465,0.640753806583085,0.793363170339546,0.535,0.5
biokurs19-03,1,3,4,2,2,2,1.146,1,4,23874,25020,27113,0.5,0.619085803461918,0.76653446409618,0.5,0.5
biokurs19-03,1,4,3,8,3,1,1.292,1,8,32220,33512,35604,0.43245,0.660905049485771,0.818313867145877,0.56755,0.5
biokurs19-03,1,5,5,7,5,2,1.262,0,7,40492,41754,44107,-0.5,0.640753806583085,0.793363170339546,0.5,0.535
biokurs19-03,1,6,6,2,2,2,1.307,1,6,49405,50712,52764,0.465,0.640753806583085,0.793363170339546,0.535,0.5
biokurs19-03,1,7,2,4,4,2,1.245,1,2,58721,59966,63105,0.465,0.682573052606938,0.845142573389243,0.535,0.56755
biokurs19-03,1,8,2,6,2,1,0.838,1,6,67437,68275,72007,0.3927215,0.707168402949775,0.875595837846089,0.6072785,0.535
biokurs19-03,1,9,6,1,1,2,1.248,1,6,76787,78035,81513,0.465,0.685606573043901,0.848898592263314,0.535,0.57245
biokurs19-03,1,10,5,8,5,1,0.838,1,8,86412,87250,90306,0.465,0.662421809704252,0.820191876582912,0.535,0.535
biokurs19-03,1,11,6,4,4,2,1.655,1,6,96410,98065,101129,0.43245,0.730565512720011,0.904565474847675,0.56755,0.6125215
biokurs19-03,1,12,2,7,2,1,0.668,1,7,106011,106679,110340,0.365230995,0.744338627227959,0.921618954170327,0.634769005,0.56755
biokurs19-03,1,13,8,3,3,1,1.287,0,8,115519,116806,119155,-0.5978215,0.724498471846084,0.897053437099532,0.5978215,0.57245
biokurs19-03,1,14,1,7,1,1,1.208,1,7,123722,124930,127331,0.43245,0.72731964585246,0.900546534652419,0.56755,0.6072785
biokurs19-03,1,15,4,8,4,1,1.517,1,8,131960,133477,135418,0.4021785,0.743026781314994,0.919994663808235,0.5978215,0.6023785
biokurs19-03,1,16,3,7,3,1,1.731,1,7,140662,142393,145212,0.360330995,0.798284522874595,0.988413230470068,0.639669005,0.649787995
biokurs19-03,1,17,1,2,2,2,0.898,1,1,150294,151192,154171,0.33966482535,0.77890693580667,0.964420452351869,0.66033517465,0.5978215
biokurs19-03,1,18,8,1,1,2,0.723,1,8,158294,159017,162254,0.360330995,0.795038656007044,0.984394290274812,0.639669005,0.644544995
biokurs19-03,1,19,5,3,5,2,1.127,0,3,167837,168964,171990,-0.56755,0.762987453913549,0.944709401874868,0.56755,0.66489217465
biokurs19-03,1,20,4,1,1,2,0.982,1,4,186785,187767,190769,0.33510782535,0.799156919799579,0.989493407572551,0.66489217465,0.625973995
biokurs19-03,1,21,2,3,2,1,0.785,1,3,195227,196012,198244,0.3158882875755,0.84967139011399,1.05203899045465,0.6841117124245,0.6883497224245
biokurs19-03,1,22,3,4,3,1,0.907,1,4,204056,204963,207665,0.263465797005785,0.870636695433558,1.07799763623183,0.736534202994215,0.66979217465
biokurs19-03,1,23,6,5,5,2,0.711,1,6,212681,213392,217284,0.3927215,0.781705098610412,0.967885058087013,0.6072785,0.655398005
biokurs19-03,1,24,8,4,4,1,1.602,0,8,222029,223631,226084,-0.7166776268755,0.870645606481118,1.07800866963791,0.7166776268755,0.68966314465
biokurs19-03,1,25,3,2,3,1,1.223,1,2,231549,232772,235389,0.24502319121538,0.904608610207824,1.12006069653816,0.75497680878462,0.706223892554785
biokurs19-03,1,26,4,5,5,2,0.757,1,4,240105,240862,243986,0.365230995,0.867719370042565,1.07438548676454,0.634769005,0.766845060756785
biokurs19-03,1,27,7,1,1,2,0.756,1,7,248312,249068,252506,0.3116502775755,0.856581280541958,1.06059462058952,0.6883497224245,0.69527315465
biokurs19-03,1,28,2,8,2,1,0.788,1,8,256719,257507,260382,0.24434043496638,0.908227530886915,1.12454154137072,0.75565956503362,0.7113867245245
biokurs19-03,1,29,4,6,4,1,1.098,1,6,264154,265252,268187,0.17947578499024,0.942124825457934,1.16651220906009,0.82052421500976,0.70127586535
biokurs19-03,1,30,3,2,2,2,0.785,1,3,273079,273864,276846,0.227236604518733,0.956420598383048,1.184212829195,0.772763395481267,0.772128432169697
biokurs19-03,1,31,1,4,1,1,0.937,1,4,281880,282817,285019,0.289834758145215,0.955405875992359,1.18295642874194,0.710165241854785,0.833087519959077
