subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-02,1,1,1,3,1,1,1.018,1,3,8098,9116,12468,0.5,0.808077074406526,1.30597711636282,0.5,0.5
biokurs19-02,1,2,7,3,3,2,1.15,1,7,17656,18806,21416,0.465,0.836359772010755,1.35168631543552,0.535,0.5
biokurs19-02,1,3,4,2,2,2,1.357,1,4,26487,27844,29517,0.5,0.808077074406526,1.30597711636282,0.5,0.5
biokurs19-02,1,4,3,8,3,1,1.146,1,8,34598,35744,39188,0.43245,0.862662680782687,1.39419587057313,0.56755,0.5
biokurs19-02,1,5,5,7,5,1,1.355,1,7,44085,45440,47522,0.5,0.836359772010755,1.35168631543552,0.5,0.535
biokurs19-02,1,6,6,2,2,2,1.377,1,6,52081,53458,55689,0.465,0.836359772010755,1.35168631543552,0.535,0.5
biokurs19-02,1,7,2,4,4,2,1.777,1,2,60582,62359,64859,0.465,0.890945378386915,1.43990506964583,0.535,0.56755
biokurs19-02,1,8,2,6,2,1,1.028,1,6,70166,71194,74114,0.3927215,0.923049068437475,1.49178958151325,0.6072785,0.535
biokurs19-02,1,9,6,1,1,2,1.505,1,6,78888,80393,82733,0.465,0.894904956051507,1.446304357516,0.535,0.57245
biokurs19-02,1,10,5,8,5,1,1.055,1,8,87025,88080,90636,0.465,0.864642469614983,1.39739551450822,0.535,0.535
biokurs19-02,1,11,6,4,4,1,1.645,0,6,96751,98396,100646,-0.56755,0.953588725310521,1.54114637467195,0.56755,0.6125215
biokurs19-02,1,12,2,7,2,1,0.975,1,7,105753,106728,110322,0.365230995,0.975526001728358,1.57660039496829,0.634769005,0.57245
biokurs19-02,1,13,8,3,3,2,1.099,1,8,115027,116126,118399,0.4021785,0.945669569981337,1.52834779893159,0.5978215,0.57245
biokurs19-02,1,14,1,7,1,1,1.2,1,7,123745,124945,127625,0.43245,0.953588725310521,1.54114637467195,0.56755,0.6125215
biokurs19-02,1,15,4,8,4,1,1.394,1,8,132156,133550,135773,0.3927215,0.985692415361081,1.59303088653937,0.6072785,0.6125215
biokurs19-02,1,16,3,7,3,1,1.205,1,7,141174,142379,144828,0.374026005,1.03544733698644,1.67344250954806,0.625973995,0.655398005
biokurs19-02,1,17,1,2,2,2,1.408,1,1,148601,150009,152785,0.33966482535,1.01668756479622,1.64312382589205,0.66033517465,0.5978215
biokurs19-02,1,18,8,1,1,2,1.457,1,8,157100,158557,161101,0.360330995,1.04651396060121,1.69132787921642,0.639669005,0.655398005
biokurs19-02,1,19,5,3,5,1,1.029,1,3,166387,167416,170402,0.43245,0.985616306904655,1.59290788354175,0.56755,0.65215581535
biokurs19-02,1,20,5,4,4,1,1.413,0,5,176202,177615,179560,-0.634769005,0.996028129221663,1.60973499337609,0.634769005,0.5978215
biokurs19-02,1,21,4,1,1,2,1.122,1,4,184630,185752,189162,0.33510782535,1.08613236340521,1.75535732527745,0.66489217465,0.67920283535
biokurs19-02,1,22,2,3,2,1,1.23,1,3,193503,194733,197375,0.3158882875755,1.11669660590123,1.80475385259272,0.6841117124245,0.6978067224245
biokurs19-02,1,23,3,4,3,1,1.356,1,4,201844,203200,206344,0.253346807005785,1.19062094471758,1.92422697946903,0.746653192994215,0.7267470338245
biokurs19-02,1,24,6,5,5,2,1.291,1,6,210253,211544,214629,0.374026005,1.02271769075254,1.65286943897422,0.625973995,0.639644995
biokurs19-02,1,25,8,4,4,2,1.784,1,8,220574,222358,224110,0.222380673807785,1.19506129973531,1.93140327765314,0.777619326192215,0.70127586535
biokurs19-02,1,26,3,2,3,1,1.278,1,2,228859,230137,232885,0.23561253051538,1.1883673270258,1.92058478588662,0.76438746948462,0.706223892554785
biokurs19-02,1,27,4,5,5,2,1.115,1,4,237000,238115,241043,0.34784418465,1.16794756413727,1.88758330137654,0.65215581535,0.79318597335876
biokurs19-02,1,28,7,1,1,2,1.279,1,7,245937,247216,250644,0.3116502775755,1.12292457948927,1.81481921794573,0.6883497224245,0.70127586535
biokurs19-02,1,29,2,8,2,1,1.153,1,8,256232,257385,259387,0.24434043496638,1.21698406665728,1.96683384836754,0.75565956503362,0.7503651759245
biokurs19-02,1,30,4,6,4,1,1.098,1,6,264400,265498,268280,0.151291008506127,1.23888650702255,2.002231568233,0.848708991493873,0.68442014465
biokurs19-02,1,31,3,2,2,2,1.159,1,3,273162,274321,277362,0.227236604518733,1.25546388978776,2.02902317416546,0.772763395481267,0.780880346620697
biokurs19-02,1,32,1,4,1,1,1.302,1,4,281576,282878,285900,0.289834758145215,1.26824836553974,2.04968485769242,0.710165241854785,0.859299362089302
biokurs19-02,1,33,1,5,5,2,1.092,1,1,290218,291310,294495,0.3234950917245,1.13693097572377,1.83745571333004,0.6765049082755,0.73045367492495
