subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-01,1,1,1,3,1,1,1.271,1,3,6969,8240,9994,0.5,0.711656649110309,1.01291037244583,0.5,0.5
biokurs19-01,1,2,7,3,3,1,1.802,0,7,14627,16429,18898,-0.535,0.73656463182917,1.04836223548143,0.535,0.5
biokurs19-01,1,3,4,2,2,1,1.92,0,4,23703,25623,28274,-0.5,0.711656649110309,1.01291037244583,0.5,0.5
biokurs19-01,1,4,6,2,2,1,1.011,0,6,51930,52941,56631,-0.535,0.73656463182917,1.04836223548143,0.535,0.5
biokurs19-01,1,5,2,6,2,2,1.811,0,6,70179,71990,74900,-0.57245,0.788124156057212,1.12174759196513,0.57245,0.535
biokurs19-01,1,6,6,1,1,2,1.7,1,6,79242,80942,83124,0.465,0.784637038476571,1.11678433114015,0.535,0.56755
biokurs19-01,1,7,6,4,4,1,1.242,0,6,97258,98500,100396,-0.535,0.81291008966075,1.15702574087186,0.535,0.6072785
biokurs19-01,1,8,2,7,2,2,1.212,0,7,106508,107720,110140,-0.6125215,0.816641305472036,1.1623364299546,0.6125215,0.535
biokurs19-01,1,9,8,3,3,1,0.941,0,8,115433,116374,119719,-0.57245,0.763216173338351,1.08629572892953,0.57245,0.5
biokurs19-01,1,10,1,7,1,1,0.956,1,7,124618,125574,128807,0.43245,0.807801462405112,1.14975456376326,0.56755,0.56755
biokurs19-01,1,11,3,7,3,1,0.955,1,7,141122,142077,145524,0.3874785,0.868078780584755,1.23554807230942,0.6125215,0.6072785
biokurs19-01,1,12,1,2,2,2,1.23,1,1,150238,151468,154091,0.344601995,0.89186199352798,1.26939903556593,0.655398005,0.5978215
biokurs19-01,1,13,8,1,1,2,1.024,1,8,159391,160415,163281,0.360330995,0.835961007912041,1.18983441935512,0.639669005,0.535
biokurs19-01,1,14,5,3,5,1,1.371,1,3,168869,170240,173204,0.5,0.811035938317035,1.15435823634147,0.5,0.639644995
biokurs19-01,1,15,5,4,4,2,1.328,1,5,177317,178645,181351,0.42755,0.788124156057212,1.12174759196513,0.57245,0.535
biokurs19-01,1,16,4,1,1,2,0.899,1,4,185805,186704,189840,0.33510782535,0.90186160183718,1.28363161104941,0.66489217465,0.6023785
biokurs19-01,1,17,2,3,2,1,1.413,1,3,194850,196263,198723,0.32047985535,0.970657175869784,1.38154926642873,0.67952014465,0.68442014465
biokurs19-01,1,18,3,4,3,1,1.172,1,4,204678,205850,209054,0.2676704452245,0.979861928338498,1.39465051302428,0.7323295547755,0.644544995
biokurs19-01,1,19,8,4,4,2,1.149,1,8,223897,225046,228090,0.31033685535,0.898191211319694,1.27840749541621,0.68966314465,0.57245
biokurs19-01,1,20,3,2,3,1,1.066,1,2,233175,234241,237765,0.248933514058785,1.03405150118615,1.47177925268324,0.751066485941215,0.7019537345245
biokurs19-01,1,21,4,5,5,1,1.015,0,4,242064,243079,245601,-0.57245,0.913650941379861,1.30041153479774,0.57245,0.7113867245245
biokurs19-01,1,22,7,1,1,2,1.052,1,7,250673,251725,254707,0.3116502775755,0.952294604030437,1.35541357374026,0.6883497224245,0.649787995
biokurs19-01,1,23,2,8,2,1,1.597,1,8,259814,261411,263460,0.248909504058785,0.970423543718145,1.38121673468041,0.751090495941215,0.6125215
biokurs19-01,1,24,4,6,4,2,1.771,0,6,267231,269002,270673,-0.731589653807785,0.972378224610004,1.38399885798758,0.731589653807785,0.634769005
biokurs19-01,1,25,3,2,2,2,1.087,1,3,275095,276182,278526,0.23148583877467,1.09382053474806,1.5568493129737,0.76851416122533,0.76849183192533
biokurs19-01,1,26,1,4,1,1,0.823,1,4,283699,284522,287311,0.289834758145215,1.06247930279429,1.51224092075129,0.710165241854785,0.78280092957433
biokurs19-01,1,27,1,5,5,2,1.274,1,1,292387,293661,296543,0.3874785,0.955737212825421,1.36031348461873,0.6125215,0.73045367492495
biokurs19-01,1,28,3,4,4,2,0.919,1,3,301436,302355,305420,0.162403005355467,1.18126695502858,1.68131296584076,0.837596994644533,0.822286260160103
biokurs19-01,1,29,5,2,5,1,1.599,1,2,310809,312408,314754,0.360355005,1.01365751707704,1.44275222389705,0.639644995,0.784718169939557
biokurs19-01,1,30,1,3,3,2,1.425,1,1,319631,321056,322868,0.12015370162869,1.18236893808235,1.6828814329756,0.87984629837131,0.781585432169697
biokurs19-01,1,31,8,5,5,2,1.281,1,8,327441,328722,331330,0.33513015465,0.939577394308152,1.33731300002627,0.66486984535,0.655398005
biokurs19-01,1,32,1,4,4,2,1.613,1,1,335641,337254,339299,0.151034794980584,1.19932763554228,1.70701897259082,0.848965205019416,0.836296412421575
biokurs19-01,1,33,3,1,1,2,1.268,1,3,344540,345808,348296,0.105162838708914,1.26895085678238,1.80611462924681,0.894837161291086,0.888257057485318
biokurs19-01,1,34,3,1,3,1,1.112,1,1,353187,354299,356804,0.0495649484907092,1.31843902799634,1.87655180144026,0.950435051509291,0.90219856000071
biokurs19-01,2,35,16,11,11,1,1.235,0,16,8345,9580,12623,-0.5,0.711656649110309,1.01291037244583,0.5,0.5
biokurs19-01,2,36,9,10,10,2,1.084,1,9,17221,18305,21409,0.5,0.711656649110309,1.01291037244583,0.5,0.5
biokurs19-01,2,37,15,9,9,2,1.353,1,15,27384,28737,31267,0.465,0.73656463182917,1.04836223548143,0.535,0.5
biokurs19-01,2,38,12,13,13,1,1.357,0,12,36064,37421,39419,-0.5,0.711656649110309,1.01291037244583,0.5,0.5
biokurs19-01,2,39,11,10,10,2,1.647,1,11,44054,45701,47210,0.465,0.761472614548031,1.08381409851704,0.535,0.535
