block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
RL

0	1	1	2	0	C	0	0	0	0	Ⴢ	cut_g_stereo_44KHz.wav
0	2	2	3	1	C	2	0	556	0	Ⴋ	cut_oo_stereo_44KHz.wav
0	3	2	4	0	C	1	0	875	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	4	1	1	1	C	2	0	1036	0	Ⴢ	cut_ee_stereo_44KHz.wav
0	5	2	3	1	C	1	1	834	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	6	2	4	0	C	2	1	675	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	7	1	1	1	C	1	1	1021	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	8	1	2	0	C	2	1	696	1	Ⴢ	cut_g_stereo_44KHz.wav
0	9	2	4	0	C	1	0	872	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	10	1	1	1	C	2	0	920	0	Ⴢ	cut_ee_stereo_44KHz.wav
0	11	2	3	1	C	2	0	909	0	Ⴋ	cut_oo_stereo_44KHz.wav
0	12	1	2	0	C	2	1	706	1	Ⴢ	cut_g_stereo_44KHz.wav
0	13	1	2	0	C	2	1	633	1	Ⴢ	cut_g_stereo_44KHz.wav
0	14	1	1	1	C	2	0	601	0	Ⴢ	cut_ee_stereo_44KHz.wav
0	15	2	3	1	C	2	0	888	0	Ⴋ	cut_oo_stereo_44KHz.wav
0	16	2	4	0	C	2	1	673	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	17	1	1	1	C	1	1	846	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	18	1	2	0	C	1	0	959	0	Ⴢ	cut_g_stereo_44KHz.wav
0	19	2	4	0	C	2	1	1007	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	20	2	3	1	C	1	1	1350	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	21	2	4	0	C	1	0	1003	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	22	2	3	1	C	1	1	950	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	23	1	1	1	C	1	1	1128	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	24	1	2	0	C	2	1	881	1	Ⴢ	cut_g_stereo_44KHz.wav
0	25	1	1	1	C	1	1	818	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	26	2	3	1	C	1	1	1064	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	27	2	4	0	C	2	1	1314	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	28	1	2	0	C	2	1	1075	1	Ⴢ	cut_g_stereo_44KHz.wav
0	29	2	4	0	C	1	0	701	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	30	1	1	1	C	2	0	987	0	Ⴢ	cut_ee_stereo_44KHz.wav
avg_resp = 922
1	1	4	4	2	I	2	0	1017	1	Ⴡ	cut_k_stereo_44KHz.wav
1	2	1	2	0	C	2	1	702	1	Ⴂ	cut_o_stereo_44KHz.wav
1	3	2	2	1	C	1	1	733	1	Ⴃ	cut_o_stereo_44KHz.wav
1	4	3	4	2	I	1	0	928	0	Ⴇ	cut_k_stereo_44KHz.wav
1	5	1	1	1	C	1	1	909	1	Ⴂ	cut_u_stereo_44KHz.wav
1	6	4	3	2	I	1	0	795	0	Ⴡ	cut_a_stereo_44KHz.wav
1	7	3	3	2	I	1	0	981	0	Ⴇ	cut_a_stereo_44KHz.wav
1	8	2	1	0	C	1	0	912	0	Ⴃ	cut_u_stereo_44KHz.wav
1	9	3	4	2	I	2	0	877	0	Ⴇ	cut_k_stereo_44KHz.wav
1	10	1	2	0	C	2	1	707	1	Ⴂ	cut_o_stereo_44KHz.wav
1	11	4	3	2	I	2	0	664	1	Ⴡ	cut_a_stereo_44KHz.wav
1	12	2	2	1	C	1	1	1020	1	Ⴃ	cut_o_stereo_44KHz.wav
1	13	4	4	2	I	1	0	977	1	Ⴡ	cut_k_stereo_44KHz.wav
1	14	1	1	1	C	1	1	840	1	Ⴂ	cut_u_stereo_44KHz.wav
1	15	3	3	2	I	1	0	801	0	Ⴇ	cut_a_stereo_44KHz.wav
1	16	2	1	0	C	2	1	862	1	Ⴃ	cut_u_stereo_44KHz.wav
1	17	3	4	2	I	2	0	647	1	Ⴇ	cut_k_stereo_44KHz.wav
1	18	1	2	0	C	2	1	536	1	Ⴂ	cut_o_stereo_44KHz.wav
1	19	2	1	0	C	2	1	758	1	Ⴃ	cut_u_stereo_44KHz.wav
1	20	4	4	2	I	1	0	1131	1	Ⴡ	cut_k_stereo_44KHz.wav
1	21	1	1	1	C	1	1	787	1	Ⴂ	cut_u_stereo_44KHz.wav
1	22	4	3	2	I	2	0	559	1	Ⴡ	cut_a_stereo_44KHz.wav
1	23	3	3	2	I	1	0	736	1	Ⴇ	cut_a_stereo_44KHz.wav
1	24	2	2	1	C	1	1	779	1	Ⴃ	cut_o_stereo_44KHz.wav
1	25	3	4	2	I	2	0	713	1	Ⴇ	cut_k_stereo_44KHz.wav
1	26	1	2	0	C	2	1	628	1	Ⴂ	cut_o_stereo_44KHz.wav
1	27	2	2	1	C	1	1	638	1	Ⴃ	cut_o_stereo_44KHz.wav
1	28	4	4	2	I	1	0	811	1	Ⴡ	cut_k_stereo_44KHz.wav
1	29	3	3	2	I	2	0	699	1	Ⴇ	cut_a_stereo_44KHz.wav
1	30	1	1	1	C	2	0	546	0	Ⴂ	cut_u_stereo_44KHz.wav
1	31	2	1	0	C	1	0	595	0	Ⴃ	cut_u_stereo_44KHz.wav
1	32	4	3	2	I	2	0	550	0	Ⴡ	cut_a_stereo_44KHz.wav
1	33	1	2	0	C	2	1	498	1	Ⴂ	cut_o_stereo_44KHz.wav
1	34	2	1	0	C	2	1	780	1	Ⴃ	cut_u_stereo_44KHz.wav
1	35	4	3	2	I	2	0	551	1	Ⴡ	cut_a_stereo_44KHz.wav
1	36	3	3	2	I	1	0	870	1	Ⴇ	cut_a_stereo_44KHz.wav
1	37	2	2	1	C	1	1	917	1	Ⴃ	cut_o_stereo_44KHz.wav
1	38	1	1	1	C	2	0	512	0	Ⴂ	cut_u_stereo_44KHz.wav
1	39	3	4	2	I	2	0	712	1	Ⴇ	cut_k_stereo_44KHz.wav
1	40	4	4	2	I	1	0	709	0	Ⴡ	cut_k_stereo_44KHz.wav
1	41	3	3	2	I	2	0	935	1	Ⴇ	cut_a_stereo_44KHz.wav
1	42	1	2	0	C	2	1	544	1	Ⴂ	cut_o_stereo_44KHz.wav
1	43	4	4	2	I	1	0	1679	1	Ⴡ	cut_k_stereo_44KHz.wav
1	44	2	2	1	C	1	1	697	1	Ⴃ	cut_o_stereo_44KHz.wav
1	45	3	4	2	I	2	0	792	0	Ⴇ	cut_k_stereo_44KHz.wav
1	46	4	3	2	I	2	0	748	0	Ⴡ	cut_a_stereo_44KHz.wav
1	47	1	1	1	C	2	0	519	0	Ⴂ	cut_u_stereo_44KHz.wav
1	48	2	1	0	C	1	0	818	0	Ⴃ	cut_u_stereo_44KHz.wav
1	49	1	1	1	C	1	1	712	1	Ⴂ	cut_u_stereo_44KHz.wav
1	50	2	1	0	C	2	1	1010	1	Ⴃ	cut_u_stereo_44KHz.wav
1	51	3	4	2	I	2	0	798	0	Ⴇ	cut_k_stereo_44KHz.wav
1	52	4	3	2	I	2	0	659	0	Ⴡ	cut_a_stereo_44KHz.wav
1	53	2	2	1	C	2	0	700	0	Ⴃ	cut_o_stereo_44KHz.wav
1	54	3	3	2	I	1	0	877	1	Ⴇ	cut_a_stereo_44KHz.wav
1	55	4	4	2	I	2	0	916	1	Ⴡ	cut_k_stereo_44KHz.wav
1	56	1	2	0	C	2	1	626	1	Ⴂ	cut_o_stereo_44KHz.wav
1	57	4	4	2	I	2	0	1775	1	Ⴡ	cut_k_stereo_44KHz.wav
1	58	1	2	0	C	2	1	538	1	Ⴂ	cut_o_stereo_44KHz.wav
1	59	3	3	2	I	2	0	1279	0	Ⴇ	cut_a_stereo_44KHz.wav
1	60	2	2	1	C	1	1	792	1	Ⴃ	cut_o_stereo_44KHz.wav
1	61	4	3	2	I	2	0	1059	0	Ⴡ	cut_a_stereo_44KHz.wav
1	62	1	1	1	C	1	1	759	1	Ⴂ	cut_u_stereo_44KHz.wav
1	63	3	4	2	I	2	0	980	0	Ⴇ	cut_k_stereo_44KHz.wav
1	64	2	1	0	C	1	0	800	0	Ⴃ	cut_u_stereo_44KHz.wav
1	65	4	3	2	I	2	0	833	0	Ⴡ	cut_a_stereo_44KHz.wav
1	66	2	1	0	C	2	1	731	1	Ⴃ	cut_u_stereo_44KHz.wav
1	67	3	4	2	I	1	0	1584	0	Ⴇ	cut_k_stereo_44KHz.wav
1	68	1	1	1	C	1	1	1091	1	Ⴂ	cut_u_stereo_44KHz.wav
1	69	2	2	1	C	1	1	1054	1	Ⴃ	cut_o_stereo_44KHz.wav
1	70	1	2	0	C	2	1	867	1	Ⴂ	cut_o_stereo_44KHz.wav
1	71	3	3	2	I	2	0	629	0	Ⴇ	cut_a_stereo_44KHz.wav
1	72	4	4	2	I	2	0	663	0	Ⴡ	cut_k_stereo_44KHz.wav
1	73	1	2	0	C	2	1	627	1	Ⴂ	cut_o_stereo_44KHz.wav
1	74	3	4	2	I	2	0	1489	1	Ⴇ	cut_k_stereo_44KHz.wav
1	75	2	2	1	C	1	1	1136	1	Ⴃ	cut_o_stereo_44KHz.wav
1	76	4	4	2	I	1	0	867	1	Ⴡ	cut_k_stereo_44KHz.wav
1	77	2	1	0	C	2	1	1167	1	Ⴃ	cut_u_stereo_44KHz.wav
1	78	1	1	1	C	1	1	911	1	Ⴂ	cut_u_stereo_44KHz.wav
1	79	3	3	2	I	1	0	1753	1	Ⴇ	cut_a_stereo_44KHz.wav
1	80	4	3	2	I	2	0	527	0	Ⴡ	cut_a_stereo_44KHz.wav
1	81	1	1	1	C	1	1	1065	1	Ⴂ	cut_u_stereo_44KHz.wav
1	82	4	4	2	I	1	0	1562	0	Ⴡ	cut_k_stereo_44KHz.wav
1	83	3	3	2	I	2	0	837	0	Ⴇ	cut_a_stereo_44KHz.wav
1	84	2	1	0	C	2	1	1047	1	Ⴃ	cut_u_stereo_44KHz.wav
1	85	3	4	2	I	1	0	1286	1	Ⴇ	cut_k_stereo_44KHz.wav
1	86	4	3	2	I	1	0	1398	0	Ⴡ	cut_a_stereo_44KHz.wav
1	87	2	2	1	C	1	1	775	1	Ⴃ	cut_o_stereo_44KHz.wav
1	88	1	2	0	C	2	1	667	1	Ⴂ	cut_o_stereo_44KHz.wav
1	89	4	4	2	I	2	0	922	1	Ⴡ	cut_k_stereo_44KHz.wav
1	90	2	2	1	C	1	1	875	1	Ⴃ	cut_o_stereo_44KHz.wav
1	91	1	2	0	C	2	1	681	1	Ⴂ	cut_o_stereo_44KHz.wav
1	92	3	3	2	I	2	0	784	0	Ⴇ	cut_a_stereo_44KHz.wav
1	93	4	3	2	I	2	0	999	0	Ⴡ	cut_a_stereo_44KHz.wav
1	94	2	1	0	C	2	1	908	1	Ⴃ	cut_u_stereo_44KHz.wav
1	95	3	4	2	I	2	0	1346	0	Ⴇ	cut_k_stereo_44KHz.wav
1	96	1	1	1	C	2	0	580	0	Ⴂ	cut_u_stereo_44KHz.wav
1	97	4	4	2	I	2	0	786	1	Ⴡ	cut_k_stereo_44KHz.wav
1	98	1	2	0	C	2	1	693	1	Ⴂ	cut_o_stereo_44KHz.wav
1	99	3	3	2	I	2	0	788	0	Ⴇ	cut_a_stereo_44KHz.wav
1	100	2	1	0	C	2	1	802	1	Ⴃ	cut_u_stereo_44KHz.wav
1	101	3	4	2	I	1	0	1873	0	Ⴇ	cut_k_stereo_44KHz.wav
1	102	2	2	1	C	1	1	793	1	Ⴃ	cut_o_stereo_44KHz.wav
1	103	4	3	2	I	2	0	738	1	Ⴡ	cut_a_stereo_44KHz.wav
1	104	1	1	1	C	2	0	563	0	Ⴂ	cut_u_stereo_44KHz.wav
1	105	3	4	2	I	2	0	1019	0	Ⴇ	cut_k_stereo_44KHz.wav
1	106	1	2	0	C	2	1	600	1	Ⴂ	cut_o_stereo_44KHz.wav
1	107	2	2	1	C	1	1	717	1	Ⴃ	cut_o_stereo_44KHz.wav
1	108	4	4	2	I	1	0	924	0	Ⴡ	cut_k_stereo_44KHz.wav
1	109	3	3	2	I	1	0	1182	1	Ⴇ	cut_a_stereo_44KHz.wav
1	110	4	3	2	I	2	0	809	0	Ⴡ	cut_a_stereo_44KHz.wav
1	111	2	1	0	C	2	1	958	1	Ⴃ	cut_u_stereo_44KHz.wav
1	112	1	1	1	C	1	1	800	1	Ⴂ	cut_u_stereo_44KHz.wav
1	113	4	3	2	I	1	0	1255	1	Ⴡ	cut_a_stereo_44KHz.wav
1	114	2	1	0	C	2	1	954	1	Ⴃ	cut_u_stereo_44KHz.wav
1	115	3	4	2	I	1	0	1031	0	Ⴇ	cut_k_stereo_44KHz.wav
1	116	1	2	0	C	2	1	645	1	Ⴂ	cut_o_stereo_44KHz.wav
1	117	4	4	2	I	2	0	1009	0	Ⴡ	cut_k_stereo_44KHz.wav
1	118	3	3	2	I	2	0	747	1	Ⴇ	cut_a_stereo_44KHz.wav
1	119	1	1	1	C	1	1	765	1	Ⴂ	cut_u_stereo_44KHz.wav
1	120	2	2	1	C	1	1	628	1	Ⴃ	cut_o_stereo_44KHz.wav
1	121	1	1	1	C	1	1	747	1	Ⴂ	cut_u_stereo_44KHz.wav
1	122	3	3	2	I	2	0	1017	0	Ⴇ	cut_a_stereo_44KHz.wav
1	123	4	4	2	I	2	0	979	0	Ⴡ	cut_k_stereo_44KHz.wav
1	124	2	2	1	C	1	1	681	1	Ⴃ	cut_o_stereo_44KHz.wav
1	125	3	4	2	I	1	0	715	1	Ⴇ	cut_k_stereo_44KHz.wav
1	126	1	2	0	C	2	1	687	1	Ⴂ	cut_o_stereo_44KHz.wav
1	127	4	3	2	I	2	0	703	0	Ⴡ	cut_a_stereo_44KHz.wav
1	128	2	1	0	C	1	0	711	0	Ⴃ	cut_u_stereo_44KHz.wav
1	129	4	4	2	I	2	0	682	0	Ⴡ	cut_k_stereo_44KHz.wav
1	130	3	4	2	I	2	0	865	1	Ⴇ	cut_k_stereo_44KHz.wav
1	131	1	2	0	C	2	1	716	1	Ⴂ	cut_o_stereo_44KHz.wav
1	132	2	2	1	C	1	1	863	1	Ⴃ	cut_o_stereo_44KHz.wav
1	133	3	3	2	I	2	0	752	1	Ⴇ	cut_a_stereo_44KHz.wav
1	134	1	1	1	C	1	1	827	1	Ⴂ	cut_u_stereo_44KHz.wav
1	135	2	1	0	C	1	0	748	0	Ⴃ	cut_u_stereo_44KHz.wav
1	136	4	3	2	I	1	0	908	1	Ⴡ	cut_a_stereo_44KHz.wav
1	137	2	1	0	C	2	1	1018	1	Ⴃ	cut_u_stereo_44KHz.wav
1	138	1	1	1	C	1	1	753	1	Ⴂ	cut_u_stereo_44KHz.wav
1	139	3	4	2	I	1	0	977	0	Ⴇ	cut_k_stereo_44KHz.wav
1	140	4	3	2	I	1	0	864	0	Ⴡ	cut_a_stereo_44KHz.wav
1	141	2	2	1	C	1	1	1024	1	Ⴃ	cut_o_stereo_44KHz.wav
1	142	1	2	0	C	2	1	658	1	Ⴂ	cut_o_stereo_44KHz.wav
1	143	4	4	2	I	2	0	650	1	Ⴡ	cut_k_stereo_44KHz.wav
1	144	3	3	2	I	2	0	464	0	Ⴇ	cut_a_stereo_44KHz.wav
1	145	1	2	0	C	2	1	621	1	Ⴂ	cut_o_stereo_44KHz.wav
1	146	3	3	2	I	1	0	677	1	Ⴇ	cut_a_stereo_44KHz.wav
1	147	2	2	1	C	1	1	725	1	Ⴃ	cut_o_stereo_44KHz.wav
1	148	4	3	2	I	2	0	1340	1	Ⴡ	cut_a_stereo_44KHz.wav
1	149	3	4	2	I	1	0	777	1	Ⴇ	cut_k_stereo_44KHz.wav
1	150	4	4	2	I	2	0	820	0	Ⴡ	cut_k_stereo_44KHz.wav
1	151	2	1	0	C	2	1	995	1	Ⴃ	cut_u_stereo_44KHz.wav
1	152	1	1	1	C	1	1	669	1	Ⴂ	cut_u_stereo_44KHz.wav
1	153	4	3	2	I	2	0	641	0	Ⴡ	cut_a_stereo_44KHz.wav
1	154	2	1	0	C	2	1	805	1	Ⴃ	cut_u_stereo_44KHz.wav
1	155	3	3	2	I	1	0	595	1	Ⴇ	cut_a_stereo_44KHz.wav
1	156	1	1	1	C	1	1	743	1	Ⴂ	cut_u_stereo_44KHz.wav
1	157	4	4	2	I	2	0	925	0	Ⴡ	cut_k_stereo_44KHz.wav
1	158	3	4	2	I	2	0	653	1	Ⴇ	cut_k_stereo_44KHz.wav
1	159	1	2	0	C	2	1	582	1	Ⴂ	cut_o_stereo_44KHz.wav
1	160	2	2	1	C	1	1	598	1	Ⴃ	cut_o_stereo_44KHz.wav
1	161	3	4	2	I	1	0	975	1	Ⴇ	cut_k_stereo_44KHz.wav
1	162	2	2	1	C	1	1	788	1	Ⴃ	cut_o_stereo_44KHz.wav
1	163	4	3	2	I	2	0	693	1	Ⴡ	cut_a_stereo_44KHz.wav
1	164	1	1	1	C	1	1	779	1	Ⴂ	cut_u_stereo_44KHz.wav
1	165	4	4	2	I	1	0	835	0	Ⴡ	cut_k_stereo_44KHz.wav
1	166	2	1	0	C	1	0	570	0	Ⴃ	cut_u_stereo_44KHz.wav
1	167	1	2	0	C	2	1	692	1	Ⴂ	cut_o_stereo_44KHz.wav
1	168	3	3	2	I	1	0	733	1	Ⴇ	cut_a_stereo_44KHz.wav
1	169	2	1	0	C	2	1	765	1	Ⴃ	cut_u_stereo_44KHz.wav
1	170	3	4	2	I	2	0	526	0	Ⴇ	cut_k_stereo_44KHz.wav
1	171	1	2	0	C	2	1	513	1	Ⴂ	cut_o_stereo_44KHz.wav
1	172	4	4	2	I	1	0	581	1	Ⴡ	cut_k_stereo_44KHz.wav
1	173	1	1	1	C	1	1	828	1	Ⴂ	cut_u_stereo_44KHz.wav
1	174	4	3	2	I	2	0	575	0	Ⴡ	cut_a_stereo_44KHz.wav
1	175	2	2	1	C	2	0	1109	0	Ⴃ	cut_o_stereo_44KHz.wav
1	176	3	3	2	I	1	0	603	1	Ⴇ	cut_a_stereo_44KHz.wav
1	177	2	1	0	C	2	1	835	1	Ⴃ	cut_u_stereo_44KHz.wav
1	178	1	2	0	C	2	1	540	1	Ⴂ	cut_o_stereo_44KHz.wav
1	179	4	4	2	I	2	0	599	1	Ⴡ	cut_k_stereo_44KHz.wav
1	180	3	4	2	I	2	0	745	1	Ⴇ	cut_k_stereo_44KHz.wav
1	181	2	2	1	C	1	1	919	1	Ⴃ	cut_o_stereo_44KHz.wav
1	182	3	3	2	I	2	0	584	0	Ⴇ	cut_a_stereo_44KHz.wav
1	183	1	1	1	C	2	0	469	0	Ⴂ	cut_u_stereo_44KHz.wav
1	184	4	3	2	I	2	0	661	1	Ⴡ	cut_a_stereo_44KHz.wav
1	185	3	4	2	I	2	0	673	0	Ⴇ	cut_k_stereo_44KHz.wav
1	186	1	1	1	C	1	1	810	1	Ⴂ	cut_u_stereo_44KHz.wav
1	187	4	3	2	I	2	0	608	1	Ⴡ	cut_a_stereo_44KHz.wav
1	188	2	1	0	C	2	1	857	1	Ⴃ	cut_u_stereo_44KHz.wav
1	189	3	3	2	I	2	0	1117	1	Ⴇ	cut_a_stereo_44KHz.wav
1	190	2	2	1	C	1	1	884	1	Ⴃ	cut_o_stereo_44KHz.wav
1	191	1	2	0	C	2	1	594	1	Ⴂ	cut_o_stereo_44KHz.wav
1	192	4	4	2	I	1	0	786	1	Ⴡ	cut_k_stereo_44KHz.wav
1	193	3	4	2	I	1	0	1035	0	Ⴇ	cut_k_stereo_44KHz.wav
1	194	1	1	1	C	1	1	767	1	Ⴂ	cut_u_stereo_44KHz.wav
1	195	2	1	0	C	2	1	889	1	Ⴃ	cut_u_stereo_44KHz.wav
1	196	4	3	2	I	2	0	710	0	Ⴡ	cut_a_stereo_44KHz.wav
1	197	2	2	1	C	1	1	830	1	Ⴃ	cut_o_stereo_44KHz.wav
1	198	1	2	0	C	2	1	636	1	Ⴂ	cut_o_stereo_44KHz.wav
1	199	4	4	2	I	2	0	849	1	Ⴡ	cut_k_stereo_44KHz.wav
1	200	3	3	2	I	2	0	649	0	Ⴇ	cut_a_stereo_44KHz.wav
2	1	4	3	2	I	0	0	0	0	Ⴐ	cut_r_stereo_44KHz.wav
2	2	3	3	2	I	2	0	581	1	Ⴔ	cut_r_stereo_44KHz.wav
2	3	2	1	0	C	2	1	857	1	Ⴖ	cut_j_stereo_44KHz.wav
2	4	1	2	0	C	2	1	818	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	5	4	4	2	I	2	0	710	0	Ⴐ	cut_f_stereo_44KHz.wav
2	6	3	4	2	I	1	0	787	0	Ⴔ	cut_f_stereo_44KHz.wav
2	7	2	2	1	C	2	0	714	0	Ⴖ	cut_ei_stereo_44KHz.wav
2	8	1	1	1	C	2	0	746	0	Ⴉ	cut_j_stereo_44KHz.wav
2	9	3	4	2	I	2	0	643	0	Ⴔ	cut_f_stereo_44KHz.wav
2	10	2	1	0	C	2	1	808	1	Ⴖ	cut_j_stereo_44KHz.wav
2	11	1	1	1	C	1	1	754	1	Ⴉ	cut_j_stereo_44KHz.wav
2	12	4	4	2	I	1	0	943	1	Ⴐ	cut_f_stereo_44KHz.wav
2	13	1	2	0	C	2	1	705	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	14	4	3	2	I	2	0	723	1	Ⴐ	cut_r_stereo_44KHz.wav
2	15	3	3	2	I	2	0	508	1	Ⴔ	cut_r_stereo_44KHz.wav
2	16	2	2	1	C	2	0	593	0	Ⴖ	cut_ei_stereo_44KHz.wav
2	17	4	3	2	I	2	0	597	1	Ⴐ	cut_r_stereo_44KHz.wav
2	18	1	2	0	C	2	1	610	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	19	2	1	0	C	2	1	563	1	Ⴖ	cut_j_stereo_44KHz.wav
2	20	3	4	2	I	2	0	1037	1	Ⴔ	cut_f_stereo_44KHz.wav
2	21	2	2	1	C	2	0	518	0	Ⴖ	cut_ei_stereo_44KHz.wav
2	22	3	3	2	I	2	0	547	0	Ⴔ	cut_r_stereo_44KHz.wav
2	23	4	4	2	I	1	0	980	1	Ⴐ	cut_f_stereo_44KHz.wav
2	24	1	1	1	C	1	1	763	1	Ⴉ	cut_j_stereo_44KHz.wav
2	25	3	3	2	I	2	0	591	0	Ⴔ	cut_r_stereo_44KHz.wav
2	26	4	3	2	I	2	0	653	0	Ⴐ	cut_r_stereo_44KHz.wav
2	27	2	2	1	C	2	0	546	0	Ⴖ	cut_ei_stereo_44KHz.wav
2	28	1	2	0	C	2	1	544	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	29	4	4	2	I	1	0	990	1	Ⴐ	cut_f_stereo_44KHz.wav
2	30	3	4	2	I	1	0	874	1	Ⴔ	cut_f_stereo_44KHz.wav
2	31	1	1	1	C	1	1	813	1	Ⴉ	cut_j_stereo_44KHz.wav
2	32	2	1	0	C	2	1	690	1	Ⴖ	cut_j_stereo_44KHz.wav
2	33	4	3	2	I	2	0	668	1	Ⴐ	cut_r_stereo_44KHz.wav
2	34	2	1	0	C	2	1	666	1	Ⴖ	cut_j_stereo_44KHz.wav
2	35	3	4	2	I	1	0	954	1	Ⴔ	cut_f_stereo_44KHz.wav
2	36	1	2	0	C	2	1	541	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	37	3	3	2	I	2	0	670	0	Ⴔ	cut_r_stereo_44KHz.wav
2	38	1	1	1	C	1	1	779	1	Ⴉ	cut_j_stereo_44KHz.wav
2	39	4	4	2	I	1	0	867	1	Ⴐ	cut_f_stereo_44KHz.wav
2	40	2	2	1	C	1	1	702	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	41	1	2	0	C	2	1	561	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	42	3	3	2	I	1	0	703	1	Ⴔ	cut_r_stereo_44KHz.wav
2	43	2	1	0	C	2	1	545	1	Ⴖ	cut_j_stereo_44KHz.wav
2	44	4	4	2	I	1	0	557	1	Ⴐ	cut_f_stereo_44KHz.wav
2	45	2	2	1	C	1	1	718	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	46	4	3	2	I	2	0	887	1	Ⴐ	cut_r_stereo_44KHz.wav
2	47	3	4	2	I	2	0	881	0	Ⴔ	cut_f_stereo_44KHz.wav
2	48	1	1	1	C	1	1	702	1	Ⴉ	cut_j_stereo_44KHz.wav
2	49	2	2	1	C	1	1	702	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	50	1	1	1	C	1	1	699	1	Ⴉ	cut_j_stereo_44KHz.wav
2	51	4	3	2	I	2	0	703	0	Ⴐ	cut_r_stereo_44KHz.wav
2	52	3	3	2	I	2	0	589	1	Ⴔ	cut_r_stereo_44KHz.wav
2	53	1	2	0	C	1	0	745	0	Ⴉ	cut_ei_stereo_44KHz.wav
2	54	2	1	0	C	2	1	537	1	Ⴖ	cut_j_stereo_44KHz.wav
2	55	3	4	2	I	2	0	763	1	Ⴔ	cut_f_stereo_44KHz.wav
2	56	4	4	2	I	2	0	681	0	Ⴐ	cut_f_stereo_44KHz.wav
2	57	1	1	1	C	1	1	777	1	Ⴉ	cut_j_stereo_44KHz.wav
2	58	2	2	1	C	1	1	762	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	59	3	4	2	I	2	0	616	1	Ⴔ	cut_f_stereo_44KHz.wav
2	60	4	4	2	I	1	0	979	1	Ⴐ	cut_f_stereo_44KHz.wav
2	61	2	1	0	C	2	1	611	1	Ⴖ	cut_j_stereo_44KHz.wav
2	62	4	3	2	I	2	0	645	1	Ⴐ	cut_r_stereo_44KHz.wav
2	63	3	3	2	I	1	0	726	0	Ⴔ	cut_r_stereo_44KHz.wav
2	64	1	2	0	C	2	1	905	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	65	3	4	2	I	2	0	809	0	Ⴔ	cut_f_stereo_44KHz.wav
2	66	1	2	0	C	2	1	635	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	67	2	2	1	C	1	1	959	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	68	4	4	2	I	2	0	751	0	Ⴐ	cut_f_stereo_44KHz.wav
2	69	1	1	1	C	1	1	955	1	Ⴉ	cut_j_stereo_44KHz.wav
2	70	4	3	2	I	2	0	662	0	Ⴐ	cut_r_stereo_44KHz.wav
2	71	2	1	0	C	2	1	492	1	Ⴖ	cut_j_stereo_44KHz.wav
2	72	3	3	2	I	2	0	737	1	Ⴔ	cut_r_stereo_44KHz.wav
2	73	4	4	2	I	1	0	677	1	Ⴐ	cut_f_stereo_44KHz.wav
2	74	3	3	2	I	2	0	619	0	Ⴔ	cut_r_stereo_44KHz.wav
2	75	1	2	0	C	2	1	729	1	Ⴉ	cut_ei_stereo_44KHz.wav
2	76	2	1	0	C	2	1	586	1	Ⴖ	cut_j_stereo_44KHz.wav
2	77	1	1	1	C	1	1	754	1	Ⴉ	cut_j_stereo_44KHz.wav
2	78	2	2	1	C	1	1	1078	1	Ⴖ	cut_ei_stereo_44KHz.wav
2	79	3	4	2	I	2	0	671	0	Ⴔ	cut_f_stereo_44KHz.wav
2	80	4	3	2	I	2	0	876	0	Ⴐ	cut_r_stereo_44KHz.wav
2	81	1	2	0	C	2	1	638	1	Ⴉ	cut_ei_stereo_44KHz.wav
