block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

0	1	2	3	1	C	0	0	0	0	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	2	2	4	0	C	1	1	645	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	3	1	2	0	C	2	0	772	0	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	4	1	1	1	C	1	0	527	0	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	5	1	2	0	C	1	1	1183	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	6	1	1	1	C	2	1	783	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	7	2	4	0	C	1	1	567	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	8	2	3	1	C	2	1	517	1	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	9	2	3	1	C	2	1	709	1	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	10	1	2	0	C	1	1	837	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	11	1	1	1	C	2	1	803	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	12	2	4	0	C	1	1	469	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	13	1	1	1	C	2	1	881	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	14	1	2	0	C	1	1	1401	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	15	2	3	1	C	2	1	1601	1	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	16	2	4	0	C	1	1	433	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	17	2	4	0	C	1	1	446	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	18	1	1	1	C	2	1	779	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	19	2	3	1	C	2	1	644	1	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	20	1	2	0	C	1	1	901	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	21	1	1	1	C	2	1	1903	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
0	22	2	4	0	C	1	1	547	1	poli_8sides 23_whiteLine3.jpg	Practice2_b27_cut2_mono_resampled.wav
0	23	1	2	0	C	1	1	831	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	24	2	3	1	C	1	0	613	0	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	25	1	2	0	C	1	1	1017	1	poli_8sides 22_whiteLine3.jpg	Practice4_b26_mono_resampled.wav
0	26	2	3	1	C	2	1	677	1	poli_8sides 23_whiteLine3.jpg	Practice3_b26_cut1_mono_resampled.wav
0	27	1	1	1	C	2	1	818	1	poli_8sides 22_whiteLine3.jpg	Practice1_b27_cut1_mono_resampled.wav
