block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	1	1	1	C	2	1	1405	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	2	1	2	0	C	2	0	612	0	Ⴉ	cut_g_stereo_44KHz.wav
0	3	2	3	1	C	2	1	738	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	4	2	4	0	C	2	0	844	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	5	1	2	0	C	1	1	719	1	Ⴉ	cut_g_stereo_44KHz.wav
0	6	2	4	0	C	1	1	735	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	7	2	3	1	C	2	1	1014	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	8	1	1	1	C	1	0	603	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	9	2	4	0	C	1	1	948	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	10	2	3	1	C	2	1	1650	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	11	1	2	0	C	1	1	694	1	Ⴉ	cut_g_stereo_44KHz.wav
0	12	1	1	1	C	2	1	983	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	13	2	3	1	C	1	0	914	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	14	1	2	0	C	1	1	1158	1	Ⴉ	cut_g_stereo_44KHz.wav
0	15	2	4	0	C	1	1	809	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	16	1	1	1	C	1	0	1104	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	17	1	2	0	C	1	1	600	1	Ⴉ	cut_g_stereo_44KHz.wav
0	18	1	1	1	C	2	1	772	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	19	2	4	0	C	1	1	1287	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	20	2	3	1	C	2	1	1105	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	21	2	4	0	C	1	1	1164	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	22	2	3	1	C	2	1	1027	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	23	1	1	1	C	2	1	972	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	24	1	2	0	C	1	1	557	1	Ⴉ	cut_g_stereo_44KHz.wav
0	25	1	2	0	C	1	1	870	1	Ⴉ	cut_g_stereo_44KHz.wav
0	26	2	3	1	C	2	1	629	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	27	2	4	0	C	2	0	1389	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	28	1	1	1	C	2	1	851	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	29	1	2	0	C	1	1	1427	1	Ⴉ	cut_g_stereo_44KHz.wav
0	30	2	3	1	C	0	0	0	0	Ⴞ	cut_ee_stereo_44KHz.wav
avg_resp = 961
1	1	3	4	2	I	1	0	1064	1	Ⴒ	cut_g_stereo_44KHz.wav
1	2	2	1	0	C	2	0	950	0	Ⴏ	cut_l_stereo_44KHz.wav
1	3	4	4	2	I	1	0	980	0	Ⴉ	cut_g_stereo_44KHz.wav
1	4	1	2	0	C	2	0	999	0	Ⴖ	cut_h_stereo_44KHz.wav
1	5	4	3	2	I	1	0	1164	0	Ⴉ	cut_w_stereo_44KHz.wav
1	6	1	1	1	C	2	1	824	1	Ⴖ	cut_l_stereo_44KHz.wav
