block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	2	4	0	C	1	1	1900	1	Ⴞ	cut_ee.wav
0	2	1	1	1	C	2	1	924	1	Ⴉ	cut_g.wav
0	3	1	2	0	C	1	1	841	1	Ⴉ	cut_eeuw.wav
0	4	2	3	1	C	2	1	719	1	Ⴞ	cut_oo.wav
0	5	1	2	0	C	1	1	889	1	Ⴉ	cut_eeuw.wav
0	6	2	3	1	C	2	1	558	1	Ⴞ	cut_oo.wav
0	7	2	4	0	C	1	1	813	1	Ⴞ	cut_ee.wav
0	8	1	1	1	C	2	1	580	1	Ⴉ	cut_g.wav
0	9	1	1	1	C	2	1	1244	1	Ⴉ	cut_g.wav
0	10	2	4	0	C	1	1	617	1	Ⴞ	cut_ee.wav
0	11	1	2	0	C	1	1	1297	1	Ⴉ	cut_eeuw.wav
0	12	2	3	1	C	2	1	680	1	Ⴞ	cut_oo.wav
0	13	1	2	0	C	2	0	1761	0	Ⴉ	cut_eeuw.wav
0	14	1	1	1	C	2	1	747	1	Ⴉ	cut_g.wav
0	15	2	3	1	C	1	0	485	0	Ⴞ	cut_oo.wav
0	16	2	4	0	C	1	1	583	1	Ⴞ	cut_ee.wav
0	17	1	1	1	C	2	1	604	1	Ⴉ	cut_g.wav
0	18	2	4	0	C	1	1	560	1	Ⴞ	cut_ee.wav
0	19	1	2	0	C	1	1	1196	1	Ⴉ	cut_eeuw.wav
0	20	2	3	1	C	2	1	760	1	Ⴞ	cut_oo.wav
0	21	1	2	0	C	1	1	758	1	Ⴉ	cut_eeuw.wav
0	22	2	3	1	C	2	1	736	1	Ⴞ	cut_oo.wav
0	23	1	1	1	C	1	0	1440	0	Ⴉ	cut_g.wav
0	24	2	4	0	C	1	1	570	1	Ⴞ	cut_ee.wav
0	25	1	1	1	C	2	1	732	1	Ⴉ	cut_g.wav
0	26	2	3	1	C	1	0	1101	0	Ⴞ	cut_oo.wav
0	27	2	4	0	C	1	1	521	1	Ⴞ	cut_ee.wav
0	28	1	2	0	C	2	0	463	0	Ⴉ	cut_eeuw.wav
0	29	2	4	0	C	1	1	549	1	Ⴞ	cut_ee.wav
0	30	2	3	1	C	2	1	648	1	Ⴞ	cut_oo.wav
avg_resp = 801
1	1	1	1	1	C	1	0	1408	0	Ⴒ	cut_w.wav
1	2	2	1	0	C	1	1	747	1	Ⴐ	cut_w.wav
1	3	4	3	2	I	1	0	1159	1	Ⴕ	cut_h.wav
1	4	3	3	2	I	2	0	798	1	Ⴉ	cut_h.wav
1	5	1	2	0	C	2	0	1316	0	Ⴒ	cut_g.wav
1	6	3	4	2	I	1	0	756	1	Ⴉ	cut_l.wav
1	7	4	4	2	I	2	0	769	0	Ⴕ	cut_l.wav
1	8	2	2	1	C	1	0	641	0	Ⴐ	cut_g.wav
1	9	1	1	1	C	1	0	1024	0	Ⴒ	cut_w.wav
1	10	4	4	2	I	2	0	990	0	Ⴕ	cut_l.wav
1	11	3	3	2	I	1	0	876	0	Ⴉ	cut_h.wav
1	12	2	1	0	C	1	1	653	1	Ⴐ	cut_w.wav
1	13	4	3	2	I	1	0	873	0	Ⴕ	cut_h.wav
1	14	1	2	0	C	1	1	771	1	Ⴒ	cut_g.wav
1	15	3	4	2	I	1	0	828	0	Ⴉ	cut_l.wav
