block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
RL

0	1	2	4	0	C	2	1	1842	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	2	2	3	1	C	1	1	1435	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	3	1	1	1	C	1	1	858	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	4	1	2	0	C	1	0	628	0	Ⴞ	cut_g_stereo_44KHz.wav
0	5	2	4	0	C	2	1	654	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	6	1	2	0	C	2	1	964	1	Ⴞ	cut_g_stereo_44KHz.wav
0	7	2	3	1	C	2	0	751	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	8	1	1	1	C	2	0	1147	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	9	1	1	1	C	2	0	751	0	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	10	2	4	0	C	2	1	737	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	11	1	2	0	C	2	1	883	1	Ⴞ	cut_g_stereo_44KHz.wav
0	12	2	3	1	C	0	0	0	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	13	1	1	1	C	1	1	1110	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	14	2	4	0	C	2	1	721	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	15	2	3	1	C	1	1	1029	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	16	1	2	0	C	2	1	966	1	Ⴞ	cut_g_stereo_44KHz.wav
0	17	1	1	1	C	1	1	932	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	18	1	2	0	C	2	1	947	1	Ⴞ	cut_g_stereo_44KHz.wav
0	19	2	4	0	C	2	1	711	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	20	2	3	1	C	1	1	881	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	21	1	2	0	C	2	1	901	1	Ⴞ	cut_g_stereo_44KHz.wav
0	22	2	3	1	C	1	1	1175	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	23	2	4	0	C	2	1	697	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	24	1	1	1	C	1	1	1236	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	25	2	4	0	C	2	1	602	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	26	1	2	0	C	2	1	679	1	Ⴞ	cut_g_stereo_44KHz.wav
0	27	1	1	1	C	1	1	1363	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
0	28	2	3	1	C	2	0	1092	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	29	1	2	0	C	2	1	661	1	Ⴞ	cut_g_stereo_44KHz.wav
0	30	1	1	1	C	1	1	619	1	Ⴞ	cut_eeuw_stereo_44KHz.wav
avg_resp = 942
1	1	1	1	1	C	2	0	1116	0	Ⴜ	cut_g_stereo_44KHz.wav
1	2	4	4	2	I	2	0	1063	1	Ⴊ	cut_w_stereo_44KHz.wav
1	3	3	4	2	I	1	0	628	0	Ⴃ	cut_w_stereo_44KHz.wav
1	4	2	1	0	C	2	1	777	1	Ⴂ	cut_g_stereo_44KHz.wav
1	5	4	3	2	I	1	0	1063	1	Ⴊ	cut_h_stereo_44KHz.wav
1	6	1	2	0	C	1	0	861	0	Ⴜ	cut_l_stereo_44KHz.wav
1	7	3	3	2	I	2	0	872	0	Ⴃ	cut_h_stereo_44KHz.wav
1	8	2	2	1	C	2	0	690	0	Ⴂ	cut_l_stereo_44KHz.wav
1	9	3	3	2	I	1	0	987	0	Ⴃ	cut_h_stereo_44KHz.wav
1	10	4	3	2	I	1	0	1253	0	Ⴊ	cut_h_stereo_44KHz.wav
1	11	1	1	1	C	2	0	730	0	Ⴜ	cut_g_stereo_44KHz.wav
1	12	2	1	0	C	1	0	1041	0	Ⴂ	cut_g_stereo_44KHz.wav
1	13	1	2	0	C	1	0	1036	0	Ⴜ	cut_l_stereo_44KHz.wav
1	14	2	2	1	C	1	1	1102	1	Ⴂ	cut_l_stereo_44KHz.wav
1	15	3	4	2	I	1	0	1201	0	Ⴃ	cut_w_stereo_44KHz.wav
1	16	4	4	2	I	2	0	1031	1	Ⴊ	cut_w_stereo_44KHz.wav
1	17	2	1	0	C	1	0	1165	0	Ⴂ	cut_g_stereo_44KHz.wav
1	18	4	3	2	I	1	0	1104	0	Ⴊ	cut_h_stereo_44KHz.wav
1	19	3	3	2	I	2	0	1011	1	Ⴃ	cut_h_stereo_44KHz.wav
1	20	1	1	1	C	1	1	1108	1	Ⴜ	cut_g_stereo_44KHz.wav
1	21	3	4	2	I	2	0	891	1	Ⴃ	cut_w_stereo_44KHz.wav
1	22	1	2	0	C	2	1	1242	1	Ⴜ	cut_l_stereo_44KHz.wav
1	23	4	4	2	I	2	0	988	0	Ⴊ	cut_w_stereo_44KHz.wav
1	24	2	2	1	C	1	1	1211	1	Ⴂ	cut_l_stereo_44KHz.wav
1	25	4	3	2	I	1	0	977	0	Ⴊ	cut_h_stereo_44KHz.wav
1	26	3	4	2	I	2	0	675	0	Ⴃ	cut_w_stereo_44KHz.wav
1	27	2	2	1	C	1	1	881	1	Ⴂ	cut_l_stereo_44KHz.wav
1	28	1	1	1	C	2	0	949	0	Ⴜ	cut_g_stereo_44KHz.wav
1	29	4	4	2	I	1	0	1087	1	Ⴊ	cut_w_stereo_44KHz.wav
1	30	2	1	0	C	1	0	913	0	Ⴂ	cut_g_stereo_44KHz.wav
1	31	1	2	0	C	2	1	1006	1	Ⴜ	cut_l_stereo_44KHz.wav
1	32	3	3	2	I	2	0	673	1	Ⴃ	cut_h_stereo_44KHz.wav
1	33	1	1	1	C	1	1	830	1	Ⴜ	cut_g_stereo_44KHz.wav
1	34	3	4	2	I	1	0	875	1	Ⴃ	cut_w_stereo_44KHz.wav
1	35	4	4	2	I	1	0	690	1	Ⴊ	cut_w_stereo_44KHz.wav
1	36	2	1	0	C	1	0	775	0	Ⴂ	cut_g_stereo_44KHz.wav
1	37	1	2	0	C	1	0	813	0	Ⴜ	cut_l_stereo_44KHz.wav
1	38	3	3	2	I	2	0	840	0	Ⴃ	cut_h_stereo_44KHz.wav
1	39	4	3	2	I	1	0	927	1	Ⴊ	cut_h_stereo_44KHz.wav
1	40	2	2	1	C	2	0	907	0	Ⴂ	cut_l_stereo_44KHz.wav
1	41	1	1	1	C	1	1	1007	1	Ⴜ	cut_g_stereo_44KHz.wav
1	42	4	4	2	I	2	0	843	0	Ⴊ	cut_w_stereo_44KHz.wav
1	43	3	4	2	I	2	0	939	1	Ⴃ	cut_w_stereo_44KHz.wav
1	44	2	1	0	C	1	0	1245	0	Ⴂ	cut_g_stereo_44KHz.wav
1	45	4	3	2	I	1	0	984	0	Ⴊ	cut_h_stereo_44KHz.wav
1	46	3	3	2	I	2	0	1186	0	Ⴃ	cut_h_stereo_44KHz.wav
1	47	1	2	0	C	1	0	1080	0	Ⴜ	cut_l_stereo_44KHz.wav
1	48	2	2	1	C	2	0	789	0	Ⴂ	cut_l_stereo_44KHz.wav
1	49	3	3	2	I	2	0	864	0	Ⴃ	cut_h_stereo_44KHz.wav
1	50	2	1	0	C	2	1	690	1	Ⴂ	cut_g_stereo_44KHz.wav
1	51	1	1	1	C	1	1	657	1	Ⴜ	cut_g_stereo_44KHz.wav
1	52	4	4	2	I	2	0	1513	0	Ⴊ	cut_w_stereo_44KHz.wav
1	53	2	2	1	C	2	0	931	0	Ⴂ	cut_l_stereo_44KHz.wav
1	54	4	3	2	I	1	0	803	1	Ⴊ	cut_h_stereo_44KHz.wav
1	55	1	2	0	C	2	1	915	1	Ⴜ	cut_l_stereo_44KHz.wav
1	56	3	4	2	I	2	0	858	0	Ⴃ	cut_w_stereo_44KHz.wav
1	57	1	2	0	C	2	1	1046	1	Ⴜ	cut_l_stereo_44KHz.wav
1	58	4	4	2	I	1	0	606	1	Ⴊ	cut_w_stereo_44KHz.wav
1	59	3	4	2	I	2	0	601	1	Ⴃ	cut_w_stereo_44KHz.wav
1	60	2	1	0	C	1	0	692	0	Ⴂ	cut_g_stereo_44KHz.wav
1	61	4	3	2	I	2	0	654	0	Ⴊ	cut_h_stereo_44KHz.wav
1	62	1	1	1	C	2	0	541	0	Ⴜ	cut_g_stereo_44KHz.wav
1	63	2	2	1	C	1	1	755	1	Ⴂ	cut_l_stereo_44KHz.wav
1	64	3	3	2	I	2	0	1288	1	Ⴃ	cut_h_stereo_44KHz.wav
1	65	1	1	1	C	1	1	849	1	Ⴜ	cut_g_stereo_44KHz.wav
1	66	4	4	2	I	2	0	747	1	Ⴊ	cut_w_stereo_44KHz.wav
1	67	3	3	2	I	2	0	742	1	Ⴃ	cut_h_stereo_44KHz.wav
1	68	2	1	0	C	1	0	1511	0	Ⴂ	cut_g_stereo_44KHz.wav
1	69	1	2	0	C	2	1	1654	1	Ⴜ	cut_l_stereo_44KHz.wav
1	70	3	4	2	I	2	0	1321	1	Ⴃ	cut_w_stereo_44KHz.wav
1	71	2	2	1	C	2	0	1087	0	Ⴂ	cut_l_stereo_44KHz.wav
1	72	4	3	2	I	1	0	830	1	Ⴊ	cut_h_stereo_44KHz.wav
1	73	3	4	2	I	2	0	944	1	Ⴃ	cut_w_stereo_44KHz.wav
1	74	4	3	2	I	2	0	1213	0	Ⴊ	cut_h_stereo_44KHz.wav
1	75	2	1	0	C	2	1	1041	1	Ⴂ	cut_g_stereo_44KHz.wav
1	76	1	1	1	C	1	1	1040	1	Ⴜ	cut_g_stereo_44KHz.wav
1	77	2	2	1	C	1	1	843	1	Ⴂ	cut_l_stereo_44KHz.wav
1	78	3	3	2	I	2	0	1010	0	Ⴃ	cut_h_stereo_44KHz.wav
1	79	1	2	0	C	2	1	918	1	Ⴜ	cut_l_stereo_44KHz.wav
1	80	4	4	2	I	2	0	819	0	Ⴊ	cut_w_stereo_44KHz.wav
1	81	3	4	2	I	1	0	1488	1	Ⴃ	cut_w_stereo_44KHz.wav
1	82	1	2	0	C	2	1	993	1	Ⴜ	cut_l_stereo_44KHz.wav
1	83	2	1	0	C	2	1	919	1	Ⴂ	cut_g_stereo_44KHz.wav
1	84	4	4	2	I	2	0	714	1	Ⴊ	cut_w_stereo_44KHz.wav
1	85	1	1	1	C	1	1	1048	1	Ⴜ	cut_g_stereo_44KHz.wav
1	86	2	2	1	C	1	1	1018	1	Ⴂ	cut_l_stereo_44KHz.wav
1	87	4	3	2	I	2	0	650	0	Ⴊ	cut_h_stereo_44KHz.wav
1	88	3	3	2	I	2	0	779	1	Ⴃ	cut_h_stereo_44KHz.wav
1	89	1	2	0	C	2	1	945	1	Ⴜ	cut_l_stereo_44KHz.wav
1	90	2	1	0	C	2	1	691	1	Ⴂ	cut_g_stereo_44KHz.wav
1	91	3	3	2	I	2	0	873	1	Ⴃ	cut_h_stereo_44KHz.wav
1	92	4	3	2	I	1	0	776	0	Ⴊ	cut_h_stereo_44KHz.wav
1	93	3	4	2	I	2	0	1251	1	Ⴃ	cut_w_stereo_44KHz.wav
1	94	4	4	2	I	1	0	1071	0	Ⴊ	cut_w_stereo_44KHz.wav
1	95	1	1	1	C	1	1	819	1	Ⴜ	cut_g_stereo_44KHz.wav
1	96	2	2	1	C	1	1	892	1	Ⴂ	cut_l_stereo_44KHz.wav
1	97	3	3	2	I	2	0	833	1	Ⴃ	cut_h_stereo_44KHz.wav
1	98	4	4	2	I	1	0	755	0	Ⴊ	cut_w_stereo_44KHz.wav
1	99	2	1	0	C	1	0	838	0	Ⴂ	cut_g_stereo_44KHz.wav
1	100	1	1	1	C	2	0	691	0	Ⴜ	cut_g_stereo_44KHz.wav
1	101	2	2	1	C	1	1	1068	1	Ⴂ	cut_l_stereo_44KHz.wav
1	102	3	4	2	I	1	0	997	0	Ⴃ	cut_w_stereo_44KHz.wav
1	103	4	3	2	I	1	0	1290	1	Ⴊ	cut_h_stereo_44KHz.wav
1	104	1	2	0	C	2	1	754	1	Ⴜ	cut_l_stereo_44KHz.wav
1	105	2	1	0	C	1	0	1326	0	Ⴂ	cut_g_stereo_44KHz.wav
1	106	4	3	2	I	2	0	953	0	Ⴊ	cut_h_stereo_44KHz.wav
1	107	1	1	1	C	1	1	1261	1	Ⴜ	cut_g_stereo_44KHz.wav
1	108	3	4	2	I	1	0	965	0	Ⴃ	cut_w_stereo_44KHz.wav
1	109	4	4	2	I	2	0	809	1	Ⴊ	cut_w_stereo_44KHz.wav
1	110	2	2	1	C	2	0	743	0	Ⴂ	cut_l_stereo_44KHz.wav
1	111	3	3	2	I	1	0	834	0	Ⴃ	cut_h_stereo_44KHz.wav
1	112	1	2	0	C	1	0	747	0	Ⴜ	cut_l_stereo_44KHz.wav
1	113	3	4	2	I	1	0	1299	0	Ⴃ	cut_w_stereo_44KHz.wav
1	114	4	4	2	I	2	0	845	1	Ⴊ	cut_w_stereo_44KHz.wav
1	115	1	2	0	C	2	1	958	1	Ⴜ	cut_l_stereo_44KHz.wav
1	116	2	2	1	C	1	1	771	1	Ⴂ	cut_l_stereo_44KHz.wav
1	117	1	1	1	C	2	0	992	0	Ⴜ	cut_g_stereo_44KHz.wav
1	118	4	3	2	I	1	0	868	1	Ⴊ	cut_h_stereo_44KHz.wav
1	119	3	3	2	I	2	0	837	1	Ⴃ	cut_h_stereo_44KHz.wav
1	120	2	1	0	C	1	0	923	0	Ⴂ	cut_g_stereo_44KHz.wav
1	121	1	1	1	C	2	0	853	0	Ⴜ	cut_g_stereo_44KHz.wav
1	122	3	3	2	I	2	0	1079	1	Ⴃ	cut_h_stereo_44KHz.wav
1	123	2	1	0	C	1	0	824	0	Ⴂ	cut_g_stereo_44KHz.wav
1	124	4	3	2	I	2	0	583	1	Ⴊ	cut_h_stereo_44KHz.wav
1	125	2	2	1	C	2	0	827	0	Ⴂ	cut_l_stereo_44KHz.wav
1	126	4	4	2	I	2	0	1311	0	Ⴊ	cut_w_stereo_44KHz.wav
1	127	3	4	2	I	1	0	612	1	Ⴃ	cut_w_stereo_44KHz.wav
1	128	1	2	0	C	2	1	1162	1	Ⴜ	cut_l_stereo_44KHz.wav
1	129	2	1	0	C	1	0	872	0	Ⴂ	cut_g_stereo_44KHz.wav
1	130	4	3	2	I	2	0	906	0	Ⴊ	cut_h_stereo_44KHz.wav
1	131	3	3	2	I	2	0	873	1	Ⴃ	cut_h_stereo_44KHz.wav
1	132	1	2	0	C	1	0	1378	0	Ⴜ	cut_l_stereo_44KHz.wav
1	133	2	2	1	C	2	0	938	0	Ⴂ	cut_l_stereo_44KHz.wav
1	134	3	4	2	I	2	0	1010	1	Ⴃ	cut_w_stereo_44KHz.wav
1	135	4	4	2	I	2	0	780	1	Ⴊ	cut_w_stereo_44KHz.wav
1	136	1	1	1	C	2	0	1341	0	Ⴜ	cut_g_stereo_44KHz.wav
1	137	2	2	1	C	2	0	662	0	Ⴂ	cut_l_stereo_44KHz.wav
1	138	1	2	0	C	1	0	1008	0	Ⴜ	cut_l_stereo_44KHz.wav
1	139	4	4	2	I	2	0	1045	1	Ⴊ	cut_w_stereo_44KHz.wav
1	140	3	3	2	I	1	0	1013	0	Ⴃ	cut_h_stereo_44KHz.wav
1	141	4	3	2	I	1	0	887	0	Ⴊ	cut_h_stereo_44KHz.wav
1	142	1	1	1	C	2	0	752	0	Ⴜ	cut_g_stereo_44KHz.wav
1	143	3	4	2	I	2	0	1274	0	Ⴃ	cut_w_stereo_44KHz.wav
1	144	2	1	0	C	1	0	615	0	Ⴂ	cut_g_stereo_44KHz.wav
1	145	4	4	2	I	1	0	1070	1	Ⴊ	cut_w_stereo_44KHz.wav
1	146	3	3	2	I	2	0	1096	0	Ⴃ	cut_h_stereo_44KHz.wav
1	147	1	1	1	C	2	0	909	0	Ⴜ	cut_g_stereo_44KHz.wav
1	148	2	2	1	C	1	1	683	1	Ⴂ	cut_l_stereo_44KHz.wav
1	149	1	2	0	C	2	1	748	1	Ⴜ	cut_l_stereo_44KHz.wav
1	150	3	4	2	I	1	0	1055	1	Ⴃ	cut_w_stereo_44KHz.wav
1	151	4	3	2	I	2	0	950	1	Ⴊ	cut_h_stereo_44KHz.wav
1	152	2	1	0	C	2	1	887	1	Ⴂ	cut_g_stereo_44KHz.wav
1	153	1	1	1	C	1	1	981	1	Ⴜ	cut_g_stereo_44KHz.wav
1	154	2	2	1	C	1	1	1314	1	Ⴂ	cut_l_stereo_44KHz.wav
1	155	3	4	2	I	2	0	841	0	Ⴃ	cut_w_stereo_44KHz.wav
1	156	4	4	2	I	2	0	701	1	Ⴊ	cut_w_stereo_44KHz.wav
1	157	3	3	2	I	1	0	1018	0	Ⴃ	cut_h_stereo_44KHz.wav
1	158	2	1	0	C	2	1	948	1	Ⴂ	cut_g_stereo_44KHz.wav
1	159	4	3	2	I	1	0	1181	0	Ⴊ	cut_h_stereo_44KHz.wav
1	160	1	2	0	C	2	1	1344	1	Ⴜ	cut_l_stereo_44KHz.wav
1	161	2	1	0	C	0	0	0	0	Ⴂ	cut_g_stereo_44KHz.wav
1	162	4	3	2	I	2	0	736	1	Ⴊ	cut_h_stereo_44KHz.wav
1	163	1	2	0	C	1	0	748	0	Ⴜ	cut_l_stereo_44KHz.wav
1	164	3	3	2	I	2	0	925	1	Ⴃ	cut_h_stereo_44KHz.wav
1	165	2	2	1	C	2	0	884	0	Ⴂ	cut_l_stereo_44KHz.wav
1	166	3	4	2	I	1	0	1368	0	Ⴃ	cut_w_stereo_44KHz.wav
1	167	1	1	1	C	2	0	807	0	Ⴜ	cut_g_stereo_44KHz.wav
1	168	4	4	2	I	2	0	869	0	Ⴊ	cut_w_stereo_44KHz.wav
1	169	3	3	2	I	2	0	869	0	Ⴃ	cut_h_stereo_44KHz.wav
1	170	4	4	2	I	2	0	916	0	Ⴊ	cut_w_stereo_44KHz.wav
1	171	2	2	1	C	1	1	721	1	Ⴂ	cut_l_stereo_44KHz.wav
1	172	1	2	0	C	2	1	990	1	Ⴜ	cut_l_stereo_44KHz.wav
1	173	2	1	0	C	2	1	975	1	Ⴂ	cut_g_stereo_44KHz.wav
1	174	4	3	2	I	2	0	932	0	Ⴊ	cut_h_stereo_44KHz.wav
1	175	3	4	2	I	1	0	708	0	Ⴃ	cut_w_stereo_44KHz.wav
1	176	1	1	1	C	1	1	1383	1	Ⴜ	cut_g_stereo_44KHz.wav
1	177	2	2	1	C	2	0	979	0	Ⴂ	cut_l_stereo_44KHz.wav
1	178	1	1	1	C	1	1	826	1	Ⴜ	cut_g_stereo_44KHz.wav
1	179	3	4	2	I	1	0	1048	0	Ⴃ	cut_w_stereo_44KHz.wav
1	180	4	3	2	I	2	0	1084	1	Ⴊ	cut_h_stereo_44KHz.wav
1	181	3	3	2	I	2	0	725	0	Ⴃ	cut_h_stereo_44KHz.wav
1	182	4	4	2	I	1	0	712	0	Ⴊ	cut_w_stereo_44KHz.wav
1	183	1	2	0	C	2	1	566	1	Ⴜ	cut_l_stereo_44KHz.wav
1	184	2	1	0	C	1	0	845	0	Ⴂ	cut_g_stereo_44KHz.wav
1	185	3	3	2	I	2	0	836	0	Ⴃ	cut_h_stereo_44KHz.wav
1	186	2	2	1	C	1	1	1222	1	Ⴂ	cut_l_stereo_44KHz.wav
1	187	1	1	1	C	1	1	1169	1	Ⴜ	cut_g_stereo_44KHz.wav
1	188	4	3	2	I	1	0	1488	0	Ⴊ	cut_h_stereo_44KHz.wav
1	189	3	4	2	I	1	0	919	1	Ⴃ	cut_w_stereo_44KHz.wav
1	190	1	2	0	C	1	0	1103	0	Ⴜ	cut_l_stereo_44KHz.wav
1	191	2	1	0	C	1	0	696	0	Ⴂ	cut_g_stereo_44KHz.wav
1	192	4	4	2	I	2	0	1455	1	Ⴊ	cut_w_stereo_44KHz.wav
1	193	1	2	0	C	1	0	1056	0	Ⴜ	cut_l_stereo_44KHz.wav
1	194	2	2	1	C	1	1	729	1	Ⴂ	cut_l_stereo_44KHz.wav
1	195	3	4	2	I	2	0	766	1	Ⴃ	cut_w_stereo_44KHz.wav
1	196	4	3	2	I	2	0	809	1	Ⴊ	cut_h_stereo_44KHz.wav
1	197	1	1	1	C	1	1	862	1	Ⴜ	cut_g_stereo_44KHz.wav
1	198	2	1	0	C	2	1	1037	1	Ⴂ	cut_g_stereo_44KHz.wav
1	199	4	4	2	I	1	0	1361	0	Ⴊ	cut_w_stereo_44KHz.wav
1	200	3	3	2	I	2	0	720	1	Ⴃ	cut_h_stereo_44KHz.wav
2	1	1	2	0	C	2	1	1052	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	2	3	4	2	I	2	0	1287	1	Ⴇ	cut_s_stereo_44KHz.wav
2	3	2	2	1	C	1	1	908	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	4	4	3	2	I	1	0	807	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	5	3	3	2	I	1	0	755	0	Ⴇ	cut_oei_stereo_44KHz.wav
2	6	1	1	1	C	1	1	966	1	Ⴁ	cut_r_stereo_44KHz.wav
2	7	4	4	2	I	2	0	1026	1	Ⴟ	cut_s_stereo_44KHz.wav
2	8	2	1	0	C	1	0	861	0	Ⴡ	cut_r_stereo_44KHz.wav
2	9	1	1	1	C	2	0	825	0	Ⴁ	cut_r_stereo_44KHz.wav
2	10	2	1	0	C	2	1	772	1	Ⴡ	cut_r_stereo_44KHz.wav
2	11	4	4	2	I	1	0	1018	0	Ⴟ	cut_s_stereo_44KHz.wav
2	12	3	3	2	I	2	0	1328	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	13	4	3	2	I	1	0	857	1	Ⴟ	cut_oei_stereo_44KHz.wav
2	14	1	2	0	C	2	1	787	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	15	2	2	1	C	1	1	650	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	16	3	4	2	I	2	0	1293	1	Ⴇ	cut_s_stereo_44KHz.wav
2	17	1	1	1	C	1	1	821	1	Ⴁ	cut_r_stereo_44KHz.wav
2	18	2	1	0	C	1	0	900	0	Ⴡ	cut_r_stereo_44KHz.wav
2	19	4	3	2	I	2	0	1025	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	20	3	4	2	I	2	0	743	0	Ⴇ	cut_s_stereo_44KHz.wav
2	21	2	2	1	C	2	0	767	0	Ⴡ	cut_ei_stereo_44KHz.wav
2	22	3	3	2	I	1	0	1071	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	23	1	2	0	C	2	1	556	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	24	4	4	2	I	2	0	669	1	Ⴟ	cut_s_stereo_44KHz.wav
2	25	2	2	1	C	1	1	877	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	26	3	3	2	I	1	0	1405	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	27	1	2	0	C	2	1	878	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	28	4	4	2	I	1	0	1196	0	Ⴟ	cut_s_stereo_44KHz.wav
2	29	3	4	2	I	2	0	761	1	Ⴇ	cut_s_stereo_44KHz.wav
2	30	4	3	2	I	2	0	827	1	Ⴟ	cut_oei_stereo_44KHz.wav
2	31	1	1	1	C	1	1	822	1	Ⴁ	cut_r_stereo_44KHz.wav
2	32	2	1	0	C	2	1	858	1	Ⴡ	cut_r_stereo_44KHz.wav
2	33	1	2	0	C	2	1	659	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	34	2	1	0	C	2	1	660	1	Ⴡ	cut_r_stereo_44KHz.wav
2	35	3	3	2	I	1	0	1261	0	Ⴇ	cut_oei_stereo_44KHz.wav
2	36	4	4	2	I	2	0	869	0	Ⴟ	cut_s_stereo_44KHz.wav
2	37	1	1	1	C	1	1	826	1	Ⴁ	cut_r_stereo_44KHz.wav
2	38	3	4	2	I	2	0	1312	1	Ⴇ	cut_s_stereo_44KHz.wav
2	39	2	2	1	C	1	1	934	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	40	4	3	2	I	2	0	632	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	41	2	1	0	C	0	0	0	0	Ⴡ	cut_r_stereo_44KHz.wav
2	42	4	4	2	I	2	0	743	0	Ⴟ	cut_s_stereo_44KHz.wav
2	43	1	1	1	C	1	1	1010	1	Ⴁ	cut_r_stereo_44KHz.wav
2	44	3	4	2	I	2	0	942	0	Ⴇ	cut_s_stereo_44KHz.wav
2	45	1	2	0	C	2	1	769	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	46	3	3	2	I	1	0	1610	0	Ⴇ	cut_oei_stereo_44KHz.wav
2	47	2	2	1	C	1	1	782	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	48	4	3	2	I	2	0	1165	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	49	3	4	2	I	2	0	919	1	Ⴇ	cut_s_stereo_44KHz.wav
2	50	4	4	2	I	1	0	984	0	Ⴟ	cut_s_stereo_44KHz.wav
2	51	1	2	0	C	2	1	599	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	52	2	2	1	C	1	1	660	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	53	3	3	2	I	2	0	844	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	54	2	1	0	C	2	1	921	1	Ⴡ	cut_r_stereo_44KHz.wav
2	55	1	1	1	C	1	1	585	1	Ⴁ	cut_r_stereo_44KHz.wav
2	56	4	3	2	I	1	0	951	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	57	3	4	2	I	2	0	793	1	Ⴇ	cut_s_stereo_44KHz.wav
2	58	2	1	0	C	2	1	768	1	Ⴡ	cut_r_stereo_44KHz.wav
2	59	1	2	0	C	2	1	739	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	60	4	3	2	I	1	0	768	0	Ⴟ	cut_oei_stereo_44KHz.wav
2	61	3	3	2	I	2	0	913	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	62	1	1	1	C	1	1	801	1	Ⴁ	cut_r_stereo_44KHz.wav
2	63	2	2	1	C	1	1	1062	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	64	4	4	2	I	1	0	903	1	Ⴟ	cut_s_stereo_44KHz.wav
2	65	1	2	0	C	2	1	709	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	66	4	3	2	I	1	0	934	1	Ⴟ	cut_oei_stereo_44KHz.wav
2	67	3	3	2	I	1	0	1637	1	Ⴇ	cut_oei_stereo_44KHz.wav
2	68	2	1	0	C	2	1	896	1	Ⴡ	cut_r_stereo_44KHz.wav
2	69	4	4	2	I	1	0	1176	1	Ⴟ	cut_s_stereo_44KHz.wav
2	70	1	1	1	C	1	1	1033	1	Ⴁ	cut_r_stereo_44KHz.wav
2	71	2	2	1	C	1	1	736	1	Ⴡ	cut_ei_stereo_44KHz.wav
2	72	3	4	2	I	2	0	812	0	Ⴇ	cut_s_stereo_44KHz.wav
2	73	1	1	1	C	1	1	1392	1	Ⴁ	cut_r_stereo_44KHz.wav
2	74	3	4	2	I	2	0	804	0	Ⴇ	cut_s_stereo_44KHz.wav
2	75	2	1	0	C	2	1	1104	1	Ⴡ	cut_r_stereo_44KHz.wav
2	76	4	3	2	I	1	0	719	1	Ⴟ	cut_oei_stereo_44KHz.wav
2	77	1	2	0	C	2	1	1516	1	Ⴁ	cut_ei_stereo_44KHz.wav
2	78	4	4	2	I	1	0	898	1	Ⴟ	cut_s_stereo_44KHz.wav
2	79	2	2	1	C	1	1	741	1	Ⴡ	cut_ei_stereo_44KHz.wav
