block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

0	1	1	1	1	C	2	1	1319	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	2	1	2	0	C	1	1	1057	1	Ⴞ	cut_g_stereo_44KHz.wav
0	3	2	3	1	C	2	1	1161	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	4	2	4	0	C	1	1	1136	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	5	1	2	0	C	0	0	0	0	Ⴞ	cut_g_stereo_44KHz.wav
0	6	2	4	0	C	1	1	958	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	7	1	1	1	C	2	1	944	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	8	2	3	1	C	2	1	1707	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	9	2	3	1	C	2	1	1139	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	10	1	2	0	C	1	1	616	1	Ⴞ	cut_g_stereo_44KHz.wav
0	11	2	4	0	C	0	0	0	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	12	1	1	1	C	2	1	699	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	13	1	2	0	C	2	0	1155	0	Ⴞ	cut_g_stereo_44KHz.wav
0	14	1	1	1	C	2	1	1422	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	15	2	3	1	C	1	0	1519	0	Ⴢ	cut_ee_stereo_44KHz.wav
0	16	2	4	0	C	0	0	0	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	17	1	1	1	C	2	1	754	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	18	2	4	0	C	1	1	774	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	19	2	3	1	C	2	1	767	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	20	1	2	0	C	1	1	1150	1	Ⴞ	cut_g_stereo_44KHz.wav
0	21	1	1	1	C	2	1	1206	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	22	1	2	0	C	2	0	866	0	Ⴞ	cut_g_stereo_44KHz.wav
0	23	2	3	1	C	0	0	0	0	Ⴢ	cut_ee_stereo_44KHz.wav
0	24	2	4	0	C	1	1	637	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	25	2	4	0	C	1	1	526	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	26	1	2	0	C	2	0	738	0	Ⴞ	cut_g_stereo_44KHz.wav
0	27	1	1	1	C	2	1	1760	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	28	2	3	1	C	2	1	1084	1	Ⴢ	cut_ee_stereo_44KHz.wav
0	29	1	1	1	C	2	1	1970	1	Ⴞ	cut_oo_stereo_44KHz.wav
0	30	2	3	1	C	2	1	948	1	Ⴢ	cut_ee_stereo_44KHz.wav
avg_resp = 1079
1	1	2	2	1	C	2	1	1653	1	Ⴖ	cut_g_stereo_44KHz.wav
1	2	1	2	0	C	2	0	937	0	Ⴉ	cut_g_stereo_44KHz.wav
1	3	4	4	2	I	1	0	1874	1	Ⴕ	cut_h_stereo_44KHz.wav
1	4	3	3	2	I	2	0	834	1	Ⴔ	cut_w_stereo_44KHz.wav
1	5	2	1	0	C	1	1	1467	1	Ⴖ	cut_l_stereo_44KHz.wav
1	6	3	4	2	I	1	0	1239	0	Ⴔ	cut_h_stereo_44KHz.wav
