block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	2	3	1	C	1	0	1244	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	2	1	1	1	C	2	1	696	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	3	1	2	0	C	2	0	711	0	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	4	2	4	0	C	1	1	1048	1	Ⴋ	cut_g_stereo_44KHz.wav
0	5	1	2	0	C	1	1	1324	1	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	6	1	1	1	C	1	0	1343	0	Ⴉ	cut_oo_stereo_44KHz.wav
0	7	2	3	1	C	1	0	936	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	8	2	4	0	C	1	1	791	1	Ⴋ	cut_g_stereo_44KHz.wav
0	9	1	1	1	C	2	1	552	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	10	1	2	0	C	2	0	745	0	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	11	2	4	0	C	1	1	852	1	Ⴋ	cut_g_stereo_44KHz.wav
0	12	2	3	1	C	1	0	940	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	13	2	3	1	C	1	0	682	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	14	2	4	0	C	2	0	1032	0	Ⴋ	cut_g_stereo_44KHz.wav
0	15	1	1	1	C	2	1	849	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	16	1	2	0	C	1	1	837	1	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	17	1	1	1	C	2	1	965	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	18	1	2	0	C	1	1	876	1	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	19	2	4	0	C	2	0	1154	0	Ⴋ	cut_g_stereo_44KHz.wav
0	20	2	3	1	C	1	0	1037	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	21	2	4	0	C	1	1	741	1	Ⴋ	cut_g_stereo_44KHz.wav
0	22	1	1	1	C	2	1	961	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	23	1	2	0	C	1	1	963	1	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	24	2	3	1	C	2	1	1257	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	25	2	3	1	C	2	1	704	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	26	1	1	1	C	2	1	1185	1	Ⴉ	cut_oo_stereo_44KHz.wav
0	27	2	4	0	C	1	1	1316	1	Ⴋ	cut_g_stereo_44KHz.wav
0	28	1	2	0	C	2	0	920	0	Ⴉ	cut_eeuw_stereo_44KHz.wav
0	29	2	4	0	C	1	1	1389	1	Ⴋ	cut_g_stereo_44KHz.wav
0	30	2	3	1	C	2	1	1849	1	Ⴋ	cut_ee_stereo_44KHz.wav
avg_resp = 1008
1	1	3	4	2	I	2	0	1298	0	Ⴜ	cut_o_stereo_44KHz.wav
1	2	1	1	1	C	2	1	1041	1	Ⴃ	cut_u_stereo_44KHz.wav
1	3	2	2	1	C	2	1	824	1	Ⴡ	cut_a_stereo_44KHz.wav
1	4	4	4	2	I	1	0	1015	1	Ⴟ	cut_o_stereo_44KHz.wav
1	5	1	2	0	C	1	1	1100	1	Ⴃ	cut_a_stereo_44KHz.wav
1	6	2	1	0	C	2	0	1364	0	Ⴡ	cut_u_stereo_44KHz.wav
