block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	1	2	0	C	2	0	994	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	2	2	4	0	C	1	1	861	1	Ⴞ	cut_g_stereo_44KHz.wav
0	3	2	3	1	C	2	1	1133	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	4	1	1	1	C	2	1	1443	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	5	1	1	1	C	1	0	779	0	Ⴋ	cut_oo_stereo_44KHz.wav
0	6	2	3	1	C	2	1	1157	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	7	1	2	0	C	1	1	766	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	8	2	4	0	C	1	1	643	1	Ⴞ	cut_g_stereo_44KHz.wav
0	9	2	3	1	C	2	1	817	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	10	1	2	0	C	1	1	834	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	11	1	1	1	C	1	0	1023	0	Ⴋ	cut_oo_stereo_44KHz.wav
0	12	2	4	0	C	1	1	428	1	Ⴞ	cut_g_stereo_44KHz.wav
0	13	1	1	1	C	2	1	987	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	14	2	4	0	C	1	1	554	1	Ⴞ	cut_g_stereo_44KHz.wav
0	15	2	3	1	C	2	1	587	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	16	1	2	0	C	1	1	507	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	17	2	3	1	C	2	1	685	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	18	1	1	1	C	2	1	722	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	19	1	2	0	C	1	1	617	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	20	2	4	0	C	1	1	599	1	Ⴞ	cut_g_stereo_44KHz.wav
0	21	2	3	1	C	2	1	568	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	22	1	1	1	C	2	1	783	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	23	2	4	0	C	1	1	747	1	Ⴞ	cut_g_stereo_44KHz.wav
0	24	1	2	0	C	1	1	945	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	25	2	3	1	C	2	1	644	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	26	1	2	0	C	1	1	557	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	27	1	1	1	C	2	1	509	1	Ⴋ	cut_oo_stereo_44KHz.wav
0	28	2	4	0	C	1	1	659	1	Ⴞ	cut_g_stereo_44KHz.wav
0	29	2	3	1	C	2	1	746	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	30	1	1	1	C	1	0	528	0	Ⴋ	cut_oo_stereo_44KHz.wav
avg_resp = 750
1	1	4	4	2	I	2	0	1360	0	Ⴡ	cut_l_stereo_44KHz.wav
1	2	1	2	0	C	1	1	1018	1	Ⴜ	cut_h_stereo_44KHz.wav
1	3	3	3	2	I	1	0	1200	0	Ⴃ	cut_g_stereo_44KHz.wav
1	4	2	1	0	C	1	1	1194	1	Ⴇ	cut_w_stereo_44KHz.wav
1	5	3	4	2	I	2	0	735	0	Ⴃ	cut_l_stereo_44KHz.wav
1	6	4	3	2	I	2	0	884	0	Ⴡ	cut_g_stereo_44KHz.wav
