block	trial	Vstim	Astim	match	C/I	resp	.result	RT	fb	V-file	A-file
LR

0	1	2	4	0	C	0	0	0	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	2	2	3	1	C	2	1	1026	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	3	1	1	1	C	1	0	1288	0	Ⴞ	cut_g_stereo_44KHz.wav
0	4	1	2	0	C	2	0	697	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	5	1	2	0	C	1	1	915	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	6	2	3	1	C	1	0	749	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	7	1	1	1	C	1	0	666	0	Ⴞ	cut_g_stereo_44KHz.wav
0	8	2	4	0	C	1	1	837	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	9	2	3	1	C	2	1	761	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	10	1	2	0	C	2	0	652	0	Ⴞ	cut_ee_stereo_44KHz.wav
0	11	1	1	1	C	2	1	746	1	Ⴞ	cut_g_stereo_44KHz.wav
0	12	2	4	0	C	1	1	849	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	13	2	4	0	C	1	1	748	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	14	1	2	0	C	1	1	507	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	15	1	1	1	C	2	1	636	1	Ⴞ	cut_g_stereo_44KHz.wav
0	16	2	3	1	C	1	0	1682	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	17	1	1	1	C	2	1	867	1	Ⴞ	cut_g_stereo_44KHz.wav
0	18	2	3	1	C	1	0	669	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	19	1	2	0	C	1	1	554	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	20	2	4	0	C	1	1	672	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	21	1	1	1	C	2	1	1205	1	Ⴞ	cut_g_stereo_44KHz.wav
0	22	1	2	0	C	1	1	606	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	23	2	4	0	C	1	1	831	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	24	2	3	1	C	2	1	1508	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	25	2	3	1	C	1	0	1080	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	26	2	4	0	C	1	1	1014	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	27	1	1	1	C	2	1	1294	1	Ⴞ	cut_g_stereo_44KHz.wav
0	28	1	2	0	C	1	1	764	1	Ⴞ	cut_ee_stereo_44KHz.wav
0	29	2	3	1	C	2	1	588	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	30	2	4	0	C	1	1	762	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
avg_resp = 842
1	1	1	1	1	C	2	1	856	1	Ⴟ	cut_u_stereo_44KHz.wav
1	2	3	4	2	I	1	0	531	0	Ⴊ	cut_a_stereo_44KHz.wav
1	3	2	1	0	C	1	1	881	1	Ⴃ	cut_u_stereo_44KHz.wav
1	4	4	3	2	I	2	0	664	0	Ⴜ	cut_o_stereo_44KHz.wav
1	5	1	2	0	C	2	0	828	0	Ⴟ	cut_k_stereo_44KHz.wav
1	6	4	4	2	I	2	0	776	1	Ⴜ	cut_a_stereo_44KHz.wav
