"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-02",1,1,1,3,1,1,1.018,1,3050,2350,"02","s_alv_cut.wav",8098,9116,12468,2,3,0.5,0.5,0.817800213559085,"1.33759437859457"
"biokurs19-02",1,2,7,3,3,2,1.15,1,3164,1733,"62","t_sl_cut.wav",17656,18806,21416,2,7,0.535,0.5,0.846423221033654,"1.38441018184538"
"biokurs19-02",1,3,4,2,2,2,1.357,1,3052,998,"31","d_sh_retr_cut.wav",26487,27844,29517,2,4,0.5,0.5,0.817800213559085,"1.33759437859457"
"biokurs19-02",1,4,3,8,3,1,1.146,1,3057,2563,"27","t_sl_cut.wav",34598,35744,39188,2,8,0.56755,0.5,0.873042617985002,"1.42794887886863"
"biokurs19-02",1,5,5,7,5,1,1.355,1,2873,1421,"46","s_palat_cut.wav",44085,45440,47522,2,7,0.5,0.535,0.846423221033654,"1.38441018184538"
"biokurs19-02",1,6,6,2,2,2,1.377,1,2548,1588,"51","d_sh_retr_cut.wav",52081,53458,55689,2,6,0.535,0.5,0.846423221033654,"1.38441018184538"
"biokurs19-02",1,7,2,4,4,2,1.777,1,2872,2260,"13","s_dent_cut.wav",60582,62359,64859,2,2,0.535,0.56755,0.90166562545957,"1.47476468211944"
"biokurs19-02",1,8,2,6,2,1,1.028,1,3282,1933,"15","d_sh_retr_cut.wav",70166,71194,74114,2,6,0.6072785,0.535,0.934155601243952,"1.52790530038944"
"biokurs19-02",1,9,6,1,1,2,1.505,1,2760,1823,"50","s_alv_cut.wav",78888,80393,82733,2,6,0.535,0.57245,0.905672846506009,"1.48131889457456"
"biokurs19-02",1,10,5,8,5,1,1.055,1,2274,1584,"47","s_palat_cut.wav",87025,88080,90636,2,8,0.535,0.535,0.875046228508221,"1.43122598509619"
"biokurs19-02",1,11,6,4,4,1,1.645,0,4089,1869,"53","s_dent_cut.wav",96751,98396,100646,1,6,0.56755,0.6125215,0.96506272471499,"1.57845700473966"
