subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-11,1,1,1,2,2,1,1.431,0,1,16562,17993,20853,-0.5,0.34391657208224,0.236557217105597,0.5,0.5
biokurs19-11,1,2,4,5,5,2,1.159,1,4,34161,35320,38357,0.5,0.34391657208224,0.236557217105597,0.5,0.5
biokurs19-11,1,3,1,6,1,1,1.719,1,6,52560,54279,56933,0.465,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,1,4,4,3,4,2,1.341,0,3,62014,63355,65919,-0.535,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,1,5,7,2,2,2,1.353,1,7,71503,72856,75339,0.465,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,1,6,5,8,5,1,1.365,1,8,80578,81943,83964,0.465,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,1,7,6,3,3,1,1.025,0,6,89908,90933,93285,-0.535,0.367990732127996,0.253116222302988,0.535,0.535
biokurs19-11,1,8,6,2,2,2,1.145,1,6,98072,99217,102769,0.43245,0.39037970097055,0.268516097136563,0.56755,0.56755
biokurs19-11,1,9,3,5,3,2,1.163,0,5,108877,110040,112636,-0.57245,0.392064892173753,0.26967522750038,0.57245,0.56755
biokurs19-11,1,10,1,8,1,1,1.115,1,8,117817,118932,120970,0.43245,0.379185216549273,0.260816159719775,0.56755,0.535
biokurs19-11,1,11,3,4,3,1,1.89,1,4,125279,127169,128523,0.3874785,0.40753133629515,0.280313560389445,0.6125215,0.57245
biokurs19-11,1,12,4,6,4,1,1.777,1,6,133422,135199,137453,0.3874785,0.419509434625916,0.288552493425407,0.6125215,0.6072785
biokurs19-11,1,13,4,2,2,2,1.497,1,4,142516,144013,146843,0.4021785,0.425585235027024,0.292731630318617,0.5978215,0.639644995
biokurs19-11,1,14,5,4,4,2,1.674,1,5,151912,153586,155859,0.31557985535,0.440984151009121,0.303323515115307,0.68442014465,0.5978215
biokurs19-11,1,15,5,3,3,1,1.41,0,5,169063,170473,172670,-0.639644995,0.439977285496818,0.302630959644229,0.639644995,0.639669005
biokurs19-11,1,16,3,5,5,1,1.489,0,3,177564,179053,181018,-0.66489217465,0.464050867521992,0.319189567259906,0.66489217465,0.68442014465
biokurs19-11,1,17,6,1,1,2,1.264,1,6,184921,186185,188450,0.4021785,0.429073580817654,0.295131030171719,0.5978215,0.649787995
biokurs19-11,1,18,4,7,4,2,1.064,0,7,193528,194592,197188,-0.7065107345245,0.42697611602097,0.293688324365841,0.7065107345245,0.535
biokurs19-11,1,19,3,8,3,2,1.09,0,8,202581,203671,206951,-0.7065107345245,0.439855791645449,0.302547392146445,0.7065107345245,0.57245
biokurs19-11,1,20,1,5,1,2,0.942,0,5,212131,213073,216140,-0.625973995,0.459956988708654,0.316373661723899,0.625973995,0.7114346268755
biokurs19-11,1,21,2,3,2,1,0.997,1,3,220856,221853,223867,0.374026005,0.475272233026984,0.326907994377023,0.625973995,0.755966485941215
biokurs19-11,1,22,5,2,5,2,1.137,0,2,228166,229303,232205,-0.731634202994215,0.475908319590562,0.32734551579801,0.731634202994215,0.65215581535
biokurs19-11,1,23,8,2,2,1,0.965,0,8,236628,237593,240488,-0.6765049082755,0.439829197866961,0.302529100064173,0.6765049082755,0.6023785
biokurs19-11,1,24,3,1,1,1,0.75,0,3,244611,245361,248238,-0.66979217465,0.508541289338873,0.349791553983415,0.66979217465,0.8088841399571
biokurs19-11,1,25,6,5,5,2,1.428,1,6,252017,253445,256202,0.21715140279619,0.508350566017757,0.349660368161786,0.78284859720381,0.69527315465
biokurs19-11,1,26,1,3,1,1,1.067,1,3,261312,262379,265590,0.2833223731245,0.529266927150748,0.364047334604371,0.7166776268755,0.822262250160103
biokurs19-11,1,27,4,2,4,1,1.712,1,2,271405,273117,275287,0.244033514058785,0.508936938938444,0.350063694891475,0.755966485941215,0.723860251854785
biokurs19-11,1,28,5,7,5,1,1.098,1,7,280169,281267,284676,0.201950804600457,0.469652194120075,0.323042345345357,0.798049195399543,0.56755
biokurs19-11,1,29,6,4,4,2,1.774,1,6,289707,291481,293610,0.22695116807467,0.521718381536534,0.358855194740678,0.77304883192533,0.7439422754755
biokurs19-11,1,30,2,8,2,1,1.228,1,8,297827,299055,302374,0.22546953051538,0.483114216483074,0.332301970514112,0.77453046948462,0.630212005
biokurs19-11,1,31,8,4,4,2,1.285,1,8,307840,309125,311846,0.211064586309443,0.503240140186543,0.346145247894283,0.788935413690557,0.67432684535
biokurs19-11,1,32,5,6,5,1,1.261,1,6,316158,317419,320881,0.187814248278425,0.553088002239318,0.38043225957992,0.812185751721575,0.796018234758785
biokurs19-11,1,33,1,3,3,1,1.164,0,1,325422,326586,329597,-0.87982060767131,0.555882948315829,0.382354716127497,0.87982060767131,0.736510192994215
biokurs19-11,1,34,1,2,1,1,1.84,1,2,334489,336329,338148,0.24504552051538,0.531443210263949,0.365544254260716,0.75495447948462,0.790313336620697
biokurs19-11,1,35,3,6,3,2,1.23,0,6,342889,344119,346901,-0.941408050208302,0.616693162554385,0.424181996984519,0.941408050208302,0.8517395111919
biokurs19-11,1,36,2,4,4,2,1.143,1,2,352197,353340,356793,0.196290065267782,0.567237149055115,0.390164511721475,0.803709934732218,0.845635270184146
biokurs19-11,2,37,13,16,13,1,1.812,1,16,8626,10438,13156,0.5,0.34391657208224,0.236557217105597,0.5,0.5
biokurs19-11,2,38,15,12,12,2,1.69,1,15,19261,20951,23646,0.5,0.34391657208224,0.236557217105597,0.5,0.5
biokurs19-11,2,39,10,16,10,1,1.205,1,16,28068,29273,32627,0.5,0.355953652105118,0.244836719704292,0.5,0.535
biokurs19-11,2,40,16,9,9,1,1.81,0,16,38435,40245,42449,-0.5,0.368833327729598,0.253695787484897,0.5,0.57245
biokurs19-11,2,41,10,14,10,1,1.376,1,14,46747,48123,50380,0.465,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,2,42,11,13,13,2,1.734,1,11,54300,56034,57906,0.465,0.355953652105118,0.244836719704292,0.535,0.5
biokurs19-11,2,43,14,12,12,1,1.707,0,14,62985,64692,67687,-0.535,0.367990732127996,0.253116222302988,0.535,0.535
biokurs19-11,2,44,11,9,9,2,1.505,1,11,72788,74293,76036,0.465,0.367990732127996,0.253116222302988,0.535,0.535
biokurs19-11,2,45,15,11,11,1,1.856,0,15,81104,82960,85161,-0.57245,0.380870407752476,0.261975290083593,0.57245,0.535
biokurs19-11,2,46,10,11,10,1,1.431,1,11,90044,91475,93712,0.43245,0.405846145091947,0.279154430025627,0.56755,0.6125215
biokurs19-11,2,47,11,12,12,2,1.311,1,11,98340,99651,101352,0.42755,0.422277276917617,0.290456307091459,0.57245,0.655398005
biokurs19-11,2,48,11,16,11,1,1.435,1,16,106648,108083,110020,0.29872413465,0.44834834051122,0.308388848734759,0.70127586535,0.6023785
biokurs19-11,2,49,15,9,9,2,1.331,1,15,114309,115640,118836,0.43245,0.39037970097055,0.268516097136563,0.56755,0.56755
biokurs19-11,2,50,13,9,13,1,1.826,1,9,123538,125364,127420,0.43245,0.400790571482338,0.275677038934175,0.56755,0.5978215
biokurs19-11,2,51,10,15,10,1,1.38,1,15,132160,133540,136490,0.4021785,0.414453861016307,0.285075102333954,0.5978215,0.6072785
biokurs19-11,2,52,9,15,9,1,1.334,1,15,141668,143002,145030,0.360330995,0.443465631287448,0.305030359497331,0.639669005,0.649787995
biokurs19-11,2,53,11,9,11,1,1.883,1,9,150108,151991,153750,0.2778134452245,0.477039361832206,0.328123484139263,0.7221865547755,0.66489217465
biokurs19-11,2,54,13,14,13,2,1.941,0,14,158285,160226,162052,-0.5978215,0.400790571482338,0.275677038934175,0.5978215,0.56755
biokurs19-11,2,55,12,15,12,1,1.109,1,15,167061,168170,170953,0.3976215,0.446283908824074,0.306968864196477,0.6023785,0.69527315465
biokurs19-11,2,56,11,10,10,2,1.2,1,11,175851,177051,180119,0.374026005,0.470342880238495,0.323517422149821,0.625973995,0.741633495941215
biokurs19-11,2,57,12,16,12,1,0.862,1,16,184449,185311,188731,0.369787995,0.43841005767784,0.301552968405879,0.630212005,0.644544995
biokurs19-11,2,58,9,14,9,1,1.727,1,14,193199,194926,196359,0.2885653731245,0.450274879132692,0.30971398585212,0.7114346268755,0.5978215
biokurs19-11,2,59,12,13,13,1,1.51,0,12,200480,201990,204330,-0.639669005,0.445635459286162,0.306522839111982,0.639669005,0.65609716465
biokurs19-11,2,60,13,9,9,2,1.517,1,13,209221,210738,213204,0.268365797005785,0.487013392581429,0.334983953069494,0.731634202994215,0.68444583535
biokurs19-11,2,61,13,11,11,1,1.555,0,13,218658,220213,222687,-0.7935478406571,0.524783977194458,0.360963813040804,0.7935478406571,0.7323570438245
biokurs19-11,2,62,10,9,10,2,1.286,0,9,227994,229280,231870,-0.65215581535,0.482369000738486,0.331789386425431,0.65215581535,0.75041980878462
biokurs19-11,2,63,9,12,9,1,1.138,1,12,235637,236775,239587,0.232109577830303,0.498012101445096,0.34254922956894,0.767890422169697,0.6801703631245
biokurs19-11,2,64,16,11,11,2,1.079,1,16,244653,245732,248177,0.150903810496903,0.529204835461483,0.364004625882518,0.849096189503097,0.68966314465
biokurs19-11,2,65,14,13,13,2,1.542,1,14,252965,254507,257155,0.248907949243215,0.47830577488135,0.328994565008666,0.751092050756785,0.639669005
biokurs19-11,2,66,9,12,12,1,1.195,0,9,262198,263393,266214,-0.727782288543215,0.519974474750176,0.357655677852687,0.727782288543215,0.784138092617818
