"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-08",2,50,14,10,10,2,1.217,1,3332,2258,"fb","a_low.wav",98048,99265,102343,2,14,0.5978215,0.56755,0.484414082328518,"0.402716220807151"
"biokurs19-08",2,51,11,13,11,1,1.965,1,2274,1426,"ce","a_uml.wav",106644,108609,110115,2,13,0.644544995,0.57245,0.505872602600393,"0.420555698442614"
"biokurs19-08",2,52,9,16,9,1,1.843,1,3440,1733,"ah","u.wav",115579,117422,119329,2,16,0.6023785,0.56755,0.486308306593631,"0.404290978571707"
"biokurs19-08",2,53,12,14,12,2,0.978,0,3271,2482,"df","o.wav",133703,134681,138212,1,14,0.57245,0.6072785,0.490381907163766,"0.407677554409464"
"biokurs19-08",2,54,12,10,10,2,0.888,1,2192,1600,"db","a_low.wav",142420,143308,146041,2,12,0.625973995,0.6125215,0.514809791279801,"0.427985603932378"
"biokurs19-08",2,55,13,12,12,2,1.081,1,2398,1626,"ed","o.wav",150466,151547,154102,2,13,0.655398005,0.6125215,0.527040573311604,"0.43815362855645"
"biokurs19-08",2,56,10,13,13,2,1.122,1,4089,2549,"be","i.wav",160210,161332,164785,2,10,0.655398005,0.65215581535,0.543515508985755,"0.451850017812606"
"biokurs19-08",2,57,13,11,11,2,1.256,1,2760,2509,"ec","a_uml.wav",169566,170822,174097,2,13,0.66942684535,0.67952014465,0.56072155383126,"0.466154212525346"
"biokurs19-08",2,58,11,13,13,1,1.054,0,2548,1850,"ce","i.wav",178670,179724,182540,1,11,0.7270865547755,0.6925669661755,0.590112386973534,"0.490588195105982"
"biokurs19-08",2,59,12,15,12,2,1.076,0,2720,1857,"dg","o.wav",195979,197055,199863,1,15,0.67952014465,0.57245,0.520410846432517,"0.432642024639207"
"biokurs19-08",2,60,11,16,11,1,1.115,1,2316,2350,"ch","a_uml.wav",204198,205313,208569,2,16,0.714087278543215,0.6072785,0.549256774370507,"0.456623001882938"
"biokurs19-08",2,61,9,13,9,1,1.403,1,3569,2563,"ae","u.wav",214162,215565,218738,2,13,0.630212005,0.777982613609785,0.585349224615341,"0.486628354106394"
"biokurs19-08",2,62,10,11,10,1,0.816,1,2872,1333,"bc","a_low.wav",223634,224450,226983,2,11,0.6978067224245,0.73410116904519,0.595206204395125,"0.49482292521879"
"biokurs19-08",2,63,13,10,13,1,1.3,1,3043,1823,"eb","i.wav",232054,233354,235918,2,10,0.83244139656247,0.718960251854785,0.644876595867493,"0.536116258896481"
"biokurs19-08",2,64,16,10,10,2,1.786,1,3221,1211,"hb","a_low.wav",241157,242943,244391,2,16,0.76928746948462,0.649787995,0.589872104203022,"0.490388436732319"
"biokurs19-08",2,65,11,9,9,2,1.265,1,1892,2704,"ca","u.wav",248308,249573,253030,2,11,0.65609716465,0.785488250878353,0.599228894958683,"0.498167177172502"
"biokurs19-08",2,66,14,13,13,2,1.891,1,2516,1510,"fe","i.wav",257572,259463,261116,2,14,0.844170498803097,0.634769005,0.614756000600814,"0.511075590722775"
"biokurs19-08",2,67,9,11,9,1,0.934,1,3082,1584,"ac","u.wav",266227,267161,269848,2,11,0.6801703631245,0.840472428439838,0.63209095333558,"0.525486952629634"
"biokurs19-08",2,68,12,10,12,1,1.494,1,3162,1989,"db","o.wav",275036,276530,279053,2,10,0.7270865547755,0.785437346620697,0.628716145619477,"0.522681316173223"
"biokurs19-08",2,69,13,15,13,1,1.335,1,2097,1982,"eg","i.wav",283162,284497,287171,2,15,0.85507856388688,0.6023785,0.60582631902014,"0.503651926237436"
"biokurs19-08",2,70,14,12,12,2,1.087,1,2873,998,"fd","o.wav",292062,293149,295076,2,14,0.746190495941215,0.67920283535,0.592498274185205,"0.492571695413277"
"biokurs19-08",2,71,10,16,10,1,1.511,1,2698,1588,"bh","a_low.wav",299799,301310,303417,2,16,0.840417960884146,0.69527315465,0.638346143244048,"0.530687186339316"
"biokurs19-08",2,72,16,12,12,2,0.847,1,3057,2358,"hd","o.wav",308495,309342,312898,2,16,0.76395716122533,0.7439422754755,0.626793878066455,"0.521083244703847"
"biokurs19-08",2,73,13,14,13,1,0.953,1,2301,1861,"ef","i.wav",317215,318168,321095,2,14,0.865223064414799,0.7267470338245,0.661739826512859,"0.550135456033478"
"biokurs19-08",2,74,9,11,11,2,1.417,1,2990,1968,"ac","a_uml.wav",326100,327517,330091,2,9,0.899305498430627,0.702558437705785,0.665852433012707,"0.553554459336034"
"biokurs19-08",2,75,9,10,9,2,1.123,0,2608,2260,"ab","u.wav",334713,335836,338987,1,10,0.75173752834519,0.851588703622255,0.666460270679136,"0.554059783390016"
"biokurs19-08",2,76,11,14,11,1,1.426,1,3788,1869,"cf","a_uml.wav",344800,346226,348694,2,14,0.906354113540483,0.777619326192215,0.699983180019172,"0.581928955349234"
"biokurs19-08",2,77,10,12,12,2,1.264,1,2685,1346,"bd","o.wav",353404,354668,356776,2,10,0.780480159939557,0.861977494368698,0.682726167042169,"0.567582388430468"
"biokurs19-08",3,78,21,24,21,1,1.137,1,3374,1588,"EH","g_sl_cut.wav",8425,9562,12051,2,24,0.5,0.5,0.415673527564831,"0.34556896303638"
"biokurs19-08",3,79,23,20,20,2,0.725,1,2286,2358,"GD","b_sh_cut.wav",16351,17076,20750,2,23,0.5,0.5,0.415673527564831,"0.34556896303638"
"biokurs19-08",3,80,18,24,18,1,1.014,1,2301,1421,"BH","k_click_cut.wav",25067,26081,28507,2,24,0.5,0.535,0.4302221010296,"0.357663876742653"
"biokurs19-08",3,81,24,17,17,1,1.044,0,2398,1211,"HA","p_cut.wav",32915,33959,36155,1,24,0.5,0.57245,0.445789074636902,"0.370605434408365"
"biokurs19-08",3,82,18,22,18,1,1.063,1,2872,2563,"BF","k_click_cut.wav",41052,42115,45631,2,22,0.535,0.5,0.4302221010296,"0.357663876742653"
"biokurs19-08",3,83,19,21,21,2,1.003,1,2316,1933,"CE","g_sl_cut.wav",49971,50974,53926,2,19,0.535,0.5,0.4302221010296,"0.357663876742653"
"biokurs19-08",3,84,22,20,20,1,1.483,0,2097,1968,"FD","b_sh_cut.wav",58037,59520,62050,1,22,0.535,0.535,0.444770674494369,"0.369758790448927"
"biokurs19-08",3,85,19,17,17,2,1.214,1,3052,1124,"CA","p_cut.wav",67116,68330,70255,2,19,0.535,0.535,0.444770674494369,"0.369758790448927"
"biokurs19-08",3,86,23,19,19,2,1.142,1,2873,2253,"GC","k_asp_cut.wav",75151,76293,79419,2,23,0.57245,0.535,0.460337648101672,"0.382700348114639"
"biokurs19-08",3,87,18,19,18,1,0.744,1,3569,1642,"BC","k_click_cut.wav",85003,85747,88657,2,19,0.56755,0.6023785,0.486308306593631,"0.404290978571707"
"biokurs19-08",3,88,19,20,20,1,1.167,0,3282,1989,"CD","b_sh_cut.wav",93960,95127,97964,1,19,0.57245,0.644544995,0.505872602600393,"0.420555698442614"
"biokurs19-08",3,89,19,24,19,1,1.629,1,3043,2304,"CH","k_asp_cut.wav",103019,104648,107346,2,24,0.66942684535,0.6023785,0.528655814277442,"0.439496454376724"
"biokurs19-08",3,90,23,17,17,2,0.949,1,3164,2260,"GA","p_cut.wav",112527,113476,116831,2,23,0.56755,0.57245,0.473867821423907,"0.393948617861473"
