"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-07",1,26,3,2,3,1,0.977,1,3569,2260,"21","s_dent_cut.wav",229254,230231,233527,2,2,0.73045367492495,0.761209485941215,0.57388869364127,"0.441585260439147"
"biokurs19-07",1,27,4,5,5,2,1.135,1,2516,1333,"34","d_sh_retr_cut.wav",238068,239203,241418,2,4,0.66486984535,0.76822050955481,0.551353933798742,"0.424245630116657"
"biokurs19-07",1,28,7,1,1,1,1.055,0,3164,2358,"60","s_alv_cut.wav",246609,247664,250994,1,7,0.7215297245245,0.69527315465,0.545087640968828,"0.419423958977384"
"biokurs19-07",1,29,2,8,2,2,1.195,0,2274,1346,"17","s_palat_cut.wav",255284,256479,258675,1,8,0.8144941499571,0.7114346268755,0.587071729932367,"0.451729099442224"
"biokurs19-07",1,30,4,6,4,1,1.354,1,3282,1857,"35","t_sl_cut.wav",263972,265326,267844,2,6,0.821995945223647,0.67432684535,0.575681396495262,"0.442964676283093"
"biokurs19-07",1,31,3,2,2,2,1.48,1,3332,1421,"21","s_palat_cut.wav",273195,274675,276635,2,3,0.871508740454097,0.749321917680204,0.623583402348213,"0.479823426010188"
"biokurs19-07",1,32,1,4,1,1,1.287,1,1752,2253,"03","s_alv_cut.wav",280397,281684,284667,2,4,0.772036805241215,0.834456229057992,0.618067277509504,"0.475578980265733"
"biokurs19-07",1,33,1,5,5,2,0.986,1,3015,1850,"04","d_sh_retr_cut.wav",289696,290682,293580,2,1,0.6883289561755,0.78799422887433,0.56798693316834,"0.437044082917505"
"biokurs19-07",1,34,3,4,4,1,1.319,0,3374,2258,"23","t_sl_cut.wav",298980,300299,303250,1,3,0.892868165092051,0.801774451917818,0.651981132992447,"0.50167438669535"
"biokurs19-07",1,35,5,2,5,2,1.206,0,2872,1588,"41","d_sh_retr_cut.wav",308149,309355,311753,1,2,0.710145929243215,0.88050312862231,0.611971612498692,"0.470888600665692"
"biokurs19-07",1,36,1,3,3,2,1.504,1,3057,1982,"02","s_dent_cut.wav",316832,318336,320859,2,1,0.815650240283571,0.843153824895533,0.638192939899168,"0.491064902825841"
"biokurs19-07",1,37,8,5,5,2,0.968,1,3043,1733,"74","d_sh_retr_cut.wav",325920,326888,329694,2,8,0.75985614429024,0.731634202994215,0.573822206941556,"0.44153410148283"
"biokurs19-07",1,38,1,4,4,1,1.307,0,3050,1626,"03","t_sl_cut.wav",334763,336070,338405,1,1,0.955368936648495,0.902174592638221,0.714654123914369,"0.549898840889001"
"biokurs19-07",1,39,3,1,1,2,1.098,1,2685,2704,"20","s_alv_cut.wav",343109,344207,347856,2,3,0.909022371153545,0.828554723463721,0.668499346965079,"0.514384516551391"
"biokurs19-07",1,40,3,1,3,1,1.473,1,3440,1426,"20","s_dent_cut.wav",353322,354795,356783,2,1,0.886553554106181,0.915390805172797,0.693263413276485,"0.533439512394349"
"biokurs19-07",2,41,16,11,11,1,1.241,0,3082,2509,"hc","o.wav",8127,9368,12646,1,16,0.5,0.5,0.38473075470204,"0.296035507227203"
"biokurs19-07",2,42,9,10,10,2,0.858,1,2548,1989,"ab","i.wav",17219,18077,21229,2,9,0.5,0.5,0.38473075470204,"0.296035507227203"
"biokurs19-07",2,43,15,9,9,1,1.105,0,2872,1426,"ga","a_uml.wav",26112,27217,29555,1,15,0.535,0.5,0.398196331116611,"0.306396749980154"
"biokurs19-07",2,44,12,13,13,2,1.138,1,3043,2258,"de","a_low.wav",34621,35759,38902,2,12,0.5,0.5,0.38473075470204,"0.296035507227203"
"biokurs19-07",2,45,11,10,10,2,1.163,1,3569,1346,"cb","i.wav",44498,45661,47857,2,11,0.535,0.535,0.411661907531183,"0.316757992733107"
"biokurs19-07",2,46,9,14,9,1,1.209,1,2685,2304,"af","a_uml.wav",52557,53766,56904,2,14,0.57245,0.5,0.412604497880203,"0.317483279725814"
"biokurs19-07",2,47,12,11,12,1,1.599,1,3788,1857,"dc","u.wav",62709,64308,66608,2,11,0.535,0.57245,0.426070074294774,"0.327844522478765"
"biokurs19-07",2,48,15,10,10,2,0.924,1,3221,1933,"gb","i.wav",71848,72772,75804,2,15,0.56755,0.535,0.424184893596734,"0.326393948493352"
"biokurs19-07",2,49,13,16,13,2,1.042,0,2301,1211,"eh","a_low.wav",80120,81162,83349,1,16,0.535,0.535,0.411661907531183,"0.316757992733107"
"biokurs19-07",2,50,14,11,11,2,1.432,1,2608,2016,"fc","o.wav",87982,89414,92012,2,14,0.6125215,0.535,0.441486812731817,"0.33970710930662"
"biokurs19-07",2,51,14,10,10,2,0.801,1,2760,2358,"fb","i.wav",96792,97593,101172,2,14,0.5978215,0.57245,0.450239437401288,"0.346441917096039"
"biokurs19-07",2,52,11,13,11,2,1.064,0,2274,2549,"ce","o.wav",105462,106526,110039,1,13,0.639644995,0.57245,0.466330222196915,"0.358823156652378"
"biokurs19-07",2,53,9,16,9,1,1.272,1,1892,1626,"ah","a_uml.wav",113951,115223,117596,2,16,0.6023785,0.56755,0.450107474752426,"0.346340376917061"
"biokurs19-07",2,54,11,12,11,2,1.6,0,2316,1510,"cd","o.wav",121931,123531,125462,1,12,0.68442014465,0.56755,0.481671418615617,"0.370627616804777"
"biokurs19-07",2,55,12,14,12,1,1.2,1,2990,1968,"df","u.wav",130480,131680,134471,2,14,0.5978215,0.6125215,0.465656175838331,"0.358304503923894"
"biokurs19-07",2,56,12,10,10,2,0.87,1,2097,2140,"db","i.wav",138583,139453,142750,2,12,0.625973995,0.625973995,0.481662895040402,"0.370621058241727"
"biokurs19-07",2,57,13,12,12,2,1.228,1,2698,2350,"ed","u.wav",147468,148696,151831,2,13,0.66979217465,0.6023785,0.489443183767898,"0.376607690949585"
"biokurs19-07",2,58,10,13,13,2,1.479,1,2192,1333,"be","a_low.wav",156047,157526,159401,2,10,0.644544995,0.65215581535,0.498880681388702,"0.383869482113887"
"biokurs19-07",2,59,13,11,11,2,1.445,1,2398,2260,"ec","o.wav",163826,165271,168115,2,13,0.7323295547755,0.66942684535,0.539298797728698,"0.41496966692013"
"biokurs19-07",2,60,11,13,13,1,1.505,0,3052,1869,"ce","a_low.wav",173192,174697,177075,1,11,0.7162867245245,0.751066485941215,0.564535908076936,"0.434388651941682"
"biokurs19-07",2,61,14,9,9,2,0.946,1,2720,1124,"fa","a_uml.wav",181820,182766,184970,2,14,0.630212005,0.655398005,0.494613709399797,"0.380586211406719"
"biokurs19-07",2,62,12,15,12,1,1.32,1,3271,2482,"dg","u.wav",190264,191584,194790,2,15,0.6929067224245,0.57245,0.486821646785677,"0.374590519146287"
"biokurs19-07",2,63,11,16,11,1,1.406,1,2873,1733,"ch","o.wav",199680,201086,203428,2,16,0.76849183192533,0.6072785,0.529301158098308,"0.407276868039652"
"biokurs19-07",2,64,9,13,9,1,0.988,1,3440,1584,"ae","a_uml.wav",208887,209875,212488,2,13,0.65609716465,0.766426795241215,0.547288716670682,"0.421117602009245"
"biokurs19-07",2,65,10,11,10,1,0.939,1,2874,2175,"bc","i.wav",217387,218326,221577,2,11,0.6978067224245,0.784697403690557,0.570364931289134,"0.438873860940891"
"biokurs19-07",2,66,13,10,13,1,1.23,1,2443,998,"eb","a_low.wav",226041,227271,229076,2,10,0.8200766709081,0.718960251854785,0.59211483680887,"0.455609576071504"
"biokurs19-07",2,67,16,10,10,2,0.932,1,4089,2168,"hb","i.wav",235189,236121,239383,2,16,0.76928746948462,0.649787995,0.545961974430316,"0.420096724922383"
"biokurs19-07",2,68,11,9,9,2,0.939,1,2286,1823,"ca","a_uml.wav",243698,244637,247536,2,11,0.6801703631245,0.839626221948896,0.584712487168871,"0.449913752944373"
"biokurs19-07",2,69,14,13,13,2,1.231,1,2863,1850,"fe","a_low.wav",252417,253648,256310,2,14,0.832671303944533,0.70127586535,0.590156652115744,"0.454102828321839"
"biokurs19-07",2,70,9,11,9,1,1.112,1,3282,2704,"ac","a_uml.wav",261618,262730,266337,2,11,0.702558437705785,0.898400057485318,0.615937970101515,"0.473940560173597"
"biokurs19-07",2,71,12,10,12,1,1.183,1,3164,2675,"db","u.wav",271527,272710,276229,2,10,0.714403251854785,0.785437346620697,0.577034805384231,"0.44400607232964"
"biokurs19-07",2,72,13,15,13,1,1.771,1,3057,2253,"eg","a_low.wav",281304,283075,285584,2,15,0.844384312668416,0.6125215,0.560516472837708,"0.431295851235554"
"biokurs19-07",2,73,14,12,12,1,1.192,0,3050,1421,"fd","u.wav",290649,291841,294104,1,14,0.73439502422495,0.7503651759245,0.57123291235505,"0.439541738962005"
"biokurs19-07",2,74,10,16,10,1,0.928,1,3332,1642,"bh","i.wav",299446,300374,303107,2,16,0.840417960884146,0.69527315465,0.590827601868669,"0.454619098331459"
"biokurs19-07",2,75,16,12,12,2,1.485,1,2516,1588,"hd","u.wav",307644,309129,311249,2,16,0.785802675920697,0.7439422754755,0.588539929652294,"0.452858822614825"
"biokurs19-07",2,76,13,14,13,1,1.17,1,3929,1600,"ef","a_low.wav",317199,318369,320825,2,14,0.855277410781627,0.767839613609785,0.624463037763837,"0.480500271604819"
"biokurs19-07",2,77,9,11,11,2,1.082,1,3162,2011,"ac","o.wav",326014,327096,330036,2,9,0.961288061509291,0.72337934706638,0.648143363523248,"0.498721370806836"
"biokurs19-07",2,78,9,10,9,1,1.273,1,3015,2563,"ab","a_uml.wav",335076,336349,339655,2,10,0.774015901361027,0.851588703622255,0.62542008652233,"0.481236683787102"
"biokurs19-07",2,79,11,14,11,1,1.058,1,3374,1861,"cf","o.wav",345053,346111,348944,2,14,0.96399789720364,0.82158838656247,0.686969958538946,"0.528596941212636"
"biokurs19-07",2,80,10,12,12,2,1.049,1,1752,1982,"bd","u.wav",352711,353760,356728,2,10,0.800796488606248,0.911199912875813,0.65865766758937,"0.506811723083887"
"biokurs19-07",3,81,21,24,21,2,1.125,0,3052,2350,"EH","k_asp_cut.wav",8101,9226,12491,1,24,0.5,0.5,0.38473075470204,"0.296035507227203"
"biokurs19-07",3,82,23,20,20,1,1.106,0,2097,1600,"GD","b_sh_cut.wav",16604,17710,20222,1,23,0.5,0.5,0.38473075470204,"0.296035507227203"
"biokurs19-07",3,83,18,24,18,1,1.091,1,1892,1861,"BH","p_cut.wav",24141,25232,28020,2,24,0.5,0.535,0.398196331116611,"0.306396749980154"
"biokurs19-07",3,84,24,17,17,1,1.58,0,3221,2704,"HA","g_sl_cut.wav",33256,34836,37984,1,24,0.5,0.57245,0.412604497880203,"0.317483279725814"
"biokurs19-07",3,85,18,22,18,2,1.303,0,2286,2304,"BF","p_cut.wav",42295,43598,46615,1,22,0.535,0.5,0.398196331116611,"0.306396749980154"
"biokurs19-07",3,86,19,21,21,2,1.717,1,3929,2253,"CE","k_asp_cut.wav",52560,54277,56857,2,19,0.535,0.5,0.398196331116611,"0.306396749980154"
"biokurs19-07",3,87,22,20,20,1,1.197,0,3162,1850,"FD","b_sh_cut.wav",62033,63230,65894,1,22,0.535,0.535,0.411661907531183,"0.316757992733107"
"biokurs19-07",3,88,19,17,17,2,1.153,1,2516,2358,"CA","g_sl_cut.wav",70436,71589,74811,2,19,0.535,0.535,0.411661907531183,"0.316757992733107"
"biokurs19-07",3,89,23,19,19,1,1.198,0,2548,1982,"GC","k_click_cut.wav",79375,80573,83378,1,23,0.57245,0.535,0.426070074294774,"0.327844522478765"
"biokurs19-07",3,90,18,19,18,1,1.083,1,2398,1421,"BC","p_cut.wav",87794,88877,91226,2,19,0.57245,0.6125215,0.455894979495408,"0.350793639052279"
"biokurs19-07",3,91,19,20,20,2,1.258,1,2872,2260,"CD","b_sh_cut.wav",96108,97366,100385,2,19,0.57245,0.655398005,0.472390889623044,"0.363486606958084"
"biokurs19-07",3,92,19,24,19,2,1.384,0,2760,2011,"CH","k_click_cut.wav",105170,106554,109202,1,24,0.70127586535,0.6023785,0.501555927851714,"0.385927981295344"
"biokurs19-07",3,93,23,17,17,2,1.239,1,3332,2175,"GA","g_sl_cut.wav",114559,115798,118753,2,23,0.56755,0.56755,0.436707879662285,"0.336029904253597"
"biokurs19-07",3,94,21,17,21,1,1.107,1,3015,2168,"EA","k_asp_cut.wav",123789,124896,127973,2,17,0.56755,0.5978215,0.448354256703248,"0.344991343110626"
"biokurs19-07",3,95,18,23,18,1,1.038,1,2685,1426,"BG","p_cut.wav",132686,133724,136138,2,23,0.6023785,0.6072785,0.465392250540605,"0.358101423565936"
"biokurs19-07",3,96,17,23,17,2,1.457,0,3374,1584,"AG","g_sl_cut.wav",141535,142992,145149,1,23,0.639669005,0.649787995,0.496093764765828,"0.381725057042667"
"biokurs19-07",3,97,19,17,19,1,1.528,1,4089,2482,"CA","k_click_cut.wav",151264,152792,155772,2,17,0.7503651759245,0.68444583535,0.552015923222436,"0.424755005497822"
"biokurs19-07",3,98,21,22,21,2,1.133,0,3082,2509,"EF","k_asp_cut.wav",160870,162003,165399,1,22,0.5978215,0.56755,0.448354256703248,"0.344991343110626"
"biokurs19-07",3,99,20,23,20,2,1.073,0,3271,2549,"DG","b_sh_cut.wav",170695,171768,175270,1,23,0.6023785,0.67430283535,0.491178573663214,"0.37794300667784"
"biokurs19-07",3,100,19,18,18,1,1.471,0,2990,1968,"CB","p_cut.wav",180280,181751,184271,1,19,0.630212005,0.767839613609785,0.537873454340151,"0.413872920044959"
"biokurs19-07",3,101,20,24,20,1,1.336,1,3788,2016,"DH","b_sh_cut.wav",190074,191410,194115,2,24,0.644544995,0.630212005,0.490438222671708,"0.377373335086427"
"biokurs19-07",3,102,17,22,17,2,1.367,0,3440,1733,"AF","g_sl_cut.wav",199575,200942,203325,1,22,0.7323570438245,0.5978215,0.51176059505406,"0.393780079923827"
"biokurs19-07",3,103,20,21,21,1,1.428,0,3569,1989,"DE","k_asp_cut.wav",208913,210341,212915,1,20,0.639669005,0.66942684535,0.503649434482464,"0.387538854067388"
"biokurs19-07",3,104,21,17,17,2,1.536,1,3164,1510,"EA","g_sl_cut.wav",218090,219626,221627,2,21,0.783622036892215,0.68444583535,0.564810860441565,"0.434600217203184"
"biokurs19-07",3,105,21,19,19,2,1.365,1,2874,1346,"EC","k_click_cut.wav",226529,227894,229890,2,21,0.7840908406571,0.7323570438245,0.583424139062918,"0.448922418666129"
"biokurs19-07",3,106,18,17,18,1,0.93,1,1752,1857,"BA","p_cut.wav",233656,234586,237530,2,17,0.67432684535,0.79876849430976,0.566745081775357,"0.436088526070205"
"biokurs19-07",3,107,17,20,17,2,1.331,0,2316,1333,"AD","g_sl_cut.wav",241865,243196,245219,1,20,0.854682288911443,0.6925669661755,0.595274373621769,"0.458040718036575"
"biokurs19-07",3,108,24,19,19,1,1.477,0,3282,1933,"HC","k_click_cut.wav",250529,252006,254477,1,24,0.799204481811103,0.67432684535,0.56691281957579,"0.43621759385131"
"biokurs19-07",3,109,22,21,21,2,1.227,1,3043,1642,"FE","k_asp_cut.wav",259534,260761,263199,2,22,0.783622036892215,0.625973995,0.542314945174893,"0.417290476286664"
"biokurs19-07",3,110,17,20,20,1,1.082,0,2698,1626,"AD","b_sh_cut.wav",267918,269000,271557,1,17,0.714087278543215,0.914510049135244,0.626571478983459,"0.482122635968159"
"biokurs19-07",3,111,24,21,21,2,1.025,1,2608,2258,"HE","k_asp_cut.wav",276184,277209,280456,2,24,0.79876849430976,0.6971239661755,0.575515835275585,"0.442837283297102"
"biokurs19-07",3,112,19,18,19,1,1.63,1,2443,1211,"CB","k_click_cut.wav",284926,286556,288155,2,18,0.85514879553788,0.6971239661755,0.597207071117409,"0.459527854368791"
"biokurs19-07",3,113,18,20,20,1,1.084,0,2863,1869,"BD","b_sh_cut.wav",293043,294127,296956,1,18,0.76407338804124,0.745922643807785,0.580941912930361,"0.447012441199489"
"biokurs19-07",3,114,23,18,18,2,1.611,1,2873,1823,"GB","p_cut.wav",301854,303465,305692,2,23,0.76370805874124,0.6971016368755,0.562018416670686,"0.432451539204317"
"biokurs19-07",3,115,20,19,20,1,1.279,1,2274,2140,"DC","b_sh_cut.wav",309984,311263,314151,2,19,0.817558525204127,0.865288379850229,0.647442959829554,"0.498182437123494"
"biokurs19-07",3,116,17,18,18,2,1.462,1,3050,998,"AB","p_cut.wav",319222,320684,322236,2,17,0.780248494629353,0.920494345695777,0.654328076512378,"0.503480269398683"
"biokurs19-07",3,117,19,22,19,1,1.543,1,2192,2675,"CF","k_click_cut.wav",326453,327996,331167,2,22,0.925858566439745,0.66979217465,0.613895913860327,"0.472369276495964"
"biokurs19-07",3,118,21,19,21,1,1.894,1,2720,1124,"EC","k_asp_cut.wav",335905,337799,339056,2,19,0.812854699708077,0.931048466788963,0.670933181373683,"0.516257258449075"
"biokurs19-07",3,119,19,21,19,2,1.361,0,3057,2563,"CE","k_click_cut.wav",344136,345497,348726,1,21,0.99622185946419,0.825954870728511,0.701047428607533,"0.539429012580201"
"biokurs19-07",3,120,17,19,17,2,1.811,0,2301,1588,"AC","g_sl_cut.wav",353051,354862,356658,1,19,0.984928949894482,1.06595738962668,0.762209646063119,"0.586490984742077"
