"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-06",2,43,12,13,13,2,1.086,1,3569,1989,"de","i.wav",35873,36959,39875,2,12,0.5,0.5,0.396427212514885,"0.314309069644643"
"biokurs19-06",2,44,11,10,10,2,1.468,1,2286,1426,"cb","a_uml.wav",44172,45640,47614,2,11,0.535,0.535,0.424177117390927,"0.336310704519768"
"biokurs19-06",2,45,9,14,9,1,1.145,1,2274,1124,"af","o.wav",51912,53057,55063,2,14,0.56755,0.5,0.423205870720265,"0.335540647299138"
"biokurs19-06",2,46,12,11,12,1,1.385,1,1752,2563,"dc","a_low.wav",58838,60223,63418,2,11,0.535,0.57245,0.439023316499609,"0.34808157917796"
"biokurs19-06",2,47,15,10,10,2,1.355,1,2720,1861,"gb","a_uml.wav",68162,69517,72067,2,15,0.56755,0.535,0.437080823158286,"0.346541464736701"
"biokurs19-06",2,48,13,16,13,2,0.952,0,3788,1982,"eh","i.wav",77870,78822,81877,1,16,0.535,0.535,0.424177117390927,"0.336310704519768"
"biokurs19-06",2,49,14,11,11,2,1.892,1,2698,2258,"fc","u.wav",86594,88486,90864,2,14,0.6125215,0.535,0.454908749545899,"0.360676415062225"
"biokurs19-06",2,50,14,10,10,2,0.814,1,2685,2704,"fb","a_uml.wav",95576,96390,100306,2,14,0.5978215,0.57245,0.463927468630613,"0.367826946396641"
"biokurs19-06",2,51,11,13,11,2,1.49,0,2863,2140,"ce","u.wav",105194,106684,109377,1,13,0.639644995,0.57245,0.480507440171093,"0.380972450199378"
"biokurs19-06",2,52,9,16,9,2,1.582,0,2097,1584,"ah","o.wav",113495,115077,117106,1,16,0.5978215,0.56755,0.46198497528929,"0.366286831955382"
"biokurs19-06",2,53,11,12,11,1,1.481,1,2990,1933,"cd","u.wav",122121,123602,126077,2,12,0.68442014465,0.56755,0.496315034595456,"0.39350557138781"
"biokurs19-06",2,54,12,14,12,2,1.903,0,3164,1211,"df","a_low.wav",131256,133159,134511,1,14,0.6072785,0.6125215,0.483561913825656,"0.383394203152535"
"biokurs19-06",2,55,12,10,10,2,0.961,1,3282,2168,"db","a_uml.wav",139818,140779,144001,2,12,0.625973995,0.649787995,0.505746769528142,"0.400983564164898"
"biokurs19-06",2,56,13,12,12,2,1.59,1,3271,1823,"ed","a_low.wav",149301,150891,153150,2,13,0.69527315465,0.6023785,0.514424428268227,"0.407863684295873"
"biokurs19-06",2,57,10,13,13,2,0.947,1,3374,2175,"be","i.wav",158541,159488,162729,2,10,0.644544995,0.65215581535,0.514047487712843,"0.407564825308563"
"biokurs19-06",2,58,13,11,11,2,1.429,1,3043,1333,"ec","u.wav",167793,169222,171167,2,13,0.7065107345245,0.66942684535,0.545459099384125,"0.432469660619456"
"biokurs19-06",2,59,11,13,13,2,0.971,1,2301,1642,"ce","i.wav",175495,176466,179174,2,11,0.7162867245245,0.727054983107785,0.57217992986314,"0.453655389305213"
"biokurs19-06",2,60,14,9,9,2,1.41,1,2760,2304,"fa","o.wav",183954,185364,188298,2,14,0.639669005,0.639644995,0.507154882951267,"0.402099993123367"
"biokurs19-06",2,61,12,15,12,1,1.696,1,4089,2675,"dg","a_low.wav",194403,196099,199105,2,15,0.7166040338245,0.57245,0.511016097410114,"0.405161374093052"
"biokurs19-06",2,62,9,13,9,1,1.426,1,2443,2350,"ae","o.wav",212509,213935,216895,2,13,0.66489217465,0.736146653807785,0.555409917390639,"0.440359210708587"
"biokurs19-06",2,63,10,11,10,1,0.88,1,1892,1346,"bc","a_uml.wav",220811,221691,224176,2,11,0.6978067224245,0.77794883192533,0.585029660764262,"0.46384335531061"
"biokurs19-06",2,64,13,10,13,1,1.371,1,3057,1869,"eb","i.wav",229247,230618,233143,2,10,0.78767691957433,0.718960251854785,0.597271974140955,"0.473549727643922"
"biokurs19-06",2,65,16,10,10,2,0.777,1,3332,2358,"hb","a_uml.wav",238500,239277,242877,2,16,0.76928746948462,0.5978215,0.541959197976884,"0.429694748301557"
"biokurs19-06",2,66,11,9,9,2,1.059,1,2874,1968,"ca","o.wav",247767,248826,251767,2,11,0.6883497224245,0.832405250160103,0.602868654699864,"0.477987080590531"
"biokurs19-06",2,67,14,13,13,2,1.165,1,3015,2016,"fe","i.wav",256797,257962,260828,2,14,0.802539535204127,0.68442014465,0.589471281006597,"0.467364913574047"
"biokurs19-06",2,68,9,11,9,1,0.9,1,3929,1733,"ac","o.wav",266777,267677,270537,2,11,0.710165241854785,0.89067361767131,0.634616086767437,"0.503158172588638"
"biokurs19-06",2,69,12,10,12,2,0.739,0,2548,1600,"db","a_low.wav",275103,275842,278724,1,10,0.736441751456785,0.785437346620697,0.603314288635523,"0.478340403428362"
"biokurs19-06",2,70,13,15,13,1,0.822,1,3221,1588,"eg","i.wav",283972,284794,287583,2,15,0.816361767739838,0.6125215,0.566448210839264,"0.449110970514106"
"biokurs19-06",2,71,14,12,12,2,1.327,1,2516,998,"fd","a_low.wav",292120,293447,295135,2,14,0.78799267405876,0.7323295547755,0.602697103301182,"0.477851065304966"
"biokurs19-06",2,72,10,16,10,1,1.126,1,2873,2253,"bh","a_uml.wav",300033,301159,304319,2,16,0.800456732357248,0.639669005,0.570905031731477,"0.452644580680062"
"biokurs19-06",2,73,16,12,12,2,1.064,1,2872,1421,"hd","a_low.wav",309205,310269,312661,2,16,0.802833186874647,0.68444583535,0.58959787701238,"0.467465285777423"
"biokurs19-06",2,74,13,14,13,1,1.021,1,2608,1510,"ef","i.wav",317280,318301,320821,2,14,0.829216443998049,0.783592623609785,0.639361402990504,"0.506920517554262"
"biokurs19-06",2,75,9,11,11,1,1.743,0,2398,1626,"ac","u.wav",325247,326990,328901,1,9,0.953020770908302,0.73045367492495,0.667375081901716,"0.52913128684038"
"biokurs19-06",2,76,9,10,9,1,0.983,1,3162,2011,"ab","o.wav",334082,335065,338104,2,10,0.749321917680204,0.814424761092241,0.619911736945169,"0.491499763764867"
"biokurs19-06",2,77,11,14,11,1,1.184,1,3082,2260,"cf","u.wav",343211,344395,347491,2,14,1.01973222487188,0.83844410726247,0.736631663709154,"0.584041674188843"
"biokurs19-06",2,78,10,12,12,1,0.875,0,3440,1850,"bd","a_low.wav",352956,353831,356823,1,10,0.816634863793422,0.871434494368697,0.669196630187999,"0.530575509459565"
"biokurs19-06",3,79,21,24,21,2,1.673,0,2873,1584,"EH","k_click_cut.wav",7919,9592,11526,1,24,0.5,0.5,0.396427212514885,"0.314309069644643"
"biokurs19-06",3,80,23,20,20,2,1.377,1,3282,2011,"GD","b_sh_cut.wav",16825,18202,20860,2,23,0.5,0.5,0.396427212514885,"0.314309069644643"
"biokurs19-06",3,81,18,24,18,1,1.083,1,3569,2358,"BH","k_asp_cut.wav",26454,27537,30842,2,24,0.5,0.535,0.410302164952906,"0.325309887082206"
"biokurs19-06",3,82,24,17,17,1,1.1,0,2872,2304,"HA","p_cut.wav",35730,36830,40051,1,24,0.5,0.57245,0.425148364061588,"0.337080761740397"
"biokurs19-06",3,83,18,22,18,1,1.346,1,3050,1346,"BF","k_asp_cut.wav",45117,46463,48479,2,22,0.535,0.5,0.410302164952906,"0.325309887082206"
"biokurs19-06",3,84,19,21,21,1,1.328,0,2443,1510,"CE","k_click_cut.wav",52937,54265,56466,1,19,0.535,0.5,0.410302164952906,"0.325309887082206"
"biokurs19-06",3,85,22,20,20,2,1.29,1,3043,2140,"FD","b_sh_cut.wav",61537,62827,65700,2,22,0.535,0.535,0.424177117390927,"0.336310704519768"
"biokurs19-06",3,86,19,17,17,1,1.254,0,2548,1968,"CA","p_cut.wav",70269,71523,74257,1,19,0.535,0.535,0.424177117390927,"0.336310704519768"
"biokurs19-06",3,87,23,19,19,1,1.192,0,2286,2482,"GC","g_sl_cut.wav",78558,79750,83056,1,23,0.56755,0.535,0.437080823158286,"0.346541464736701"
"biokurs19-06",3,88,18,19,18,1,1.303,1,3057,1857,"BC","k_asp_cut.wav",88129,89432,92031,2,19,0.56755,0.6072785,0.465733987438043,"0.369259252827011"
"biokurs19-06",3,89,19,20,20,2,1.096,1,3015,1426,"CD","b_sh_cut.wav",97065,98161,100524,2,19,0.56755,0.649787995,0.482585908046309,"0.382620372651525"
"biokurs19-06",3,90,19,24,19,2,1.338,0,3162,1124,"CH","g_sl_cut.wav",105710,107048,108862,1,24,0.69527315465,0.6023785,0.514424428268227,"0.407863684295873"
"biokurs19-06",3,91,23,17,17,1,1.276,0,3271,2704,"GA","p_cut.wav",114157,115433,118887,1,23,0.57245,0.56755,0.451927022266969,"0.358312339394893"
"biokurs19-06",3,92,21,17,21,1,1.474,1,2760,1600,"EA","k_click_cut.wav",123672,125146,127294,2,17,0.57245,0.6125215,0.469754948654582,"0.372447289720417"
"biokurs19-06",3,93,18,23,18,1,0.862,1,2720,1869,"BG","k_asp_cut.wav",132041,132903,135954,2,23,0.5978215,0.5978215,0.473985421652934,"0.37580143895713"
"biokurs19-06",3,94,17,23,17,2,1.163,0,3788,2253,"AG","p_cut.wav",141767,142930,146045,1,23,0.655398005,0.639669005,0.513399804794286,"0.407051307040569"
"biokurs19-06",3,95,19,17,19,1,1.88,1,2685,1850,"CA","g_sl_cut.wav",150744,152624,154638,2,17,0.7439422754755,0.70127586535,0.572923799043397,"0.454245169276423"
"biokurs19-06",3,96,21,22,21,2,1.475,0,3082,2260,"EF","k_click_cut.wav",159746,161221,164026,1,22,0.6023785,0.57245,0.465733987438043,"0.369259252827011"
"biokurs19-06",3,97,20,23,20,1,1.075,1,2097,1211,"DG","b_sh_cut.wav",168148,169223,171386,2,23,0.5978215,0.66489217465,0.500574062245926,"0.39688236030681"
"biokurs19-06",3,98,19,18,18,2,1.236,1,2274,1733,"CB","k_asp_cut.wav",175685,176921,179445,2,19,0.625973995,0.761866316192215,0.55017766598172,"0.436210797026157"
"biokurs19-06",3,99,20,24,20,1,0.702,1,2990,1588,"DH","b_sh_cut.wav",184455,185157,188065,2,24,0.625973995,0.630212005,0.497986314380223,"0.394830652960625"
"biokurs19-06",3,100,17,22,17,2,1.01,0,3164,1982,"AF","p_cut.wav",193250,194260,197277,1,22,0.7503651759245,0.6023785,0.536264404693888,"0.425179606247504"
"biokurs19-06",3,101,20,21,21,2,1.41,1,3440,1642,"DE","k_click_cut.wav",202735,204145,206395,2,20,0.644544995,0.65215581535,0.514047487712843,"0.407564825308563"
"biokurs19-06",3,102,21,17,17,1,1.079,0,2192,1626,"EA","p_cut.wav",210608,211687,214254,1,21,0.802890738239215,0.66942684535,0.583666755598923,"0.462762769919375"
"biokurs19-06",3,103,21,19,19,2,1.41,1,1752,2509,"EC","g_sl_cut.wav",218025,219435,222569,2,21,0.81519695832567,0.6925669661755,0.597718649720502,"0.473903876353719"
"biokurs19-06",3,104,18,17,18,1,0.884,1,1892,2258,"BA","k_asp_cut.wav",226485,227369,230762,2,17,0.65215581535,0.85909308991596,0.599100190930756,"0.474999237415629"
"biokurs19-06",3,105,17,20,17,1,1.152,1,2863,998,"AD","p_cut.wav",235652,236804,238676,2,20,0.919229606210078,0.6978067224245,0.641037204295909,"0.508249184034724"
"biokurs19-06",3,106,24,19,19,2,0.938,1,2301,1933,"HC","g_sl_cut.wav",243001,243939,246971,2,24,0.828133171242873,0.67432684535,0.59561603629298,"0.472236809993581"
"biokurs19-06",3,107,22,21,21,1,1.329,0,2316,2563,"FE","k_click_cut.wav",251301,252630,255885,1,22,0.741046653807785,0.630212005,0.54360424774807,"0.430999033292036"
"biokurs19-06",3,108,17,20,20,2,0.942,1,2398,2549,"AD","b_sh_cut.wav",260307,261249,264867,2,17,0.746653192994215,0.924883533775372,0.662642645209522,"0.525379153467801"
"biokurs19-06",3,109,24,21,21,2,1.415,1,3221,2350,"HE","k_click_cut.wav",270108,271523,274499,2,24,0.79291991957433,0.7215297245245,0.600369050904258,"0.476005258660364"
"biokurs19-06",3,110,19,18,19,1,1.148,1,3929,1421,"CB","g_sl_cut.wav",280452,281600,283899,2,18,0.840163849255872,0.6765049082755,0.601248767856575,"0.476702746138782"
"biokurs19-06",3,111,18,20,20,2,1.057,1,2698,1861,"BD","b_sh_cut.wav",288608,289665,292481,2,18,0.76438746948462,0.723860251854785,0.589981895702209,"0.467769756694948"
"biokurs19-06",3,112,23,18,18,1,1.045,0,3052,2016,"GB","k_asp_cut.wav",297548,298593,301579,1,23,0.77453046948462,0.7114346268755,0.589077001044454,"0.467052306961361"
"biokurs19-06",3,113,20,19,20,1,0.824,1,2516,2675,"DC","b_sh_cut.wav",306115,306939,310807,2,19,0.780880346620697,0.851352379807961,0.647061469913683,"0.51302554968733"
"biokurs19-06",3,114,17,18,18,1,1.289,0,4089,1823,"AB","k_asp_cut.wav",316914,318203,320764,1,17,0.828747602348544,0.989625381139648,0.720852533156598,"0.571531120707127"
"biokurs19-06",3,115,19,22,19,1,1.397,1,3374,2175,"CF","g_sl_cut.wav",326155,327552,330342,2,22,0.910947046394518,0.65609716465,0.621218968471965,"0.492536208065426"
"biokurs19-06",3,116,21,19,21,1,1.082,1,2874,1333,"EC","k_click_cut.wav",335237,336319,338585,2,19,0.807415525204127,0.917180753146902,0.683676895340242,"0.542056251761125"
"biokurs19-06",3,117,19,21,19,1,0.939,1,3332,2168,"CE","g_sl_cut.wav",343944,344883,348149,2,21,0.981383405867185,0.820896438439838,0.714472774850394,"0.566472901103433"
"biokurs19-06",3,118,17,19,17,2,1.119,0,2608,1989,"AC","p_cut.wav",352785,353904,356788,1,19,0.990351604459873,0.982686567456482,0.781649413961963,"0.619734196681668"
