"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-12",1,39,3,1,1,2,0.807,1,2990,2258,"20","s_alv_cut.wav",344720,345527,349001,2,3,0.894837161291086,0.901447815226813,1.10039141534687,"1.34818392715875"
"biokurs19-12",1,40,3,1,3,1,0.876,1,2720,1124,"20","t_sl_cut.wav",353748,354624,356898,2,1,0.96454916229269,0.90219856000071,1.14355639282357,"1.40106904425312"
"biokurs19-12",2,41,13,16,13,2,1.253,0,2874,1642,"EH","b_sh_cut.wav",7973,9226,11634,1,16,0.5,0.5,0.612592895744182,"0.750540111832482"
"biokurs19-12",2,42,15,12,12,1,1.301,0,2685,2350,"GD","k_asp_cut.wav",16375,17676,20751,1,15,0.5,0.5,0.612592895744182,"0.750540111832482"
"biokurs19-12",2,43,10,16,10,2,1.257,0,2720,2549,"BH","p_cut.wav",25513,26770,30088,1,16,0.5,0.535,0.634033647095228,"0.776809015746618"
"biokurs19-12",2,44,16,9,9,1,1.139,0,3929,1982,"HA","k_click_cut.wav",36055,37194,40081,1,16,0.5,0.56755,0.653973545851701,"0.801239096386765"
"biokurs19-12",2,45,10,14,10,2,1.434,0,3057,1588,"BF","p_cut.wav",45157,46591,48772,1,14,0.535,0.5,0.634033647095228,"0.776809015746618"
"biokurs19-12",2,46,11,13,13,2,1.626,1,2274,1333,"CE","b_sh_cut.wav",53067,54693,56428,2,11,0.535,0.5,0.634033647095228,"0.776809015746618"
"biokurs19-12",2,47,14,12,12,1,1.645,0,4089,2168,"FD","k_asp_cut.wav",62544,64189,66739,1,14,0.535,0.535,0.655474398446274,"0.803077919660755"
"biokurs19-12",2,48,11,9,9,2,1.099,1,3271,1733,"CA","k_click_cut.wav",72038,73137,75797,2,11,0.535,0.535,0.655474398446274,"0.803077919660755"
"biokurs19-12",2,49,15,11,11,1,0.975,0,3164,2358,"GC","g_sl_cut.wav",80997,81972,85382,1,15,0.57245,0.535,0.678416002391894,"0.831185646848882"
"biokurs19-12",2,50,10,11,10,1,1.212,1,3332,1861,"BC","p_cut.wav",90730,91942,94627,2,11,0.57245,0.6125215,0.725905122559326,"0.889368642128303"
"biokurs19-12",2,51,11,12,12,2,0.992,1,2516,1968,"CD","k_asp_cut.wav",99158,100150,103143,2,11,0.57245,0.655398005,0.752170964916666,"0.921549178985989"
"biokurs19-12",2,52,11,16,11,1,1.715,1,2760,1510,"CH","g_sl_cut.wav",107918,109633,111468,2,16,0.70127586535,0.5978215,0.795817816893393,"0.97502468187107"
"biokurs19-12",2,53,15,9,9,2,1.154,1,3043,1626,"GA","k_click_cut.wav",116539,117693,120188,2,15,0.56755,0.56755,0.69535419595922,"0.851938080941049"
"biokurs19-12",2,54,13,9,13,1,1.547,1,3050,1124,"EA","b_sh_cut.wav",125257,126804,128397,2,9,0.56755,0.5978215,0.71389830180274,"0.874658055936386"
"biokurs19-12",2,55,10,15,10,1,1.712,1,3569,1426,"BG","p_cut.wav",133990,135702,137428,2,15,0.6023785,0.6072785,0.741027284487219,"0.907896100058944"
"biokurs19-12",2,56,9,15,9,1,0.945,1,3162,2016,"AG","k_click_cut.wav",142614,143559,146641,2,15,0.639669005,0.649787995,0.789912197567605,"0.967789200983176"
"biokurs19-12",2,57,11,9,11,1,1.426,1,3015,2258,"CA","g_sl_cut.wav",151676,153102,155949,2,9,0.7221865547755,0.66489217465,0.849714575483927,"1.04105822470347"
"biokurs19-12",2,58,13,14,13,1,1.731,1,1892,2482,"EF","b_sh_cut.wav",159868,161599,164369,2,14,0.5978215,0.56755,0.71389830180274,"0.874658055936386"
"biokurs19-12",2,59,12,15,12,1,1.199,1,3052,2175,"DG","k_asp_cut.wav",169437,170636,173627,2,15,0.6023785,0.69527315465,0.794932184789272,"0.973939618000615"
"biokurs19-12",2,60,11,10,10,1,1.219,0,2698,2704,"CB","p_cut.wav",178346,179565,183062,1,11,0.630212005,0.741633495941215,0.840382807935206,"1.02962507569331"
"biokurs19-12",2,61,12,16,12,1,1.303,1,2863,1869,"DH","k_asp_cut.wav",187951,189254,191845,2,16,0.630212005,0.639669005,0.777920085166446,"0.953096635259344"
"biokurs19-12",2,62,9,14,9,1,1.178,1,2301,1346,"AF","k_click_cut.wav",196171,197349,199536,2,14,0.7114346268755,0.6072785,0.807834293048527,"0.989747097720099"
"biokurs19-12",2,63,12,13,13,1,1.351,0,3788,1823,"DE","b_sh_cut.wav",205338,206689,209186,1,12,0.625973995,0.65609716465,0.785387684240094,"0.96224583154091"
"biokurs19-12",2,64,13,9,9,2,0.94,1,1752,1584,"EA","k_click_cut.wav",212956,213896,216556,2,13,0.731634202994215,0.66979217465,0.858503842853349,"1.05182671020208"
"biokurs19-12",2,65,13,11,11,2,1.776,1,2608,2304,"EC","g_sl_cut.wav",221190,222966,225507,2,13,0.75971915122533,0.7166776268755,0.904430177564167,"1.10809500294491"
"biokurs19-12",2,66,10,9,10,1,1.092,1,3440,1989,"BA","p_cut.wav",230964,232056,234988,2,9,0.67432684535,0.75041980878462,0.872789678558161,"1.06932951312715"
"biokurs19-12",2,67,9,12,9,1,0.831,1,2872,2260,"AD","k_click_cut.wav",239872,240703,244166,2,12,0.802949195399544,0.6801703631245,0.908548505091076,"1.11314071931558"
"biokurs19-12",2,68,16,11,11,2,1.865,1,2873,1600,"HC","g_sl_cut.wav",249064,250929,252679,2,16,0.776538810639557,0.68444583535,0.894988814924531,"1.09652757958654"
"biokurs19-12",2,69,14,13,13,1,1.524,0,3374,1850,"FE","b_sh_cut.wav",258080,259604,261960,1,14,0.766845060756785,0.649787995,0.867819345832977,"1.06323993209329"
"biokurs19-12",2,70,9,12,12,2,1.323,1,2192,1857,"AD","k_asp_cut.wav",266178,267501,270056,2,9,0.727782288543215,0.816742751721576,0.946165066965207,"1.1592279964484"
"biokurs19-12",2,71,16,13,13,2,1.11,1,3221,1421,"HE","b_sh_cut.wav",275296,276406,278741,2,16,0.82052421500976,0.7323570438245,0.951284027096149,"1.16549967366803"
"biokurs19-12",2,72,11,10,11,2,1.459,0,2316,1933,"CB","g_sl_cut.wav",283067,284526,287021,1,10,0.792181093894788,0.6971239661755,0.91233769939492,"1.11778318633783"
"biokurs19-12",2,73,10,12,12,2,1.002,1,2097,2509,"BD","k_asp_cut.wav",291133,292135,295669,2,10,0.74683752834519,0.718325288543215,0.89754833273437,"1.09966346444022"
"biokurs19-12",2,74,15,10,10,2,1.099,1,2990,2253,"GB","p_cut.wav",300684,301783,304959,2,15,0.76860805874124,0.7439422754755,0.926577589196662,"1.13522969699529"
"biokurs19-12",2,75,12,11,12,1,1.535,1,3082,2563,"DC","k_asp_cut.wav",310056,311591,314656,2,11,0.764558901361027,0.847633770467423,0.987617777332939,"1.21001526820963"
"biokurs19-12",2,76,9,10,10,2,1.667,1,2443,998,"AB","p_cut.wav",319123,320790,322140,2,9,0.784805494629353,0.873914744342086,1.01612023442099,"1.24493607365642"
"biokurs19-12",2,77,11,14,11,2,1.27,0,3282,2140,"CF","g_sl_cut.wav",327447,328717,331620,1,14,0.906968134400143,0.67430283535,0.96867536231545,"1.18680729047373"
"biokurs19-12",2,78,13,11,13,1,1.112,1,2548,2675,"EC","b_sh_cut.wav",336189,337301,340884,2,11,0.833087519959077,0.970455903808153,1.10483788856594,"1.35363168296899"
"biokurs19-12",2,79,11,13,11,1,1.19,1,2398,1211,"CE","g_sl_cut.wav",345301,346491,348522,2,13,1.03838781707472,0.844771393561941,1.15360995399124,"1.41338652454961"
"biokurs19-12",2,80,9,11,9,1,0.898,1,2286,2011,"AC","k_click_cut.wav",352833,353731,356860,2,11,0.935088776446032,1.03570066987949,1.20729161382663,"1.47915653144344"
"biokurs19-12",3,81,20,19,20,2,1.245,0,3569,1733,"LK","n_alv_cut.wav",8661,9906,12429,1,19,0.5,0.5,0.612592895744182,"0.750540111832482"
"biokurs19-12",3,82,19,24,19,2,1.076,0,3282,998,"KP","r_dent_trill_cut.wav",17748,18824,20761,1,24,0.535,0.5,0.634033647095228,"0.776809015746618"
"biokurs19-12",3,83,17,21,17,2,1.074,0,1892,1124,"IM","n_palat_cut.wav",24696,25770,27838,1,21,0.5,0.5,0.612592895744182,"0.750540111832482"
"biokurs19-12",3,84,18,23,18,1,1.341,1,3929,1333,"JO","r_dent_cut.wav",33808,35149,37185,2,23,0.5,0.5,0.612592895744182,"0.750540111832482"
"biokurs19-12",3,85,22,17,17,2,1.274,1,2874,1850,"NI","n_palat_cut.wav",42087,43361,45969,2,22,0.535,0.5,0.634033647095228,"0.776809015746618"
"biokurs19-12",3,86,20,23,20,1,1.194,1,1752,1989,"LO","n_alv_cut.wav",49747,50941,53753,2,23,0.535,0.535,0.655474398446274,"0.803077919660755"
"biokurs19-12",3,87,23,18,18,2,1.027,1,2698,1600,"OJ","r_dent_cut.wav",58462,59489,62075,2,23,0.535,0.57245,0.678416002391894,"0.831185646848882"
"biokurs19-12",3,88,24,17,17,2,0.992,1,2608,2258,"PI","n_palat_cut.wav",66710,67702,71000,2,24,0.56755,0.535,0.675414297202747,"0.827508000300902"
"biokurs19-12",3,89,19,20,19,1,0.92,1,2286,1584,"KL","r_dent_trill_cut.wav",75313,76233,78912,2,20,0.57245,0.56755,0.698355901148367,"0.855615727489029"
"biokurs19-12",3,90,19,21,21,2,1.056,1,3440,2675,"KM","n_velar_cut.wav",84413,85469,89106,2,19,0.535,0.6023785,0.696749988872174,"0.853648186585861"
"biokurs19-12",3,91,24,18,18,2,0.833,1,2443,2260,"PJ","r_dent_cut.wav",93568,94401,97846,2,24,0.56755,0.57245,0.698355901148367,"0.855615727489029"
"biokurs19-12",3,92,21,19,19,2,1.396,1,2301,1510,"MK","r_dent_trill_cut.wav",102172,103568,105701,2,21,0.644544995,0.56755,0.742520782904079,"0.909725913098891"
"biokurs19-12",3,93,17,18,18,1,1.414,0,2398,2011,"IJ","r_dent_cut.wav",110127,111541,114149,1,17,0.5978215,0.5978215,0.73244240764626,"0.897378030931723"
"biokurs19-12",3,94,21,17,21,1,1.134,1,3332,1426,"MI","n_velar_cut.wav",119506,120640,122968,2,17,0.6072785,0.625973995,0.755481717095787,"0.925605465514987"
"biokurs19-12",3,95,20,19,19,2,1.572,1,2872,2358,"LK","r_dent_trill_cut.wav",127864,129436,132256,2,20,0.66942684535,0.6072785,0.782100624520032,"0.958218572676116"
"biokurs19-12",3,96,22,21,21,1,1.154,0,3050,2253,"NM","n_velar_cut.wav",137322,138476,141591,1,22,0.634769005,0.535,0.71659218212474,"0.87795855983087"
"biokurs19-12",3,97,24,20,20,2,1.386,1,2192,1626,"PL","n_alv_cut.wav",145797,147183,149444,2,24,0.649787995,0.6125215,0.773281828867426,"0.947413909544504"
"biokurs19-12",3,98,22,18,18,1,0.981,0,3164,1588,"NJ","r_dent_cut.wav",154627,155608,158242,1,22,0.639669005,0.56755,0.73953378607036,"0.906066287018997"
"biokurs19-12",3,99,19,17,19,2,1.249,0,2316,1346,"KI","r_dent_trill_cut.wav",162579,163828,165964,1,17,0.6925669661755,0.66979217465,0.834571531121848,"1.02250518191117"
"biokurs19-12",3,100,21,18,18,1,1.119,0,2516,2175,"MJ","r_dent_cut.wav",170495,171614,174704,1,21,0.68444583535,0.67920283535,0.835361487961817,"1.02347302580739"
"biokurs19-12",3,101,22,19,19,2,1.564,1,2274,2549,"NK","r_dent_trill_cut.wav",178999,180563,183576,2,22,0.741046653807785,0.5978215,0.820181119360777,"1.00487425388784"
"biokurs19-12",3,102,20,24,20,1,1.762,1,2863,2140,"LP","n_alv_cut.wav",188460,190222,192625,2,24,0.67430283535,0.655398005,0.814565288263478,"0.997993817420033"
"biokurs19-12",3,103,23,21,21,2,1.35,1,4089,2563,"OM","n_velar_cut.wav",198735,200085,203342,2,23,0.7016586368755,0.6125215,0.805057415578047,"0.986344906898563"
"biokurs19-12",3,104,17,22,17,1,1.532,1,2548,1968,"IN","n_palat_cut.wav",207914,209446,211902,2,22,0.6929067224245,0.639669005,0.816326423661384,"1.00015153548643"
"biokurs19-12",3,105,18,20,20,1,1.329,0,2685,1211,"JL","n_alv_cut.wav",216602,217931,219839,1,18,0.6971016368755,0.7323570438245,0.87567623255667,"1.07286607807249"
"biokurs19-12",3,106,17,21,21,2,1.533,1,2760,1869,"IM","n_velar_cut.wav",224624,226157,228515,2,17,0.722542532294215,0.714403251854785,0.88026277893923,"1.0784854495324"
"biokurs19-12",3,107,21,20,20,1,1.133,0,2097,2304,"ML","n_alv_cut.wav",232636,233769,236967,1,21,0.745898751456785,0.74196455503362,0.91145449139447,"1.11670109244475"
"biokurs19-12",3,108,17,18,17,2,1.02,0,3374,2168,"IJ","n_palat_cut.wav",242358,243378,246538,1,18,0.76441147948462,0.751092050756785,0.928386696101112,"1.1374461890699"
"biokurs19-12",3,109,21,24,21,1,1.946,1,3015,2704,"MP","n_velar_cut.wav",251581,253527,256301,2,24,0.760027036181267,0.70127586535,0.895183776008413,"1.09676644313641"
"biokurs19-12",3,110,19,22,19,1,1.483,1,3788,1933,"KN","r_dent_trill_cut.wav",262114,263597,266072,2,22,0.75917338804124,0.68444583535,0.884350880409206,"1.08349413336758"
"biokurs19-12",3,111,18,21,21,2,1.089,1,2990,1857,"JM","n_velar_cut.wav",271076,272165,274956,2,18,0.776825143648578,0.76851560720381,0.946664765476152,"1.15984021996404"
"biokurs19-12",3,112,20,21,20,1,1.308,1,3082,2350,"LM","n_alv_cut.wav",280057,281365,284445,2,21,0.79811166405876,0.792447383593178,0.974365172853208,"1.19377836550085"
"biokurs19-12",3,113,19,17,17,2,1.04,1,3271,1421,"KI","n_palat_cut.wav",289740,290780,293205,2,19,0.817920283048543,0.776031250878353,0.976443385844158,"1.19632456252905"
"biokurs19-12",3,114,24,19,19,2,1.382,1,2873,2482,"PK","r_dent_trill_cut.wav",298089,299471,302604,2,24,0.830353438439838,0.7503651759245,0.96833699333018,"1.1863927256007"
"biokurs19-12",3,115,22,20,20,2,1.612,1,3057,2509,"NL","n_alv_cut.wav",307677,309289,312213,2,22,0.812243847574647,0.7323570438245,0.946211532831247,"1.15928492576727"
"biokurs19-12",3,116,23,17,17,2,1.645,1,3052,1982,"OI","n_palat_cut.wav",317290,318935,321286,2,23,0.830665863235145,0.655398005,0.910352168302968,"1.11535054185542"
"biokurs19-12",3,117,18,20,18,1,1.348,1,3221,1823,"JL","r_dent_cut.wav",326526,327874,330372,2,20,0.822311699708077,0.825386778244422,1.0093683819222,"1.23666379990868"
"biokurs19-12",3,118,20,17,17,2,1.375,1,3043,1861,"LI","n_palat_cut.wav",335432,336807,339317,2,20,0.842519252808685,0.883163852721531,1.05714121075357,"1.29519439101208"
"biokurs19-12",3,119,18,19,18,1,1.073,1,3162,2016,"JK","r_dent_cut.wav",344494,345567,348521,2,19,0.834749880728512,0.842228697749049,1.02730516349053,"1.25863968983122"
"biokurs19-12",3,120,24,21,21,2,1.466,1,2720,1642,"PM","n_velar_cut.wav",353261,354727,356929,2,24,0.8479187004447,0.802890738239215,1.01127413436521,"1.23899870072395"
