subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-12,1,1,1,3,1,2,1.155,0,3,7758,8913,12342,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,1,2,7,3,3,2,1.393,1,7,16932,18325,21223,0.465,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,1,3,4,2,2,1,0.764,0,4,25863,26627,29700,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,1,4,3,8,3,1,0.805,1,8,35506,36311,39699,0.43245,0.650859006553287,0.793625490911963,0.56755,0.5
biokurs19-12,1,5,5,7,5,1,0.962,1,7,44260,45222,47623,0.5,0.631014071268467,0.769427551959048,0.5,0.535
biokurs19-12,1,6,6,2,2,2,1.277,1,6,52512,53789,56515,0.465,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,1,7,2,4,4,2,1.06,1,2,61417,62477,64961,0.465,0.672197646644491,0.819644780108646,0.535,0.56755
biokurs19-12,1,8,2,6,2,1,1.307,1,6,69086,70393,73680,0.3927215,0.696419137012017,0.8491792752758,0.6072785,0.535
biokurs19-12,1,9,6,1,1,2,0.911,1,6,78864,79775,82102,0.465,0.67518505625726,0.823287480596182,0.535,0.57245
biokurs19-12,1,10,5,8,5,1,1.14,1,8,86990,88130,90454,0.465,0.652352711359671,0.795446841155731,0.535,0.535
biokurs19-12,1,11,6,4,4,2,1.315,1,6,94751,96066,99027,0.43245,0.719460600582499,0.877274903750378,0.56755,0.6125215
biokurs19-12,1,12,2,7,2,1,0.852,1,7,103326,104178,106351,0.365230995,0.736011767398761,0.897456583280761,0.634769005,0.57245
biokurs19-12,1,13,8,3,3,2,0.942,1,8,111419,112361,115375,0.4021785,0.713485781356962,0.869989502775307,0.5978215,0.57245
biokurs19-12,1,14,1,7,1,1,0.939,1,7,120830,121769,125522,0.43245,0.719460600582499,0.877274903750378,0.56755,0.6125215
biokurs19-12,1,15,4,8,4,1,0.966,1,8,130226,131192,134234,0.4021785,0.737916390397382,0.89977898697659,0.5978215,0.6125215
biokurs19-12,1,16,3,7,3,1,0.643,1,7,139523,140166,143191,0.374026005,0.781221026598472,0.952582532472338,0.625973995,0.655398005
biokurs19-12,1,17,1,2,2,2,1.034,1,1,148544,149578,153072,0.33966482535,0.76706721310579,0.935324067784431,0.66033517465,0.5978215
biokurs19-12,1,18,8,1,1,2,0.77,1,8,158147,158917,162038,0.360330995,0.789570537725198,0.96276351606495,0.639669005,0.655398005
biokurs19-12,1,19,5,3,5,1,0.888,1,3,166930,167818,170278,0.43245,0.743624668882926,0.906739381270498,0.56755,0.65215581535
biokurs19-12,1,20,5,4,4,1,1.281,0,5,174058,175339,178442,-0.625973995,0.746118046086917,0.909779682914359,0.625973995,0.5978215
biokurs19-12,1,21,4,1,1,2,0.865,1,4,183481,184346,187085,0.33510782535,0.813724256145022,0.992215373449231,0.66489217465,0.66979217465
biokurs19-12,1,22,2,3,2,1,1.662,1,3,193195,194857,197232,0.3158882875755,0.842521717618372,1.02732958293038,0.6841117124245,0.6978067224245
biokurs19-12,1,23,3,4,3,1,0.918,1,4,203186,204104,207198,0.253346807005785,0.892156848559046,1.08785222264597,0.746653192994215,0.7166776268755
biokurs19-12,1,24,6,5,5,2,0.911,1,6,211514,212425,215566,0.374026005,0.781221026598472,0.952582532472338,0.625973995,0.655398005
biokurs19-12,1,25,8,4,4,2,0.766,1,8,219984,220750,223746,0.233154939243215,0.895077258644517,1.09141322720212,0.766845060756785,0.70127586535
biokurs19-12,1,26,3,2,3,1,1.157,1,2,228927,230084,232521,0.23561253051538,0.896595616245556,1.09326463785231,0.76438746948462,0.706223892554785
biokurs19-12,1,27,4,5,5,2,1.212,1,4,237598,238810,241213,0.34784418465,0.875080389649313,1.06703002774843,0.65215581535,0.78316590650381
biokurs19-12,1,28,7,1,1,2,0.981,1,7,245432,246413,249611,0.3116502775755,0.847220579401376,1.03305914409757,0.6883497224245,0.70127586535
biokurs19-12,1,29,2,8,2,1,1.148,1,8,254074,255222,258797,0.24434043496638,0.918186283307267,1.11959123635282,0.75565956503362,0.7503651759245
biokurs19-12,1,30,4,6,4,1,1.146,1,6,263138,264284,266603,0.162012480040923,0.938451068133685,1.14430111920634,0.837987519959077,0.70127586535
biokurs19-12,1,31,3,2,2,2,1.202,1,3,271709,272911,275355,0.227236604518733,0.94721841836187,1.15499159526764,0.772763395481267,0.780880346620697
biokurs19-12,1,32,1,4,1,1,0.941,1,4,280656,281597,284993,0.289834758145215,0.95078495459089,1.15934045429411,0.710165241854785,0.849328393561941
biokurs19-12,1,33,1,5,5,2,0.845,1,1,289769,290614,294273,0.3234950917245,0.857788080861285,1.04594463611565,0.6765049082755,0.73045367492495
biokurs19-12,1,34,3,4,4,2,0.74,1,3,299346,300086,303731,0.0912186188887226,1.06347109174038,1.29674439280275,0.908781381111277,0.835541970884146
biokurs19-12,1,35,5,2,5,1,0.731,1,2,309316,310047,313504,0.300850435303785,0.907087008890352,1.10605732652104,0.699149564696215,0.788669957797578
biokurs19-12,1,36,1,3,3,2,0.924,1,1,318900,319824,322790,0.105970091153964,1.021581505521,1.24566628972247,0.894029908846036,0.781585432169697
biokurs19-12,1,37,8,5,5,2,0.904,1,8,328026,328930,331918,0.27979090483252,0.928596547658244,1.13228500116652,0.72020909516748,0.802890738239215
biokurs19-12,1,38,1,4,4,2,1.095,1,1,335835,336930,339704,0.0848333155665121,1.06782401876617,1.30205213812541,0.915166684433488,0.836296412421575
biokurs19-12,1,39,3,1,1,2,0.807,1,3,344720,345527,349001,0.105162838708914,1.09515081757579,1.33537309381931,0.894837161291086,0.901447815226813
biokurs19-12,1,40,3,1,3,1,0.876,1,1,353748,354624,356898,0.0354508377073097,1.1381102224884,1.38775568124574,0.96454916229269,0.90219856000071
biokurs19-12,2,41,13,16,13,2,1.253,0,16,7973,9226,11634,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,2,42,15,12,12,1,1.301,0,15,16375,17676,20751,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,2,43,10,16,10,2,1.257,0,16,25513,26770,30088,-0.5,0.631014071268467,0.769427551959048,0.5,0.535
biokurs19-12,2,44,16,9,9,1,1.139,0,16,36055,37194,40081,-0.5,0.650859006553287,0.793625490911963,0.5,0.56755
biokurs19-12,2,45,10,14,10,2,1.434,0,14,45157,46591,48772,-0.535,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,2,46,11,13,13,2,1.626,1,11,53067,54693,56428,0.465,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,2,47,14,12,12,1,1.645,0,14,62544,64189,66739,-0.535,0.652352711359671,0.795446841155731,0.535,0.535
biokurs19-12,2,48,11,9,9,2,1.099,1,11,72038,73137,75797,0.465,0.652352711359671,0.795446841155731,0.535,0.535
biokurs19-12,2,49,15,11,11,1,0.975,0,15,80997,81972,85382,-0.57245,0.67518505625726,0.823287480596182,0.57245,0.535
biokurs19-12,2,50,10,11,10,1,1.212,1,11,90730,91942,94627,0.42755,0.722448010195268,0.880917604237914,0.57245,0.6125215
biokurs19-12,2,51,11,12,12,2,0.992,1,11,99158,100150,103143,0.42755,0.748588761868517,0.912792352333286,0.57245,0.655398005
biokurs19-12,2,52,11,16,11,1,1.715,1,16,107918,109633,111468,0.29872413465,0.792027746361007,0.965759715534009,0.70127586535,0.5978215
biokurs19-12,2,53,15,9,9,2,1.154,1,15,116539,117693,120188,0.43245,0.692042581929311,0.843842719061561,0.56755,0.56755
biokurs19-12,2,54,13,9,13,1,1.547,1,9,125257,126804,128397,0.43245,0.710498371744193,0.866346802287771,0.56755,0.5978215
biokurs19-12,2,55,10,15,10,1,1.712,1,15,133990,135702,137428,0.3976215,0.737498153051594,0.899269008908334,0.6023785,0.6072785
biokurs19-12,2,56,9,15,9,1,0.945,1,15,142614,143559,146641,0.360330995,0.78615025245954,0.958592988276771,0.639669005,0.649787995
biokurs19-12,2,57,11,9,11,1,1.426,1,9,151676,153102,155949,0.2778134452245,0.845667822439301,1.03116578855684,0.7221865547755,0.66489217465
biokurs19-12,2,58,13,14,13,1,1.731,1,14,159868,161599,164369,0.4021785,0.710498371744193,0.866346802287771,0.5978215,0.56755
biokurs19-12,2,59,12,15,12,1,1.199,1,15,169437,170636,173627,0.3976215,0.791146332066627,0.964684962254065,0.6023785,0.69527315465
biokurs19-12,2,60,11,10,10,1,1.219,0,11,178346,179565,183062,-0.630212005,0.836380497294923,1.01984128063307,0.630212005,0.741633495941215
biokurs19-12,2,61,12,16,12,1,1.303,1,16,187951,189254,191845,0.369787995,0.774215252315568,0.944040035559018,0.630212005,0.639669005
biokurs19-12,2,62,9,14,9,1,1.178,1,14,196171,197349,199536,0.2885653731245,0.803986994226937,0.980342234732442,0.7114346268755,0.6072785
biokurs19-12,2,63,12,13,13,1,1.351,0,12,205338,206689,209186,-0.625973995,0.781647287059547,0.953102293533137,0.625973995,0.65609716465
biokurs19-12,2,64,13,9,9,2,0.94,1,13,212956,213896,216556,0.268365797005785,0.854415231053426,1.04183194879384,0.731634202994215,0.66979217465
biokurs19-12,2,65,13,11,11,2,1.776,1,13,221190,222966,225507,0.24028084877467,0.900122842277345,1.09756556395589,0.75971915122533,0.7166776268755
biokurs19-12,2,66,10,9,10,1,1.092,1,9,230964,232056,234988,0.32567315465,0.868633030677887,1.05916843502671,0.67432684535,0.75041980878462
biokurs19-12,2,67,9,12,9,1,0.831,1,12,239872,240703,244166,0.197050804600456,0.904221556330578,1.10256333447125,0.802949195399544,0.6801703631245
biokurs19-12,2,68,16,11,11,2,1.865,1,16,249064,250929,252679,0.223461189360443,0.890726443987044,1.08610805759759,0.776538810639557,0.68444583535
biokurs19-12,2,69,14,13,13,1,1.524,0,14,258080,259604,261960,-0.766845060756785,0.863686369088481,1.05313671895189,0.766845060756785,0.649787995
biokurs19-12,2,70,9,12,12,2,1.323,1,9,266178,267501,270056,0.272217711456785,0.941658969887515,1.14821267697622,0.727782288543215,0.816742751721576
biokurs19-12,2,71,16,13,13,2,1.11,1,16,275296,276406,278741,0.17947578499024,0.946753551046868,1.15442475890621,0.82052421500976,0.7323570438245
biokurs19-12,2,72,11,10,11,2,1.459,0,10,283067,284526,287021,-0.792181093894788,0.907992704652832,1.10716168743005,0.792181093894788,0.6971239661755
biokurs19-12,2,73,10,12,12,2,1.002,1,10,291133,292135,295669,0.25316247165481,0.893273772131331,1.08921414436702,0.74683752834519,0.718325288543215
biokurs19-12,2,74,15,10,10,2,1.099,1,15,300684,301783,304959,0.23139194125876,0.922164777190904,1.1244424163007,0.76860805874124,0.7439422754755
biokurs19-12,2,75,12,11,12,1,1.535,1,11,310056,311591,314656,0.235441098638973,0.982914262337833,1.1985173534022,0.764558901361027,0.847633770467423
biokurs19-12,2,76,9,10,10,2,1.667,1,9,319123,320790,322140,0.215194505370647,1.01128097689736,1.23310633126253,0.784805494629353,0.873914744342086
biokurs19-12,2,77,11,14,11,2,1.27,0,14,327447,328717,331620,-0.906968134400143,0.964062060290507,1.17552990457851,0.906968134400143,0.67430283535
biokurs19-12,2,78,13,11,13,1,1.112,1,11,336189,337301,340884,0.166912480040923,1.0995761145322,1.34076908347928,0.833087519959077,0.970455903808153
biokurs19-12,2,79,11,13,11,1,1.19,1,13,345301,346491,348522,-0.0383878170747236,1.14811590372034,1.39995611728435,1.03838781707472,0.844771393561941
biokurs19-12,2,80,9,11,9,1,0.898,1,11,352833,353731,356860,0.0649112235539682,1.20154190544811,1.46510115856326,0.935088776446032,1.03570066987949
biokurs19-12,3,81,20,19,20,2,1.245,0,19,8661,9906,12429,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,3,82,19,24,19,2,1.076,0,24,17748,18824,20761,-0.535,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,3,83,17,21,17,2,1.074,0,21,24696,25770,27838,-0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,3,84,18,23,18,1,1.341,1,23,33808,35149,37185,0.5,0.609675431177263,0.743408262762365,0.5,0.5
biokurs19-12,3,85,22,17,17,2,1.274,1,22,42087,43361,45969,0.465,0.631014071268467,0.769427551959048,0.535,0.5
biokurs19-12,3,86,20,23,20,1,1.194,1,23,49747,50941,53753,0.465,0.652352711359671,0.795446841155731,0.535,0.535
biokurs19-12,3,87,23,18,18,2,1.027,1,23,58462,59489,62075,0.465,0.67518505625726,0.823287480596182,0.535,0.57245
biokurs19-12,3,88,24,17,17,2,0.992,1,24,66710,67702,71000,0.43245,0.672197646644491,0.819644780108646,0.56755,0.535
biokurs19-12,3,89,19,20,19,1,0.92,1,20,75313,76233,78912,0.42755,0.69502999154208,0.847485419549097,0.57245,0.56755
biokurs19-12,3,90,19,21,21,2,1.056,1,19,84413,85469,89106,0.465,0.693431727399248,0.845536574788264,0.535,0.6023785
biokurs19-12,3,91,24,18,18,2,0.833,1,24,93568,94401,97846,0.43245,0.69502999154208,0.847485419549097,0.56755,0.57245
biokurs19-12,3,92,21,19,19,2,1.396,1,21,102172,103568,105701,0.355455005,0.738984538704427,0.901081434535908,0.644544995,0.56755
biokurs19-12,3,93,17,18,18,1,1.414,0,17,110127,111541,114149,-0.5978215,0.728954161559076,0.888850885513983,0.5978215,0.5978215
biokurs19-12,3,94,21,17,21,1,1.134,1,17,119506,120640,122968,0.3927215,0.75188374663956,0.916810094855302,0.6072785,0.625973995
biokurs19-12,3,95,20,19,19,2,1.572,1,20,127864,129436,132256,0.33057315465,0.778375881912577,0.949113302846069,0.66942684535,0.6072785
biokurs19-12,3,96,22,21,21,1,1.154,0,22,137322,138476,141591,-0.634769005,0.713179422501173,0.869615943840311,0.634769005,0.535
biokurs19-12,3,97,24,20,20,2,1.386,1,24,145797,147183,149444,0.350212005,0.769599085643278,0.938411308746389,0.649787995,0.6125215
biokurs19-12,3,98,22,18,18,1,0.981,0,22,154627,155608,158242,-0.639669005,0.736011767398761,0.897456583280761,0.639669005,0.56755
biokurs19-12,3,99,19,17,19,2,1.249,0,17,162579,163828,165964,-0.6925669661755,0.830596896601072,1.01278904213951,0.6925669661755,0.66979217465
biokurs19-12,3,100,21,18,18,1,1.119,0,21,170495,171614,174704,-0.68444583535,0.831383091283324,1.0137476893033,0.68444583535,0.67920283535
biokurs19-12,3,101,22,19,19,2,1.564,1,22,178999,180563,183576,0.258953346192215,0.816275018962267,0.995325648290101,0.741046653807785,0.5978215
biokurs19-12,3,102,20,24,20,1,1.762,1,24,188460,190222,192625,0.32569716465,0.810685933177155,0.988510591718251,0.67430283535,0.655398005
biokurs19-12,3,103,23,21,21,2,1.35,1,23,198735,200085,203342,0.2983413631245,0.801223341594165,0.976972372511423,0.7016586368755,0.6125215
biokurs19-12,3,104,17,22,17,1,1.532,1,22,207914,209446,211902,0.3070932775755,0.812438681193887,0.990647806523943,0.6929067224245,0.639669005
biokurs19-12,3,105,18,20,20,1,1.329,0,18,216602,217931,219839,-0.6971016368755,0.871505837505854,1.06267139450977,0.6971016368755,0.7323570438245
biokurs19-12,3,106,17,21,21,2,1.533,1,17,224624,226157,228515,0.277457467705785,0.876070540529391,1.06823736907791,0.722542532294215,0.714403251854785
biokurs19-12,3,107,21,20,20,1,1.133,0,21,232636,233769,236967,-0.745898751456785,0.907113702917365,1.1060898759059,0.745898751456785,0.74196455503362
biokurs19-12,3,108,17,18,17,2,1.02,0,18,242358,243378,246538,-0.76441147948462,0.923965268250592,1.12663784662699,0.76441147948462,0.751092050756785
biokurs19-12,3,109,21,24,21,1,1.946,1,24,251581,253527,256301,0.239972963818733,0.89092047657166,1.08634465139696,0.760027036181267,0.70127586535
biokurs19-12,3,110,19,22,19,1,1.483,1,22,262114,263597,266072,0.24082661195876,0.880139172476839,1.07319845895164,0.75917338804124,0.68444583535
biokurs19-12,3,111,18,21,21,2,1.089,1,18,271076,272165,274956,0.223174856351422,0.942156288591725,1.14881908296706,0.776825143648578,0.76851560720381
biokurs19-12,3,112,20,21,20,1,1.308,1,21,280057,281365,284445,0.20188833594124,0.969724773190091,1.18243473843589,0.79811166405876,0.792447383593178
biokurs19-12,3,113,19,17,17,2,1.04,1,19,289740,290780,293205,0.182079716951457,0.97179308872254,1.184956740764,0.817920283048543,0.776031250878353
