subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-08,1,1,1,3,1,1,0.843,1,3,8100,8943,11847,0.5,0.420617896566473,0.353838829824008,0.5,0.5
biokurs19-08,1,2,7,3,3,2,0.915,1,7,17197,18112,20549,0.465,0.435339522946299,0.366223188867848,0.535,0.5
biokurs19-08,1,3,4,2,2,1,1.29,0,4,24329,25619,28621,-0.5,0.420617896566473,0.353838829824008,0.5,0.5
biokurs19-08,1,4,3,8,3,2,1.283,0,8,34088,35371,37747,-0.56755,0.449030635479538,0.37774064277862,0.56755,0.5
biokurs19-08,1,5,5,7,5,1,1.046,1,7,43039,44085,46915,0.5,0.435339522946299,0.366223188867848,0.5,0.535
biokurs19-08,1,6,6,2,2,2,1.2,1,6,51639,52839,55240,0.465,0.435339522946299,0.366223188867848,0.535,0.5
biokurs19-08,1,7,2,4,4,2,1.336,1,2,59869,61205,63890,0.465,0.463752261859365,0.390125001822461,0.535,0.56755
biokurs19-08,1,8,2,6,2,2,1.369,0,6,68775,70144,73272,-0.6072785,0.480462779963106,0.404182487773124,0.6072785,0.535
biokurs19-08,1,9,6,1,1,1,1.265,0,6,78160,79425,82017,-0.535,0.463752261859365,0.390125001822461,0.535,0.56755
biokurs19-08,1,10,5,8,5,2,1.762,0,8,87823,89585,91816,-0.535,0.450061149326126,0.378607547911689,0.535,0.535
biokurs19-08,1,11,6,4,4,2,1.16,1,6,97052,98212,100421,0.43245,0.490176109048515,0.412353687870249,0.56755,0.5978215
biokurs19-08,1,12,2,7,2,1,1.184,1,7,104951,106135,108412,0.350212005,0.514095174560523,0.432475261917242,0.649787995,0.57245
biokurs19-08,1,13,8,3,3,1,1.165,0,8,112627,113792,117157,-0.6072785,0.494153892496345,0.415699941683895,0.6072785,0.56755
biokurs19-08,1,14,1,7,1,2,1.495,0,7,121580,123075,125447,-0.57245,0.498420219821218,0.4192889289348,0.57245,0.6125215
biokurs19-08,1,15,4,8,4,1,0.806,1,8,130524,131330,134719,0.4021785,0.502908843704427,0.423064920007266,0.5978215,0.5978215
