subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-10,1,1,8,3,3,1,1.102,0,8,7352,8454,10889,-0.5,0.519437872171685,0.539631406092496,0.5,0.5
biokurs19-10,1,2,1,2,2,1,1.157,0,1,15985,17142,20176,-0.5,0.519437872171685,0.539631406092496,0.5,0.5
biokurs19-10,1,3,7,1,1,1,1.095,0,7,25078,26173,28927,-0.535,0.537618197697694,0.558518505305733,0.535,0.5
biokurs19-10,1,4,4,5,5,1,1.579,0,4,34005,35584,37896,-0.5,0.519437872171685,0.539631406092496,0.5,0.5
biokurs19-10,1,5,3,2,2,2,0.812,1,3,42470,43282,46096,0.465,0.555798523223703,0.57740560451897,0.535,0.535
biokurs19-10,1,6,1,6,1,1,1.158,1,6,51492,52650,55373,0.42755,0.557071146010523,0.578727701463896,0.57245,0.5
biokurs19-10,1,7,4,3,4,1,1.22,1,3,59168,60388,63173,0.465,0.575251471536532,0.597614800677134,0.535,0.57245
biokurs19-10,1,8,7,2,2,2,0.915,1,7,68754,69669,71890,0.43245,0.572706225962891,0.594970606787281,0.56755,0.535
biokurs19-10,1,9,5,8,5,1,1.77,1,8,76971,78741,80640,0.465,0.555798523223703,0.57740560451897,0.535,0.535
biokurs19-10,1,10,6,3,3,2,0.611,1,6,84976,85587,89302,0.3874785,0.59606612623126,0.619238640566369,0.6125215,0.535
biokurs19-10,1,11,6,2,2,2,0.737,1,6,94589,95326,97827,0.4021785,0.607883337823166,0.631515255054974,0.5978215,0.57245
biokurs19-10,1,12,3,5,3,1,1.227,1,5,102368,103595,106413,0.360355005,0.627062799499108,0.651440332579673,0.639644995,0.56755
biokurs19-10,1,13,1,8,1,1,0.903,1,8,112527,113430,116179,0.3976215,0.610250416206652,0.633974355372537,0.6023785,0.57245
biokurs19-10,1,14,3,4,3,1,0.783,1,4,120958,121741,124996,0.33513015465,0.640165542090761,0.665052454042516,0.66486984535,0.56755
biokurs19-10,1,15,4,6,4,1,0.838,1,6,129624,130462,133778,0.3927215,0.633610316475021,0.658242389151626,0.6072785,0.6125215
biokurs19-10,1,16,4,2,2,2,0.944,1,4,139728,140672,143611,0.374026005,0.654877661275347,0.680336517811271,0.625973995,0.634769005
biokurs19-10,1,17,5,4,4,1,1.141,0,5,148792,149933,152736,-0.67920283535,0.668247127422792,0.694225731906672,0.67920283535,0.6072785
biokurs19-10,1,18,2,5,5,1,0.779,0,2,158082,158861,162269,-0.634769005,0.668477490327532,0.694465050340803,0.634769005,0.65215581535
biokurs19-10,1,19,5,3,3,2,0.906,1,5,167461,168367,171348,0.3116710438245,0.710347803917138,0.737963103537095,0.6883289561755,0.67920283535
biokurs19-10,1,20,3,5,5,1,1.202,0,3,177152,178354,180760,-0.7267470338245,0.746376623274361,0.775392570064643,0.7267470338245,0.710145929243215
biokurs19-10,1,21,6,1,1,2,0.982,1,6,184678,185660,188679,0.369787995,0.667794528037019,0.693755537382888,0.630212005,0.655398005
biokurs19-10,1,22,4,7,4,1,1.213,1,7,192889,194102,195926,0.2732529661755,0.674852142781563,0.701087522153915,0.7267470338245,0.57245
biokurs19-10,1,23,3,8,3,1,1.079,1,8,201002,202081,205294,0.26956428580381,0.697582837759683,0.724701889818751,0.73043571419619,0.6125215
biokurs19-10,1,24,1,5,1,1,1.086,1,5,210401,211487,214779,0.34390283535,0.744726643300535,0.773678445891183,0.65609716465,0.777619326192215
biokurs19-10,1,25,2,3,2,1,0.798,1,3,219238,220036,222678,0.3234950917245,0.740619776140799,0.769411921213693,0.6765049082755,0.749305214202457
biokurs19-10,1,26,5,2,5,1,1.784,1,2,227561,229345,231328,0.16794732097433,0.795364435343406,0.826284819791625,0.83205267902567,0.699149564696215
biokurs19-10,1,27,8,2,2,2,0.786,1,8,235744,236530,239106,0.25190996577505,0.729024840713418,0.757366224040959,0.74809003422495,0.655398005
biokurs19-10,1,28,3,1,1,2,0.919,1,3,243419,244338,247693,0.3198296368755,0.769768977633178,0.799694319611103,0.6801703631245,0.801756579196629
biokurs19-10,1,29,6,5,5,2,1.21,1,6,252418,253628,257152,0.156191008506127,0.802575590363674,0.833776313830881,0.843808991493873,0.70127586535
biokurs19-10,1,30,1,3,1,1,0.696,1,3,262618,263314,266235,0.297441562294215,0.81055058266053,0.84206133988941,0.702558437705785,0.857879539740393
biokurs19-10,1,31,4,2,4,1,0.795,1,2,271136,271931,275501,0.254125258543215,0.785181494541641,0.815706009586587,0.745874741456785,0.765723731829204
biokurs19-10,1,32,5,7,5,1,1.092,1,7,279799,280891,284336,0.145257637910698,0.762152418438076,0.791781661007956,0.854742362089302,0.6125215
biokurs19-10,1,33,6,4,4,2,1.253,1,6,289233,290486,293830,0.23633649044519,0.786443838792266,0.817017428409573,0.76366350955481,0.7503651759245
biokurs19-10,1,34,2,8,2,1,0.735,1,8,299075,299810,303066,0.180675606942752,0.789857362650775,0.820563655548915,0.819324393057248,0.70127586535
biokurs19-10,1,35,8,4,4,2,1.048,1,8,308071,309119,312575,0.219792936114027,0.795037187452202,0.825944849895066,0.780207063885973,0.7503651759245
biokurs19-10,1,36,5,6,5,1,0.926,1,6,317607,318533,322171,0.135089603256949,0.866319072760709,0.89999787155314,0.864910396743051,0.802890738239215
biokurs19-10,1,37,1,3,3,2,0.971,1,1,326877,327848,331156,0.0820688924777796,0.852558810104643,0.885702668443959,0.91793110752222,0.72337934706638
biokurs19-10,1,38,1,2,1,1,1.052,1,2,335890,336942,339342,0.225984098638973,0.834210774875691,0.866641339688243,0.774015901361027,0.831971685543241
biokurs19-10,1,39,3,6,3,1,0.973,1,6,344647,345620,348009,0.0763240700043351,0.926037746276495,0.962038152953051,0.923675929995665,0.85909308991596
biokurs19-10,1,40,2,4,4,2,1.078,1,2,352120,353198,356822,0.204407430586045,0.875669545560857,0.909711850943356,0.795592569413955,0.890209703531267
biokurs19-10,2,41,13,16,13,2,0.93,0,16,7330,8260,12022,-0.5,0.519437872171685,0.539631406092496,0.5,0.5
