"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-01",1,1,1,3,1,1,1.271,1,1892,998,"02","t_sl_cut.wav",6969,8240,9994,2,3,0.5,0.5,0.719296694505164,"1.03477546945211"
"biokurs19-01",1,2,7,3,3,1,1.802,0,2608,2258,"62","d_sh_retr_cut.wav",14627,16429,18898,1,7,0.535,0.5,0.744472078812845,"1.07099261088294"
"biokurs19-01",1,3,4,2,2,1,1.92,0,2760,2549,"31","s_palat_cut.wav",23703,25623,28274,1,4,0.5,0.5,0.719296694505164,"1.03477546945211"
"biokurs19-01",1,4,6,2,2,1,1.011,0,3164,2675,"51","s_palat_cut.wav",51930,52941,56631,1,6,0.535,0.5,0.744472078812845,"1.07099261088294"
"biokurs19-01",1,5,2,6,2,2,1.811,0,3440,2704,"15","s_palat_cut.wav",70179,71990,74900,1,6,0.57245,0.535,0.796585124329744,"1.14596209364474"
"biokurs19-01",1,6,6,1,1,2,1.7,1,2316,1861,"50","t_sl_cut.wav",79242,80942,83124,2,6,0.535,0.56755,0.793060570526669,"1.14089169384443"
"biokurs19-01",1,7,6,4,4,1,1.242,0,3052,1124,"53","s_alv_cut.wav",97258,98500,100396,1,6,0.535,0.6072785,0.821637149254317,"1.18200177108255"
"biokurs19-01",1,8,2,7,2,2,1.212,0,4089,1588,"16","s_palat_cut.wav",106508,107720,110140,1,7,0.6125215,0.535,0.825408421823608,"1.18742709886889"
"biokurs19-01",1,9,8,3,3,1,0.941,0,3271,2260,"72","d_sh_retr_cut.wav",115433,116374,119719,1,8,0.57245,0.5,0.771409740022063,"1.10974495221392"
"biokurs19-01",1,10,1,7,1,1,0.956,1,2874,2175,"06","t_sl_cut.wav",124618,125574,128807,2,7,0.56755,0.56755,0.816473677932812,"1.17457363537509"
"biokurs19-01",1,11,3,7,3,1,0.955,1,2720,2358,"26","d_sh_retr_cut.wav",141122,142077,145524,2,7,0.6125215,0.6072785,0.877398107957399,"1.26221911763769"
"biokurs19-01",1,12,1,2,2,2,1.23,1,2698,1823,"01","s_palat_cut.wav",150238,151468,154091,2,1,0.655398005,0.5978215,0.901436647435898,"1.29680080161292"
"biokurs19-01",1,13,8,1,1,2,1.024,1,3282,1857,"70","t_sl_cut.wav",159391,160415,163281,2,8,0.639669005,0.535,0.84493553243417,"1.21551867109972"
"biokurs19-01",1,14,5,3,5,1,1.371,1,3569,2304,"42","s_dent_cut.wav",168869,170240,173204,2,3,0.5,0.639644995,0.819742877812854,"1.17927668470987"
"biokurs19-01",1,15,5,4,4,2,1.328,1,2097,1989,"43","s_alv_cut.wav",177317,178645,181351,2,5,0.57245,0.535,0.796585124329744,"1.14596209364474"
"biokurs19-01",1,16,4,1,1,2,0.899,1,2443,2016,"30","t_sl_cut.wav",185805,186704,189840,2,4,0.66489217465,0.6023785,0.911543607319074,"1.31134060728385"
"biokurs19-01",1,17,2,3,2,1,1.413,1,2990,1850,"12","s_palat_cut.wav",194850,196263,198723,2,3,0.67952014465,0.68442014465,0.981077741595908,"1.41137195316506"
"biokurs19-01",1,18,3,4,3,1,1.172,1,3929,2350,"23","d_sh_retr_cut.wav",204678,205850,209054,2,4,0.7323295547755,0.644544995,0.990381312401803,"1.42475600862061"
"biokurs19-01",1,19,8,4,4,2,1.149,1,3788,2168,"73","s_alv_cut.wav",223897,225046,228090,2,8,0.68966314465,0.57245,0.907833813038263,"1.30600372175689"
"biokurs19-01",1,20,3,2,3,1,1.066,1,3057,2563,"21","d_sh_retr_cut.wav",233175,234241,237765,2,2,0.751066485941215,0.7019537345245,1.04515264163015,"1.50354968075582"
"biokurs19-01",1,21,4,5,5,1,1.015,0,2274,1510,"34","s_dent_cut.wav",242064,243079,245601,1,4,0.57245,0.7113867245245,0.92345951223481,"1.3284827493197"
"biokurs19-01",1,22,7,1,1,2,1.052,1,3043,2011,"60","t_sl_cut.wav",250673,251725,254707,2,7,0.6883497224245,0.649787995,0.962518036936128,"1.38467208473951"
"biokurs19-01",1,23,2,8,2,1,1.597,1,3082,1626,"17","s_palat_cut.wav",259814,261411,263460,2,8,0.751090495941215,0.6125215,0.980841601268105,"1.4110322432506"
"biokurs19-01",1,24,4,6,4,2,1.771,0,1752,1426,"35","s_alv_cut.wav",267231,269002,270673,1,6,0.731589653807785,0.634769005,0.982817266788949,"1.41387442260778"
"biokurs19-01",1,25,3,2,2,2,1.087,1,2398,1421,"21","s_palat_cut.wav",275095,276182,278526,2,3,0.76851416122533,0.76849183192533,1.1055633303079,"1.59045609811319"
"biokurs19-01",1,26,1,4,1,1,0.823,1,3162,1584,"03","t_sl_cut.wav",283699,284522,287311,2,4,0.710165241854785,0.78280092957433,1.07388563211699,"1.54488477091668"
"biokurs19-01",1,27,1,5,5,2,1.274,1,3050,2140,"04","s_dent_cut.wav",292387,293661,296543,2,1,0.6125215,0.73045367492495,0.965997604126011,"1.3896777670955"
"biokurs19-01",1,28,3,4,4,2,0.919,1,2873,1968,"23","s_alv_cut.wav",301436,302355,305420,2,3,0.837596994644533,0.822286260160103,1.19394853844545,"1.71760647422617"
"biokurs19-01",1,29,5,2,5,1,1.599,1,3374,1933,"41","s_dent_cut.wav",310809,312408,314754,2,2,0.639644995,0.784718169939557,1.02453971631594,"1.47389606267063"
"biokurs19-01",1,30,1,3,3,2,1.425,1,2863,1211,"02","d_sh_retr_cut.wav",319631,321056,322868,2,1,0.87984629837131,0.781585432169697,1.19506235192414,"1.7192087989332"
"biokurs19-01",1,31,8,5,5,2,1.281,1,2548,1869,"74","s_dent_cut.wav",327441,328722,331330,2,8,0.66486984535,0.655398005,0.949664300618194,"1.36618078464845"
"biokurs19-01",1,32,1,4,4,2,1.613,1,2286,1642,"03","s_alv_cut.wav",335641,337254,339299,2,1,0.848965205019416,0.836296412421575,1.21220311080173,"1.74386738133713"
"biokurs19-01",1,33,3,1,1,2,1.268,1,3221,1733,"20","t_sl_cut.wav",344540,345808,348296,2,3,0.894837161291086,0.888257057485319,1.28257377755714,"1.84510215731171"
"biokurs19-01",1,34,3,1,3,1,1.112,1,2872,1600,"20","d_sh_retr_cut.wav",353187,354299,356804,2,1,0.950435051509291,0.90219856000071,1.33259323288831,"1.91705981507303"
"biokurs19-01",2,35,16,11,11,1,1.235,0,3282,2253,"hc","o.wav",8345,9580,12623,1,16,0.5,0.5,0.719296694505164,"1.03477546945211"
"biokurs19-01",2,36,9,10,10,2,1.084,1,2548,2168,"ab","a_low.wav",17221,18305,21409,2,9,0.5,0.5,0.719296694505164,"1.03477546945211"
"biokurs19-01",2,37,15,9,9,2,1.353,1,3929,1857,"ga","u.wav",27384,28737,31267,2,15,0.535,0.5,0.744472078812845,"1.07099261088294"
"biokurs19-01",2,38,12,13,13,1,1.357,0,2760,1333,"de","a_uml.wav",36064,37421,39419,1,12,0.5,0.5,0.719296694505164,"1.03477546945211"
"biokurs19-01",2,39,11,10,10,2,1.647,1,2608,1124,"cb","a_low.wav",44054,45701,47210,2,11,0.535,0.535,0.769647463120526,"1.10720975231376"
"biokurs19-01",2,40,9,14,9,1,0.978,1,2874,2258,"af","u.wav",52107,53085,56397,2,14,0.56755,0.5,0.767885186218988,"1.1046745524136"
"biokurs19-01",2,41,12,11,12,1,1.439,1,1892,2509,"dc","i.wav",60334,61773,64879,2,11,0.535,0.57245,0.796585124329744,"1.14596209364474"
"biokurs19-01",2,42,15,10,10,2,1.181,1,2872,2304,"gb","a_low.wav",69776,70957,74114,2,15,0.56755,0.535,0.793060570526669,"1.14089169384443"
"biokurs19-01",2,43,13,16,13,1,1.571,1,3440,1510,"eh","a_uml.wav",79571,81142,83098,2,16,0.535,0.535,0.769647463120526,"1.10720975231376"
"biokurs19-01",2,44,14,11,11,2,1.608,1,2192,2260,"fc","o.wav",87319,88927,91599,2,14,0.6125215,0.535,0.825408421823608,"1.18742709886889"
"biokurs19-01",2,45,14,10,10,2,1.335,1,2301,1733,"fb","a_low.wav",95925,97260,99677,2,14,0.5978215,0.57245,0.8417724216236,"1.21096824079893"
"biokurs19-01",2,46,11,13,11,1,1.799,1,3162,1211,"ce","o.wav",104858,106657,108097,2,13,0.639644995,0.56755,0.868331369526678,"1.24917576767136"
"biokurs19-01",2,47,9,16,9,1,0.917,1,2685,1968,"ah","u.wav",112807,113724,116801,2,16,0.5978215,0.57245,0.8417724216236,"1.21096824079893"
"biokurs19-01",2,48,11,12,11,1,1.542,1,2097,998,"cd","o.wav",120913,122455,123956,2,12,0.66486984535,0.56755,0.886475521002821,"1.27527782403415"
"biokurs19-01",2,49,12,14,12,1,0.906,1,2720,1869,"df","i.wav",128700,129606,132595,2,14,0.6072785,0.6125215,0.877398107957399,"1.26221911763769"
"biokurs19-01",2,50,12,10,10,2,1.692,1,2873,1642,"db","a_low.wav",137493,139185,141151,2,12,0.625973995,0.634769005,0.906848272520524,"1.30458592968346"
"biokurs19-01",2,51,10,13,13,1,1.022,0,3043,2140,"be","a_uml.wav",155441,156463,159605,1,10,0.6072785,0.65215581535,0.905906939977629,"1.3032317349104"
"biokurs19-01",2,52,13,11,11,2,1.588,1,3788,1346,"ec","o.wav",165413,167001,168802,2,13,0.6883289561755,0.649787995,0.962503099841865,"1.38465059633446"
"biokurs19-01",2,53,11,13,13,2,1.197,1,3569,1426,"ce","a_uml.wav",174385,175582,177824,2,11,0.69527315465,0.710145929243215,1.01091330143887,"1.45429319231257"
"biokurs19-01",2,54,14,9,9,2,1.057,1,3082,1989,"fa","u.wav",182929,183986,186956,2,14,0.625973995,0.655398005,0.921686644031471,"1.32593231284279"
"biokurs19-01",2,55,12,15,12,1,1.199,1,3374,2704,"dg","i.wav",192342,193541,197058,2,15,0.67920283535,0.57245,0.900309747135272,"1.29517965029036"
"biokurs19-01",2,56,11,16,11,1,1.104,1,2863,1823,"ch","o.wav",201946,203050,205795,2,16,0.75985614429024,0.6125215,0.987146703150754,"1.42010272113602"
"biokurs19-01",2,57,9,13,9,2,0.974,0,2443,1933,"ae","u.wav",210255,211229,214207,1,13,0.65215581535,0.7166040338245,0.984544435082605,"1.41635911549675"
"biokurs19-01",2,58,10,11,10,1,0.946,1,2516,2175,"bc","a_low.wav",218737,219683,222929,2,11,0.6765049082755,0.776666214189923,1.04526118493974,"1.50370583044341"
"biokurs19-01",2,59,13,10,13,1,1.637,1,2398,1584,"eb","a_uml.wav",227348,228985,230960,2,10,0.736441751456785,0.699149564696215,1.03261608836917,"1.48551467811359"
"biokurs19-01",2,60,16,10,10,2,0.998,1,1752,1600,"hb","a_low.wav",234738,235736,238372,2,16,0.74809003422495,0.655398005,1.00952430739204,"1.45229499465942"
"biokurs19-01",2,61,11,9,9,2,1.432,1,2316,1982,"ca","u.wav",242715,244147,246718,2,11,0.6978067224245,0.831032849183218,1.09968925028612,"1.58200568542734"
"biokurs19-01",2,62,14,13,13,2,0.938,1,3015,2482,"fe","a_uml.wav",251752,252690,256250,2,14,0.75489082885481,0.70127586535,1.04741588979003,"1.50680557459631"
"biokurs19-01",2,63,9,11,9,1,1.709,1,3221,2549,"ac","u.wav",261487,263196,266059,2,11,0.718960251854785,0.889205148626043,1.15674805678343,"1.66409010723919"
"biokurs19-01",2,64,12,10,12,2,1.485,0,3050,1626,"db","i.wav",271129,272614,274772,1,10,0.7016586368755,0.765723731829204,1.05548328738445,"1.51841127944216"
"biokurs19-01",2,65,13,15,13,1,0.934,1,2698,2563,"eg","a_uml.wav",279489,280423,284064,2,15,0.772048470834974,0.6125215,0.995916603332708,"1.43271904156006"
"biokurs19-01",2,66,14,12,12,2,0.974,1,2286,1588,"fd","i.wav",288374,289348,291996,2,14,0.750774741456785,0.7503651759245,1.07976498056211,"1.55334276272152"
"biokurs19-01",2,67,10,16,10,1,1.005,1,3164,2011,"bh","a_low.wav",297181,298186,301219,2,16,0.782123070601159,0.70127586535,1.06700395126215,"1.53498483033363"
"biokurs19-01",2,68,16,12,12,2,1.059,1,4089,1861,"hd","i.wav",307333,308392,311220,2,16,0.76822050955481,0.7503651759245,1.09231366388813,"1.57139521559512"
"biokurs19-01",2,69,13,14,13,1,0.99,1,3052,2358,"ef","a_uml.wav",316287,317277,320660,2,14,0.788005077876525,0.802890738239215,1.14432610183415,"1.64621996497057"
