block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1235	0	3282	2253	hc	o.wav	8345	9580	12623
2	2	1_2	2	2	1084	1	2548	2168	ab	a_low.wav	17221	18305	21409
2	3	7_1	1	2	1353	1	3929	1857	ga	u.wav	27384	28737	31267
2	4	4_5	5	1	1357	0	2760	1333	de	a_uml.wav	36064	37421	39419
2	5	3_2	2	2	1647	1	2608	1124	cb	a_low.wav	44054	45701	47210
2	6	1_6	1	1	978	1	2874	2258	af	u.wav	52107	53085	56397
2	7	4_3	4	1	1439	1	1892	2509	dc	i.wav	60334	61773	64879
2	8	7_2	2	2	1181	1	2872	2304	gb	a_low.wav	69776	70957	74114
2	9	5_8	5	1	1571	1	3440	1510	eh	a_uml.wav	79571	81142	83098
2	10	6_3	3	2	1608	1	2192	2260	fc	o.wav	87319	88927	91599
2	11	6_2	2	2	1335	1	2301	1733	fb	a_low.wav	95925	97260	99677
2	12	3_5	3	1	1799	1	3162	1211	ce	o.wav	104858	106657	108097
2	13	1_8	1	1	917	1	2685	1968	ah	u.wav	112807	113724	116801
2	14	3_4	3	1	1542	1	2097	998	cd	o.wav	120913	122455	123956
2	15	4_6	4	1	906	1	2720	1869	df	i.wav	128700	129606	132595
2	16	4_2	2	2	1692	1	2873	1642	db	a_low.wav	137493	139185	141151
2	17	5_4	4	0	0	2	3332	1850	ed	i.wav	146504	0	150372
2	18	2_5	5	1	1022	0	3043	2140	be	a_uml.wav	155441	156463	159605
2	19	5_3	3	2	1588	1	3788	1346	ec	o.wav	165413	167001	168802
2	20	3_5	5	2	1197	1	3569	1426	ce	a_uml.wav	174385	175582	177824
2	21	6_1	1	2	1057	1	3082	1989	fa	u.wav	182929	183986	186956
2	22	4_7	4	1	1199	1	3374	2704	dg	i.wav	192342	193541	197058
2	23	3_8	3	1	1104	1	2863	1823	ch	o.wav	201946	203050	205795
2	24	1_5	1	2	974	0	2443	1933	ae	u.wav	210255	211229	214207
2	25	2_3	2	1	946	1	2516	2175	bc	a_low.wav	218737	219683	222929
2	26	5_2	5	1	1637	1	2398	1584	eb	a_uml.wav	227348	228985	230960
2	27	8_2	2	2	998	1	1752	1600	hb	a_low.wav	234738	235736	238372
2	28	3_1	1	2	1432	1	2316	1982	ca	u.wav	242715	244147	246718
2	29	6_5	5	2	938	1	3015	2482	fe	a_uml.wav	251752	252690	256250
2	30	1_3	1	1	1709	1	3221	2549	ac	u.wav	261487	263196	266059
2	31	4_2	4	2	1485	0	3050	1626	db	i.wav	271129	272614	274772
2	32	5_7	5	1	934	1	2698	2563	eg	a_uml.wav	279489	280423	284064
2	33	6_4	4	2	974	1	2286	1588	fd	i.wav	288374	289348	291996
2	34	2_8	2	1	1005	1	3164	2011	bh	a_low.wav	297181	298186	301219
2	35	8_4	4	2	1059	1	4089	1861	hd	i.wav	307333	308392	311220
2	36	5_6	5	1	990	1	3052	2358	ef	a_uml.wav	316287	317277	320660
2	37	1_3	3	2	1951	1	3271	1421	ac	o.wav	325946	327897	329412
2	38	1_2	1	1	1775	1	3057	2016	ab	u.wav	334479	336254	338522
2	39	3_6	3	1	1360	1	2990	2675	cf	o.wav	343532	344892	348248
2	40	2_4	4	2	1172	1	2274	2350	bd	i.wav	352541	353713	356919
