block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
4	1	4_3	4	2	1900	0	2863	2563	LK	n_palat_cut.wav	7917	9817	12496
4	2	3_8	3	2	1684	0	3332	2482	KP	r_dent_cut.wav	17852	19536	22353
4	3	1_5	1	2	1585	0	2286	1333	IM	n_velar_cut.wav	26655	28240	30004
4	4	2_7	2	1	1305	1	3050	2016	JO	r_dent_trill_cut.wav	35081	36386	39114
4	5	6_1	1	0	0	2	2720	1626	NI	n_velar_cut.wav	43854	0	47506
4	6	4_7	4	2	645	0	4089	1861	LO	n_palat_cut.wav	53614	54259	57501
4	7	7_2	2	2	668	1	3082	2358	OJ	r_dent_trill_cut.wav	62598	63266	66976
4	8	8_1	1	2	600	1	3440	1426	PI	n_velar_cut.wav	72432	73032	75875
4	9	3_4	3	1	1092	1	2443	1850	KL	r_dent_cut.wav	80342	81434	84210
4	10	3_5	5	2	1134	1	2990	1346	KM	n_alv_cut.wav	89226	90360	92595
4	11	8_2	2	2	1031	1	2760	2011	PJ	r_dent_trill_cut.wav	97370	98401	101403
4	12	5_3	3	1	1369	0	2873	1982	MK	r_dent_cut.wav	106301	107670	110298
4	13	1_2	2	2	633	1	3282	998	IJ	r_dent_trill_cut.wav	115599	116232	118612
4	14	5_1	5	2	641	0	3929	2704	MI	n_alv_cut.wav	124566	125207	129296
4	15	4_3	3	2	542	1	2872	1584	LK	r_dent_cut.wav	134193	134735	137794
4	16	6_5	5	1	802	0	3788	1124	NM	n_alv_cut.wav	143607	144409	146756
4	17	8_4	4	2	679	1	1752	2140	PL	n_palat_cut.wav	150531	151210	154688
4	18	6_2	2	2	1096	1	3162	2675	NJ	r_dent_trill_cut.wav	159870	160966	164556
4	19	3_1	3	1	1392	1	2398	2253	KI	r_dent_cut.wav	168973	170365	173237
4	20	5_2	2	2	1486	1	1892	1642	MJ	r_dent_trill_cut.wav	177143	178629	180821
4	21	6_3	3	2	703	1	3015	1733	NK	r_dent_cut.wav	185857	186560	189606
4	22	4_8	4	2	1356	0	3164	2260	LP	n_palat_cut.wav	194788	196144	199075
4	23	7_5	5	2	928	1	2274	1421	OM	n_alv_cut.wav	203374	204302	206823
4	24	1_6	1	1	1056	1	2192	1933	IN	n_velar_cut.wav	211025	212081	214997
4	25	2_4	4	2	1218	1	2548	1510	JL	n_palat_cut.wav	219559	220777	223090
4	26	1_5	5	1	1056	0	3569	1857	IM	n_alv_cut.wav	228687	229743	232557
4	27	5_4	4	2	690	1	3221	1588	ML	n_palat_cut.wav	237797	238487	241426
4	28	1_2	1	2	610	0	3271	2509	IJ	n_velar_cut.wav	246718	247328	251253
4	29	5_8	5	2	1415	0	3374	2168	MP	n_alv_cut.wav	256652	258067	260850
4	30	3_6	3	1	604	1	2685	2549	KN	r_dent_cut.wav	265563	266167	270138
4	31	2_5	5	2	1044	1	3052	1211	JM	n_alv_cut.wav	275211	276255	278436
4	32	4_5	4	2	1513	0	2874	1823	LM	n_palat_cut.wav	283335	284848	287172
4	33	3_1	1	2	1492	1	2097	1968	KI	n_velar_cut.wav	291287	292779	295282
4	34	8_3	3	2	752	1	3043	2175	PK	r_dent_cut.wav	300340	301092	304538
4	35	6_4	4	1	1357	0	3057	1869	NL	n_palat_cut.wav	309616	310973	313530
4	36	7_1	1	2	1377	1	2608	1600	OI	n_velar_cut.wav	318163	319540	321776
4	37	2_4	2	2	1476	0	2316	2258	JL	r_dent_trill_cut.wav	326120	327596	330417
4	38	4_1	1	2	1359	1	2301	2304	LI	n_velar_cut.wav	334745	336104	339067
4	39	2_3	2	1	1454	1	2516	2350	JK	r_dent_trill_cut.wav	343600	345054	347967
4	40	8_5	5	1	1443	0	2698	1989	PM	n_alv_cut.wav	352689	354132	356690
