block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1812	1	3569	2509	EH	k_click_cut.wav	8626	10438	13156
3	2	7_4	4	2	1690	1	4089	2350	GD	b_sh_cut.wav	19261	20951	23646
3	3	2_8	2	1	1205	1	2398	2549	BH	p_cut.wav	28068	29273	32627
3	4	8_1	1	1	1810	0	3788	1989	HA	g_sl_cut.wav	38435	40245	42449
3	5	2_6	2	1	1376	1	2286	1600	BF	p_cut.wav	46747	48123	50380
3	6	3_5	5	2	1734	1	1892	1588	CE	k_click_cut.wav	54300	56034	57906
3	7	6_4	4	1	1707	0	3057	2675	FD	b_sh_cut.wav	62985	64692	67687
3	8	3_1	1	2	1505	1	3082	1211	CA	g_sl_cut.wav	72788	74293	76036
3	9	7_3	3	1	1856	0	3043	2016	GC	k_asp_cut.wav	81104	82960	85161
3	10	2_3	2	1	1431	1	2863	1642	BC	p_cut.wav	90044	91475	93712
3	11	3_4	4	2	1311	1	2608	998	CD	b_sh_cut.wav	98340	99651	101352
3	12	3_8	3	1	1435	1	3271	1346	CH	k_asp_cut.wav	106648	108083	110020
3	13	7_1	1	2	1331	1	2274	2482	GA	g_sl_cut.wav	114309	115640	118836
3	14	5_1	5	1	1826	1	2685	1857	EA	k_click_cut.wav	123538	125364	127420
3	15	2_7	2	1	1380	1	2720	2304	BG	p_cut.wav	132160	133540	136490
3	16	1_7	1	1	1334	1	3162	1333	AG	g_sl_cut.wav	141668	143002	145030
3	17	3_1	3	1	1883	1	3050	1626	CA	k_asp_cut.wav	150108	151991	153750
3	18	5_6	5	2	1941	0	2516	1733	EF	k_click_cut.wav	158285	160226	162052
3	19	4_7	4	1	1109	1	2990	1869	DG	b_sh_cut.wav	167061	168170	170953
3	20	3_2	2	2	1200	1	2873	2253	CB	p_cut.wav	175851	177051	180119
3	21	4_8	4	1	862	1	2316	2260	DH	b_sh_cut.wav	184449	185311	188731
3	22	1_6	1	1	1727	1	2443	1124	AF	g_sl_cut.wav	193199	194926	196359
3	23	4_5	5	1	1510	0	2097	1823	DE	k_click_cut.wav	200480	201990	204330
3	24	5_1	1	2	1517	1	2874	1968	EA	g_sl_cut.wav	209221	210738	213204
3	25	5_3	3	1	1555	0	3440	2011	EC	k_asp_cut.wav	218658	220213	222687
3	26	2_1	2	2	1286	0	3282	1861	BA	p_cut.wav	227994	229280	231870
3	27	1_4	1	1	1138	1	1752	1933	AD	g_sl_cut.wav	235637	236775	239587
3	28	8_3	3	2	1079	1	3052	1510	HC	k_asp_cut.wav	244653	245732	248177
3	29	6_5	5	2	1542	1	2760	2168	FE	k_click_cut.wav	252965	254507	257155
3	30	1_4	4	1	1195	0	3015	1982	AD	b_sh_cut.wav	262198	263393	266214
3	31	8_5	5	2	1271	1	2301	1421	HE	k_click_cut.wav	270533	271804	273973
3	32	3_2	3	1	1372	1	3929	1850	CB	k_asp_cut.wav	279912	281284	283806
3	33	2_4	4	1	1445	0	3374	2140	BD	b_sh_cut.wav	289206	290651	293359
3	34	7_2	2	2	1298	1	3332	1426	GB	p_cut.wav	298711	300009	302156
3	35	4_3	4	1	1298	1	2872	2563	DC	b_sh_cut.wav	307051	308349	311649
3	36	1_2	2	2	1998	1	2548	2175	AB	p_cut.wav	316221	318219	320434
3	37	3_6	3	1	1355	1	2698	2704	CF	k_asp_cut.wav	325153	326508	329870
3	38	5_3	5	2	1192	0	2192	1584	EC	k_click_cut.wav	334087	335279	337710
3	39	3_5	3	1	1560	1	3164	2258	CE	k_asp_cut.wav	342899	344459	347184
3	40	1_3	1	1	1387	1	3221	2358	AC	g_sl_cut.wav	352432	353819	356813
