"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","vStimNassoc","stimOnset","respOnset","feedbackOnset","pe","deltas","drift","assoc_active","assoc_inactive"
"biokurs19-15",1,23,3,4,3,1,1.093,1,4,200793,201886,204683,0.238790514058785,0.892274061523417,1.07389484981304,0.761209485941215,0.7215297245245
"biokurs19-15",1,24,6,5,5,2,0.841,1,6,209870,210711,213227,0.374026005,0.77109648864231,0.928051798847641,0.625973995,0.655398005
"biokurs19-15",1,25,8,4,4,2,1.22,1,8,218462,219682,222835,0.227963194758785,0.88660141392594,1.06706754494963,0.772036805241215,0.70127586535
"biokurs19-15",1,26,3,2,3,1,1,1,2,227874,228874,232065,0.22207517807467,0.898044391163681,1.08083971972423,0.77792482192533,0.714403251854785
"biokurs19-15",1,27,4,5,5,2,0.902,1,4,235978,236880,239947,0.34784418465,0.866645004120153,1.04304904364455,0.65215581535,0.78799422887433
"biokurs19-15",1,28,7,1,1,2,0.768,1,7,245018,245786,248573,0.3116502775755,0.829252459945331,0.998045314025657,0.6883497224245,0.68966314465
"biokurs19-15",1,29,2,8,2,1,0.998,1,8,253321,254319,257347,0.23558852051538,0.911553366284978,1.09709842255399,0.76441147948462,0.7503651759245
"biokurs19-15",1,30,4,6,4,1,1.061,1,6,262064,263125,266398,0.156846175104467,0.929397794788134,1.11857505254217,0.843153824895533,0.70127586535
"biokurs19-15",1,31,3,2,2,1,1.691,0,3,271855,273546,275460,-0.780902675920697,0.947416758981864,1.14026174464838,0.780902675920697,0.793470084390557
"biokurs19-15",1,32,1,4,1,1,0.655,1,4,280472,281127,285199,0.289834758145215,0.941354209046181,1.13296517352364,0.710165241854785,0.854133057152846
"biokurs19-15",1,33,1,5,5,2,0.828,1,1,291012,291840,294463,0.3234950917245,0.846671242364455,1.0190096584312,0.6765049082755,0.73045367492495
"biokurs19-15",1,34,3,4,4,2,1.364,1,3,299358,300722,303404,0.0860776288464549,1.03616447190609,1.24707389570351,0.913922371153545,0.807927178483218
"biokurs19-15",1,35,5,2,5,2,0.935,0,2,307181,308116,310321,-0.699149564696215,0.923552003276997,1.11153936063136,0.699149564696215,0.835565863235145
"biokurs19-15",1,36,1,3,3,2,0.869,1,1,315913,316782,320202,0.135517919022957,0.99056080471216,1.1921876836707,0.864482080977043,0.781585432169697
"biokurs19-15",1,37,8,5,5,2,0.832,1,8,326158,326990,330859,0.25190996577505,0.933340066427903,1.1233197665186,0.74809003422495,0.802890738239215
"biokurs19-15",1,38,1,4,4,2,1.152,1,1,336160,337312,340343,0.080052194827203,1.05686229243762,1.27198472056063,0.919947805172797,0.836296412421575
"biokurs19-15",1,39,3,1,1,2,0.93,1,3,345414,346344,349312,0.105162838708914,1.0644213448704,1.28108240458741,0.894837161291086,0.87396833530865
"biokurs19-15",1,40,3,1,3,1,0.986,1,1,353428,354414,356806,0.0648538812197443,1.10566644989405,1.33072287692085,0.935146118780256,0.90219856000071
"biokurs19-15",2,41,13,16,13,1,1.013,1,16,7151,8164,11856,0.5,0.601774105132865,0.724264147216921,0.5,0.5
"biokurs19-15",2,42,15,12,12,1,1.095,0,15,16890,17985,21455,-0.5,0.601774105132865,0.724264147216921,0.5,0.5
"biokurs19-15",2,43,10,16,10,1,1.119,1,16,25749,26868,30286,0.5,0.622836198812516,0.749613392369514,0.5,0.535
"biokurs19-15",2,44,16,9,9,1,1.224,0,16,35751,36975,39207,-0.5,0.645372639049741,0.776737084682787,0.5,0.57245
"biokurs19-15",2,45,10,14,10,1,1.361,1,14,43615,44976,47879,0.465,0.622836198812516,0.749613392369514,0.535,0.5
"biokurs19-15",2,46,11,13,13,2,1.367,1,11,51785,53152,55430,0.465,0.622836198812516,0.749613392369514,0.535,0.5
"biokurs19-15",2,47,14,12,12,2,1.381,1,14,60501,61882,64497,0.465,0.643898292492166,0.774962637522106,0.535,0.535
"biokurs19-15",2,48,11,9,9,1,0.861,0,11,70604,71465,73842,-0.535,0.643898292492166,0.774962637522106,0.535,0.535
"biokurs19-15",2,49,15,11,11,1,1.331,0,15,78153,79484,81901,-0.56755,0.663486039614241,0.798537435514017,0.56755,0.535
"biokurs19-15",2,50,10,11,10,1,1.053,1,11,86792,87845,90336,0.43245,0.706981369272086,0.850886161678634,0.56755,0.6072785
"biokurs19-15",2,51,11,12,12,2,0.852,1,11,95636,96488,98786,0.43245,0.732562482585361,0.881674264823431,0.56755,0.649787995
"biokurs19-15",2,52,11,16,11,2,1.287,0,16,103682,104969,107031,-0.69527315465,0.780893163251186,0.939842569039709,0.69527315465,0.6023785
"biokurs19-15",2,53,15,9,9,1,1.34,0,15,112048,113388,116211,-0.57245,0.686022479851466,0.82566112782729,0.57245,0.56755
"biokurs19-15",2,54,13,9,13,1,1.145,1,9,120840,121985,125557,0.43245,0.710136470905298,0.854683478602493,0.56755,0.6125215
"biokurs19-15",2,55,10,15,10,1,0.846,1,15,131371,132217,135038,0.4021785,0.719506996383374,0.865961357770881,0.5978215,0.5978215
"biokurs19-15",2,56,9,15,9,1,0.809,1,15,139606,140415,142625,0.344601995,0.779337791029846,0.937970603586419,0.655398005,0.639669005
"biokurs19-15",2,57,11,9,11,2,1.38,0,9,147732,149112,152011,-0.7439422754755,0.856602824061286,1.03096279580753,0.7439422754755,0.67952014465
"biokurs19-15",2,58,13,14,13,1,1.363,1,14,157605,158968,161487,0.4021785,0.704239084674996,0.847585689959767,0.5978215,0.57245
"biokurs19-15",2,59,12,15,12,1,1.096,1,15,166197,167293,170084,0.4021785,0.77163527827135,0.928700258141382,0.5978215,0.68444583535
"biokurs19-15",2,60,11,10,10,1,1.484,0,11,175156,176640,179199,-0.625973995,0.855718101568981,1.02989798963534,0.625973995,0.796018234758785
"biokurs19-15",2,61,12,16,12,1,0.994,1,16,184440,185434,188721,0.374026005,0.755940206030433,0.909810482035835,0.625973995,0.630212005
"biokurs19-15",2,62,9,14,9,1,1.119,1,14,192940,194059,197283,0.2980462654755,0.791017157975294,0.952027284770649,0.7019537345245,0.6125215
"biokurs19-15",2,63,12,13,13,2,1.006,1,12,201997,203003,205978,0.374026005,0.76914542286701,0.925703597125668,0.625973995,0.65215581535
"biokurs19-15",2,64,13,9,9,2,0.986,1,13,211921,212907,216116,0.277183026892215,0.827423019356224,0.99584349407885,0.722816973107785,0.65215581535
"biokurs19-15",2,65,13,11,11,2,1.095,1,13,221476,222571,224840,0.18970304167433,0.907537742931014,1.09226542625322,0.81029695832567,0.6978067224245
"biokurs19-15",2,66,10,9,10,2,1.481,0,9,229898,231379,233539,-0.66979217465,0.849712233449409,1.02266963780893,0.66979217465,0.74221978499024
"biokurs19-15",2,67,9,12,9,1,1.165,1,12,238286,239451,242670,0.239735599959077,0.877429444941703,1.05602863809404,0.760264400040923,0.6978067224245
"biokurs19-15",2,68,16,11,11,2,1.341,1,16,246438,247779,251018,0.176423828757127,0.901399247385996,1.08487745092629,0.823576171242873,0.67432684535
"biokurs19-15",2,69,14,13,13,2,1.293,1,14,256324,257617,260214,0.253346807005785,0.843718105023431,1.01545541526974,0.746653192994215,0.655398005
"biokurs19-15",2,70,9,12,12,2,0.66,1,9,265395,266055,268994,0.253346807005785,0.916922653387062,1.1035606184361,0.746653192994215,0.777045892038059
"biokurs19-15",2,71,16,13,13,2,1.088,1,16,273458,274546,277827,0.23561253051538,0.894186489726376,1.07619654935398,0.76438746948462,0.7215297245245
"biokurs19-15",2,72,11,10,11,1,1.335,1,10,282901,284236,286343,0.164074160744128,0.934316561457391,1.12449502536367,0.835925839255872,0.7166776268755
"biokurs19-15",2,73,10,12,12,2,0.85,1,10,290683,291533,294693,0.23561253051538,0.921456085636355,1.1090168227061,0.76438746948462,0.766845060756785
"biokurs19-15",2,74,15,10,10,2,1.003,1,15,299464,300467,303336,0.17947578499024,0.934483729912584,1.12469622065873,0.82052421500976,0.7323570438245
"biokurs19-15",2,75,12,11,12,1,0.737,1,11,308225,308962,312074,0.219119653379303,0.979863586367159,1.17931306567675,0.780880346620697,0.847411030507961
"biokurs19-15",2,76,9,10,10,2,1.316,1,9,316392,317708,320422,0.166912480040923,1.00166901989209,1.20555695616975,0.833087519959077,0.831439104480723
"biokurs19-15",2,77,11,14,11,1,1.237,1,14,324963,326200,329462,0.0932701973564817,0.967656171905375,1.1646208538493,0.906729802643518,0.70127586535
"biokurs19-15",2,78,13,11,13,1,0.892,1,11,334352,335244,338317,0.219119653379303,1.0194890186551,1.22700418378791,0.780880346620697,0.913258716458472
"biokurs19-15",2,79,11,13,11,1,1.002,1,13,343706,344708,347302,0.0228131733894349,1.06718953726776,1.28441405759293,0.977186826610565,0.796218722357248
"biokurs19-15",2,80,9,11,9,1,1.235,1,11,352491,353726,356693,0.110360158205627,1.12436893420767,1.35323221844403,0.889639841794373,0.978783748747826
"biokurs19-15",3,81,20,19,20,1,0.983,1,19,7576,8559,11589,0.5,0.601774105132865,0.724264147216921,0.5,0.5
"biokurs19-15",3,82,19,24,19,2,0.924,0,24,16149,17073,20030,-0.535,0.622836198812516,0.749613392369514,0.535,0.5
"biokurs19-15",3,83,17,21,17,1,1.456,1,21,25035,26491,28660,0.5,0.601774105132865,0.724264147216921,0.5,0.5
"biokurs19-15",3,84,18,23,18,1,1.242,1,23,33559,34801,37896,0.5,0.601774105132865,0.724264147216921,0.5,0.5
"biokurs19-15",3,85,22,17,17,2,0.838,1,22,43074,43912,47453,0.465,0.622836198812516,0.749613392369514,0.535,0.5
"biokurs19-15",3,86,20,23,20,2,1.145,0,23,51875,53020,55867,-0.535,0.643898292492166,0.774962637522106,0.535,0.535
"biokurs19-15",3,87,23,18,18,2,0.742,1,23,60571,61313,64972,0.465,0.663486039614241,0.798537435514017,0.535,0.56755
"biokurs19-15",3,88,24,17,17,2,1.021,1,24,70270,71291,74545,0.43245,0.663486039614241,0.798537435514017,0.56755,0.535
"biokurs19-15",3,89,19,20,19,1,1.54,1,20,78462,80002,82304,0.42755,0.688971172966617,0.829210022148653,0.57245,0.57245
"biokurs19-15",3,90,19,21,21,1,0.953,0,19,87372,88325,91238,-0.535,0.684444929034861,0.823762469365361,0.535,0.6023785
"biokurs19-15",3,91,24,18,18,2,0.839,1,24,96596,97435,100240,0.43245,0.686022479851466,0.82566112782729,0.56755,0.57245
"biokurs19-15",3,92,21,19,19,2,0.988,1,21,105633,106621,110338,0.369787995,0.723730851836173,0.871044971441518,0.630212005,0.57245
"biokurs19-15",3,93,17,18,18,2,0.777,1,17,114454,115231,119185,0.4021785,0.719506996383374,0.865961357770881,0.5978215,0.5978215
"biokurs19-15",3,94,21,17,21,2,1.243,0,17,123497,124740,128022,-0.6125215,0.753535820602246,0.906916688256951,0.6125215,0.639669005
"biokurs19-15",3,95,20,19,19,2,1.558,1,20,132806,134364,136561,0.34390283535,0.763421861674604,0.918815015296201,0.65609716465,0.6125215
"biokurs19-15",3,96,22,21,21,1,0.904,0,22,141851,142755,145106,-0.655398005,0.716350694210823,0.862162595940049,0.655398005,0.535
"biokurs19-15",3,97,24,20,20,2,0.939,1,24,149829,150768,153775,0.344601995,0.76300112550188,0.918308639028525,0.655398005,0.6125215
"biokurs19-15",3,98,22,18,18,2,0.919,1,22,157541,158460,160978,0.374026005,0.718231834045727,0.864426638421607,0.625973995,0.56755
"biokurs19-15",3,99,19,17,19,2,1.827,0,17,166046,167873,170344,-0.6801703631245,0.809423805016991,0.974180571874677,0.6801703631245,0.66489217465
"biokurs19-15",3,100,21,18,18,2,1.102,1,21,174801,175903,178960,0.34784418465,0.814460138511713,0.980242042038551,0.65215581535,0.70127586535
"biokurs19-15",3,101,22,19,19,2,1.3,1,22,184550,185850,188180,0.272217711456785,0.803405011323571,0.966936663497002,0.727782288543215,0.6072785
"biokurs19-15",3,102,20,24,20,1,1.072,1,24,194296,195368,198885,0.32047985535,0.803319174931249,0.966833355260648,0.67952014465,0.655398005
"biokurs19-15",3,103,23,21,21,2,1.532,1,23,203781,205313,207308,0.2496348240755,0.81699480816876,0.983292639167905,0.7503651759245,0.6072785
"biokurs19-15",3,104,17,22,17,2,1.211,0,22,211944,213155,216216,-0.6883497224245,0.805256627447663,0.969165172769253,0.6883497224245,0.649787995
"biokurs19-15",3,105,18,20,20,1,1.635,0,18,221258,222893,225131,-0.7019537345245,0.829520716233634,0.998368173401337,0.7019537345245,0.6765049082755
"biokurs19-15",3,106,17,21,21,2,1.148,1,17,229424,230572,233437,0.232160386390215,0.905293207272185,1.08956401937816,0.767839613609785,0.736534202994215
"biokurs19-15",3,107,21,20,20,2,1.037,1,21,238325,239362,241464,0.248909504058785,0.923832375048127,1.11187680157471,0.751090495941215,0.7840908406571
"biokurs19-15",3,108,17,18,17,1,1.308,1,18,246540,247848,249900,0.21190840279619,0.894983219319151,1.07715545182943,0.78809159720381,0.699149564696215
"biokurs19-15",3,109,21,24,21,2,1.385,0,24,254634,256019,259143,-0.838977199503097,0.926884409780126,1.11555007251408,0.838977199503097,0.70127586535
"biokurs19-15",3,110,19,22,19,1,1.313,1,22,264380,265693,268045,0.25316247165481,0.855205470630868,1.02928101358724,0.74683752834519,0.67430283535
"biokurs19-15",3,111,18,21,21,2,1.278,1,18,273854,275132,276877,0.102294396531686,0.990397197104438,1.19199077402724,0.897705603468314,0.74809003422495
"biokurs19-15",3,112,20,21,20,1,0.82,1,21,281218,282038,285108,0.23148583877467,1.00699697617852,1.21196940842266,0.76851416122533,0.904866211225532
"biokurs19-15",3,113,19,17,17,2,1.676,1,19,289434,291110,293486,0.197074814600457,0.943271333620349,1.13527252537374,0.802925185399543,0.764558901361027
"biokurs19-15",3,114,24,19,19,2,1.456,1,24,298946,300402,302551,0.181921975543701,0.926891338835065,1.11555841196575,0.818078024456299,0.7221865547755
"biokurs19-15",3,115,22,20,20,2,0.706,1,22,307737,308443,311938,0.215281830060443,0.906405518801368,1.09090273992837,0.784718169939557,0.7215040338245
"biokurs19-15",3,116,23,17,17,1,1.225,0,23,317042,318267,321229,-0.816720422421575,0.882506790563683,1.06213946833027,0.816720422421575,0.649787995
"biokurs19-15",3,117,18,20,18,2,0.998,0,20,325449,326447,328803,-0.800456336620697,0.962985542309247,1.15899952595807,0.800456336620697,0.799787898043788
"biokurs19-15",3,118,20,17,17,2,1.605,1,20,333874,335479,337341,0.126109148008914,1.01561030417653,1.2223359639191,0.873890851991086,0.813802745180723
"biokurs19-15",3,119,18,19,18,1,1.092,1,19,342227,343319,346819,0.143511719815854,1.01537395484323,1.22205150610201,0.856488280184146,0.830812562744358
"biokurs19-15",3,120,24,21,21,2,1.15,1,24,352769,353919,356806,0.227260386390215,1.04765649782272,1.2609051029278,0.96820684601132,0.772739613609785
