"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","vStimNassoc","stimOnset","respOnset","feedbackOnset","pe","deltas","drift","assoc_active","assoc_inactive"
"biokurs19-01",1,31,8,5,5,2,1.281,1,8,327441,328722,331330,0.33513015465,0.946415153009275,1.35684837225738,0.66486984535,0.655398005
"biokurs19-01",1,32,1,4,4,2,1.613,1,1,335641,337254,339299,0.151034794980584,1.20805572225988,1.73195498310926,0.848965205019416,0.836296412421575
"biokurs19-01",1,33,3,1,1,2,1.268,1,3,344540,345808,348296,0.105162838708914,1.27818562532282,1.83249822199862,0.894837161291086,0.888257057485319
"biokurs19-01",1,34,3,1,3,1,1.112,1,1,353187,354299,356804,0.0495649484907091,1.32803394587133,1.90396433534322,0.950435051509291,0.90219856000071
"biokurs19-01",2,35,16,11,11,1,1.235,0,16,8345,9580,12623,-0.5,0.716835718417579,1.02770689439849,0.5,0.5
"biokurs19-01",2,36,9,10,10,2,1.084,1,9,17221,18305,21409,0.5,0.716835718417579,1.02770689439849,0.5,0.5
"biokurs19-01",2,37,15,9,9,2,1.353,1,15,27384,28737,31267,0.465,0.741924968562194,1.06367663570244,0.535,0.5
"biokurs19-01",2,38,12,13,13,1,1.357,0,12,36064,37421,39419,-0.5,0.716835718417579,1.02770689439849,0.5,0.5
"biokurs19-01",2,39,11,10,10,2,1.647,1,11,44054,45701,47210,0.465,0.76701421870681,1.09964637700639,0.535,0.535
"biokurs19-01",2,40,9,14,9,1,0.978,1,14,52107,53085,56397,0.43245,0.765257971196686,1.09712849511511,0.56755,0.5
"biokurs19-01",2,41,12,11,12,1,1.439,1,11,60334,61773,64879,0.465,0.793859716361548,1.13813400020161,0.535,0.57245
"biokurs19-01",2,42,15,10,10,2,1.181,1,15,69776,70957,74114,0.43245,0.790347221341302,1.13309823641906,0.56755,0.535
"biokurs19-01",2,43,13,16,13,1,1.571,1,16,79571,81142,83098,0.465,0.76701421870681,1.09964637700639,0.535,0.535
"biokurs19-01",2,44,14,11,11,2,1.608,1,14,87319,88927,91599,0.3874785,0.822584398852118,1.1793157570205,0.6125215,0.535
"biokurs19-01",2,45,14,10,10,2,1.335,1,14,95925,97260,99677,0.4021785,0.838892411446118,1.20269608886807,0.5978215,0.57245
"biokurs19-01",2,46,11,13,11,1,1.799,1,13,104858,106657,108097,0.360355005,0.865360491510931,1.24064261924486,0.639644995,0.56755
"biokurs19-01",2,47,9,16,9,1,0.917,1,16,112807,113724,116801,0.4021785,0.838892411446118,1.20269608886807,0.5978215,0.57245
"biokurs19-01",2,48,11,12,11,1,1.542,1,12,120913,122455,123956,0.33513015465,0.883442565233549,1.26656637185972,0.66486984535,0.56755
"biokurs19-01",2,49,12,14,12,1,0.906,1,14,128700,129606,132595,0.3927215,0.874396209325763,1.25359686978728,0.6072785,0.6125215
"biokurs19-01",2,50,12,10,10,2,1.692,1,12,137493,139185,141151,0.374026005,0.903745614144934,1.29567427316464,0.625973995,0.634769005
"biokurs19-01",2,51,10,13,13,1,1.022,0,10,155441,156463,159605,-0.6072785,0.902807502243669,1.29432932892724,0.6072785,0.65215581535
"biokurs19-01",2,52,13,11,11,2,1.588,1,13,165413,167001,168802,0.3116710438245,0.95921002602263,1.37519201623456,0.6883289561755,0.649787995
"biokurs19-01",2,53,11,13,13,2,1.197,1,11,174385,175582,177824,0.30472684535,1.00745459868037,1.44435888203628,0.69527315465,0.710145929243215
"biokurs19-01",2,54,14,9,9,2,1.057,1,14,182929,183986,186956,0.374026005,0.91853321818017,1.31687483868919,0.625973995,0.655398005
"biokurs19-01",2,55,12,15,12,1,1.199,1,15,192342,193541,197058,0.32079716465,0.897229459437517,1.28633224828262,0.67920283535,0.57245
"biokurs19-01",2,56,11,16,11,1,1.104,1,16,201946,203050,205795,0.24014385570976,0.983769314585019,1.41040196675544,0.75985614429024,0.6125215
"biokurs19-01",2,57,9,13,9,2,0.974,0,13,210255,211229,214207,-0.65215581535,0.98117594982414,1.40668393377248,0.65215581535,0.7166040338245
"biokurs19-01",2,58,10,11,10,1,0.946,1,11,218737,219683,222929,0.3234950917245,1.04168496555618,1.49343398129851,0.6765049082755,0.776666214189923
"biokurs19-01",2,59,13,10,13,1,1.637,1,10,227348,228985,230960,0.263558248543215,1.02908313246857,1.47536709314904,0.736441751456785,0.699149564696215
"biokurs19-01",2,60,16,10,10,2,0.998,1,16,234738,235736,238372,0.25190996577505,1.0060703568883,1.44237433411731,0.74809003422495,0.655398005
"biokurs19-01",2,61,11,9,9,2,1.432,1,11,242715,244147,246718,0.3021932775755,1.09592681265864,1.57119896817049,0.6978067224245,0.831032849183218
"biokurs19-01",2,62,14,13,13,2,0.938,1,14,251752,252690,256250,0.24510917114519,1.04383229837606,1.49651255102775,0.75489082885481,0.70127586535
"biokurs19-01",2,63,9,11,9,1,1.709,1,11,261487,263196,266059,0.281039748145215,1.15279040018797,1.65272266940727,0.718960251854785,0.889205148626043
"biokurs19-01",2,64,12,10,12,2,1.485,0,10,271129,272614,274772,-0.7016586368755,1.05187209446373,1.50803897703662,0.7016586368755,0.765723731829204
"biokurs19-01",2,65,13,15,13,1,0.934,1,15,279489,280423,284064,0.227951529165026,0.992509209742895,1.42293210480423,0.772048470834974,0.6125215
"biokurs19-01",2,66,14,12,12,2,0.974,1,14,288374,289348,291996,0.249225258543215,1.07607071112132,1.54273184254954,0.750774741456785,0.7503651759245
"biokurs19-01",2,67,10,16,10,1,1.005,1,16,297181,298186,301219,0.217876929398841,1.06335334195242,1.5244993136204,0.782123070601159,0.70127586535
"biokurs19-01",2,68,16,12,12,2,1.059,1,16,307333,308392,311220,0.23177949044519,1.08857646082921,1.56066097870195,0.76822050955481,0.7503651759245
"biokurs19-01",2,69,13,14,13,1,0.99,1,14,316287,317277,320660,0.211994922123475,1.14041094527285,1.63497459849187,0.788005077876525,0.802890738239215
"biokurs19-01",2,70,9,11,11,2,1.951,1,9,325946,327897,329412,0.0485504909701336,1.21151153407908,1.73690948180552,0.951449509029866,0.73863303422495
"biokurs19-01",2,71,9,10,9,1,1.775,1,10,334479,336254,338522,0.209662653379303,1.13812853042729,1.63170236552078,0.790337346620697,0.797374455659078
"biokurs19-01",2,72,11,14,11,1,1.36,1,14,343532,344892,348248,0.0451519566022243,1.30029779546615,1.86419980873955,0.954848043397776,0.85909308991596
"biokurs19-01",2,73,10,12,12,2,1.172,1,10,352541,353713,356919,0.215554926114027,1.1739157932223,1.6830095419925,0.784445073885973,0.853190667555214
"biokurs19-01",3,74,21,24,21,1,1.477,1,24,7664,9141,11827,0.5,0.716835718417579,1.02770689439849,0.5,0.5
"biokurs19-01",3,75,23,20,20,2,1.104,1,23,16182,17286,19731,0.5,0.716835718417579,1.02770689439849,0.5,0.5
"biokurs19-01",3,76,18,24,18,1,1.516,1,24,25048,26564,29623,0.5,0.741924968562194,1.06367663570244,0.5,0.535
"biokurs19-01",3,77,24,17,17,1,1.104,0,24,34651,35755,39156,-0.5,0.768770466216932,1.10216425889766,0.5,0.57245
"biokurs19-01",3,78,18,22,18,1,0.941,1,22,44225,45166,47827,0.465,0.741924968562194,1.06367663570244,0.535,0.5
"biokurs19-01",3,79,19,21,21,1,1.485,0,19,52568,54053,56236,-0.535,0.741924968562194,1.06367663570244,0.535,0.5
"biokurs19-01",3,80,22,20,20,2,1.815,1,22,60149,61964,63184,0.465,0.76701421870681,1.09964637700639,0.535,0.535
"biokurs19-01",3,81,19,17,17,1,1.644,0,19,68996,70640,72665,-0.535,0.76701421870681,1.09964637700639,0.535,0.535
"biokurs19-01",3,82,18,19,18,1,0.835,1,19,86191,87026,90087,0.43245,0.813680223975794,1.16655009583173,0.56755,0.56755
"biokurs19-01",3,83,19,20,20,2,1.235,1,19,95156,96391,98506,0.43245,0.842159031814947,1.20737934918584,0.56755,0.6072785
"biokurs19-01",3,84,19,24,19,1,1.911,1,24,103907,105818,107769,0.350212005,0.897597669021747,1.2868601398463,0.649787995,0.6023785
"biokurs19-01",3,85,23,17,17,1,0.823,0,23,113127,113950,116357,-0.57245,0.793859716361548,1.13813400020161,0.57245,0.535
"biokurs19-01",3,86,21,17,21,1,0.94,1,17,122471,123411,126526,0.42755,0.849429896506856,1.21780338021573,0.57245,0.6125215
"biokurs19-01",3,87,18,23,18,1,1.286,1,23,130994,132280,135199,0.4021785,0.835379916425872,1.19766032508552,0.5978215,0.56755
"biokurs19-01",3,88,17,23,17,2,1.747,0,23,139501,141248,143415,-0.655398005,0.905131619590673,1.2976613495835,0.655398005,0.6072785
"biokurs19-01",3,89,19,17,19,1,1.026,1,17,147956,148982,151941,0.32569716465,0.986063946156205,1.41369171449711,0.67430283535,0.70127586535
"biokurs19-01",3,90,21,22,21,1,1.032,1,22,156354,157386,160945,0.3976215,0.842159031814947,1.20737934918584,0.6023785,0.57245
"biokurs19-01",3,91,20,23,20,1,1.127,1,23,164721,165848,168338,0.4021785,0.883564900166362,1.26674175995862,0.5978215,0.634769005
"biokurs19-01",3,92,19,18,18,2,1.248,1,19,173529,174777,176680,0.374026005,0.948427871096266,1.3597339486891,0.625973995,0.6971016368755
"biokurs19-01",3,93,20,24,20,1,1.026,1,24,181718,182744,186408,0.374026005,0.910753392959827,1.30572112548721,0.625973995,0.644544995
"biokurs19-01",3,94,17,22,17,1,1.61,1,22,191484,193094,194857,0.2496348240755,0.976965849458085,1.40064803313146,0.7503651759245,0.6125215
"biokurs19-01",3,95,20,21,21,2,1.018,1,20,199744,200762,204020,0.369787995,0.919247057776177,1.31789825012847,0.630212005,0.65215581535
"biokurs19-01",3,96,21,17,17,2,0.812,1,21,208142,208954,211590,0.232160386390215,1.02072874342507,1.46338964420517,0.767839613609785,0.65609716465
"biokurs19-01",3,97,21,19,19,2,1.253,1,21,215887,217140,219329,0.254101248543215,1.03792272150707,1.4880401594669,0.745898751456785,0.7020239661755
"biokurs19-01",3,98,18,17,18,1,0.983,1,17,224921,225904,229192,0.34784418465,1.0295529034837,1.47604059043529,0.65215581535,0.7840908406571
"biokurs19-01",3,99,17,20,17,1,1.292,1,20,235148,236440,239496,0.161022800496903,1.10162160672755,1.57936343176574,0.838977199503097,0.6978067224245
"biokurs19-01",3,100,24,19,19,2,1.166,1,24,244197,245363,248573,0.23631416114519,1.04181246270213,1.49361677031494,0.76368583885481,0.68966314465
"biokurs19-01",3,101,22,21,21,2,1.093,1,22,253471,254564,257501,0.248834356192215,1.00827506369318,1.44553515929006,0.751165643807785,0.655398005
"biokurs19-01",3,102,17,20,20,1,1.261,0,17,262069,263330,266079,-0.746653192994215,1.14471638419187,1.64114718329311,0.746653192994215,0.850248795537881
"biokurs19-01",3,103,24,21,21,2,0.903,1,24,270391,271294,274585,0.23141595125876,1.07992993680832,1.54826470418529,0.76858404874124,0.7379395647755
"biokurs19-01",3,104,19,18,19,1,1.07,1,18,279827,280897,284554,0.219772169865027,1.04423805908088,1.49709427856044,0.780227830134973,0.6765049082755
"biokurs19-01",3,105,18,20,20,1,1.305,0,18,290019,291324,293987,-0.79891891650381,1.09158249914166,1.56497064996854,0.79891891650381,0.723860251854785
"biokurs19-01",3,106,23,18,18,2,1.68,1,23,299045,300725,302652,0.25680996577505,1.0196220145338,1.46180295860543,0.74319003422495,0.67920283535
"biokurs19-01",3,107,20,19,20,1,1.827,1,19,307759,309586,311640,0.145156759340923,1.18310518358559,1.69618410847828,0.854843240659077,0.795611882025525
"biokurs19-01",3,108,17,18,18,2,1.145,1,17,316518,317663,320277,0.238833268170796,1.16263449808584,1.66683587138485,0.761166731829204,0.860731379850229
"biokurs19-01",3,109,19,22,19,1,0.945,1,22,325577,326522,330102,0.148695286232688,1.11294521483274,1.59559776526807,0.851304713767312,0.70127586535
"biokurs19-01",3,110,21,19,21,1,1.144,1,19,334824,335968,338837,0.215216834670647,1.18026753666979,1.69211585514727,0.784783165329353,0.8617133838036
"biokurs19-01",3,111,19,21,19,1,1.777,1,21,344017,345794,348386,0.0779666793301478,1.23430627994898,1.76958965786912,0.922033320669852,0.799848343756299
"biokurs19-01",3,112,17,19,17,1,1.684,1,19,352594,354278,356886,0.0725090117770374,1.32113962465958,1.89408014394556,0.920982576439745,0.927490988222963
