"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","vStimNassoc","stimOnset","respOnset","feedbackOnset","pe","deltas","drift","assoc_active","assoc_inactive"
"biokurs19-03",1,16,3,7,3,1,1.731,1,7,140662,142393,145212,0.360330995,0.802065781696015,0.997799101742265,0.639669005,0.649787995
"biokurs19-03",1,17,1,2,2,2,0.898,1,1,150294,151192,154171,0.33966482535,0.782596408216181,0.973578490649015,0.66033517465,0.5978215
"biokurs19-03",1,18,8,1,1,2,0.723,1,8,158294,159017,162254,0.360330995,0.798804540031166,0.993741998100629,0.639669005,0.644544995
"biokurs19-03",1,19,5,3,5,2,1.127,0,3,167837,168964,171990,-0.56755,0.766601520024157,0.953680266046138,0.56755,0.66489217465
"biokurs19-03",1,20,4,1,1,2,0.982,1,4,186785,187767,190769,0.33510782535,0.802942310930313,0.998889536096395,0.66489217465,0.625973995
"biokurs19-03",1,21,2,3,2,1,0.785,1,3,195227,196012,198244,0.3158882875755,0.85369605468798,1.0620290454573,0.6841117124245,0.6883497224245
"biokurs19-03",1,22,3,4,3,1,0.907,1,4,204056,204963,207665,0.263465797005785,0.874760667013272,1.08823419188841,0.736534202994215,0.66979217465
"biokurs19-03",1,23,6,5,5,2,0.711,1,6,212681,213392,217284,0.3927215,0.785407825163629,0.977075995927016,0.6072785,0.655398005
"biokurs19-03",1,24,8,4,4,1,1.602,0,8,222029,223631,226084,-0.7166776268755,0.874769620270065,1.08824533006658,0.7166776268755,0.68966314465
"biokurs19-03",1,25,3,2,3,1,1.223,1,2,231549,232772,235389,0.24502319121538,0.908893497599808,1.13069667872727,0.75497680878462,0.706223892554785
"biokurs19-03",1,26,4,5,5,2,0.757,1,4,240105,240862,243986,0.365230995,0.871829523037485,1.08458774181802,0.634769005,0.766845060756785
"biokurs19-03",1,27,7,1,1,2,0.756,1,7,248312,249068,252506,0.3116502775755,0.860638675406197,1.07066591898372,0.6883497224245,0.69527315465
"biokurs19-03",1,28,2,8,2,1,0.788,1,8,256719,257507,260382,0.24434043496638,0.912529560131647,1.13522007320556,0.75565956503362,0.7113867245245
"biokurs19-03",1,29,4,6,4,1,1.098,1,6,264154,265252,268187,0.17947578499024,0.946587417059126,1.17758929007658,0.82052421500976,0.70127586535
"biokurs19-03",1,30,3,2,2,2,0.785,1,3,273079,273864,276846,0.227236604518733,0.960950905210996,1.19545799349579,0.772763395481267,0.772128432169697
"biokurs19-03",1,31,1,4,1,1,0.937,1,4,281880,282817,285019,0.289834758145215,0.959931376353589,1.19418966239211,0.710165241854785,0.833087519959077
"biokurs19-03",1,32,1,5,5,2,0.838,1,1,290095,290933,294369,0.33966482535,0.865096041053276,1.07621104450869,0.66033517465,0.73045367492495
"biokurs19-03",1,33,3,4,4,1,1.698,0,3,299079,300777,303362,-0.891403646356212,1.06836676411508,1.32908724183591,0.891403646356212,0.826177422421575
"biokurs19-03",1,34,5,2,5,1,1.518,1,2,307787,309305,311805,0.3158882875755,0.916097071553556,1.1396581876015,0.6841117124245,0.788669957797578
"biokurs19-03",1,35,1,3,3,2,0.902,1,1,316102,317004,319628,0.161654997147935,1.0076262881654,1.25352387318822,0.838345002852065,0.781585432169697
"biokurs19-03",1,36,8,5,5,2,0.72,1,8,324699,325419,328890,0.293776107445215,0.912754356429754,1.13549972800376,0.706223892554785,0.761183795241215
"biokurs19-03",1,37,1,4,4,2,1.028,1,1,334082,335110,338091,0.0461980983988529,1.11347381382191,1.3852020577361,0.953801901601147,0.836296412421575
"biokurs19-03",1,38,3,1,1,2,0.688,1,3,342626,343314,347125,0.105162838708914,1.08510959514024,1.34991593461744,0.894837161291086,0.849660852652421
"biokurs19-03",1,39,3,1,3,1,0.734,1,1,352515,353249,356780,0.0908628876619099,1.12668383819569,1.4016358101227,0.90913711233809,0.90219856000071
"biokurs19-03",2,40,16,11,11,2,1.029,1,16,7926,8955,12513,0.5,0.622018246204422,0.773813397222447,0.5,0.5
"biokurs19-03",2,41,9,10,10,1,1.135,0,9,16927,18062,21427,-0.5,0.622018246204422,0.773813397222447,0.5,0.5
"biokurs19-03",2,42,15,9,9,1,1.006,0,15,25745,26751,29938,-0.535,0.643788884821577,0.800896866125233,0.535,0.5
"biokurs19-03",2,43,12,13,13,2,1.036,1,12,35333,36369,38789,0.5,0.622018246204422,0.773813397222447,0.5,0.5
"biokurs19-03",2,44,11,10,10,2,1.457,1,11,43975,45432,48239,0.465,0.665559523438731,0.827980335028018,0.535,0.535
"biokurs19-03",2,45,9,14,9,2,1.347,0,14,52569,53916,56234,-0.57245,0.667083468141932,0.829876177851213,0.57245,0.5
"biokurs19-03",2,46,12,11,12,2,1.303,0,11,61335,62638,64865,-0.535,0.688854106759087,0.856959646753999,0.535,0.57245
"biokurs19-03",2,47,15,10,10,2,1.054,1,15,69085,70139,72985,0.43245,0.685806217352685,0.853167961107609,0.56755,0.535
"biokurs19-03",2,48,13,16,13,1,1.478,1,16,77286,78764,80647,0.465,0.665559523438731,0.827980335028018,0.535,0.535
"biokurs19-03",2,49,14,11,11,2,0.965,1,14,85422,86387,89702,0.3976215,0.707470179840616,0.880118721012771,0.6023785,0.535
"biokurs19-03",2,50,14,10,10,2,0.918,1,14,95658,96576,100388,0.4021785,0.727930226013018,0.905571765087609,0.5978215,0.57245
"biokurs19-03",2,51,11,13,11,1,1.727,1,13,104856,106583,108086,0.369787995,0.745029821720392,0.92684428615302,0.630212005,0.56755
"biokurs19-03",2,52,9,16,9,1,1.065,1,16,113332,114397,117196,0.3874785,0.737073894232223,0.916946822026779,0.6125215,0.57245
"biokurs19-03",2,53,11,12,11,1,1.146,1,12,122263,123409,126248,0.34390283535,0.764178752735008,0.950666255125822,0.65609716465,0.57245
"biokurs19-03",2,54,12,14,12,2,1.045,0,14,131594,132639,135482,-0.6125215,0.761999098385004,0.947954685573579,0.6125215,0.6125215
"biokurs19-03",2,55,12,10,10,2,0.953,1,12,140559,141512,144931,0.374026005,0.797036764175453,0.991542820425722,0.625973995,0.655398005
"biokurs19-03",2,56,13,12,12,1,1.523,0,13,149667,151190,153026,-0.70127586535,0.813944691398148,1.01257689890175,0.70127586535,0.6072785
"biokurs19-03",2,57,10,13,13,2,1.593,1,10,156946,158539,160564,0.365230995,0.800490719751048,0.995839667204922,0.634769005,0.65215581535
"biokurs19-03",2,58,13,11,11,1,1.506,0,13,164866,166372,168882,-0.6801703631245,0.83381890363381,1.03730114418079,0.6801703631245,0.66033517465
"biokurs19-03",2,59,14,9,9,1,1.183,0,14,181970,183153,186300,-0.639644995,0.795741715966673,0.989931733194571,0.639644995,0.639644995
"biokurs19-03",2,60,12,15,12,1,1.398,1,15,190864,192262,194635,0.2496348240755,0.822815175781151,1.02361210517955,0.7503651759245,0.57245
"biokurs19-03",2,61,11,16,11,1,1.02,1,16,200094,201114,204461,0.272217711456785,0.833693411930793,1.03714502792274,0.727782288543215,0.6125215
"biokurs19-03",2,62,9,13,9,1,0.916,1,13,209528,210444,213502,0.31557985535,0.851251785612361,1.05898828552996,0.68442014465,0.6841117124245
"biokurs19-03",2,63,10,11,10,1,0.874,1,11,219085,219959,222955,0.3021932775755,0.898595083253064,1.11788507546597,0.6978067224245,0.74683752834519
"biokurs19-03",2,64,13,10,13,1,1.186,1,10,227071,228257,231114,0.268000467705785,0.902523460249508,1.12277211980549,0.731999532294215,0.718960251854785
"biokurs19-03",2,65,16,10,10,2,1.744,1,16,236191,237935,239806,0.23071253051538,0.886180360231838,1.10244070698442,0.76928746948462,0.655398005
"biokurs19-03",2,66,11,9,9,2,0.987,1,11,244513,245500,247960,0.2934892654755,0.936527397465112,1.16507425858728,0.7065107345245,0.799116155329353
"biokurs19-03",2,67,14,13,13,2,1.436,1,14,252842,254278,257119,0.24924043496638,0.880547323122219,1.09543300325696,0.75075956503362,0.66486984535
"biokurs19-03",2,68,9,11,9,1,0.993,1,11,262159,263152,266156,0.272945016892215,0.984100833000086,1.22425734846204,0.727054983107785,0.855054286202408
"biokurs19-03",2,69,12,10,12,1,1.255,1,10,270873,272128,274735,0.232160386390215,0.9661666106723,1.20194652142331,0.767839613609785,0.785437346620697
"biokurs19-03",2,70,13,15,13,1,1.113,1,15,279370,280483,283394,0.231793604518733,0.85883794403278,1.06842574344216,0.768206395481267,0.6125215
"biokurs19-03",2,71,14,12,12,2,0.817,1,14,288293,289110,292494,0.2159091593429,0.93022926699041,1.1572391544428,0.7840908406571,0.7114107345245
"biokurs19-03",2,72,10,16,10,1,0.882,1,16,297804,298686,301959,0.159582039115854,0.958961689978348,1.19298333715512,0.840417960884146,0.70127586535
"biokurs19-03",2,73,16,12,12,2,0.769,1,16,305731,306500,310297,0.200795518188897,0.963860600876286,1.19907776108521,0.799204481811103,0.7503651759245
"biokurs19-03",2,74,13,14,13,1,0.859,1,14,315588,316447,319216,0.215568052202422,0.961417173875092,1.19603804872919,0.784431947797578,0.761209485941215
"biokurs19-03",2,75,9,11,11,2,1.164,1,9,325331,326495,328481,0.0850919137634232,1.03321536337624,1.2853576165575,0.914908086236577,0.74616113429024
"biokurs19-03",2,76,9,10,9,1,0.675,1,10,333020,333695,336679,0.201607586309443,1.02631836086133,1.27677749374072,0.798392413690557,0.851588703622255
"biokurs19-03",2,77,11,14,11,1,0.789,1,14,342488,343277,347205,0.0791354797999836,1.07942475654677,1.34284378795371,0.920864520200016,0.8144941499571
"biokurs19-03",2,78,10,12,12,2,0.671,1,10,352214,352885,356746,0.186739831915674,1.07264563520836,1.33441031362226,0.813260168084326,0.911199912875813
"biokurs19-03",3,79,21,24,21,2,1.022,0,24,7159,8181,11206,-0.5,0.622018246204422,0.773813397222447,0.5,0.5
"biokurs19-03",3,80,23,20,20,2,1.22,1,23,16090,17310,20790,0.5,0.622018246204422,0.773813397222447,0.5,0.5
"biokurs19-03",3,81,18,24,18,2,1.811,0,24,25529,27340,29723,-0.5,0.643788884821577,0.800896866125233,0.5,0.535
"biokurs19-03",3,82,24,17,17,1,1.443,0,24,34913,36356,39487,-0.5,0.664035578735531,0.826084492204824,0.5,0.56755
"biokurs19-03",3,83,18,22,18,2,1.893,0,22,43954,45847,47306,-0.535,0.643788884821577,0.800896866125233,0.535,0.5
"biokurs19-03",3,84,19,21,21,1,1.214,0,19,52385,53599,56411,-0.535,0.643788884821577,0.800896866125233,0.535,0.5
"biokurs19-03",3,85,22,20,20,2,1.464,1,22,62005,63469,65874,0.465,0.665559523438731,0.827980335028018,0.535,0.535
"biokurs19-03",3,86,19,17,17,2,1.786,1,19,70757,72543,75060,0.465,0.665559523438731,0.827980335028018,0.535,0.535
"biokurs19-03",3,87,23,19,19,1,1.396,0,23,79371,80767,83120,-0.57245,0.688854106759087,0.856959646753999,0.57245,0.535
"biokurs19-03",3,88,18,19,18,1,1.666,1,19,87746,89412,92082,0.42755,0.737073894232223,0.916946822026779,0.57245,0.6125215
"biokurs19-03",3,89,19,20,20,2,1.322,1,19,96858,98180,100862,0.43245,0.760695973269297,0.946333550375465,0.56755,0.655398005
"biokurs19-03",3,90,19,24,19,1,1.663,1,24,105073,106736,108943,0.29872413465,0.808062264843792,1.00525894560421,0.70127586535,0.5978215
"biokurs19-03",3,91,21,17,21,1,1.184,1,17,123115,124299,126648,0.42755,0.709100800673041,0.88214727283359,0.57245,0.56755
"biokurs19-03",3,92,18,23,18,1,1.44,1,23,131224,132664,134456,0.3976215,0.72771687375457,0.905306347092362,0.6023785,0.56755
"biokurs19-03",3,93,19,17,19,2,1.216,0,17,147635,148851,151515,-0.7221865547755,0.826951521761522,1.02875787052436,0.7221865547755,0.6072785
"biokurs19-03",3,94,21,22,21,1,1.139,1,22,156046,157185,160052,0.3976215,0.730764763160972,0.909098032738752,0.6023785,0.57245
"biokurs19-03",3,95,20,23,20,1,0.931,1,23,165120,166051,169034,0.4021785,0.749594188500949,0.932522524992772,0.5978215,0.6072785
"biokurs19-03",3,96,19,18,18,2,1.308,1,19,174280,175588,177921,0.369787995,0.872661505317314,1.08562275813517,0.630212005,0.772739613609785
"biokurs19-03",3,97,20,24,20,1,0.948,1,24,182346,183294,186289,0.374026005,0.787253039180903,0.97937150950081,0.625973995,0.639669005
"biokurs19-03",3,98,17,22,17,2,1.044,0,22,191678,192722,196040,-0.634769005,0.775837452427528,0.965170102997352,0.634769005,0.6125215
"biokurs19-03",3,99,20,21,21,1,0.949,0,20,200937,201886,204076,-0.630212005,0.797656182603094,0.992313399553778,0.630212005,0.65215581535
"biokurs19-03",3,100,21,17,17,1,1.501,0,21,209431,210932,213708,-0.67920283535,0.841920158174645,1.04737940046388,0.67920283535,0.67432684535
"biokurs19-03",3,101,21,19,19,2,1.133,1,21,218036,219169,221895,0.17316861343753,0.947928035803913,1.1792570687175,0.82683138656247,0.6971239661755
"biokurs19-03",3,102,18,17,18,1,1.192,1,17,227842,229034,232139,0.34390283535,0.860154323109068,1.0700633670509,0.65609716465,0.7267470338245
"biokurs19-03",3,103,17,20,17,2,0.912,0,20,235905,236817,239907,-0.777619326192215,0.904491806086956,1.12522081385695,0.777619326192215,0.6765049082755
"biokurs19-03",3,104,24,19,19,1,1.57,0,24,245086,246656,248700,-0.838953189503097,0.94758198970865,1.17882657474694,0.838953189503097,0.68444583535
"biokurs19-03",3,105,22,21,21,2,1.199,1,22,254811,256010,259559,0.254077356192215,0.861848352688821,1.07217080166734,0.745922643807785,0.639644995
"biokurs19-03",3,106,17,20,20,2,1.128,1,17,263858,264986,268044,0.300850435303785,0.952435734224163,1.18486481004907,0.699149564696215,0.83205267902567
"biokurs19-03",3,107,24,21,21,2,1.209,1,24,273146,274355,277715,0.23629194125876,0.914517776802204,1.13769348729854,0.76370805874124,0.7065346268755
"biokurs19-03",3,108,19,18,19,1,1.462,1,18,282420,283882,285792,0.102320087231686,0.981451661384012,1.22096168229699,0.897679912768314,0.6801703631245
"biokurs19-03",3,109,18,20,20,2,0.77,1,18,291089,291859,295586,0.27979090483252,0.900677061014841,1.12047513177801,0.72020909516748,0.727782288543215
"biokurs19-03",3,110,23,18,18,2,0.98,1,23,300873,301853,304321,0.22127295125876,0.888562422184559,1.10540407898078,0.77872704874124,0.649787995
"biokurs19-03",3,111,20,19,20,1,0.785,1,19,308647,309432,312311,0.260205541494243,1.02299408390938,1.27264197190162,0.739794458505757,0.904842318874532
"biokurs19-03",3,112,17,18,18,2,0.82,1,17,317771,318591,321373,0.205783844670647,1.04779752457343,1.303498357225,0.794216155329353,0.890296366557467
"biokurs19-03",3,113,19,22,19,1,1.379,1,22,326388,327767,330769,0.0318187188042506,1.0279482405795,1.27880512358836,0.968181281195749,0.68442014465
"biokurs19-03",3,114,21,19,21,2,1.459,0,19,335800,337259,338814,-0.780248494629353,1.08894065042702,1.35468190719863,0.780248494629353,0.970408591512047
"biokurs19-03",3,115,19,21,19,1,1.578,1,21,343888,345466,347530,0.0275200098937963,1.12420211416405,1.39854845486325,0.972479990106204,0.834865889253408
"biokurs19-03",3,116,17,19,17,2,1.293,0,19,352247,353540,356769,-0.974406390798769,1.19744552335998,1.48966592873142,0.95261711221649,0.974406390798769
