block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	1137	1	3374	1588	EH	g_sl_cut.wav	8425	9562	12051
3	2	7_4	4	2	725	1	2286	2358	GD	b_sh_cut.wav	16351	17076	20750
3	3	2_8	2	1	1014	1	2301	1421	BH	k_click_cut.wav	25067	26081	28507
3	4	8_1	1	1	1044	0	2398	1211	HA	p_cut.wav	32915	33959	36155
3	5	2_6	2	1	1063	1	2872	2563	BF	k_click_cut.wav	41052	42115	45631
3	6	3_5	5	2	1003	1	2316	1933	CE	g_sl_cut.wav	49971	50974	53926
3	7	6_4	4	1	1483	0	2097	1968	FD	b_sh_cut.wav	58037	59520	62050
3	8	3_1	1	2	1214	1	3052	1124	CA	p_cut.wav	67116	68330	70255
3	9	7_3	3	2	1142	1	2873	2253	GC	k_asp_cut.wav	75151	76293	79419
3	10	2_3	2	1	744	1	3569	1642	BC	k_click_cut.wav	85003	85747	88657
3	11	3_4	4	1	1167	0	3282	1989	CD	b_sh_cut.wav	93960	95127	97964
3	12	3_8	3	1	1629	1	3043	2304	CH	k_asp_cut.wav	103019	104648	107346
3	13	7_1	1	2	949	1	3164	2260	GA	p_cut.wav	112527	113476	116831
3	14	5_1	5	1	1423	1	3162	2258	EA	g_sl_cut.wav	122018	123441	126287
3	15	2_7	2	1	780	1	2192	998	BG	k_click_cut.wav	130506	131286	133525
3	16	1_7	1	1	917	1	3015	1333	AG	p_cut.wav	138565	139482	141913
3	17	3_1	3	1	1130	1	2863	2704	CA	k_asp_cut.wav	146804	147934	151533
3	18	5_6	5	1	1727	1	3050	1861	EF	g_sl_cut.wav	156609	158336	160486
3	19	4_7	4	1	1188	1	2548	1600	DG	b_sh_cut.wav	165049	166237	168669
3	20	3_2	2	2	1184	1	1892	2016	CB	k_click_cut.wav	172589	173773	176641
3	21	4_8	4	1	830	1	2720	1426	DH	b_sh_cut.wav	181381	182211	184833
3	22	1_6	1	1	959	1	1752	2482	AF	p_cut.wav	188609	189568	193107
3	23	4_5	5	2	1258	1	3788	1733	DE	g_sl_cut.wav	198912	200170	202669
3	24	5_1	1	1	1426	0	3929	2350	EA	p_cut.wav	208617	210043	212993
3	25	5_3	3	2	1503	1	2990	1626	EC	k_asp_cut.wav	218007	219510	221656
3	26	2_1	2	1	732	1	2443	1857	BA	k_click_cut.wav	226118	226850	229994
3	27	1_4	1	1	972	1	3332	1850	AD	p_cut.wav	235345	236317	239214
3	28	8_3	3	2	1121	1	3440	2140	HC	k_asp_cut.wav	244680	245801	248837
3	29	6_5	5	1	1152	0	2274	1584	FE	g_sl_cut.wav	253131	254283	256743
3	30	1_4	4	0	0	2	3082	1510	AD	b_sh_cut.wav	261851	0	265380
3	31	8_5	5	2	1346	1	2874	2549	HE	g_sl_cut.wav	270265	271611	274828
3	32	3_2	3	1	776	1	4089	2675	CB	k_asp_cut.wav	280938	281714	285639
3	33	2_4	4	2	967	1	2516	2168	BD	b_sh_cut.wav	290174	291141	294359
3	34	7_2	2	1	758	0	3271	2175	GB	k_click_cut.wav	299658	300416	303859
3	35	4_3	4	2	1408	0	3057	2011	DC	b_sh_cut.wav	308937	310345	312975
3	36	1_2	2	2	1606	1	3221	2509	AB	k_click_cut.wav	318221	319827	322753
3	37	3_6	3	1	846	1	2608	1982	CF	k_asp_cut.wav	327386	328232	331382
3	38	5_3	5	1	1317	1	2760	1823	EC	g_sl_cut.wav	336161	337478	340023
3	39	3_5	3	1	958	1	2685	1869	CE	k_asp_cut.wav	344726	345684	348620
3	40	1_3	1	1	1369	1	2698	1346	AC	p_cut.wav	353343	354712	356702
