subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-10,1,1,8,3,3,1,1.102,0,8,7352,8454,10889,-0.5,0.467723557688241,0.437530652833091,0.5,0.5
biokurs19-10,1,2,1,2,2,1,1.157,0,1,15985,17142,20176,-0.5,0.467723557688241,0.437530652833091,0.5,0.5
biokurs19-10,1,3,7,1,1,1,1.095,0,7,25078,26173,28927,-0.53823004957622,0.485588770213642,0.454242614355565,0.53823004957622,0.5
biokurs19-10,1,4,4,5,5,1,1.579,0,4,34005,35584,37896,-0.5,0.467723557688241,0.437530652833091,0.5,0.5
biokurs19-10,1,5,3,2,2,2,0.812,1,3,42470,43282,46096,0.46176995042378,0.503453982739042,0.470954575878038,0.53823004957622,0.53823004957622
biokurs19-10,1,6,1,6,1,1,1.158,1,6,51492,52650,55373,0.418905692037999,0.505634317434061,0.472994163679049,0.581094307962001,0.5
biokurs19-10,1,7,4,3,4,1,1.22,1,3,59168,60388,63173,0.46176995042378,0.525748858107991,0.4918102527296,0.53823004957622,0.587128421189228
biokurs19-10,1,8,7,2,2,2,0.915,1,7,68754,69669,71890,0.419731209550151,0.522587155501371,0.488852647146559,0.580268790449849,0.53823004957622
biokurs19-10,1,9,5,8,5,1,1.77,1,8,76971,78741,80640,0.46176995042378,0.503453982739042,0.470954575878038,0.53823004957622,0.53823004957622
biokurs19-10,1,10,6,3,3,2,0.611,1,6,84976,85587,89302,0.358242035610697,0.553460714623435,0.517733228968699,0.641757964389303,0.545468556243318
biokurs19-10,1,11,6,2,2,2,0.737,1,6,94589,95326,97827,0.382643392730469,0.565461193046938,0.528959041893103,0.617356607269531,0.596278160307144
biokurs19-10,1,12,3,5,3,1,1.227,1,5,102368,103595,106413,0.328435838387343,0.583401486465036,0.54574123762007,0.671564161612657,0.580268790449849
biokurs19-10,1,13,1,8,1,1,0.903,1,8,112527,113430,116179,0.380710790968721,0.563154070669956,0.526800850920734,0.619289209031279,0.587128421189228
biokurs19-10,1,14,3,4,3,1,0.783,1,4,120958,121741,124996,0.301927064559141,0.595576049417615,0.55712989741503,0.698072935440859,0.580268790449849
biokurs19-10,1,15,4,6,4,1,0.838,1,6,129624,130462,133778,0.365881913883195,0.598858881030432,0.560200812777506,0.634118086116805,0.653148258450232
