subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-15,1,1,1,3,1,1,0.878,1,3,8211,9089,12193,0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,1,2,7,3,3,1,1.211,0,7,17074,18285,20829,-0.562532563054207,0.528985141103639,0.527310013627587,0.562532563054207,0.5
biokurs19-15,1,3,4,2,2,1,1.082,0,4,26119,27201,29566,-0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,1,4,3,8,3,2,1.366,0,8,34020,35386,38521,-0.618329004360756,0.555837194096223,0.554077034719913,0.618329004360756,0.5
biokurs19-15,1,5,5,7,5,1,1.4,1,7,42935,44335,47454,0.5,0.522514984276197,0.520860345726268,0.5,0.549917803696412
biokurs19-15,1,6,6,2,2,2,1.728,1,6,52561,54289,57162,0.450082196303588,0.522514984276197,0.520860345726268,0.549917803696412,0.5
biokurs19-15,1,7,2,4,4,1,1.342,0,2,61460,62802,65114,-0.549917803696412,0.574428063234858,0.572609032496617,0.549917803696412,0.60657172914048
biokurs19-15,1,8,2,6,2,1,1.35,1,6,70507,71857,74380,0.355685687807291,0.599194639942476,0.597297181343211,0.644314312192709,0.562532563054207
biokurs19-15,1,9,6,1,1,2,0.848,1,6,79080,79928,82956,0.437467436945793,0.594591743602348,0.592708860909908,0.562532563054207,0.63432701910238
biokurs19-15,1,10,5,8,5,1,1.141,1,8,87298,88439,90961,0.437467436945793,0.553083466144907,0.55133202694804,0.562532563054207,0.549917803696412
biokurs19-15,1,11,6,4,4,2,0.957,1,6,95845,96802,99711,0.393053410055752,0.655859430479953,0.653782532535083,0.606946589944248,0.716856582252446
biokurs19-15,1,12,2,7,2,2,1.302,0,7,104779,106081,109362,-0.688219090364028,0.647742184229471,0.645690991018378,0.688219090364028,0.618329004360756
biokurs19-15,1,13,8,3,3,2,1.61,1,8,114714,116324,119011,0.31794917226389,0.643915313533928,0.641876238803585,0.68205082773611,0.618329004360756
biokurs19-15,1,14,1,7,1,1,0.819,1,7,125125,125944,129509,0.384196766885554,0.630043584578477,0.628048437196008,0.615803233114446,0.654442788378226
biokurs19-15,1,15,4,8,4,1,1.106,1,8,134577,135683,138607,0.343092521739202,0.670323692486623,0.66820099083041,0.656907478260798,0.696848012697099
biokurs19-15,1,16,3,7,3,1,1.307,1,7,143235,144542,146833,0.279056851839456,0.72095206290444,0.718669037322723,0.720943148160544,0.737065274587209
biokurs19-15,1,17,1,2,2,2,0.924,1,1,151406,152330,155584,0.240637387878633,0.70355535031074,0.701327414577479,0.759362612121367,0.661285224288644
biokurs19-15,1,18,8,1,1,2,0.686,1,8,160365,161051,164640,0.252572427906098,0.758802117846704,0.756399233195087,0.747427572093902,0.787080784454843
biokurs19-15,1,19,5,3,5,1,0.974,1,3,168940,169914,171954,0.384196766885554,0.679121520320272,0.676970958745152,0.615803233114446,0.754136747821957
biokurs19-15,1,20,5,4,4,1,0.992,0,5,176279,177271,179898,-0.699413148481531,0.674766416009212,0.672629645662476,0.699413148481531,0.661285224288644
biokurs19-15,1,21,4,1,1,2,0.671,1,4,184441,185112,187687,0.226641333666563,0.764735536159236,0.762313862261438,0.773358666333437,0.772316071436512
biokurs19-15,1,22,2,3,2,1,1.006,1,3,192585,193591,196589,0.211740992024267,0.810070644562521,0.807505408814275,0.788259007975733,0.850807354542951
biokurs19-15,1,23,3,4,3,1,1.093,1,4,200793,201886,204683,0.038045628377324,0.902923229083902,0.900063958771227,0.961954371622676,0.869877294783049
biokurs19-15,1,24,6,5,5,2,0.841,1,6,209870,210711,213227,0.304027882452741,0.74638864995859,0.744025074806459,0.695972117547259,0.811838214705257
biokurs19-15,1,25,8,4,4,2,1.22,1,8,218462,219682,222835,0.0180437413484034,0.921990026063066,0.919070377276558,0.981956258651597,0.890898842673542
biokurs19-15,1,26,3,2,3,1,1,1,2,227874,228874,232065,0.0409216003336319,0.875629143226168,0.872856304591061,0.959078399666368,0.812959781710255
biokurs19-15,1,27,4,5,5,2,0.902,1,4,235978,236880,239947,0.26882240345283,0.844537366755702,0.841862985874883,0.73117759654717,0.978107732655173
biokurs19-15,1,28,7,1,1,2,0.768,1,7,245018,245786,248573,0.204154896432523,0.804596261656972,0.802048361535962,0.795845103567477,0.831982051770142
biokurs19-15,1,29,2,8,2,1,0.998,1,8,253321,254319,257347,0.08313849855492,0.949601156564959,0.946594072121464,0.91686150144508,1.01048436447977
biokurs19-15,1,30,4,6,4,1,1.061,1,6,262064,263125,266398,-0.106009123581181,0.998215325800222,0.995054295764907,1.10600912358118,0.921274019779246
biokurs19-15,1,31,3,2,2,1,1.691,0,3,271855,273546,275460,-0.922487949170881,0.928931959638854,0.925990327959508,0.922487949170881,0.957175625948667
biokurs19-15,1,32,1,4,1,1,0.655,1,4,280472,281127,285199,0.184601822560846,0.93797267814122,0.935002417385573,0.815398177439154,1.08384159171693
biokurs19-15,1,33,1,5,5,2,0.828,1,1,291012,291840,294463,0.238639572804152,0.7901390267553,0.78763690809303,0.761360427195848,0.832448711041558
biokurs19-15,1,34,3,4,4,2,1.364,1,3,299358,300722,303404,-0.227154704241642,1.08143596714948,1.07801140384628,1.22715470424164,0.968223303405886
biokurs19-15,1,35,5,2,5,2,0.935,0,2,307181,308116,310321,-0.787301866078547,0.892201213374445,0.889375896270883,0.787301866078547,1.01787703260335
biokurs19-15,1,36,1,3,3,2,0.869,1,1,315913,316782,320202,-0.0954865809127148,1.00623517463938,1.00304874829687,1.09548658091271,0.942602352839534
biokurs19-15,1,37,8,5,5,2,0.832,1,8,326158,326990,330859,0.134216179419027,0.991477866574313,0.988338171926689,0.865783820580973,1.14838307214466
biokurs19-15,1,38,1,4,4,2,1.152,1,1,336160,337312,340343,-0.187148306444552,1.1125783591293,1.10905517778861,1.18714830644455,1.0694478269963
biokurs19-15,1,39,3,1,1,2,0.93,1,3,345414,346344,349312,-0.215671749852488,1.12909625361997,1.12552076536788,1.21567174985249,1.07401533473414
biokurs19-15,1,40,3,1,3,1,0.986,1,1,353428,354414,356806,-0.216697321412683,1.17759833619555,1.17386925729439,1.21669732141268,1.17200007843106
biokurs19-15,2,41,13,16,13,1,1.013,1,16,7151,8164,11856,0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,2,42,15,12,12,1,1.095,0,15,16890,17985,21455,-0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,2,43,10,16,10,1,1.119,1,16,25749,26868,30286,0.5,0.528985141103639,0.527310013627587,0.5,0.562532563054207
biokurs19-15,2,44,16,9,9,1,1.224,0,16,35751,36975,39207,-0.5,0.564023261733639,0.562237179688137,0.5,0.63432701910238
biokurs19-15,2,45,10,14,10,1,1.361,1,14,43615,44976,47879,0.437467436945793,0.528985141103639,0.527310013627587,0.562532563054207,0.5
biokurs19-15,2,46,11,13,13,2,1.367,1,11,51785,53152,55430,0.437467436945793,0.528985141103639,0.527310013627587,0.562532563054207,0.5
biokurs19-15,2,47,14,12,12,2,1.381,1,14,60501,61882,64497,0.450082196303588,0.553083466144907,0.55133202694804,0.549917803696412,0.562532563054207
biokurs19-15,2,48,11,9,9,1,0.861,0,11,70604,71465,73842,-0.549917803696412,0.553083466144907,0.55133202694804,0.549917803696412,0.562532563054207
biokurs19-15,2,49,15,11,11,1,1.331,0,15,78153,79484,81901,-0.60657172914048,0.574428063234858,0.572609032496617,0.60657172914048,0.549917803696412
biokurs19-15,2,50,10,11,10,1,1.053,1,11,86792,87845,90336,0.384196766885554,0.636897293372079,0.634880442476561,0.615803233114446,0.668664753481075
biokurs19-15,2,51,11,12,12,2,0.852,1,11,95636,96488,98786,0.39342827085952,0.673015134875475,0.670883910278359,0.60657172914048,0.752916038724817
biokurs19-15,2,52,11,16,11,2,1.287,0,16,103682,104969,107031,-0.849691306026684,0.751779161074062,0.749398515889944,0.849691306026684,0.671641632900484
biokurs19-15,2,53,15,9,9,1,1.34,0,15,112048,113388,116211,-0.606946589944248,0.5948099594,0.592926385687624,0.606946589944248,0.592724624841399
biokurs19-15,2,54,13,9,13,1,1.145,1,9,120840,121985,125557,0.384196766885554,0.638196750136933,0.636175784275678,0.615803233114446,0.672200981968573
biokurs19-15,2,55,10,15,10,1,0.846,1,15,131371,132217,135038,0.338714775711356,0.639969732977947,0.637943152644676,0.661285224288644,0.629535086660026
biokurs19-15,2,56,9,15,9,1,0.809,1,15,139606,140415,142625,0.245061070203481,0.721857541253597,0.719571648310316,0.754938929796519,0.707386637383694
biokurs19-15,2,57,11,9,11,2,1.38,0,9,147732,149112,152011,-0.938845321853552,0.849065261585043,0.846376542303297,0.938845321853552,0.785104310266535
biokurs19-15,2,58,13,14,13,1,1.363,1,14,157605,158968,161487,0.338714775711356,0.643024695931587,0.640988441503556,0.661285224288644,0.63432701910238
biokurs19-15,2,59,12,15,12,1,1.096,1,15,166197,167293,170084,0.345190323731387,0.717607200270439,0.715334766803446,0.654809676268613,0.79671091266529
biokurs19-15,2,60,11,10,10,1,1.484,0,11,175156,176640,179199,-0.700208002591799,0.857569819858271,0.854854169348919,0.700208002591799,1.04088611795471
biokurs19-15,2,61,12,16,12,1,0.994,1,16,184440,185434,188721,0.304027882452741,0.693754773405742,0.691557872978351,0.695972117547259,0.70358890872401
biokurs19-15,2,62,9,14,9,1,1.119,1,14,192940,194059,197283,0.200297356445613,0.749885939413605,0.747511289459552,0.799702643554387,0.716856582252446
biokurs19-15,2,63,12,13,13,2,1.006,1,12,201997,203003,205978,0.299791997408201,0.709921219324732,0.707673124911641,0.700208002591799,0.73117759654717
biokurs19-15,2,64,13,9,9,2,0.986,1,13,211921,212907,216116,0.176115289319743,0.771039339626837,0.768597703591029,0.823884710680257,0.733598678970639
biokurs19-15,2,65,13,11,11,2,1.095,1,13,221476,222571,224840,-0.0626445019010968,0.931029044263911,0.928080771785416,1.0626445019011,0.829946247327494
biokurs19-15,2,66,10,9,10,2,1.481,0,9,229898,231379,233539,-0.769074016029251,0.798136517363653,0.795609073195586,0.769074016029251,0.844546894716835
biokurs19-15,2,67,9,12,9,1,1.165,1,12,238286,239451,242670,0.145159162932993,0.831595673333219,0.82896227467393,0.854840837067007,0.826059892006904
biokurs19-15,2,68,16,11,11,2,1.341,1,16,246438,247779,251018,-0.0495997175644478,0.907545443894039,0.904671536499096,1.04959971756445,0.793659696607987
biokurs19-15,2,69,14,13,13,2,1.293,1,14,256324,257617,260214,0.0591363401899209,0.865958038787254,0.863215825459949,0.940863659810079,0.811838214705257
biokurs19-15,2,70,9,12,12,2,0.66,1,9,265395,266055,268994,0.064775418311407,0.893212516657321,0.890383997078332,0.935224581688593,0.871509312070565
biokurs19-15,2,71,16,13,13,2,1.088,1,16,273458,274546,277827,0.061902078605149,0.906413499819537,0.903543176930988,0.938097921394851,0.897223436438806
biokurs19-15,2,72,11,10,11,1,1.335,1,10,282901,284236,286343,-0.0388645596625241,0.92904887786299,0.926106875940863,1.03886455966252,0.847687832696156
biokurs19-15,2,73,10,12,12,2,0.85,1,10,290683,291533,294693,0.0654498126621785,0.933138087615642,0.930183136468518,0.934550187337822,0.957639249688226
biokurs19-15,2,74,15,10,10,2,1.003,1,15,299464,300467,303336,-0.0841320340171048,0.974645307599316,0.971558916305303,1.0841320340171,0.899328664803606
biokurs19-15,2,75,12,11,12,1,0.737,1,11,308225,308962,312074,0.0653991388742254,0.969918583180747,0.966847159917648,0.934600861125775,1.0300328135174
biokurs19-15,2,76,9,10,10,2,1.316,1,9,316392,317708,320422,-0.0635083585807773,1.00840360983097,1.00521031674479,1.06350835858078,0.982273474023991
biokurs19-15,2,77,11,14,11,1,1.237,1,14,324963,326200,329462,-0.16236038913548,1.02590721587322,1.02265849444108,1.16236038913548,0.921274019779246
biokurs19-15,2,78,13,11,13,1,0.892,1,11,334352,335244,338317,0.0635439728422482,1.0226069269431,1.01936865647496,0.936456027157752,1.13527980377026
biokurs19-15,2,79,11,13,11,1,1.002,1,13,343706,344708,347302,-0.282958369183743,1.09391307366682,1.09044899934086,1.28295836918374,0.935692982504431
biokurs19-15,2,80,9,11,9,1,1.235,1,11,352491,353726,356693,-0.109560010178861,1.15669013096291,1.15302726168909,1.10956001017886,1.23810776518619
biokurs19-15,3,81,20,19,20,1,0.983,1,19,7576,8559,11589,0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,3,82,19,24,19,2,0.924,0,24,16149,17073,20030,-0.562532563054207,0.528985141103639,0.527310013627587,0.562532563054207,0.5
biokurs19-15,3,83,17,21,17,1,1.456,1,21,25035,26491,28660,0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,3,84,18,23,18,1,1.242,1,23,33559,34801,37896,0.5,0.498416659234929,0.496838332405815,0.5,0.5
biokurs19-15,3,85,22,17,17,2,0.838,1,22,43074,43912,47453,0.437467436945793,0.528985141103639,0.527310013627587,0.562532563054207,0.5
biokurs19-15,3,86,20,23,20,2,1.145,0,23,51875,53020,55867,-0.562532563054207,0.559553622972349,0.557781694849359,0.562532563054207,0.562532563054207
biokurs19-15,3,87,23,18,18,2,0.742,1,23,60571,61313,64972,0.437467436945793,0.5808982200623,0.579058700397937,0.562532563054207,0.60657172914048
biokurs19-15,3,88,24,17,17,2,1.021,1,24,70270,71291,74545,0.384196766885554,0.579182309252327,0.577348223331033,0.615803233114446,0.549917803696412
biokurs19-15,3,89,19,20,19,1,1.54,1,20,78462,80002,82304,0.381670995639244,0.613257728957517,0.611315737034011,0.618329004360756,0.618329004360756
biokurs19-15,3,90,19,21,21,1,0.953,0,19,87372,88325,91238,-0.562532563054207,0.60936199457034,0.607432339196964,0.562532563054207,0.664875122132826
biokurs19-15,3,91,24,18,18,2,0.839,1,24,96596,97435,100240,0.384196766885554,0.612504519072353,0.610564912324679,0.615803233114446,0.618329004360756
biokurs19-15,3,92,21,19,19,2,0.988,1,21,105633,106621,110338,0.303114571722344,0.651819025054248,0.649754921786614,0.696885428277656,0.618329004360756
biokurs19-15,3,93,17,18,18,2,0.777,1,17,114454,115231,119185,0.338714775711356,0.656419527630826,0.654340856036654,0.661285224288644,0.661285224288644
biokurs19-15,3,94,21,17,21,2,1.243,0,17,123497,124740,128022,-0.696848012697099,0.714997867809844,0.71273369726776,0.696848012697099,0.747427572093902
biokurs19-15,3,95,20,19,19,2,1.558,1,20,132806,134364,136561,0.266901426836899,0.707974633406436,0.705732703211019,0.733098573163101,0.696848012697099
biokurs19-15,3,96,22,21,21,1,0.904,0,22,141851,142755,145106,-0.76822363342009,0.65881727356119,0.656731009069266,0.76822363342009,0.562532563054207
biokurs19-15,3,97,24,20,20,2,0.939,1,24,149829,150768,153775,0.212919215545157,0.733423269258403,0.731100751337867,0.787080784454843,0.696848012697099
biokurs19-15,3,98,22,18,18,2,0.919,1,22,157541,158460,160978,0.299791997408201,0.648489541745299,0.646435981890965,0.700208002591799,0.60657172914048
biokurs19-15,3,99,19,17,19,2,1.827,0,17,166046,167873,170344,-0.764066909615173,0.761953010310605,0.759540147786019,0.764066909615173,0.774074489435485
biokurs19-15,3,100,21,18,18,2,1.102,1,21,174801,175903,178960,0.266401321029361,0.782013565321108,0.779537177407486,0.733598678970639,0.849838675434917
biokurs19-15,3,101,22,19,19,2,1.3,1,22,184550,185850,188180,0.157945097416877,0.754563108843537,0.752173647783436,0.842054902583123,0.68339890812076
biokurs19-15,3,102,20,24,20,1,1.072,1,24,194296,195368,198885,0.191672147655444,0.788045728325073,0.78555023847228,0.808327852344556,0.787080784454843
biokurs19-15,3,103,23,21,21,2,1.532,1,23,203781,205313,207308,0.041172229165933,0.809230634878638,0.806668059173544,0.958827770834067,0.68339890812076
biokurs19-15,3,104,17,22,17,2,1.211,0,22,211944,213155,216216,-0.796835326317972,0.776080410734332,0.773622811231755,0.796835326317972,0.771674367239488
biokurs19-15,3,105,18,20,20,1,1.635,0,18,221258,222893,225131,-0.826818597833861,0.786911509785611,0.784419611641717,0.826818597833861,0.762316236722197
biokurs19-15,3,106,17,21,21,2,1.148,1,17,229424,230572,233437,0.0414314583625904,0.904736372831496,0.901871360870004,0.95856854163741,0.877181662233022
biokurs19-15,3,107,21,20,20,2,1.037,1,21,238325,239362,241464,0.0898305550587183,0.921184860511061,0.918267761427435,0.910169444941282,0.958739071285578
biokurs19-15,3,108,17,18,17,1,1.308,1,18,246540,247848,249900,0.00908835561111412,0.878693371778944,0.875910829707874,0.990911644388886,0.787301866078547
biokurs19-15,3,109,21,24,21,2,1.385,0,24,254634,256019,259143,-1.08331150450938,0.971567276424018,0.968490632274477,1.08331150450938,0.890898842673542
biokurs19-15,3,110,19,22,19,1,1.313,1,22,264380,265693,268045,0.140897307337523,0.817138181334464,0.814550564948059,0.859102692662477,0.793493035845117
biokurs19-15,3,111,18,21,21,2,1.278,1,18,273854,275132,276877,-0.198427737578895,1.02800131244642,1.02474595967734,1.19842773757889,0.890012953409931
biokurs19-15,3,112,20,21,20,1,0.82,1,21,281218,282038,285108,0.0841217756301067,1.02500388791988,1.02175802703968,0.915878224369893,1.16566601597256
biokurs19-15,3,113,19,17,17,2,1.676,1,19,289434,291110,293486,0.0148834998926777,0.918584747211579,0.915675881858715,0.985116500107322,0.873803236428224
biokurs19-15,3,114,24,19,19,2,1.456,1,24,298946,300402,302551,0.0138414170715705,0.933677115280094,0.930720457204021,0.98615858292843,0.906485361006293
biokurs19-15,3,115,22,20,20,2,0.706,1,22,307737,308443,311938,0.0788881233226902,0.897777398456165,0.894934423350296,0.92111187667731,0.897056967990877
biokurs19-15,3,116,23,17,17,1,1.225,0,23,317042,318267,321229,-0.980680470923113,0.865969448250144,0.863227198792704,0.980680470923113,0.771674367239488
