subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-04,1,1,1,3,1,1,1.244,1,3,8114,9358,11336,0.5,0.384106619081949,0.295075789645131,0.5,0.5
biokurs19-04,1,2,7,3,3,1,1.444,0,7,16819,18263,20420,-0.511365254912526,0.388484465479922,0.298438909202702,0.511365254912526,0.5
biokurs19-04,1,3,4,2,2,1,1.211,0,4,24780,25991,28658,-0.5,0.384106619081949,0.295075789645131,0.5,0.5
biokurs19-04,1,4,3,8,3,1,1.227,1,8,33551,34778,37823,0.470540964462155,0.395099351115298,0.303520551916738,0.529459035537845,0.5
biokurs19-04,1,5,6,2,2,1,1.693,0,6,50978,52671,54875,-0.51773938651039,0.390594917992567,0.300060186761432,0.51773938651039,0.5
biokurs19-04,1,6,2,4,4,2,1.157,1,2,59360,60517,64054,0.48226061348961,0.404036154500564,0.310385922584167,0.51773938651039,0.536844791906032
biokurs19-04,1,7,2,6,2,1,1.348,1,6,68374,69722,72751,0.451052518934439,0.408676534900629,0.313950724237613,0.548947481065561,0.51773938651039
biokurs19-04,1,8,6,1,1,1,0.939,0,6,77818,78757,81656,-0.511365254912526,0.399477197513271,0.306883671474309,0.511365254912526,0.529459035537845
biokurs19-04,1,9,5,8,5,2,1.501,0,8,86755,88256,90636,-0.5,0.388484465479922,0.298438909202702,0.5,0.511365254912526
biokurs19-04,1,10,6,4,4,1,0.82,0,6,95349,96169,98783,-0.528750247307987,0.411726622645652,0.316293842020902,0.528750247307987,0.545449363030909
biokurs19-04,1,11,2,7,2,1,1.199,1,7,103665,104864,107986,0.440859500349524,0.412624337596001,0.316983478529857,0.559140499650476,0.51773938651039
biokurs19-04,1,12,8,3,3,1,1.448,0,8,112610,114058,116810,-0.540047494302561,0.409927006312936,0.314911352930493,0.540047494302561,0.528750247307987
biokurs19-04,1,13,1,7,1,1,1.334,1,7,122109,123443,126395,0.470540964462155,0.406092083148646,0.311965314188344,0.529459035537845,0.529459035537845
biokurs19-04,1,14,4,8,4,1,1.052,1,8,130517,131569,134560,0.451818599198586,0.41856233407085,0.321545126030007,0.548181400801414,0.544797866835341
biokurs19-04,1,15,3,7,3,1,0.881,1,7,139862,140743,143860,0.440150712119666,0.42204954035039,0.324224044058158,0.559849287880334,0.541601086598182
biokurs19-04,1,16,1,2,2,1,1.118,0,1,149807,150925,153801,-0.568965787343134,0.425021447195344,0.326507102239041,0.568965787343134,0.540047494302561
biokurs19-04,1,17,8,1,1,2,1.849,1,8,158806,160655,163179,0.444275526254432,0.42638125116661,0.327551721651076,0.555724473745568,0.557232215373443
biokurs19-04,1,18,5,3,5,1,1.126,1,3,167489,168615,171987,0.48226061348961,0.416673995103893,0.32009447903745,0.51773938651039,0.569651650239118
biokurs19-04,1,19,5,4,4,1,1.495,0,5,176688,178183,180854,-0.558399219481782,0.416612395996745,0.32004715778788,0.558399219481782,0.528750247307987
biokurs19-04,1,20,4,1,1,2,1.295,1,4,185422,186717,189618,0.434371032166264,0.438251467004313,0.336670578597462,0.565628967833736,0.579647804761922
biokurs19-04,1,21,2,3,2,2,1.372,0,3,195013,196385,198167,-0.590547631336763,0.448926329476145,0.344871149263902,0.590547631336763,0.582930170224604
biokurs19-04,1,22,3,4,3,1,1.278,1,4,201942,203220,206229,0.403676092465403,0.454825481542164,0.34940295597496,0.596323907534597,0.592964628214389
biokurs19-04,1,23,6,5,5,1,1.045,0,6,210435,211480,214044,-0.544797866835341,0.423112480703192,0.325040608908559,0.544797866835341,0.560249379719877
biokurs19-04,1,24,8,4,4,2,1.395,1,8,219287,220682,222643,0.393234658118897,0.45030928420588,0.345933553395066,0.606765341881103,0.570116965464111
biokurs19-04,1,25,3,2,3,1,0.908,1,2,227832,228740,231443,0.394957388316538,0.46569590061591,0.357753755811801,0.605042611683462,0.613876530534997
biokurs19-04,1,26,4,5,5,1,0.872,0,4,235362,236234,240085,-0.565426032101294,0.451348853226333,0.346732164078563,0.565426032101294,0.615189552159266
biokurs19-04,1,27,7,1,1,1,1.054,0,7,244973,246027,248988,-0.575179390428484,0.432985073766344,0.332624865594677,0.575179390428484,0.554184379964099
