subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-14,1,1,8,3,3,1,1.176,0,8,8216,9392,12483,-0.5,0.538376974199433,0.579699532696276,0.5,0.5
biokurs19-14,1,2,1,2,2,2,1.37,1,1,17361,18731,21966,0.5,0.538376974199433,0.579699532696276,0.5,0.5
biokurs19-14,1,3,7,1,1,2,1.449,1,7,28079,29528,31731,0.448137076273254,0.565509831756901,0.608914944202624,0.551862923726746,0.5
biokurs19-14,1,4,4,5,5,1,1.269,0,4,36266,37535,39709,-0.5,0.538376974199433,0.579699532696276,0.5,0.5
biokurs19-14,1,5,3,2,2,2,1.259,1,3,45004,46263,48853,0.448137076273254,0.583544391769136,0.628333727903434,0.551862923726746,0.535353412528114
biokurs19-14,1,6,1,6,1,1,1.31,1,6,53145,54455,56505,0.402471707617863,0.589457722527741,0.634700930145951,0.597528292382137,0.5
biokurs19-14,1,7,4,3,4,2,1.381,0,3,61590,62971,66166,-0.535353412528114,0.603454412757548,0.649771921615411,0.535353412528114,0.590951978850031
biokurs19-14,1,8,7,2,2,2,1.12,1,7,71229,72349,75762,0.402471707617863,0.616590580085209,0.663916341652298,0.597528292382137,0.551862923726746
biokurs19-14,1,9,5,8,5,1,0.977,1,8,80184,81161,83193,0.464646587471886,0.574446094223903,0.618537100097897,0.535353412528114,0.535353412528114
biokurs19-14,1,10,6,3,3,2,1.311,1,6,88439,89750,91883,0.382141513374707,0.62635712111086,0.674432503263868,0.617858486625293,0.551862923726746
biokurs19-14,1,11,6,2,2,2,0.984,1,6,97193,98177,100332,0.362191826166457,0.668083186005584,0.719361208390409,0.637808173833543,0.609923402524847
biokurs19-14,1,12,3,5,3,1,1.221,1,5,106144,107365,110197,0.343433735949813,0.662967020445883,0.713852356923339,0.656566264050187,0.583480693659688
biokurs19-14,1,13,1,8,1,1,1.261,1,8,114319,115580,117575,0.362191826166457,0.657675382649902,0.70815456503302,0.637808173833543,0.590951978850031
biokurs19-14,1,14,3,4,3,1,1.489,1,4,123529,125018,127831,0.309281759859572,0.675963369601638,0.727846227191568,0.690718240140428,0.574959857709246
biokurs19-14,1,15,4,6,4,2,1.623,0,6,133190,134813,137198,-0.634752296130998,0.699049892586055,0.752704731969841,0.634752296130998,0.674993504261674
biokurs19-14,1,16,4,2,2,2,0.978,1,4,141929,142907,146648,0.326599346656205,0.723648784741682,0.77919168622465,0.673400653343795,0.683936574232518
biokurs19-14,1,17,5,4,4,1,1.008,0,5,151110,152118,155287,-0.756158294251456,0.745308739857624,0.802514128417883,0.756158294251456,0.644830623013096
biokurs19-14,1,18,2,5,5,2,0.94,1,2,160876,161816,164871,0.331931009886833,0.7332562134759,0.78953652304818,0.668068990113167,0.704906699022187
biokurs19-14,1,19,5,3,3,2,1.337,1,5,170052,171389,174096,0.279094955241795,0.758347231143224,0.816553375390817,0.720905044758205,0.700712517501226
biokurs19-14,1,20,3,5,5,2,0.943,1,3,178814,179757,183327,0.224451995785229,0.811474190061821,0.873758038172841,0.775548004214771,0.74763500920977
biokurs19-14,1,21,6,1,1,2,1.096,1,6,187235,188331,191104,0.326599346656205,0.732467362058433,0.788687124169722,0.673400653343795,0.697743569368398
biokurs19-14,1,22,4,7,4,2,1.106,0,7,196004,197110,199951,-0.817461743833505,0.758495236521012,0.816712740765734,0.817461743833505,0.609923402524847
biokurs19-14,1,23,3,8,3,1,1.725,1,8,204839,206564,209176,0.172350418472638,0.789096897975054,0.84966320056394,0.827649581527362,0.653194292283169
biokurs19-14,1,24,1,5,1,1,1.071,1,5,213384,214455,216989,0.295093300977813,0.800184289823958,0.861601593514692,0.704906699022187,0.795319508527713
biokurs19-14,1,25,2,3,2,1,1.019,1,3,221316,222335,224922,0.219305181522676,0.86443487027578,0.930783659703111,0.780694818477324,0.841606209696774
biokurs19-14,1,26,5,2,5,1,0.79,1,2,229552,230342,233825,0.118662445905479,0.894350550893113,0.962995486926864,0.881337554094521,0.799358410679622
biokurs19-14,1,27,8,2,2,2,0.851,1,8,238900,239751,242427,0.113695685407523,0.85648443293357,0.922222994903389,0.886304314592477,0.722950264211178
