subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-17,1,1,1,3,1,2,0.619,0,3,7777,8396,11654,-0.5,0.492358906291956,0.484834585210022,0.5,0.5
biokurs19-17,1,2,7,3,3,1,0.832,0,7,17230,18062,20602,-0.551372432145309,0.516803280884856,0.508905396289125,0.551372432145309,0.5
biokurs19-17,1,3,4,2,2,1,0.973,0,4,25177,26150,29214,-0.5,0.492358906291956,0.484834585210022,0.5,0.5
biokurs19-17,1,4,3,8,3,1,0.807,1,8,33508,34315,37404,0.390015299256108,0.544670673427022,0.536346914115663,0.609984700743892,0.5
biokurs19-17,1,5,5,7,5,1,1.272,1,7,42804,44076,46441,0.5,0.516803280884856,0.508905396289125,0.5,0.551372432145309
biokurs19-17,1,6,6,2,2,2,1.263,1,6,51145,52408,55720,0.448627567854691,0.516803280884856,0.508905396289125,0.551372432145309,0.5
biokurs19-17,1,7,2,4,4,2,0.97,1,2,60793,61763,64018,0.448627567854691,0.571977235361286,0.563236172052759,0.551372432145309,0.614461142420293
biokurs19-17,1,8,2,6,2,1,0.77,1,6,68140,68910,71513,0.298301252507595,0.623932153965818,0.614397105853989,0.701698747492405,0.570276971141121
biokurs19-17,1,9,6,1,1,2,0.696,1,6,76691,77387,80729,0.448627567854691,0.590320051496023,0.581298669833586,0.551372432145309,0.651430498257671
biokurs19-17,1,10,5,8,5,2,1.038,0,8,85070,86108,89059,-0.570276971141121,0.560625814521572,0.552058225753756,0.570276971141121,0.570276971141121
biokurs19-17,1,11,6,4,4,2,0.987,1,6,94156,95143,98544,0.385538857579707,0.666536704591089,0.656350565751826,0.614461142420293,0.745235638890011
biokurs19-17,1,12,2,7,2,1,0.909,1,7,103730,104639,107251,0.258562049253995,0.671240545743952,0.660982521922616,0.741437950746005,0.628837664152567
biokurs19-17,1,13,8,3,3,2,0.802,1,8,112336,113138,116220,0.335115554574304,0.626699586710099,0.61712224617241,0.664884445425696,0.614461142420293
biokurs19-17,1,14,1,7,1,1,0.651,1,7,121282,121933,125609,0.385538857579707,0.652823106080023,0.642846541023355,0.614461142420293,0.718283635045827
biokurs19-17,1,15,4,8,4,2,1.178,0,8,130498,131676,133638,-0.667777479630425,0.67097372347443,0.660719777281023,0.667777479630425,0.701698747492405
biokurs19-17,1,16,3,7,3,1,0.679,1,7,138177,138856,142035,0.288731305819212,0.749553131277913,0.738098319847408,0.711268694180788,0.821664064835288
biokurs19-17,1,17,1,2,2,1,1.346,0,1,148142,149488,152650,-0.775224676277715,0.707003080666586,0.696198527084088,0.775224676277715,0.667777479630425
biokurs19-17,1,18,8,1,1,2,0.535,1,8,156418,156953,160694,0.299513548272719,0.700342433527789,0.689639669203178,0.700486451727281,0.730503332769159
biokurs19-17,1,19,5,3,5,1,1.014,1,3,165769,166783,169519,0.371162335847433,0.675484653450332,0.665161770379613,0.628837664152567,0.750530579968098
biokurs19-17,1,20,5,4,4,2,1.448,1,5,174977,176425,179353,0.262186628175814,0.69375791549732,0.683155777011295,0.737813371824186,0.679945635541549
biokurs19-17,1,21,4,1,1,2,0.696,1,4,183766,184462,188481,0.258811830658062,0.740874495415892,0.729552312525147,0.741188169341938,0.773015850908868
biokurs19-17,1,22,2,3,2,1,0.806,1,3,193496,194302,197705,0.143753161145892,0.837373598740964,0.824576698467721,0.856246838854108,0.857787648794162
biokurs19-17,1,23,3,4,3,1,0.713,1,4,202034,202747,206728,0.0182047564476515,0.910706667038065,0.896789077071309,0.981795243552348,0.883677466824298
biokurs19-17,1,24,6,5,5,2,0.92,1,6,212078,212998,216350,0.222789740510536,0.797990376520144,0.785795338029929,0.777210259489464,0.853767125973782
