"subjID","block","trial","vStim1","vStim2","aStim","resp","RT","fb","iti","feedJitter","vSymbols","aFile","stimOnset","respOnset","feedbackOnset","response","vStimNassoc","assoc_active","assoc_inactive","deltas","drift"
"biokurs19-10",1,13,1,8,1,1,0.903,1,4089,1626,"ah","i.wav",112527,113430,116179,2,8,0.6023785,0.57245,0.608574422804593,"0.630496839482432"
"biokurs19-10",1,14,3,4,3,1,0.783,1,2760,2016,"cd","a_uml.wav",120958,121741,124996,2,4,0.66486984535,0.56755,0.638407389705647,"0.661404466616703"
"biokurs19-10",1,15,4,6,4,1,0.838,1,2608,2140,"df","a_low.wav",129624,130462,133778,2,6,0.6072785,0.6125215,0.63187016737936,"0.654631756720807"
"biokurs19-10",1,16,4,2,2,2,0.944,1,3929,1857,"db","u.wav",139728,140672,143611,2,4,0.625973995,0.634769005,0.653079103486109,"0.676604693280422"
"biokurs19-10",1,17,5,4,4,1,1.141,0,3162,1933,"ed","a_low.wav",148792,149933,152736,1,5,0.67920283535,0.6072785,0.666411851695382,"0.690417721387686"
"biokurs19-10",1,18,2,5,5,1,0.779,0,3332,2168,"be","o.wav",158082,158861,162269,1,2,0.634769005,0.65215581535,0.666641581930814,"0.690655727097335"
"biokurs19-10",1,19,5,3,3,2,0.906,1,3164,1861,"ec","a_uml.wav",167461,168367,171348,2,5,0.6883289561755,0.67920283535,0.708396902777351,"0.733915182044506"
"biokurs19-10",1,20,3,5,5,1,1.202,0,3788,1584,"ce","o.wav",177152,178354,180760,1,3,0.7267470338245,0.710145929243215,0.744326772487146,"0.771139338115086"
"biokurs19-10",1,21,6,1,1,2,0.982,1,1892,1982,"fa","i.wav",184678,185660,188679,2,6,0.630212005,0.655398005,0.665960495329792,"0.689950106004389"
"biokurs19-10",1,22,4,7,4,1,1.213,1,2192,998,"dg","a_low.wav",192889,194102,195926,2,7,0.7267470338245,0.57245,0.672998727022015,"0.697241872912767"
"biokurs19-10",1,23,3,8,3,1,1.079,1,3052,2260,"ch","a_uml.wav",201002,202081,205294,2,8,0.73043571419619,0.6125215,0.695666994357653,"0.72072670956725"
"biokurs19-10",1,24,1,5,1,1,1.086,1,3082,2358,"ae","i.wav",210401,211487,214779,2,5,0.65609716465,0.777619326192215,0.742681324022806,"0.769434616363034"
"biokurs19-10",1,25,2,3,2,1,0.798,1,2443,1421,"bc","u.wav",219238,220036,222678,2,3,0.6765049082755,0.749305214202457,0.738585735974202,"0.765191494694255"
"biokurs19-10",1,26,5,2,5,1,1.784,1,2872,1733,"eb","o.wav",227561,229345,231328,2,2,0.83205267902567,0.699149564696215,0.793180044295949,"0.821752430482454"
"biokurs19-10",1,27,8,2,2,2,0.786,1,2398,1333,"hb","u.wav",235744,236530,239106,2,8,0.74809003422495,0.655398005,0.727022644909,"0.753211871335029"
"biokurs19-10",1,28,3,1,1,2,0.919,1,2286,2258,"ca","i.wav",243419,244338,247693,2,3,0.6801703631245,0.801756579196629,0.767654882020359,"0.795307786180991"
"biokurs19-10",1,29,6,5,5,2,1.21,1,2698,2704,"fe","o.wav",252418,253628,257152,2,6,0.843808991493873,0.70127586535,0.800371394580466,"0.829202831708822"
"biokurs19-10",1,30,1,3,1,1,0.696,1,3440,1600,"ac","i.wav",262618,263314,266235,2,3,0.702558437705785,0.857879539740393,0.808324484336798,"0.837442412222868"
"biokurs19-10",1,31,4,2,4,1,0.795,1,2874,2350,"db","a_low.wav",271136,271931,275501,2,2,0.745874741456785,0.765723731829204,0.783025069950485,"0.811231647830542"
"biokurs19-10",1,32,5,7,5,1,1.092,1,2274,2509,"eg","o.wav",279799,280891,284336,2,7,0.854742362089302,0.6125215,0.760059240964136,"0.78743853058901"
"biokurs19-10",1,33,6,4,4,2,1.253,1,2873,2563,"fd","a_low.wav",289233,290486,293830,2,6,0.76366350955481,0.7503651759245,0.784283947295428,"0.812535873176761"
"biokurs19-10",1,34,2,8,2,1,0.735,1,3221,1968,"bh","u.wav",299075,299810,303066,2,8,0.819324393057248,0.70127586535,0.787688096242733,"0.816062648328619"
"biokurs19-10",1,35,8,4,4,2,1.048,1,2990,2482,"hd","a_low.wav",308071,309119,312575,2,8,0.780207063885973,0.7503651759245,0.792853695159244,"0.821414325410092"
"biokurs19-10",1,36,5,6,5,1,0.926,1,3015,2549,"ef","o.wav",317607,318533,322171,2,6,0.864910396743051,0.802890738239215,0.863939811704157,"0.895061146789962"
"biokurs19-10",1,37,1,3,3,2,0.971,1,2685,2253,"ac","a_uml.wav",326877,327848,331156,2,1,0.91793110752222,0.72337934706638,0.850217340270857,"0.880844356625316"
"biokurs19-10",1,38,1,2,1,1,1.052,1,2720,1426,"ab","i.wav",335890,336942,339342,2,2,0.774015901361027,0.831971685543241,0.831919696135738,"0.861887584265412"
"biokurs19-10",1,39,3,6,3,1,0.973,1,3282,1346,"cf","a_uml.wav",344647,345620,348009,2,6,0.923675929995665,0.85909308991596,0.923494473692651,"0.956761120947842"
"biokurs19-10",1,40,2,4,4,2,1.078,1,2097,2675,"bd","a_low.wav",352120,353198,356822,2,2,0.795592569413955,0.890209703531267,0.873264604340386,"0.90472184245127"
"biokurs19-10",2,41,13,16,13,2,0.93,0,2274,2675,"EH","k_asp_cut.wav",7330,8260,12022,1,16,0.5,0.5,0.51801128658744,"0.53667138606395"
"biokurs19-10",2,42,15,12,12,1,1.35,0,3221,2549,"GD","b_sh_cut.wav",17260,18610,21834,1,15,0.5,0.5,0.51801128658744,"0.53667138606395"
"biokurs19-10",2,43,10,16,10,1,1.389,1,2720,1588,"BH","g_sl_cut.wav",26592,27981,30206,2,16,0.5,0.535,0.536141681618001,"0.555454884576189"
"biokurs19-10",2,44,16,9,9,2,1.228,1,2316,1968,"HA","p_cut.wav",34540,35768,38533,2,16,0.5,0.57245,0.5555412043007,"0.575553227984283"
"biokurs19-10",2,45,10,14,10,1,1.46,1,3332,1346,"BF","g_sl_cut.wav",43880,45340,47262,2,14,0.535,0.5,0.536141681618001,"0.555454884576189"
"biokurs19-10",2,46,11,13,13,2,0.521,1,2286,1124,"CE","k_asp_cut.wav",51563,52084,54702,2,11,0.535,0.5,0.536141681618001,"0.555454884576189"
"biokurs19-10",2,47,14,12,12,1,0.924,0,3082,1510,"FD","b_sh_cut.wav",59808,60732,63337,1,14,0.535,0.535,0.554272076648561,"0.574238383088427"
"biokurs19-10",2,48,11,9,9,2,0.867,1,2301,1850,"CA","p_cut.wav",67667,68534,71535,2,11,0.535,0.535,0.554272076648561,"0.574238383088427"
"biokurs19-10",2,49,15,11,11,1,1.542,0,3282,1733,"GC","k_click_cut.wav",76842,78384,80592,1,15,0.57245,0.535,0.573671599331261,"0.594336726496522"
"biokurs19-10",2,50,10,11,10,1,0.843,1,3052,1933,"BC","g_sl_cut.wav",85662,86505,89609,2,11,0.56755,0.6125215,0.61129035598017,"0.633310607559564"
"biokurs19-10",2,51,11,12,12,2,1.011,1,2863,998,"CD","b_sh_cut.wav",94487,95498,97510,2,11,0.57245,0.655398005,0.636039124803872,"0.658950890719206"
"biokurs19-10",2,52,11,16,11,2,0.892,0,2516,1642,"CH","k_click_cut.wav",102051,102943,105710,1,16,0.70127586535,0.6125215,0.680561863540143,"0.70507745306955"
"biokurs19-10",2,53,15,9,9,2,0.954,1,3162,2175,"GA","p_cut.wav",110893,111847,115078,2,15,0.56755,0.56755,0.587994611405403,"0.609175690321189"
"biokurs19-10",2,54,13,9,13,2,0.74,0,3929,2482,"EA","k_asp_cut.wav",121029,121769,125537,1,9,0.56755,0.5978215,0.603675590067335,"0.625421538184424"
"biokurs19-10",2,55,10,15,10,1,1.145,1,2685,1869,"BG","g_sl_cut.wav",130238,131383,134133,2,15,0.5978215,0.6072785,0.624255401466524,"0.646742687345666"
"biokurs19-10",2,56,9,15,9,2,1.063,0,3788,1823,"AG","p_cut.wav",139946,141009,143793,1,15,0.625973995,0.649787995,0.660859109819253,"0.684664955461003"
"biokurs19-10",2,57,11,9,11,1,1.568,1,3015,2168,"CA","k_click_cut.wav",148826,150394,153027,2,9,0.7503651759245,0.66979217465,0.735657536327707,"0.762157813761724"
"biokurs19-10",2,58,13,14,13,1,1.165,1,3374,1211,"EF","k_asp_cut.wav",158430,159595,161653,2,14,0.6072785,0.56755,0.608574422804593,"0.630496839482432"
"biokurs19-10",2,59,12,15,12,1,1.107,1,2398,1584,"DG","b_sh_cut.wav",166076,167183,169670,2,15,0.6023785,0.67430283535,0.661335341086825,"0.685158341804259"
"biokurs19-10",2,60,11,10,10,1,1.133,0,1752,2358,"CB","g_sl_cut.wav",173448,174581,177822,1,11,0.625973995,0.767839613609785,0.722011180659038,"0.74801988124741"
"biokurs19-10",2,61,12,16,12,1,0.963,1,2760,1421,"DH","b_sh_cut.wav",182598,183561,186041,2,16,0.630212005,0.639644995,0.657800258352067,"0.681495916293009"
"biokurs19-10",2,62,12,13,13,2,1.524,1,3164,2011,"DE","k_asp_cut.wav",200673,202197,204711,2,12,0.634769005,0.65609716465,0.668683245352597,"0.692770936489127"
"biokurs19-10",2,63,13,11,11,2,0.974,1,2548,2253,"EC","k_click_cut.wav",217906,218880,222198,2,13,0.7840908406571,0.66033517465,0.748228978569601,"0.77518211170169"
"biokurs19-10",2,64,10,9,10,1,0.885,1,2097,2258,"BA","g_sl_cut.wav",226309,227194,230594,2,9,0.66979217465,0.7166776268755,0.718207005702857,"0.7440786701205"
"biokurs19-10",2,65,9,12,9,1,1.77,1,3569,2350,"AD","p_cut.wav",236190,237960,240553,2,12,0.766845060756785,0.7020239661755,0.760890734469634,"0.788299976630154"
"biokurs19-10",2,66,16,11,11,2,0.748,1,2872,2304,"HC","k_click_cut.wav",245449,246197,249769,2,16,0.799204481811103,0.68442014465,0.768534301565926,"0.79621888468149"
"biokurs19-10",2,67,14,13,13,2,1.446,1,3043,1857,"FE","k_asp_cut.wav",254829,256275,258709,2,14,0.7065586368755,0.6072785,0.680582465639237,"0.705098797309267"
"biokurs19-10",2,68,9,12,12,2,1.231,1,1892,1861,"AD","b_sh_cut.wav",262620,263851,266500,2,9,0.751165643807785,0.78316590650381,0.794801060428611,"0.823431839787373"
"biokurs19-10",2,69,16,13,13,2,0.975,1,3057,1989,"HE","k_asp_cut.wav",271572,272547,275605,2,16,0.727099532294215,0.7323295547755,0.756000739076116,"0.783233831019749"
"biokurs19-10",2,70,11,10,11,1,1.024,1,2192,1426,"CB","k_click_cut.wav",279809,280833,283256,2,10,0.813260168084326,0.6929067224245,0.780211448767881,"0.808316672773001"
"biokurs19-10",2,71,10,12,12,1,0.799,0,4089,2509,"BD","b_sh_cut.wav",289368,290167,293903,1,10,0.76858404874124,0.741410192994215,0.782194059901009,"0.81037070266075"
"biokurs19-10",2,72,15,10,10,1,1.182,0,2873,1626,"GB","g_sl_cut.wav",298801,299983,302443,1,15,0.75951147948462,0.7215040338245,0.767182751505215,"0.794818648309817"
"biokurs19-10",2,73,12,11,12,1,1.13,1,3271,2563,"DC","b_sh_cut.wav",307733,308863,312340,2,11,0.822384932153127,0.826331956318423,0.854053956615589,"0.88481917776307"
"biokurs19-10",2,74,9,10,10,1,1.793,0,2990,1600,"AB","g_sl_cut.wav",317354,319147,320995,1,9,0.812677283048543,0.837987519959077,0.855062998330581,"0.885864567757077"
"biokurs19-10",2,75,11,14,11,1,0.855,1,2874,2140,"CF","k_click_cut.wav",325896,326751,330068,2,14,0.884175193260713,0.649787995,0.794610244728704,"0.823234150414953"
"biokurs19-10",2,76,13,11,13,1,1.519,1,3440,2260,"EC","k_asp_cut.wav",335529,337048,339806,2,11,0.74620256503362,0.892282929732463,0.848753979198637,"0.879328281521791"
"biokurs19-10",2,77,11,13,11,1,0.852,1,3050,1333,"CE","k_click_cut.wav",344881,345733,348248,2,13,0.954742734813735,0.763968385481267,0.890311758696155,"0.922383079172243"
"biokurs19-10",2,78,9,11,9,1,1.521,1,2443,2016,"AC","p_cut.wav",352719,354240,356753,2,11,0.849328393561941,0.957910743376774,0.936170270496799,"0.969893532569917"
"biokurs19-10",3,79,20,19,20,1,1.109,1,2516,1588,"LK","r_dent_cut.wav",7568,8677,11177,2,19,0.5,0.5,0.51801128658744,"0.53667138606395"
"biokurs19-10",3,80,19,24,19,1,1.401,1,3569,1968,"KP","n_alv_cut.wav",16766,18167,20766,2,24,0.535,0.5,0.536141681618001,"0.555454884576189"
"biokurs19-10",3,81,17,21,17,2,1.108,0,3052,1333,"IM","n_palat_cut.wav",25831,26939,29180,1,21,0.5,0.5,0.51801128658744,"0.53667138606395"
"biokurs19-10",3,82,18,23,18,1,0.983,1,2873,1124,"JO","r_dent_trill_cut.wav",34079,35062,37220,2,23,0.5,0.5,0.51801128658744,"0.53667138606395"
"biokurs19-10",3,83,22,17,17,1,1.774,0,2720,2140,"NI","n_palat_cut.wav",41963,43737,46129,1,22,0.535,0.5,0.536141681618001,"0.555454884576189"
"biokurs19-10",3,84,20,23,20,1,1.132,1,3050,1510,"LO","r_dent_cut.wav",51200,52332,54726,2,23,0.535,0.535,0.554272076648561,"0.574238383088427"
"biokurs19-10",3,85,23,18,18,2,1.158,1,3282,1211,"OJ","r_dent_trill_cut.wav",60037,61195,63263,2,23,0.535,0.57245,0.573671599331261,"0.594336726496522"
"biokurs19-10",3,86,24,17,17,2,0.903,1,3788,1982,"PI","n_palat_cut.wav",69076,69979,73083,2,24,0.57245,0.535,0.573671599331261,"0.594336726496522"
"biokurs19-10",3,87,19,20,19,1,1.492,1,3164,1626,"KL","n_alv_cut.wav",78265,79757,81918,2,20,0.56755,0.56755,0.587994611405403,"0.609175690321189"
"biokurs19-10",3,88,24,18,18,2,0.656,1,2874,2358,"PJ","r_dent_trill_cut.wav",95949,96605,100321,2,24,0.56755,0.57245,0.590532866709682,"0.611805380112903"
"biokurs19-10",3,89,21,19,19,2,0.637,1,3374,1600,"MK","n_alv_cut.wav",105711,106348,109324,2,21,0.5978215,0.535,0.586814322688914,"0.607952884568043"
"biokurs19-10",3,90,17,18,18,2,0.687,1,3929,1642,"IJ","r_dent_trill_cut.wav",115280,115967,118948,2,17,0.5978215,0.6023785,0.621717146162246,"0.644112997553953"
"biokurs19-10",3,91,21,17,21,2,1.095,0,2990,1733,"MI","n_velar_cut.wav",123959,125054,127715,1,17,0.57245,0.644544995,0.630417143130425,"0.653126390799539"
"biokurs19-10",3,92,20,19,19,1,1.304,0,1752,2350,"LK","n_alv_cut.wav",131485,132789,135852,1,20,0.625973995,0.6072785,0.638838711622121,"0.661851325858475"
"biokurs19-10",3,93,22,21,21,2,1.783,1,3043,1584,"NM","n_velar_cut.wav",140919,142702,144526,2,22,0.6125215,0.535,0.594429088601749,"0.615841953943183"
"biokurs19-10",3,94,24,20,20,2,0.732,1,3015,1346,"PL","r_dent_cut.wav",149566,150298,152928,2,24,0.634769005,0.6125215,0.646110559243348,"0.669385124142754"
"biokurs19-10",3,95,22,18,18,2,0.634,1,3332,2168,"NJ","r_dent_trill_cut.wav",158274,158908,162461,2,22,0.625973995,0.57245,0.62079715552721,"0.643159866488946"
"biokurs19-10",3,96,19,17,19,1,1.458,1,2192,2304,"KI","n_alv_cut.wav",166681,168139,171006,2,17,0.66979217465,0.66942684535,0.693730567572571,"0.718720527706605"
"biokurs19-10",3,97,21,18,18,2,0.616,1,2685,2563,"MJ","r_dent_trill_cut.wav",175708,176324,180296,2,21,0.65215581535,0.639644995,0.669167399784101,"0.693272531409068"
"biokurs19-10",3,98,22,19,19,2,0.672,1,2698,2704,"NK","n_alv_cut.wav",185018,185690,189735,2,22,0.6929067224245,0.6125215,0.67622655304567,"0.700585973535555"
"biokurs19-10",3,99,20,24,20,1,0.692,1,3057,1861,"LP","r_dent_cut.wav",194818,195510,198706,2,24,0.66033517465,0.655398005,0.68156463719628,"0.706116349213094"
"biokurs19-10",3,100,23,21,21,1,1.565,0,3162,2258,"OM","n_velar_cut.wav",203883,205448,208152,1,23,0.68442014465,0.6125215,0.671830409973977,"0.696031470078374"
"biokurs19-10",3,101,17,22,17,1,1.053,1,2398,1426,"IN","n_palat_cut.wav",212577,213630,216013,2,22,0.7162867245245,0.655398005,0.710548171533331,"0.736143945036668"
"biokurs19-10",3,102,18,20,20,1,1.74,0,2316,2675,"JL","r_dent_cut.wav",220352,222092,225049,1,18,0.6841117124245,0.6765049082755,0.704814766241062,"0.730204007732717"
"biokurs19-10",3,103,17,21,21,2,1.645,1,2274,2482,"IM","n_velar_cut.wav",229342,230987,233851,2,17,0.7323295547755,0.736146653807785,0.760687250131274,"0.788089162262326"
"biokurs19-10",3,104,21,20,20,2,0.749,1,2443,998,"ML","r_dent_cut.wav",238311,239060,241328,2,21,0.731999532294215,0.751066485941215,0.768244936200247,"0.795919095630751"
"biokurs19-10",3,105,17,18,17,1,0.977,1,2760,2175,"IJ","n_palat_cut.wav",246112,247089,250309,2,18,0.78767691957433,0.699149564696215,0.770192900049266,"0.797937230150064"
"biokurs19-10",3,106,21,24,21,1,1.672,1,2286,2253,"MP","n_velar_cut.wav",254616,256288,258885,2,24,0.8036411399571,0.70127586535,0.779563994126449,"0.807645895149371"
"biokurs19-10",3,107,19,22,19,1,0.817,1,2872,1823,"KN","n_alv_cut.wav",263771,264588,267611,2,22,0.714403251854785,0.70127586535,0.733337760898222,"0.759754474052081"
"biokurs19-10",3,108,18,21,21,1,0.748,0,2608,2011,"JM","n_velar_cut.wav",272236,272984,276279,1,18,0.817386260160103,0.74809003422495,0.81093438937654,"0.840146332757883"
"biokurs19-10",3,109,20,21,20,1,0.742,1,3440,1989,"LM","r_dent_cut.wav",281744,282486,285750,2,21,0.75075956503362,0.87460329837131,0.841956308043834,"0.872285740760395"
"biokurs19-10",3,110,19,17,17,2,1.502,1,4089,1421,"KI","n_palat_cut.wav",291851,293353,295298,2,19,0.802539535204127,0.73439502422495,0.796149448530557,"0.824828800298389"
"biokurs19-10",3,111,24,19,19,1,0.98,0,3271,1857,"PK","n_alv_cut.wav",300579,301559,304481,1,24,0.785802675920697,0.7503651759245,0.795752285348595,"0.824417330276643"
"biokurs19-10",3,112,22,20,20,1,0.971,0,2301,1933,"NL","r_dent_cut.wav",308801,309772,312770,1,22,0.768206395481267,0.7503651759245,0.786637213479012,"0.814973910063644"
"biokurs19-10",3,113,23,17,17,2,0.936,1,2548,1850,"OI","n_palat_cut.wav",317332,318268,321203,2,23,0.816361767739838,0.639644995,0.754227936446877,"0.781397167478073"
"biokurs19-10",3,114,18,20,18,2,1.967,0,3221,1869,"JL","r_dent_trill_cut.wav",326450,328417,330342,1,20,0.765723731829204,0.821980843164955,0.822448889613489,"0.85207561492219"
"biokurs19-10",3,115,20,17,17,2,1.075,1,2097,2260,"LI","n_palat_cut.wav",334464,335539,338751,2,20,0.829216443998049,0.834442184143408,0.861793946405852,"0.892837981901925"
"biokurs19-10",3,116,18,19,18,2,1.019,0,1892,2549,"JK","r_dent_trill_cut.wav",342668,343687,347253,1,19,0.819324393057248,0.840808863235145,0.859967763998619,"0.890946015705297"
"biokurs19-10",3,117,24,21,21,2,1.236,1,2863,2509,"PM","n_velar_cut.wav",352136,353372,356671,2,24,0.935825529257302,0.767839613609785,0.882517772570755,"0.914308333611317"
