block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

0	1	1	2	0	C	0	0	0	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	2	1	1	1	C	1	0	1323	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	3	2	3	1	C	1	0	1403	0	Ⴉ	cut_g_stereo_44KHz.wav
0	4	2	4	0	C	1	1	1611	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	5	2	4	0	C	0	0	0	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	6	2	3	1	C	1	0	1077	0	Ⴉ	cut_g_stereo_44KHz.wav
0	7	1	2	0	C	2	0	953	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	8	1	1	1	C	2	1	623	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	9	1	1	1	C	0	0	0	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	10	1	2	0	C	1	1	1211	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	11	2	4	0	C	1	1	1602	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	12	2	3	1	C	1	0	977	0	Ⴉ	cut_g_stereo_44KHz.wav
0	13	2	4	0	C	2	0	1046	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	14	1	2	0	C	1	1	451	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	15	1	1	1	C	2	1	1770	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	16	2	3	1	C	0	0	0	0	Ⴉ	cut_g_stereo_44KHz.wav
0	17	2	3	1	C	2	1	1317	1	Ⴉ	cut_g_stereo_44KHz.wav
0	18	1	2	0	C	2	0	1659	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	19	2	4	0	C	2	0	1543	0	Ⴉ	cut_ee_stereo_44KHz.wav
0	20	1	1	1	C	0	0	0	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	21	1	2	0	C	1	1	944	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	22	2	3	1	C	2	1	953	1	Ⴉ	cut_g_stereo_44KHz.wav
0	23	1	1	1	C	1	0	1437	0	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	24	2	4	0	C	1	1	1404	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	25	2	3	1	C	2	1	1071	1	Ⴉ	cut_g_stereo_44KHz.wav
0	26	1	1	1	C	2	1	1322	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
0	27	2	4	0	C	1	1	1834	1	Ⴉ	cut_ee_stereo_44KHz.wav
0	28	1	2	0	C	2	0	764	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	29	1	2	0	C	1	1	1216	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	30	1	1	1	C	2	1	737	1	Ⴢ	cut_eeuw_stereo_44KHz.wav
avg_resp = 1204
1	1	4	4	2	I	1	0	1702	1	Ⴏ	cut_w_stereo_44KHz.wav
1	2	1	1	1	C	2	1	1022	1	Ⴒ	cut_h_stereo_44KHz.wav
1	3	3	3	2	I	2	0	897	1	Ⴐ	cut_g_stereo_44KHz.wav
1	4	2	2	1	C	1	0	1550	0	Ⴔ	cut_l_stereo_44KHz.wav
1	5	4	3	2	I	1	0	1511	1	Ⴏ	cut_g_stereo_44KHz.wav
1	6	2	1	0	C	1	1	1571	1	Ⴔ	cut_h_stereo_44KHz.wav
