subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
15,1,1,1_3,1,1,0.878,1,3164,1968,02,t_sl_cut.wav,8211,9089,12193,1
15,1,2,7_3,3,1,1.211,0,2874,1733,62,d_sh_retr_cut.wav,17074,18285,20829,1
15,1,3,4_2,2,1,1.082,0,3271,1421,31,s_dent_cut.wav,26119,27201,29566,1
15,1,4,3_8,3,2,1.366,0,2443,2482,27,d_sh_retr_cut.wav,34020,35386,38521,1
15,1,5,5_7,5,1,1.4,1,2398,2509,46,s_palat_cut.wav,42935,44335,47454,1
15,1,6,6_2,2,2,1.728,1,3082,2563,51,s_dent_cut.wav,52561,54289,57162,1
15,1,7,2_4,4,1,1.342,0,2274,1626,13,s_alv_cut.wav,61460,62802,65114,1
15,1,8,2_6,2,1,1.35,1,3374,1861,15,s_dent_cut.wav,70507,71857,74380,1
15,1,9,6_1,1,2,0.848,1,2685,1850,50,t_sl_cut.wav,79080,79928,82956,1
15,1,10,5_8,5,1,1.141,1,2316,1642,47,s_palat_cut.wav,87298,88439,90961,1
15,1,11,6_4,4,2,0.957,1,2863,1823,53,s_alv_cut.wav,95845,96802,99711,1
15,1,12,2_7,2,2,1.302,0,3050,2549,16,s_dent_cut.wav,104779,106081,109362,1
15,1,13,8_3,3,2,1.61,1,3332,2260,72,d_sh_retr_cut.wav,114714,116324,119011,1
15,1,14,1_7,1,1,0.819,1,4089,2358,06,t_sl_cut.wav,125125,125944,129509,1
15,1,15,4_8,4,1,1.106,1,3052,2016,37,s_alv_cut.wav,134577,135683,138607,1
15,1,16,3_7,3,1,1.307,1,2608,1584,26,d_sh_retr_cut.wav,143235,144542,146833,1
15,1,17,1_2,2,2,0.924,1,2548,2140,01,s_dent_cut.wav,151406,152330,155584,1
15,1,18,8_1,1,2,0.686,1,2760,2253,70,t_sl_cut.wav,160365,161051,164640,1
15,1,19,5_3,5,1,0.974,1,2286,998,42,s_palat_cut.wav,168940,169914,171954,1
15,1,20,5_4,4,1,0.992,0,2301,1600,43,s_alv_cut.wav,176279,177271,179898,1
15,1,21,4_1,1,2,0.671,1,2516,1211,30,t_sl_cut.wav,184441,185112,187687,1
15,1,22,2_3,2,1,1.006,1,2873,1989,12,s_dent_cut.wav,192585,193591,196589,1
15,1,23,3_4,3,1,1.093,1,2192,1869,23,d_sh_retr_cut.wav,200793,201886,204683,1
15,1,24,6_5,5,2,0.841,1,3162,1346,54,s_palat_cut.wav,209870,210711,213227,1
15,1,25,8_4,4,2,1.22,1,3221,2350,73,s_alv_cut.wav,218462,219682,222835,1
15,1,26,3_2,3,1,1,1,3015,2175,21,d_sh_retr_cut.wav,227874,228874,232065,1
15,1,27,4_5,5,2,0.902,1,1892,1933,34,s_palat_cut.wav,235978,236880,239947,1
15,1,28,7_1,1,2,0.768,1,3057,1510,60,t_sl_cut.wav,245018,245786,248573,1
15,1,29,2_8,2,1,0.998,1,2720,1982,17,s_dent_cut.wav,253321,254319,257347,1
15,1,30,4_6,4,1,1.061,1,2698,2304,35,s_alv_cut.wav,262064,263125,266398,1
15,1,31,3_2,2,1,1.691,0,3440,1588,21,s_dent_cut.wav,271855,273546,275460,1
15,1,32,1_4,1,1,0.655,1,2990,2704,03,t_sl_cut.wav,280472,281127,285199,1
15,1,33,1_5,5,2,0.828,1,3788,1426,04,s_palat_cut.wav,291012,291840,294463,1
15,1,34,3_4,4,2,1.364,1,2872,2011,23,s_alv_cut.wav,299358,300722,303404,1
15,1,35,5_2,5,2,0.935,0,1752,1124,41,s_palat_cut.wav,307181,308116,310321,1
15,1,36,1_3,3,2,0.869,1,3569,2258,02,d_sh_retr_cut.wav,315913,316782,320202,1
15,1,37,8_5,5,2,0.832,1,3929,2675,74,s_palat_cut.wav,326158,326990,330859,1
15,1,38,1_4,4,2,1.152,1,3282,2168,03,s_alv_cut.wav,336160,337312,340343,1
15,1,39,3_1,1,2,0.93,1,3043,1857,20,t_sl_cut.wav,345414,346344,349312,1
15,1,40,3_1,3,1,0.986,1,2097,1333,20,d_sh_retr_cut.wav,353428,354414,356806,1
15,2,1,5_8,5,1,1.013,1,2097,2675,EH,k_click_cut.wav,7151,8164,11856,3
15,2,2,7_4,4,1,1.095,0,3015,2549,GD,p_cut.wav,16890,17985,21455,3
15,2,3,2_8,2,1,1.119,1,2274,2509,BH,b_sh_cut.wav,25749,26868,30286,3
15,2,4,8_1,1,1,1.224,0,3440,1421,HA,k_asp_cut.wav,35751,36975,39207,3
15,2,5,2_6,2,1,1.361,1,2398,2253,BF,b_sh_cut.wav,43615,44976,47879,3
15,2,6,3_5,5,2,1.367,1,1892,1626,CE,k_click_cut.wav,51785,53152,55430,3
15,2,7,6_4,4,2,1.381,1,3052,1982,FD,p_cut.wav,60501,61882,64497,3
15,2,8,3_1,1,1,0.861,0,4089,1211,CA,k_asp_cut.wav,70604,71465,73842,3
15,2,9,7_3,3,1,1.331,0,2286,1733,GC,g_sl_cut.wav,78153,79484,81901,3
15,2,10,2_3,2,1,1.053,1,2872,1510,BC,b_sh_cut.wav,86792,87845,90336,3
15,2,11,3_4,4,2,0.852,1,3271,1124,CD,p_cut.wav,95636,96488,98786,3
15,2,12,3_8,3,2,1.287,0,2873,1333,CH,g_sl_cut.wav,103682,104969,107031,3
15,2,13,7_1,1,1,1.34,0,2990,2140,GA,k_asp_cut.wav,112048,113388,116211,3
15,2,14,5_1,5,1,1.145,1,2608,2704,EA,k_click_cut.wav,120840,121985,125557,3
15,2,15,2_7,2,1,0.846,1,3788,1642,BG,b_sh_cut.wav,131371,132217,135038,3
15,2,16,1_7,1,1,0.809,1,2548,998,AG,k_asp_cut.wav,139606,140415,142625,3
15,2,17,3_1,3,2,1.38,0,3082,2260,CA,g_sl_cut.wav,147732,149112,152011,3
15,2,18,5_6,5,1,1.363,1,3569,1869,EF,k_click_cut.wav,157605,158968,161487,3
15,2,19,4_7,4,1,1.096,1,2685,1861,DG,p_cut.wav,166197,167293,170084,3
15,2,20,3_2,2,1,1.484,0,3057,2016,CB,b_sh_cut.wav,175156,176640,179199,3
15,2,21,4_8,4,1,0.994,1,3221,2258,DH,p_cut.wav,184440,185434,188721,3
15,2,22,1_6,1,1,1.119,1,2192,2304,AF,k_asp_cut.wav,192940,194059,197283,3
15,2,23,4_5,5,2,1.006,1,2698,1968,DE,k_click_cut.wav,201997,203003,205978,3
15,2,24,5_1,1,2,0.986,1,3929,2168,EA,k_asp_cut.wav,211921,212907,216116,3
15,2,25,5_3,3,2,1.095,1,3332,1346,EC,g_sl_cut.wav,221476,222571,224840,3
15,2,26,2_1,2,2,1.481,0,3043,1600,BA,b_sh_cut.wav,229898,231379,233539,3
15,2,27,1_4,1,1,1.165,1,2720,2358,AD,k_asp_cut.wav,238286,239451,242670,3
15,2,28,8_3,3,2,1.341,1,1752,2563,HC,g_sl_cut.wav,246438,247779,251018,3
15,2,29,6_5,5,2,1.293,1,3282,1857,FE,k_click_cut.wav,256324,257617,260214,3
15,2,30,1_4,4,2,0.66,1,3162,1588,AD,p_cut.wav,265395,266055,268994,3
15,2,31,8_5,5,2,1.088,1,2443,2350,HE,k_click_cut.wav,273458,274546,277827,3
15,2,32,3_2,3,1,1.335,1,3050,1426,CB,g_sl_cut.wav,282901,284236,286343,3
15,2,33,2_4,4,2,0.85,1,2316,1989,BD,p_cut.wav,290683,291533,294693,3
15,2,34,7_2,2,2,1.003,1,2760,1850,GB,b_sh_cut.wav,299464,300467,303336,3
15,2,35,4_3,4,1,0.737,1,2863,1823,DC,p_cut.wav,308225,308962,312074,3
15,2,36,1_2,2,2,1.316,1,2301,2011,AB,b_sh_cut.wav,316392,317708,320422,3
15,2,37,3_6,3,1,1.237,1,2516,2482,CF,g_sl_cut.wav,324963,326200,329462,3
15,2,38,5_3,5,1,0.892,1,2874,1933,EC,k_click_cut.wav,334352,335244,338317,3
15,2,39,3_5,3,1,1.002,1,3374,1584,CE,g_sl_cut.wav,343706,344708,347302,3
15,2,40,1_3,1,1,1.235,1,3164,2175,AC,k_asp_cut.wav,352491,353726,356693,3
