subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
06,1,35,5_2,5,1,1.643,1,2443,1626,41,s_alv_cut.wav,308312,309955,311957,1
06,1,36,1_3,3,1,1.53,0,2274,1426,02,d_sh_retr_cut.wav,316250,317780,319722,1
06,1,37,8_5,5,2,1.398,1,3043,2260,74,s_alv_cut.wav,324788,326186,329071,1
06,1,38,1_4,4,2,1.176,1,3440,1823,03,t_sl_cut.wav,334536,335712,338377,1
06,1,39,3_1,1,2,1.569,1,3164,1989,20,s_palat_cut.wav,343558,345127,347574,1
06,1,40,3_1,3,1,1.231,1,3788,1346,20,d_sh_retr_cut.wav,353373,354604,356744,1
06,2,1,8_3,3,1,1.636,0,2316,2549,hc,u.wav,7376,9012,11954,2
06,2,2,1_2,2,1,0.994,0,3052,2482,ab,a_uml.wav,17027,18021,21541,2
06,2,3,7_1,1,2,1.238,1,2192,2509,ga,o.wav,25749,26987,30279,2
06,2,4,4_5,5,2,1.086,1,3569,1989,de,i.wav,35873,36959,39875,2
06,2,5,3_2,2,2,1.468,1,2286,1426,cb,a_uml.wav,44172,45640,47614,2
06,2,6,1_6,1,1,1.145,1,2274,1124,af,o.wav,51912,53057,55063,2
06,2,7,4_3,4,1,1.385,1,1752,2563,dc,a_low.wav,58838,60223,63418,2
06,2,8,7_2,2,2,1.355,1,2720,1861,gb,a_uml.wav,68162,69517,72067,2
06,2,9,5_8,5,2,0.952,0,3788,1982,eh,i.wav,77870,78822,81877,2
06,2,10,6_3,3,2,1.892,1,2698,2258,fc,u.wav,86594,88486,90864,2
06,2,11,6_2,2,2,0.814,1,2685,2704,fb,a_uml.wav,95576,96390,100306,2
06,2,12,3_5,3,2,1.49,0,2863,2140,ce,u.wav,105194,106684,109377,2
06,2,13,1_8,1,2,1.582,0,2097,1584,ah,o.wav,113495,115077,117106,2
06,2,14,3_4,3,1,1.481,1,2990,1933,cd,u.wav,122121,123602,126077,2
06,2,15,4_6,4,2,1.903,0,3164,1211,df,a_low.wav,131256,133159,134511,2
06,2,16,4_2,2,2,0.961,1,3282,2168,db,a_uml.wav,139818,140779,144001,2
06,2,17,5_4,4,2,1.59,1,3271,1823,ed,a_low.wav,149301,150891,153150,2
06,2,18,2_5,5,2,0.947,1,3374,2175,be,i.wav,158541,159488,162729,2
06,2,19,5_3,3,2,1.429,1,3043,1333,ec,u.wav,167793,169222,171167,2
06,2,20,3_5,5,2,0.971,1,2301,1642,ce,i.wav,175495,176466,179174,2
06,2,21,6_1,1,2,1.41,1,2760,2304,fa,o.wav,183954,185364,188298,2
06,2,22,4_7,4,1,1.696,1,4089,2675,dg,a_low.wav,194403,196099,199105,2
06,2,24,1_5,1,1,1.426,1,2443,2350,ae,o.wav,212509,213935,216895,2
06,2,25,2_3,2,1,0.88,1,1892,1346,bc,a_uml.wav,220811,221691,224176,2
06,2,26,5_2,5,1,1.371,1,3057,1869,eb,i.wav,229247,230618,233143,2
06,2,27,8_2,2,2,0.777,1,3332,2358,hb,a_uml.wav,238500,239277,242877,2
06,2,28,3_1,1,2,1.059,1,2874,1968,ca,o.wav,247767,248826,251767,2
06,2,29,6_5,5,2,1.165,1,3015,2016,fe,i.wav,256797,257962,260828,2
06,2,30,1_3,1,1,0.9,1,3929,1733,ac,o.wav,266777,267677,270537,2
06,2,31,4_2,4,2,0.739,0,2548,1600,db,a_low.wav,275103,275842,278724,2
06,2,32,5_7,5,1,0.822,1,3221,1588,eg,i.wav,283972,284794,287583,2
06,2,33,6_4,4,2,1.327,1,2516,998,fd,a_low.wav,292120,293447,295135,2
06,2,34,2_8,2,1,1.126,1,2873,2253,bh,a_uml.wav,300033,301159,304319,2
06,2,35,8_4,4,2,1.064,1,2872,1421,hd,a_low.wav,309205,310269,312661,2
06,2,36,5_6,5,1,1.021,1,2608,1510,ef,i.wav,317280,318301,320821,2
06,2,37,1_3,3,1,1.743,0,2398,1626,ac,u.wav,325247,326990,328901,2
06,2,38,1_2,1,1,0.983,1,3162,2011,ab,o.wav,334082,335065,338104,2
06,2,39,3_6,3,1,1.184,1,3082,2260,cf,u.wav,343211,344395,347491,2
06,2,40,2_4,4,1,0.875,0,3440,1850,bd,a_low.wav,352956,353831,356823,2
06,3,1,5_8,5,2,1.673,0,2873,1584,EH,k_click_cut.wav,7919,9592,11526,3
06,3,2,7_4,4,2,1.377,1,3282,2011,GD,b_sh_cut.wav,16825,18202,20860,3
06,3,3,2_8,2,1,1.083,1,3569,2358,BH,k_asp_cut.wav,26454,27537,30842,3
06,3,4,8_1,1,1,1.1,0,2872,2304,HA,p_cut.wav,35730,36830,40051,3
06,3,5,2_6,2,1,1.346,1,3050,1346,BF,k_asp_cut.wav,45117,46463,48479,3
06,3,6,3_5,5,1,1.328,0,2443,1510,CE,k_click_cut.wav,52937,54265,56466,3
06,3,7,6_4,4,2,1.29,1,3043,2140,FD,b_sh_cut.wav,61537,62827,65700,3
06,3,8,3_1,1,1,1.254,0,2548,1968,CA,p_cut.wav,70269,71523,74257,3
06,3,9,7_3,3,1,1.192,0,2286,2482,GC,g_sl_cut.wav,78558,79750,83056,3
06,3,10,2_3,2,1,1.303,1,3057,1857,BC,k_asp_cut.wav,88129,89432,92031,3
06,3,11,3_4,4,2,1.096,1,3015,1426,CD,b_sh_cut.wav,97065,98161,100524,3
06,3,12,3_8,3,2,1.338,0,3162,1124,CH,g_sl_cut.wav,105710,107048,108862,3
06,3,13,7_1,1,1,1.276,0,3271,2704,GA,p_cut.wav,114157,115433,118887,3
06,3,14,5_1,5,1,1.474,1,2760,1600,EA,k_click_cut.wav,123672,125146,127294,3
06,3,15,2_7,2,1,0.862,1,2720,1869,BG,k_asp_cut.wav,132041,132903,135954,3
06,3,16,1_7,1,2,1.163,0,3788,2253,AG,p_cut.wav,141767,142930,146045,3
06,3,17,3_1,3,1,1.88,1,2685,1850,CA,g_sl_cut.wav,150744,152624,154638,3
06,3,18,5_6,5,2,1.475,0,3082,2260,EF,k_click_cut.wav,159746,161221,164026,3
06,3,19,4_7,4,1,1.075,1,2097,1211,DG,b_sh_cut.wav,168148,169223,171386,3
06,3,20,3_2,2,2,1.236,1,2274,1733,CB,k_asp_cut.wav,175685,176921,179445,3
06,3,21,4_8,4,1,0.702,1,2990,1588,DH,b_sh_cut.wav,184455,185157,188065,3
06,3,22,1_6,1,2,1.01,0,3164,1982,AF,p_cut.wav,193250,194260,197277,3
06,3,23,4_5,5,2,1.41,1,3440,1642,DE,k_click_cut.wav,202735,204145,206395,3
06,3,24,5_1,1,1,1.079,0,2192,1626,EA,p_cut.wav,210608,211687,214254,3
06,3,25,5_3,3,2,1.41,1,1752,2509,EC,g_sl_cut.wav,218025,219435,222569,3
06,3,26,2_1,2,1,0.884,1,1892,2258,BA,k_asp_cut.wav,226485,227369,230762,3
06,3,27,1_4,1,1,1.152,1,2863,998,AD,p_cut.wav,235652,236804,238676,3
06,3,28,8_3,3,2,0.938,1,2301,1933,HC,g_sl_cut.wav,243001,243939,246971,3
06,3,29,6_5,5,1,1.329,0,2316,2563,FE,k_click_cut.wav,251301,252630,255885,3
06,3,30,1_4,4,2,0.942,1,2398,2549,AD,b_sh_cut.wav,260307,261249,264867,3
06,3,31,8_5,5,2,1.415,1,3221,2350,HE,k_click_cut.wav,270108,271523,274499,3
06,3,32,3_2,3,1,1.148,1,3929,1421,CB,g_sl_cut.wav,280452,281600,283899,3
06,3,33,2_4,4,2,1.057,1,2698,1861,BD,b_sh_cut.wav,288608,289665,292481,3
06,3,34,7_2,2,1,1.045,0,3052,2016,GB,k_asp_cut.wav,297548,298593,301579,3
06,3,35,4_3,4,1,0.824,1,2516,2675,DC,b_sh_cut.wav,306115,306939,310807,3
06,3,36,1_2,2,1,1.289,0,4089,1823,AB,k_asp_cut.wav,316914,318203,320764,3
06,3,37,3_6,3,1,1.397,1,3374,2175,CF,g_sl_cut.wav,326155,327552,330342,3
06,3,38,5_3,5,1,1.082,1,2874,1333,EC,k_click_cut.wav,335237,336319,338585,3
06,3,39,3_5,3,1,0.939,1,3332,2168,CE,g_sl_cut.wav,343944,344883,348149,3
06,3,40,1_3,1,2,1.119,0,2608,1989,AC,p_cut.wav,352785,353904,356788,3
