subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
03,2,3,7_1,1,1,1.006,0,2301,2175,ga,i.wav,25745,26751,29938,2
03,2,4,4_5,5,2,1.036,1,3374,1426,de,o.wav,35333,36369,38789,2
03,2,5,3_2,2,2,1.457,1,3162,2253,cb,u.wav,43975,45432,48239,2
03,2,6,1_6,1,2,1.347,0,2316,1626,af,i.wav,52569,53916,56234,2
03,2,7,4_3,4,2,1.303,0,3082,1510,dc,a_uml.wav,61335,62638,64865,2
03,2,8,7_2,2,2,1.054,1,2192,1861,gb,u.wav,69085,70139,72985,2
03,2,9,5_8,5,1,1.478,1,2286,1346,eh,o.wav,77286,78764,80647,2
03,2,10,6_3,3,2,0.965,1,2760,2258,fc,a_low.wav,85422,86387,89702,2
03,2,11,6_2,2,2,0.918,1,3929,2704,fb,u.wav,95658,96576,100388,2
03,2,12,3_5,3,1,1.727,1,2443,1211,ce,a_low.wav,104856,106583,108086,2
03,2,13,1_8,1,1,1.065,1,3221,1823,ah,i.wav,113332,114397,117196,2
03,2,14,3_4,3,1,1.146,1,3050,1968,cd,a_low.wav,122263,123409,126248,2
03,2,15,4_6,4,2,1.045,0,3332,1869,df,a_uml.wav,131594,132639,135482,2
03,2,16,4_2,2,2,0.953,1,3052,2358,db,u.wav,140559,141512,144931,2
03,2,17,5_4,4,1,1.523,0,2720,1333,ed,a_uml.wav,149667,151190,153026,2
03,2,18,2_5,5,2,1.593,1,1892,1600,be,o.wav,156946,158539,160564,2
03,2,19,5_3,3,1,1.506,0,2274,1989,ec,a_low.wav,164866,166372,168882,2
03,2,21,6_1,1,1,1.183,0,2863,2304,fa,i.wav,181970,183153,186300,2
03,2,22,4_7,4,1,1.398,1,2548,1733,dg,a_uml.wav,190864,192262,194635,2
03,2,23,3_8,3,1,1.02,1,3440,2350,ch,a_low.wav,200094,201114,204461,2
03,2,24,1_5,1,1,0.916,1,3043,1933,ae,i.wav,209528,210444,213502,2
03,2,25,2_3,2,1,0.874,1,3569,1857,bc,u.wav,219085,219959,222955,2
03,2,26,5_2,5,1,1.186,1,2097,2016,eb,o.wav,227071,228257,231114,2
03,2,27,8_2,2,2,1.744,1,3057,1588,hb,u.wav,236191,237935,239806,2
03,2,28,3_1,1,2,0.987,1,2685,1421,ca,i.wav,244513,245500,247960,2
03,2,29,6_5,5,2,1.436,1,2872,2260,fe,o.wav,252842,254278,257119,2
03,2,30,1_3,1,1,0.993,1,3015,1982,ac,i.wav,262159,263152,266156,2
03,2,31,4_2,4,1,1.255,1,2698,1850,db,a_uml.wav,270873,272128,274735,2
03,2,32,5_7,5,1,1.113,1,2608,2011,eg,o.wav,279370,280483,283394,2
03,2,33,6_4,4,2,0.817,1,2874,2168,fd,a_uml.wav,288293,289110,292494,2
03,2,34,2_8,2,1,0.882,1,3282,2140,bh,u.wav,297804,298686,301959,2
03,2,35,8_4,4,2,0.769,1,1752,2549,hd,a_uml.wav,305731,306500,310297,2
03,2,36,5_6,5,1,0.859,1,3271,1584,ef,o.wav,315588,316447,319216,2
03,2,37,1_3,3,2,1.164,1,4089,1124,ac,a_low.wav,325331,326495,328481,2
03,2,38,1_2,1,1,0.675,1,2516,1642,ab,i.wav,333020,333695,336679,2
03,2,39,3_6,3,1,0.789,1,3788,2675,cf,a_low.wav,342488,343277,347205,2
03,2,40,2_4,4,2,0.671,1,2990,2509,bd,a_uml.wav,352214,352885,356746,2
03,3,1,5_8,5,2,1.022,0,2097,2016,EH,g_sl_cut.wav,7159,8181,11206,3
03,3,2,7_4,4,2,1.22,1,2872,2675,GD,p_cut.wav,16090,17310,20790,3
03,3,3,2_8,2,2,1.811,0,2720,2168,BH,k_asp_cut.wav,25529,27340,29723,3
03,3,4,8_1,1,1,1.443,0,3162,2563,HA,b_sh_cut.wav,34913,36356,39487,3
03,3,5,2_6,2,2,1.893,0,2443,1333,BF,k_asp_cut.wav,43954,45847,47306,3
03,3,6,3_5,5,1,1.214,0,3052,2011,CE,g_sl_cut.wav,52385,53599,56411,3
03,3,7,6_4,4,2,1.464,1,3569,1857,FD,p_cut.wav,62005,63469,65874,3
03,3,8,3_1,1,2,1.786,1,2863,2260,CA,b_sh_cut.wav,70757,72543,75060,3
03,3,9,7_3,3,1,1.396,0,2286,1733,GC,k_click_cut.wav,79371,80767,83120,3
03,3,10,2_3,2,1,1.666,1,2608,2304,BC,k_asp_cut.wav,87746,89412,92082,3
03,3,11,3_4,4,2,1.322,1,2760,1982,CD,p_cut.wav,96858,98180,100862,3
03,3,12,3_8,3,1,1.663,1,2192,1850,CH,k_click_cut.wav,105073,106736,108943,3
03,3,14,5_1,5,1,1.184,1,3043,1510,EA,g_sl_cut.wav,123115,124299,126648,3
03,3,15,2_7,2,1,1.44,1,2548,1211,BG,k_asp_cut.wav,131224,132664,134456,3
03,3,17,3_1,3,2,1.216,0,1892,1861,CA,k_click_cut.wav,147635,148851,151515,3
03,3,18,5_6,5,1,1.139,1,2516,1989,EF,g_sl_cut.wav,156046,157185,160052,3
03,3,19,4_7,4,1,0.931,1,3057,1869,DG,p_cut.wav,165120,166051,169034,3
03,3,20,3_2,2,2,1.308,1,3221,1600,CB,k_asp_cut.wav,174280,175588,177921,3
03,3,21,4_8,4,1,0.948,1,2398,1933,DH,p_cut.wav,182346,183294,186289,3
03,3,22,1_6,1,2,1.044,0,3374,2350,AF,b_sh_cut.wav,191678,192722,196040,3
03,3,23,4_5,5,1,0.949,0,2873,1124,DE,g_sl_cut.wav,200937,201886,204076,3
03,3,24,5_1,1,1,1.501,0,3332,2258,EA,b_sh_cut.wav,209431,210932,213708,3
03,3,25,5_3,3,2,1.133,1,2301,1823,EC,k_click_cut.wav,218036,219169,221895,3
03,3,26,2_1,2,1,1.192,1,3929,2253,BA,k_asp_cut.wav,227842,229034,232139,3
03,3,27,1_4,1,2,0.912,0,1752,1968,AD,b_sh_cut.wav,235905,236817,239907,3
03,3,28,8_3,3,1,1.57,0,3164,1588,HC,k_click_cut.wav,245086,246656,248700,3
03,3,29,6_5,5,2,1.199,1,4089,2704,FE,g_sl_cut.wav,254811,256010,259559,3
03,3,30,1_4,4,2,1.128,1,2274,2140,AD,p_cut.wav,263858,264986,268044,3
03,3,31,8_5,5,2,1.209,1,3082,2549,HE,g_sl_cut.wav,273146,274355,277715,3
03,3,32,3_2,3,1,1.462,1,2685,1346,CB,k_click_cut.wav,282420,283882,285792,3
03,3,33,2_4,4,2,0.77,1,3282,2482,BD,p_cut.wav,291089,291859,295586,3
03,3,34,7_2,2,2,0.98,1,3271,1421,GB,k_asp_cut.wav,300873,301853,304321,3
03,3,35,4_3,4,1,0.785,1,2316,1642,DC,p_cut.wav,308647,309432,312311,3
03,3,36,1_2,2,2,0.82,1,3440,1584,AB,k_asp_cut.wav,317771,318591,321373,3
03,3,37,3_6,3,1,1.379,1,2990,2358,CF,k_click_cut.wav,326388,327767,330769,3
03,3,38,5_3,5,2,1.459,0,3015,998,EC,g_sl_cut.wav,335800,337259,338814,3
03,3,39,3_5,3,1,1.578,1,3050,1626,CE,k_click_cut.wav,343888,345466,347530,3
03,3,40,1_3,1,2,1.293,0,2698,2509,AC,b_sh_cut.wav,352247,353540,356769,3
