subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
11,2,28,8_3,3,2,1.079,1,3052,1510,HC,k_asp_cut.wav,244653,245732,248177,3
11,2,29,6_5,5,2,1.542,1,2760,2168,FE,k_click_cut.wav,252965,254507,257155,3
11,2,30,1_4,4,1,1.195,0,3015,1982,AD,b_sh_cut.wav,262198,263393,266214,3
11,2,31,8_5,5,2,1.271,1,2301,1421,HE,k_click_cut.wav,270533,271804,273973,3
11,2,32,3_2,3,1,1.372,1,3929,1850,CB,k_asp_cut.wav,279912,281284,283806,3
11,2,33,2_4,4,1,1.445,0,3374,2140,BD,b_sh_cut.wav,289206,290651,293359,3
11,2,34,7_2,2,2,1.298,1,3332,1426,GB,p_cut.wav,298711,300009,302156,3
11,2,35,4_3,4,1,1.298,1,2872,2563,DC,b_sh_cut.wav,307051,308349,311649,3
11,2,36,1_2,2,2,1.998,1,2548,2175,AB,p_cut.wav,316221,318219,320434,3
11,2,37,3_6,3,1,1.355,1,2698,2704,CF,k_asp_cut.wav,325153,326508,329870,3
11,2,38,5_3,5,2,1.192,0,2192,1584,EC,k_click_cut.wav,334087,335279,337710,3
11,2,39,3_5,3,1,1.56,1,3164,2258,CE,k_asp_cut.wav,342899,344459,347184,3
11,2,40,1_3,1,1,1.387,1,3221,2358,AC,g_sl_cut.wav,352432,353819,356813,3
11,3,1,4_3,4,2,1.9,0,2863,2563,LK,n_palat_cut.wav,7917,9817,12496,4
11,3,2,3_8,3,2,1.684,0,3332,2482,KP,r_dent_cut.wav,17852,19536,22353,4
11,3,3,1_5,1,2,1.585,0,2286,1333,IM,n_velar_cut.wav,26655,28240,30004,4
11,3,4,2_7,2,1,1.305,1,3050,2016,JO,r_dent_trill_cut.wav,35081,36386,39114,4
11,3,6,4_7,4,2,0.645,0,4089,1861,LO,n_palat_cut.wav,53614,54259,57501,4
11,3,7,7_2,2,2,0.668,1,3082,2358,OJ,r_dent_trill_cut.wav,62598,63266,66976,4
11,3,8,8_1,1,2,0.6,1,3440,1426,PI,n_velar_cut.wav,72432,73032,75875,4
11,3,9,3_4,3,1,1.092,1,2443,1850,KL,r_dent_cut.wav,80342,81434,84210,4
11,3,10,3_5,5,2,1.134,1,2990,1346,KM,n_alv_cut.wav,89226,90360,92595,4
11,3,11,8_2,2,2,1.031,1,2760,2011,PJ,r_dent_trill_cut.wav,97370,98401,101403,4
11,3,12,5_3,3,1,1.369,0,2873,1982,MK,r_dent_cut.wav,106301,107670,110298,4
11,3,13,1_2,2,2,0.633,1,3282,998,IJ,r_dent_trill_cut.wav,115599,116232,118612,4
11,3,14,5_1,5,2,0.641,0,3929,2704,MI,n_alv_cut.wav,124566,125207,129296,4
11,3,15,4_3,3,2,0.542,1,2872,1584,LK,r_dent_cut.wav,134193,134735,137794,4
11,3,16,6_5,5,1,0.802,0,3788,1124,NM,n_alv_cut.wav,143607,144409,146756,4
11,3,17,8_4,4,2,0.679,1,1752,2140,PL,n_palat_cut.wav,150531,151210,154688,4
11,3,18,6_2,2,2,1.096,1,3162,2675,NJ,r_dent_trill_cut.wav,159870,160966,164556,4
11,3,19,3_1,3,1,1.392,1,2398,2253,KI,r_dent_cut.wav,168973,170365,173237,4
11,3,20,5_2,2,2,1.486,1,1892,1642,MJ,r_dent_trill_cut.wav,177143,178629,180821,4
11,3,21,6_3,3,2,0.703,1,3015,1733,NK,r_dent_cut.wav,185857,186560,189606,4
11,3,22,4_8,4,2,1.356,0,3164,2260,LP,n_palat_cut.wav,194788,196144,199075,4
11,3,23,7_5,5,2,0.928,1,2274,1421,OM,n_alv_cut.wav,203374,204302,206823,4
11,3,24,1_6,1,1,1.056,1,2192,1933,IN,n_velar_cut.wav,211025,212081,214997,4
11,3,25,2_4,4,2,1.218,1,2548,1510,JL,n_palat_cut.wav,219559,220777,223090,4
11,3,26,1_5,5,1,1.056,0,3569,1857,IM,n_alv_cut.wav,228687,229743,232557,4
11,3,27,5_4,4,2,0.69,1,3221,1588,ML,n_palat_cut.wav,237797,238487,241426,4
11,3,28,1_2,1,2,0.61,0,3271,2509,IJ,n_velar_cut.wav,246718,247328,251253,4
11,3,29,5_8,5,2,1.415,0,3374,2168,MP,n_alv_cut.wav,256652,258067,260850,4
11,3,30,3_6,3,1,0.604,1,2685,2549,KN,r_dent_cut.wav,265563,266167,270138,4
11,3,31,2_5,5,2,1.044,1,3052,1211,JM,n_alv_cut.wav,275211,276255,278436,4
11,3,32,4_5,4,2,1.513,0,2874,1823,LM,n_palat_cut.wav,283335,284848,287172,4
11,3,33,3_1,1,2,1.492,1,2097,1968,KI,n_velar_cut.wav,291287,292779,295282,4
11,3,34,8_3,3,2,0.752,1,3043,2175,PK,r_dent_cut.wav,300340,301092,304538,4
11,3,35,6_4,4,1,1.357,0,3057,1869,NL,n_palat_cut.wav,309616,310973,313530,4
11,3,36,7_1,1,2,1.377,1,2608,1600,OI,n_velar_cut.wav,318163,319540,321776,4
11,3,37,2_4,2,2,1.476,0,2316,2258,JL,r_dent_trill_cut.wav,326120,327596,330417,4
11,3,38,4_1,1,2,1.359,1,2301,2304,LI,n_velar_cut.wav,334745,336104,339067,4
11,3,39,2_3,2,1,1.454,1,2516,2350,JK,r_dent_trill_cut.wav,343600,345054,347967,4
11,3,40,8_5,5,1,1.443,0,2698,1989,PM,n_alv_cut.wav,352689,354132,356690,4
