subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
09,2,23,4_5,5,1,1.499,0,2192,2549,DE,k_asp_cut.wav,198821,200320,203408,3
09,2,24,5_1,1,2,1.142,1,3271,1823,EA,g_sl_cut.wav,208700,209842,212549,3
09,2,25,5_3,3,1,1.16,0,2443,1124,EC,p_cut.wav,217010,218170,220153,3
09,2,26,2_1,2,1,1.558,1,1892,2704,BA,k_click_cut.wav,224068,225626,228790,3
09,2,27,1_4,1,2,0.962,0,3043,1850,AD,g_sl_cut.wav,233859,234821,237732,3
09,2,28,8_3,3,2,1.09,1,2760,1869,HC,p_cut.wav,242518,243608,246427,3
09,2,29,6_5,5,2,1.226,1,3057,2016,FE,k_asp_cut.wav,251509,252735,255552,3
09,2,30,1_4,4,1,1.23,0,2286,1626,AD,b_sh_cut.wav,259858,261088,263517,3
09,2,31,8_5,5,2,1.374,1,2863,2563,HE,k_asp_cut.wav,268399,269773,273005,3
09,2,32,3_2,3,1,1.082,1,2873,2675,CB,p_cut.wav,277903,278985,282593,3
09,2,33,2_4,4,1,1.122,0,3164,1857,BD,b_sh_cut.wav,287776,288898,291660,3
09,2,34,7_2,2,1,0.812,0,3788,1933,GB,k_click_cut.wav,297467,298279,301425,3
09,2,35,4_3,4,1,1.412,1,3015,2140,DC,b_sh_cut.wav,306454,307866,310610,3
09,2,36,1_2,2,2,1.076,1,3052,1989,AB,k_click_cut.wav,315682,316758,319685,3
09,2,37,3_6,3,1,1.199,1,3929,2253,CF,p_cut.wav,325626,326825,329905,3
09,2,38,5_3,5,1,1.181,1,3082,1421,EC,k_asp_cut.wav,335001,336182,338442,3
09,2,39,3_5,3,2,1.689,0,4089,1642,CE,p_cut.wav,344542,346231,348210,3
09,2,40,1_3,1,1,1.338,1,3050,1584,AC,g_sl_cut.wav,353281,354619,356881,3
09,3,1,4_3,4,1,1.923,1,3929,998,LK,r_dent_trill_cut.wav,9006,10929,12035,4
09,3,2,3_8,3,2,1.328,0,2516,2704,KP,n_palat_cut.wav,16585,17913,21315,4
09,3,3,1_5,1,1,1.527,1,2863,1588,IM,n_alv_cut.wav,26221,27748,29834,4
09,3,4,2_7,2,2,1.279,0,3164,2175,JO,n_velar_cut.wav,35055,36334,39275,4
09,3,5,6_1,1,2,1.509,1,2192,1733,NI,n_alv_cut.wav,43488,44997,47259,4
09,3,6,4_7,4,2,1.423,0,2301,1857,LO,r_dent_trill_cut.wav,51579,53002,55455,4
09,3,7,7_2,2,1,1.356,0,2760,1642,OJ,n_velar_cut.wav,60234,61590,63898,4
09,3,8,8_1,1,2,1.313,1,4089,2253,PI,n_alv_cut.wav,70007,71320,74286,4
09,3,9,3_4,3,1,1.197,1,3374,1933,KL,n_palat_cut.wav,79675,80872,83620,4
09,3,10,3_5,5,1,1.373,0,3057,1510,KM,r_dent_cut.wav,88709,90082,92246,4
09,3,11,8_2,2,1,1.326,0,2873,2549,PJ,n_velar_cut.wav,97147,98473,101712,4
09,3,12,5_3,3,2,1.351,1,3282,1850,MK,n_palat_cut.wav,107014,108365,110879,4
09,3,13,1_2,2,1,1.542,0,2097,2168,IJ,n_velar_cut.wav,115003,116545,119198,4
09,3,14,5_1,5,2,1.252,0,2274,1989,MI,r_dent_cut.wav,123500,124752,127516,4
09,3,15,4_3,3,2,1.902,1,2443,2258,LK,n_palat_cut.wav,131971,133873,136248,4
09,3,16,6_5,5,2,1.3,1,2685,2482,NM,r_dent_cut.wav,140960,142260,145467,4
09,3,17,8_4,4,2,1.448,1,2548,2016,PL,r_dent_trill_cut.wav,150032,151480,154068,4
09,3,18,6_2,2,2,1.549,1,3050,1584,NJ,n_velar_cut.wav,159138,160687,162738,4
09,3,19,3_1,3,2,1.742,0,3440,1346,KI,n_palat_cut.wav,168204,169946,171567,4
09,3,20,5_2,2,1,1.404,0,3015,2509,MJ,n_velar_cut.wav,176597,178001,181139,4
09,3,21,6_3,3,2,1.721,1,2608,1626,NK,n_palat_cut.wav,185772,187493,189430,4
09,3,22,4_8,4,1,0.897,1,3569,2140,LP,r_dent_trill_cut.wav,195018,195915,199170,4
09,3,23,7_5,5,2,1.445,1,1752,1211,OM,r_dent_cut.wav,202943,204388,206170,4
09,3,24,1_6,1,1,1.217,1,3052,1968,IN,n_alv_cut.wav,211247,212464,215230,4
09,3,26,1_5,5,2,1.448,1,3788,1861,IM,r_dent_cut.wav,230242,231690,234127,4
09,3,27,5_4,4,2,1.811,1,3082,2011,ML,r_dent_trill_cut.wav,239225,241036,243273,4
09,3,28,1_2,1,2,1.043,0,2698,2675,IJ,n_alv_cut.wav,247996,249039,252684,4
09,3,29,5_8,5,1,1.46,1,2398,2350,MP,r_dent_cut.wav,257101,258561,261461,4
09,3,30,3_6,3,2,1.879,0,3221,2358,KN,n_palat_cut.wav,266706,268585,271105,4
09,3,31,2_5,5,1,0.864,0,1892,1124,JM,r_dent_cut.wav,275013,275877,278155,4
09,3,32,4_5,4,1,0.836,1,3043,1982,LM,r_dent_trill_cut.wav,283222,284058,287245,4
09,3,33,3_1,1,2,1.477,1,2286,1426,KI,n_alv_cut.wav,291549,293026,295009,4
09,3,34,8_3,3,2,1.407,1,3332,2563,PK,n_palat_cut.wav,300364,301771,304946,4
09,3,35,6_4,4,2,1.05,1,2990,1333,NL,r_dent_trill_cut.wav,309960,311010,313316,4
09,3,36,7_1,1,2,1.706,1,2872,1823,OI,n_alv_cut.wav,318215,319921,322055,4
09,3,37,2_4,2,1,1.06,1,3162,1421,JL,n_velar_cut.wav,327234,328294,330666,4
09,3,38,4_1,1,1,1.597,0,2720,1869,LI,n_alv_cut.wav,335397,336994,339292,4
09,3,39,2_3,2,1,1.414,1,2316,1600,JK,n_velar_cut.wav,343633,345047,347254,4
09,3,40,8_5,5,2,1.298,1,3271,2260,PM,r_dent_cut.wav,352553,353851,356839,4
09,1,1,8_3,3,2,1.359,1,3164,1421,hc,i.wav,8241,9600,11677,2
09,1,2,1_2,2,1,1.427,0,3569,1989,ab,o.wav,17264,18691,21276,2
09,1,3,7_1,1,2,1.357,1,2720,1588,ga,a_low.wav,26025,27382,29639,2
09,1,4,4_5,5,1,1.386,0,3440,1968,de,u.wav,35119,36505,39104,2
09,1,5,3_2,2,2,1.798,1,3162,998,cb,o.wav,44281,46079,47290,2
09,1,6,1_6,1,1,1.325,1,2398,1211,af,a_low.wav,51712,53037,54934,2
09,1,7,4_3,4,2,0.851,0,3057,2675,dc,a_uml.wav,60034,60885,64736,2
09,1,8,7_2,2,2,1.41,1,2990,2704,gb,o.wav,69745,71155,74489,2
09,1,9,5_8,5,2,1.316,0,2274,1346,eh,u.wav,78789,80105,82162,2
09,1,10,6_3,3,2,1.152,1,2872,1823,fc,i.wav,87049,88201,90888,2
09,1,11,6_2,2,1,1.557,0,3050,2175,fb,o.wav,95956,97513,100147,2
09,1,12,3_5,3,1,1.233,1,2873,1333,ce,i.wav,105041,106274,108407,2
09,1,13,1_8,1,1,1.246,1,2863,2140,ah,a_low.wav,113298,114544,117481,2
09,1,14,3_4,3,1,1.597,1,2874,1584,cd,i.wav,122376,123973,125974,2
09,1,15,4_6,4,1,1.564,1,2608,1426,df,a_uml.wav,130608,132172,134065,2
09,1,16,4_2,2,2,1.058,1,1752,1733,db,o.wav,137841,138899,141590,2
09,1,17,5_4,4,2,1.542,1,2301,1857,ed,a_uml.wav,145910,147452,149785,2
09,1,18,2_5,5,2,1.285,1,3271,2260,be,u.wav,155075,156360,159362,2
09,1,19,5_3,3,2,0.88,1,3374,1982,ec,i.wav,164761,165641,168755,2
09,1,20,3_5,5,2,1.389,1,3929,1600,ce,u.wav,174702,176091,178328,2
09,1,21,6_1,1,2,0.963,1,3015,2509,fa,a_low.wav,183371,184334,187913,2
09,1,22,4_7,4,1,1.061,1,2516,2304,dg,a_uml.wav,192454,193515,196775,2
09,1,23,3_8,3,1,1.237,1,2316,1510,ch,i.wav,201107,202344,204657,2
09,1,24,1_5,1,2,1.196,0,2192,2549,ae,a_low.wav,208877,210073,213447,2
09,1,25,2_3,2,1,0.949,1,3082,1869,bc,o.wav,218549,219498,222438,2
09,1,26,5_2,5,1,1.177,1,2760,2350,eb,u.wav,227223,228400,231595,2
09,1,27,8_2,2,1,1.184,0,3052,1850,hb,o.wav,236670,237854,240535,2
09,1,28,3_1,1,1,1.643,0,3282,1642,ca,a_low.wav,245843,247486,249500,2
09,1,29,6_5,5,2,1.239,1,2097,2563,fe,u.wav,253618,254857,258208,2
09,1,30,1_3,1,1,1.145,1,4089,2011,ac,a_low.wav,264321,265466,268358,2
09,1,31,4_2,4,1,1.169,1,3332,2253,db,a_uml.wav,273715,274884,277987,2
09,1,32,5_7,5,1,1.31,1,1892,1124,eg,u.wav,281893,283203,285036,2
09,1,33,6_4,4,1,1.033,0,3221,1626,fd,a_uml.wav,290280,291313,293929,2
09,1,34,2_8,2,1,1.065,1,2286,1861,bh,o.wav,298234,299299,302111,2
09,1,35,8_4,4,2,0.825,1,2685,2358,hd,a_uml.wav,306811,307636,311195,2
09,1,36,5_6,5,1,1.559,1,2548,2258,ef,u.wav,315758,317317,320037,2
09,1,37,1_3,3,2,0.988,1,3788,2016,ac,i.wav,325852,326840,329893,2
09,1,38,1_2,1,1,1.237,1,2443,2482,ab,a_low.wav,334356,335593,338857,2
09,1,39,3_6,3,1,0.908,1,3043,2168,cf,i.wav,343916,344824,348107,2
09,1,40,2_4,4,1,1.064,0,2698,1933,bd,a_uml.wav,352833,353897,356779,2
