subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
17,2,15,4_6,4,2,1.031,0,2316,1211,df,a_uml.wav,130715,131746,133965,2
17,2,16,4_2,2,2,0.965,1,2990,2140,db,a_low.wav,138980,139945,143143,2
17,2,17,5_4,4,1,0.937,0,3332,2304,ed,a_uml.wav,148495,149432,152818,2
17,2,18,2_5,5,2,1.257,1,3788,1933,be,u.wav,158622,159879,162580,2
17,2,19,5_3,3,1,0.75,0,2301,1124,ec,o.wav,166895,167645,170056,2
17,2,20,3_5,5,2,0.722,1,2608,1626,ce,u.wav,174687,175409,178327,2
17,2,21,6_1,1,2,0.815,1,3374,2258,fa,i.wav,183720,184535,187990,2
17,2,22,4_7,4,1,0.925,1,2097,1333,dg,a_uml.wav,192114,193039,195474,2
17,2,23,3_8,3,2,0.731,0,3162,2358,ch,o.wav,200663,201394,205032,2
17,2,24,1_5,1,2,1.065,0,2274,1426,ae,i.wav,209322,210387,212776,2
17,2,25,2_3,2,1,0.957,1,3043,2253,bc,a_low.wav,217842,218799,222136,2
17,2,26,5_2,5,1,0.762,1,3929,2704,eb,u.wav,228079,228841,232827,2
17,2,27,8_2,2,2,0.738,1,2720,1588,hb,a_low.wav,237573,238311,241187,2
17,2,28,3_1,1,2,1.129,1,3050,2350,ca,i.wav,246258,247387,250625,2
17,2,29,6_5,5,2,1.031,1,3221,1869,fe,u.wav,255870,256901,259762,2
17,2,30,1_3,1,1,0.754,1,3052,2168,ac,i.wav,264838,265592,269021,2
17,2,31,4_2,4,1,1.044,1,2192,1600,db,a_uml.wav,273241,274285,276862,2
17,2,32,5_7,5,2,1.382,0,3282,1989,eg,u.wav,282171,283553,286193,2
17,2,33,6_4,4,2,0.886,1,1892,2509,fd,a_uml.wav,290096,290982,294624,2
17,2,34,2_8,2,1,0.798,1,3082,1421,bh,a_low.wav,299732,300530,303172,2
17,2,35,8_4,4,2,1.025,1,1752,2482,hd,a_uml.wav,306935,307960,311433,2
17,2,36,5_6,5,1,0.854,1,3271,2563,ef,u.wav,316720,317574,321309,2
17,2,37,1_3,3,2,0.906,1,3440,2675,ac,o.wav,326774,327680,331466,2
17,2,38,1_2,1,1,0.941,1,3015,1346,ab,i.wav,336500,337441,339862,2
17,2,39,3_6,3,1,0.886,1,2863,998,cf,o.wav,344739,345625,347762,2
17,2,40,2_4,4,2,1.289,1,3057,1982,bd,a_uml.wav,352844,354133,356853,2
17,3,1,4_3,4,2,0.738,0,2685,1421,LK,r_dent_cut.wav,7735,8473,11172,4
17,3,2,3_8,3,1,1.051,1,2516,2175,KP,n_velar_cut.wav,15699,16750,19908,4
17,3,3,1_5,1,2,1.027,0,3332,1346,IM,n_palat_cut.wav,25262,26289,28626,4
17,3,4,2_7,2,2,1.009,0,3164,1869,JO,n_alv_cut.wav,33805,34814,37700,4
17,3,5,6_1,1,2,1.04,1,2874,1626,NI,n_palat_cut.wav,42599,43639,46257,4
17,3,6,4_7,4,2,1.377,0,2548,2011,LO,r_dent_cut.wav,50824,52201,54856,4
17,3,7,7_2,2,2,0.958,1,2316,1968,OJ,n_alv_cut.wav,59197,60155,63186,4
17,3,8,8_1,1,2,0.606,1,2274,1600,PI,n_palat_cut.wav,67476,68082,71103,4
17,3,9,3_4,3,1,1.93,1,2443,2253,KL,n_velar_cut.wav,75573,77503,79863,4
17,3,10,3_5,5,2,1.046,1,3057,2549,KM,r_dent_trill_cut.wav,84934,85980,89510,4
17,3,11,8_2,2,2,0.652,1,1752,1510,PJ,n_alv_cut.wav,93282,93934,96809,4
17,3,12,5_3,3,1,1.257,0,4089,1211,MK,n_velar_cut.wav,102926,104183,106181,4
17,3,13,1_2,2,2,1.03,1,2286,1588,IJ,n_alv_cut.wav,110492,111522,114096,4
17,3,14,5_1,5,1,0.856,1,3282,1124,MI,r_dent_trill_cut.wav,119399,120255,122538,4
17,3,15,4_3,3,2,0.909,1,2301,1989,LK,n_velar_cut.wav,126863,127772,130870,4
17,3,16,6_5,5,2,1.353,1,2698,1861,NM,r_dent_trill_cut.wav,135580,136933,139471,4
17,3,17,8_4,4,1,0.94,0,2990,2675,PL,r_dent_cut.wav,144476,145416,149174,4
17,3,18,6_2,2,2,1.045,1,3162,1933,NJ,n_alv_cut.wav,154355,155400,158299,4
17,3,20,5_2,2,2,0.628,1,2863,2260,MJ,n_alv_cut.wav,170963,171591,175266,4
17,3,21,6_3,3,2,0.853,1,3221,2140,NK,n_velar_cut.wav,180512,181365,184675,4
17,3,22,4_8,4,2,0.845,0,3788,2482,LP,r_dent_cut.wav,190483,191328,194990,4
17,3,23,7_5,5,2,0.848,1,2192,2563,OM,r_dent_trill_cut.wav,199199,200047,203783,4
17,3,24,1_6,1,1,0.851,1,2873,2704,IN,n_palat_cut.wav,208680,209531,213399,4
17,3,25,2_4,4,2,1.046,1,3082,1733,JL,r_dent_cut.wav,218507,219553,222259,4
17,3,26,1_5,5,2,0.882,1,3374,1584,IM,r_dent_trill_cut.wav,227652,228534,231248,4
17,3,27,5_4,4,2,1.201,1,2872,2304,ML,r_dent_cut.wav,236146,237347,240466,4
17,3,28,1_2,1,2,1.05,0,3569,2168,IJ,n_palat_cut.wav,246052,247102,250232,4
17,3,29,5_8,5,1,1.197,1,3052,2258,MP,r_dent_trill_cut.wav,255313,256510,259585,4
17,3,30,3_6,3,1,1.232,1,3015,1850,KN,n_velar_cut.wav,264627,265859,268492,4
17,3,31,2_5,5,2,0.933,1,3440,1982,JM,r_dent_trill_cut.wav,273958,274891,277958,4
17,3,32,4_5,4,2,0.877,0,2398,998,LM,r_dent_cut.wav,282374,283251,285383,4
17,3,33,3_1,1,1,1.074,0,3271,2016,KI,n_palat_cut.wav,290679,291753,294739,4
17,3,34,8_3,3,2,1.022,1,2720,2350,PK,n_velar_cut.wav,299479,300501,303855,4
17,3,35,6_4,4,2,0.956,1,2097,2509,NL,r_dent_cut.wav,307976,308932,312512,4
17,3,36,7_1,1,2,1.246,1,2760,1426,OI,n_palat_cut.wav,317297,318543,320744,4
17,3,37,2_4,2,1,1.229,1,3043,1642,JL,n_alv_cut.wav,325811,327040,329476,4
17,3,38,4_1,1,2,1.696,1,3929,2358,LI,n_palat_cut.wav,335426,337122,339810,4
17,3,39,2_3,2,1,1.946,1,3050,1823,JK,n_alv_cut.wav,344876,346822,348733,4
17,3,40,8_5,5,2,0.85,1,2608,1333,PM,r_dent_trill_cut.wav,353358,354208,356705,4
