block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

0	1	2	3	1	C	0	0	0	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	2	2	4	0	C	2	0	1169	0	Ⴋ	cut_ee_stereo_44KHz.wav
0	3	1	1	1	C	1	0	756	0	Ⴢ	cut_g_stereo_44KHz.wav
0	4	1	2	0	C	1	1	1101	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	5	1	1	1	C	2	1	1358	1	Ⴢ	cut_g_stereo_44KHz.wav
0	6	2	4	0	C	1	1	1386	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	7	1	2	0	C	2	0	1007	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	8	2	3	1	C	1	0	824	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	9	1	2	0	C	2	0	1093	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	10	2	3	1	C	1	0	556	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	11	2	4	0	C	1	1	975	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	12	1	1	1	C	2	1	1857	1	Ⴢ	cut_g_stereo_44KHz.wav
0	13	2	3	1	C	1	0	1440	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	14	1	2	0	C	1	1	1180	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	15	1	1	1	C	2	1	806	1	Ⴢ	cut_g_stereo_44KHz.wav
0	16	2	4	0	C	1	1	962	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	17	1	1	1	C	2	1	1638	1	Ⴢ	cut_g_stereo_44KHz.wav
0	18	2	4	0	C	1	1	912	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	19	1	2	0	C	2	0	609	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	20	2	3	1	C	1	0	905	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	21	1	2	0	C	1	1	525	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	22	1	1	1	C	2	1	953	1	Ⴢ	cut_g_stereo_44KHz.wav
0	23	2	4	0	C	1	1	1035	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	24	2	3	1	C	2	1	1078	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	25	1	1	1	C	0	0	0	0	Ⴢ	cut_g_stereo_44KHz.wav
0	26	1	2	0	C	1	1	1086	1	Ⴢ	cut_oo_stereo_44KHz.wav
0	27	2	3	1	C	2	1	440	1	Ⴋ	cut_eeuw_stereo_44KHz.wav
0	28	2	4	0	C	1	1	1142	1	Ⴋ	cut_ee_stereo_44KHz.wav
0	29	1	2	0	C	2	0	1024	0	Ⴢ	cut_oo_stereo_44KHz.wav
0	30	2	3	1	C	1	0	885	0	Ⴋ	cut_eeuw_stereo_44KHz.wav
avg_resp = 1084
1	1	1	1	1	C	2	1	1873	1	Ⴂ	cut_w_stereo_44KHz.wav
1	2	4	3	2	I	1	0	902	1	Ⴡ	cut_g_stereo_44KHz.wav
1	3	3	3	2	I	2	0	513	1	Ⴃ	cut_g_stereo_44KHz.wav
1	4	2	2	1	C	1	0	1078	0	Ⴁ	cut_h_stereo_44KHz.wav
1	5	1	2	0	C	2	0	1236	0	Ⴂ	cut_h_stereo_44KHz.wav
1	6	3	4	2	I	1	0	1032	1	Ⴃ	cut_l_stereo_44KHz.wav
