subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-06,1,1,1,3,1,1,1.082,1,3,7935,9017,11482,0.5,0.509395152063385,0.518966841891358,0.5,0.5
biokurs19-06,1,2,7,3,3,2,1.208,1,7,16376,17584,20749,0.499519432474393,0.509640402336448,0.519216700491639,0.500480567525607,0.5
biokurs19-06,1,3,4,2,2,1,1.312,0,4,25171,26483,28781,-0.5,0.509395152063385,0.518966841891358,0.5,0.5
biokurs19-06,1,4,3,8,3,1,1.737,1,8,32561,34298,36427,0.499039692325888,0.509885228418875,0.519466126930613,0.500960307674112,0.5
biokurs19-06,1,5,5,7,5,1,1.778,1,7,40551,42329,43998,0.5,0.509640402336448,0.519216700491639,0.5,0.500480567525607
biokurs19-06,1,6,6,2,2,2,1.954,1,6,48694,50648,52990,0.499553344977029,0.509622730823251,0.519198696925335,0.500446655022971,0.5
biokurs19-06,1,7,2,4,4,1,1.761,0,2,57290,59051,61628,-0.500446655022971,0.510095340900925,0.519680187490102,0.500446655022971,0.500926792443903
biokurs19-06,1,8,2,6,2,1,1.179,1,6,66516,67695,70701,0.498627674077005,0.510340020361081,0.519929464551728,0.501372325922995,0.500480567525607
biokurs19-06,1,9,6,1,1,2,1.654,1,6,75950,77604,80536,0.499519432474393,0.51013132707321,0.519716849853508,0.500480567525607,0.500961962428315
biokurs19-06,1,10,6,4,4,1,1.2,0,6,94340,95540,98837,-0.500894002152594,0.51058768624499,0.520181784152917,0.500894002152594,0.501444186785187
biokurs19-06,1,11,2,7,2,1,1.322,1,7,103552,104874,107443,0.49814879197506,0.510830084098524,0.520428736735839,0.50185120802494,0.500961962428315
biokurs19-06,1,12,8,3,3,2,1.567,1,8,113387,114954,116411,0.498560777477423,0.51037488165814,0.519964980903161,0.501439222522577,0.500480567525607
biokurs19-06,1,13,1,7,1,2,1.601,0,7,121598,123199,125496,-0.500960307674112,0.510622252884384,0.520217000309978,0.500960307674112,0.501444186785187
biokurs19-06,1,14,4,8,4,1,1.204,1,8,129713,130917,134438,0.498657957100807,0.51056987043582,0.520163633579275,0.501342042899193,0.500961962428315
biokurs19-06,1,15,3,7,3,1,1.268,1,7,139837,141105,143437,0.498082685858943,0.511337557518855,0.520945745736074,0.501917314141057,0.501889549247428
biokurs19-06,1,16,1,2,2,2,1.264,1,1,148179,149443,151329,0.497670733681673,0.511301218924417,0.520908724328395,0.502329266318327,0.501407822158175
biokurs19-06,1,17,8,1,1,1,1.25,0,8,156342,157592,160914,-0.501890473960184,0.511096586470792,0.520700246768732,0.501890473960184,0.501444186785187
