subjID,block,trial,vStim1,vStim2,aStim,resp,RT,fb,vStimNassoc,stimOnset,respOnset,feedbackOnset,pe,delta,drift,assoc_active,assoc_inactive
biokurs19-16,1,1,1,3,1,1,1.136,1,3,7953,9089,12539,0.5,0.589295880339072,0.694539269169201,0.5,0.5
biokurs19-16,1,2,7,3,3,1,1.606,0,7,17651,19257,21482,-0.500499732559068,0.589589999157679,0.694885915185472,0.500499732559068,0.5
biokurs19-16,1,3,4,2,2,1,1.676,0,4,26392,28068,30141,-0.5,0.589295880339072,0.694539269169201,0.5,0.5
biokurs19-16,1,4,3,8,3,1,1.392,1,8,36249,37641,40579,0.499049295686366,0.589856030245826,0.695199457234046,0.500950704313634,0.5
biokurs19-16,1,5,5,7,5,2,1.454,0,7,45628,47082,49612,-0.5,0.589561650967122,0.694852504241651,0.5,0.500450528733327
biokurs19-16,1,6,6,2,2,2,1.404,1,6,54958,56362,58577,0.499549471266673,0.589561650967122,0.694852504241651,0.500450528733327,0.5
biokurs19-16,1,7,2,4,4,2,1.65,1,2,64060,65710,68061,0.499549471266673,0.590121279953684,0.69551207835425,0.500450528733327,0.500949818271155
biokurs19-16,1,8,2,6,2,1,1.397,1,6,72943,74340,76179,0.498549107939481,0.590444534707204,0.695893063743349,0.501450892060519,0.500499732559068
biokurs19-16,1,9,6,1,1,2,1.386,1,6,80505,81891,84399,0.499500267440932,0.59017876454591,0.695579829221013,0.500499732559068,0.501000364126051
biokurs19-16,1,10,5,8,5,2,1.509,0,8,89792,91301,93979,-0.500450528733327,0.58985576978573,0.695199150257923,0.500450528733327,0.500499732559068
biokurs19-16,1,11,6,4,4,2,1.465,1,6,99788,101253,103455,0.499050181728845,0.590739450460406,0.696240649020167,0.500949818271155,0.501501897145814
biokurs19-16,1,12,2,7,2,1,1.703,1,7,108348,110051,112550,0.498051618860118,0.590974334066648,0.696517480903202,0.501948381139882,0.500900337438889
biokurs19-16,1,13,8,3,3,2,0.993,1,8,116675,117668,120713,0.498550905955311,0.590708989373129,0.696204747833681,0.501449094044689,0.500949818271155
biokurs19-16,1,14,1,7,1,1,1.037,1,7,125024,126061,128386,0.49900143388978,0.59070934630433,0.696205168509853,0.50099856611022,0.501400955349484
biokurs19-16,1,15,4,8,4,1,1.148,1,8,133452,134600,137400,0.498551790400073,0.591003375949411,0.696551709426941,0.501448209599927,0.501450892060519
biokurs19-16,1,16,3,7,3,1,1.213,1,7,142457,143670,146068,0.498053411986219,0.591563088765982,0.697211382340898,0.501946588013781,0.501902473864483
biokurs19-16,1,17,1,2,2,2,1.133,1,1,150487,151620,153849,0.497555023090754,0.591616268953934,0.697274060072249,0.502444976909246,0.501496503098322
biokurs19-16,1,18,8,1,1,2,0.976,1,8,159097,160073,162630,0.498001074644121,0.59162232452195,0.697281197114819,0.501998925355879,0.501952868099292
biokurs19-16,1,19,5,3,5,1,1.397,1,3,167378,168775,171914,0.499098222505581,0.591266410282094,0.696861719524217,0.500901777494419,0.502443188654199
