block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	2	1255	0	2698	1857	EH	k_click_cut.wav	7745	9000	11618
3	2	7_4	4	1	1316	0	2608	1510	GD	p_cut.wav	16263	17579	19805
3	3	2_8	2	1	1575	1	2443	1584	BH	b_sh_cut.wav	24294	25869	27914
3	4	8_1	1	1	1653	0	3440	1642	HA	k_asp_cut.wav	33397	35050	37057
3	5	2_6	2	1	1658	1	3569	2304	BF	b_sh_cut.wav	42647	44305	46981
3	6	3_5	5	2	1925	1	2316	2549	CE	k_click_cut.wav	51314	53239	55884
3	7	6_4	4	2	1439	1	1892	2509	FD	p_cut.wav	59796	61235	64324
3	8	3_1	1	2	1268	1	2990	2704	CA	k_asp_cut.wav	69339	70607	74066
3	9	7_3	3	1	1425	0	3332	2016	GC	g_sl_cut.wav	79441	80866	83476
3	10	2_3	2	1	1145	1	3374	1421	BC	b_sh_cut.wav	88870	90015	92303
3	11	3_4	4	2	1383	1	3271	998	CD	p_cut.wav	97585	98968	100609
3	12	3_8	3	1	1336	1	2872	2358	CH	g_sl_cut.wav	105506	106842	109880
3	13	7_1	1	2	1272	1	2274	2675	GA	k_asp_cut.wav	114170	115442	118873
3	14	5_1	5	2	1364	0	2874	2260	EA	k_click_cut.wav	123766	125130	128040
3	15	2_7	2	1	1099	1	2301	1333	BG	b_sh_cut.wav	132366	133465	135718
3	16	1_7	1	1	976	1	3221	1626	AG	k_asp_cut.wav	140966	141942	144615
3	17	3_1	3	2	1475	0	2863	1426	CA	g_sl_cut.wav	149497	150972	152949
3	18	5_6	5	1	1256	1	2873	2253	EF	k_click_cut.wav	157845	159101	162113
3	19	4_7	4	1	1255	1	3052	2482	DG	p_cut.wav	167180	168435	171676
3	20	3_2	2	2	1308	1	3162	1588	CB	b_sh_cut.wav	176854	178162	180453
3	21	4_8	4	1	1337	1	1752	1124	DH	p_cut.wav	184226	185563	187385
3	22	1_6	1	2	1697	0	3057	1346	AF	k_asp_cut.wav	192465	194162	195838
3	23	4_5	5	2	1400	1	2548	1989	DE	k_click_cut.wav	200400	201800	204410
3	24	5_1	1	2	1789	1	2286	1211	EA	k_asp_cut.wav	208707	210496	211934
3	25	5_3	3	2	1937	1	3788	1869	EC	g_sl_cut.wav	217747	219684	221659
3	26	2_1	2	2	1752	0	2685	2175	BA	b_sh_cut.wav	226369	228121	230569
3	27	1_4	1	2	1839	0	3164	1982	AD	k_asp_cut.wav	235754	237593	239763
3	28	8_3	3	2	1535	1	3050	2563	HC	g_sl_cut.wav	244832	246367	249411
3	29	6_5	5	2	1586	1	3082	2168	FE	k_click_cut.wav	254517	256103	258705
3	30	1_4	4	1	1247	0	3015	1850	AD	p_cut.wav	263748	264995	267631
3	31	8_5	5	2	859	1	3282	1968	HE	k_click_cut.wav	272940	273799	276923
3	32	3_2	3	2	1622	0	2760	1600	CB	g_sl_cut.wav	281698	283320	285319
3	33	2_4	4	2	1818	1	2516	2350	BD	p_cut.wav	289863	291681	294247
3	34	7_2	2	2	1625	1	4089	2258	GB	b_sh_cut.wav	300360	301985	304662
3	35	4_3	4	1	1271	1	2720	1861	DC	p_cut.wav	309409	310680	313296
3	36	1_2	2	1	1400	0	3929	2011	AB	b_sh_cut.wav	319240	320640	323277
3	37	3_6	3	1	1636	1	3043	1823	CF	g_sl_cut.wav	328345	329981	332192
3	38	5_3	5	1	1255	1	2398	1933	EC	k_click_cut.wav	336608	337863	340568
3	39	3_5	3	1	1683	1	2097	1733	CE	g_sl_cut.wav	344680	346363	348457
3	40	1_3	1	1	1513	1	2192	2140	AC	k_asp_cut.wav	352668	354181	356829
