block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
4	1	4_3	4	1	1583	1	2874	2350	LK	n_velar_cut.wav	7935	9518	12326
4	2	3_8	3	2	1009	0	2274	1211	KP	r_dent_cut.wav	16621	17630	19845
4	3	1_5	1	2	1235	0	3015	2509	IM	n_alv_cut.wav	24903	26138	29427
4	4	2_7	2	1	1878	1	3569	2704	JO	n_palat_cut.wav	35039	36917	39756
4	5	6_1	1	0	0	2	2301	1989	NI	n_alv_cut.wav	44082	0	48090
4	6	4_7	4	1	1304	1	3162	2253	LO	n_velar_cut.wav	53263	54567	57527
4	7	7_2	2	2	1511	1	2990	1421	OJ	n_palat_cut.wav	62531	64042	65975
4	8	8_1	1	1	1154	0	2516	2549	PI	n_alv_cut.wav	70502	71656	75068
4	9	3_4	3	1	1768	1	2398	2258	KL	r_dent_cut.wav	79486	81254	83755
4	10	3_5	5	1	1999	0	3282	998	KM	r_dent_trill_cut.wav	89078	91077	92113
4	11	8_2	2	2	1683	1	3052	2304	PJ	n_palat_cut.wav	97189	98872	101507
4	12	5_3	3	1	1057	0	2608	2168	MK	r_dent_cut.wav	106132	107189	110314
4	13	1_2	2	1	1895	0	3082	1968	IJ	n_palat_cut.wav	115424	117319	119412
4	14	5_1	5	2	1012	0	2685	2563	MI	r_dent_trill_cut.wav	124111	125123	128700
4	15	4_3	3	2	1651	1	1892	2175	LK	r_dent_cut.wav	132616	134267	136810
4	16	6_5	5	1	1930	0	3440	2011	NM	r_dent_trill_cut.wav	142271	144201	146299
4	17	8_4	4	2	1354	1	3050	1600	PL	n_velar_cut.wav	151374	152728	154991
4	18	6_2	2	1	1367	0	2720	1857	NJ	n_palat_cut.wav	159738	161105	163639
4	19	3_1	3	1	1560	1	2286	2016	KI	r_dent_cut.wav	167944	169504	171976
4	20	5_2	2	1	1675	0	3788	2482	MJ	n_palat_cut.wav	177784	179459	182308
4	21	6_3	3	2	1649	1	2097	1850	NK	r_dent_cut.wav	186422	188071	190299
4	22	4_8	4	1	1050	1	3271	2675	LP	n_velar_cut.wav	195596	196646	200315
4	23	7_5	5	1	1781	0	2443	2260	OM	r_dent_trill_cut.wav	204777	206558	209056
4	24	1_6	1	2	1459	0	3221	1933	IN	n_alv_cut.wav	214302	215761	218275
4	25	2_4	4	1	1707	0	3164	1823	JL	n_velar_cut.wav	223454	225161	227303
4	26	1_5	5	1	1825	0	2873	1982	IM	r_dent_trill_cut.wav	232194	234019	236191
4	27	5_4	4	2	1088	1	3332	1510	ML	n_velar_cut.wav	241542	242630	245070
4	28	1_2	1	1	1775	1	3057	1333	IJ	n_alv_cut.wav	250156	251931	253516
4	29	5_8	5	1	1241	1	2548	1426	MP	r_dent_trill_cut.wav	258091	259332	261538
4	30	3_6	3	1	1755	1	3043	2358	KN	r_dent_cut.wav	266604	268359	271003
4	31	2_5	5	0	0	2	3929	1642	JM	r_dent_trill_cut.wav	276948	0	280616
4	32	4_5	4	1	857	1	2192	1861	LM	n_velar_cut.wav	284829	285686	288728
4	33	3_1	1	2	1317	1	2863	1584	KI	n_alv_cut.wav	293607	294924	297216
4	34	8_3	3	2	1585	1	2872	1626	PK	r_dent_cut.wav	302113	303698	305756
4	35	6_4	4	2	1104	1	2698	1346	NL	n_velar_cut.wav	310473	311577	313831
4	36	7_1	1	2	1352	1	4089	1124	OI	n_alv_cut.wav	319935	321287	323085
4	37	2_4	2	1	1539	1	3374	2140	JL	n_palat_cut.wav	328482	330021	332635
4	38	4_1	1	2	1233	1	2760	1733	LI	n_alv_cut.wav	337415	338648	341170
4	39	2_3	2	2	1880	0	2316	1588	JK	n_palat_cut.wav	345505	347385	349114
4	40	8_5	5	2	930	1	1752	1869	PM	r_dent_trill_cut.wav	352887	353817	356773
