block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	1	1764	1	3221	2549	ac	norm_s.wav	15812	17576	20410
1	2	2_3	3	1	1790	0	3332	1857	bc	norm_a.wav	25794	27584	29698
1	3	2_1	1	1	1683	0	3374	1333	ba	norm_s.wav	35117	36800	38495
1	4	2_1	1	2	1083	1	2097	1588	ba	norm_s.wav	42621	43704	46250
1	5	1_3	3	1	1620	0	2685	2175	ac	norm_a.wav	50969	52589	55178
1	6	3_1	3	2	1361	0	3162	1510	ca	norm_a.wav	60387	61748	63954
1	7	2_3	2	0	0	2	3164	2016	bc	norm_d.wav	69149	0	73200
1	8	2_3	2	1	990	1	3440	2563	bc	norm_d.wav	78686	79676	83288
1	9	1_2	2	2	1505	1	2990	1584	ab	norm_d.wav	88317	89822	91949
1	10	1_3	1	1	1140	1	1752	1346	ac	norm_s.wav	95739	96879	99132
1	11	3_2	2	2	916	1	3569	1861	cb	norm_d.wav	104737	105653	108628
1	12	1_2	1	1	1526	1	2398	998	ab	norm_s.wav	113066	114592	116105
1	13	3_1	3	1	1002	1	2720	1421	ca	norm_a.wav	120869	121871	124329
1	14	2_1	2	1	1094	1	4089	2253	ba	norm_d.wav	130458	131552	134741
1	15	3_2	2	2	953	1	3788	1211	cb	norm_d.wav	140558	141511	143820
1	16	3_2	3	1	1076	1	2760	2482	cb	norm_a.wav	148611	149687	153131
1	17	2_3	3	2	1169	1	2863	1124	bc	norm_a.wav	158034	159203	161194
1	18	1_2	2	2	1168	1	2608	1869	ab	norm_d.wav	165840	167008	169740
1	19	1_3	3	2	1014	1	3043	1850	ac	norm_a.wav	174815	175829	178701
1	20	3_2	3	1	971	1	2301	2011	cb	norm_a.wav	183034	184005	187083
1	21	3_1	1	2	1014	1	3082	1733	ca	norm_s.wav	192196	193210	195965
1	22	3_1	1	1	1321	0	2873	1823	ca	norm_s.wav	200867	202188	204736
1	23	2_1	2	1	1250	1	2872	2350	ba	norm_d.wav	209647	210897	214043
1	24	1_2	1	1	1205	1	2286	2140	ab	norm_s.wav	218361	219566	222534
