block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	2	1243	1	2990	2011	df	norm_f.wav	14912	16155	18947
2	2	3_1	3	1	873	1	2720	2563	fd	norm_f.wav	23690	24563	28301
2	3	2_3	3	1	788	0	3082	2140	ef	norm_f.wav	33404	34192	37580
2	4	3_2	2	2	1423	1	3043	1861	fe	norm_e.wav	42734	44157	46619
2	5	2_1	2	1	1003	1	3164	2350	ed	norm_e.wav	51807	52810	56194
2	6	3_2	2	2	1361	1	2301	1823	fe	norm_e.wav	60529	61890	64385
2	7	2_3	2	1	879	1	4089	1850	ef	norm_e.wav	70502	71381	74381
2	8	1_3	1	1	1105	1	1752	1733	df	norm_k.wav	78234	79339	81999
2	9	3_2	3	1	828	1	2872	1869	fe	norm_f.wav	86905	87733	90803
2	10	2_3	2	1	905	1	2398	1510	ef	norm_e.wav	95233	96138	98779
2	11	1_2	1	1	1049	1	3162	2253	de	norm_k.wav	103966	105015	108241
2	12	2_1	2	1	745	1	2685	2016	ed	norm_e.wav	112957	113702	117006
2	13	1_3	3	2	1075	1	2608	1124	df	norm_f.wav	121649	122724	124799
2	14	3_1	1	2	1105	1	2097	1857	fd	norm_k.wav	128923	130028	132833
2	15	1_2	1	1	1060	1	2873	1333	de	norm_k.wav	137734	138794	141095
2	16	2_1	1	2	870	1	2760	2482	ed	norm_k.wav	145889	146759	150395
2	17	1_3	1	1	725	1	2286	1584	df	norm_k.wav	154717	155442	158332
2	18	1_2	2	2	856	1	3569	1211	de	norm_e.wav	163935	164791	167195
2	19	3_1	3	1	1022	1	3221	2175	fd	norm_f.wav	172439	173461	176644
2	20	1_2	2	2	932	1	3332	998	de	norm_e.wav	182002	182934	185035
2	21	3_1	1	2	844	1	2863	1588	fd	norm_k.wav	189935	190779	193560
2	22	3_2	3	1	1018	1	3788	1346	fe	norm_f.wav	199378	200396	202754
2	23	2_3	3	2	816	1	3374	1421	ef	norm_f.wav	208149	208965	211597
2	24	2_1	1	2	1075	1	3440	2549	ed	norm_k.wav	217067	218142	221660
