block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	1	773	0	3043	1584	df	norm_f.wav	16857	17630	20470
2	2	3_1	3	1	952	1	3162	1733	fd	norm_f.wav	25665	26617	29453
2	3	2_3	3	2	1027	1	3440	998	ef	norm_f.wav	34928	35955	37953
2	4	3_2	2	2	1295	1	2286	2350	fe	norm_k.wav	42292	43587	46673
2	5	2_1	2	2	1061	0	3374	2549	ed	norm_k.wav	52081	53142	56673
2	6	3_2	2	1	1261	0	2863	2011	fe	norm_k.wav	61572	62833	65620
2	7	2_3	2	1	1284	1	2097	1124	ef	norm_k.wav	69740	71024	72901
2	8	1_3	1	1	1254	1	3082	1861	df	norm_e.wav	78027	79281	81923
2	9	3_2	3	1	1462	1	3221	2016	fe	norm_f.wav	87167	88629	91212
2	10	2_3	2	1	976	1	3788	1510	ef	norm_k.wav	97035	98011	100574
2	11	1_2	1	2	1599	0	3569	2482	de	norm_e.wav	106168	107767	110681
2	12	2_1	2	1	1020	1	2872	1588	ed	norm_k.wav	115589	116609	119205
2	13	1_3	3	2	887	1	3164	2253	df	norm_f.wav	124399	125286	128705
2	14	3_1	1	2	1134	1	2990	1333	fd	norm_e.wav	133726	134860	137086
2	15	1_2	1	1	1373	1	2720	1823	de	norm_e.wav	141841	143214	145711
2	16	2_1	1	2	1264	1	1752	1850	ed	norm_e.wav	149491	150755	153372
2	17	1_3	1	1	899	1	2685	1346	df	norm_e.wav	158092	158991	161470
2	18	1_2	2	2	1117	1	2873	1857	de	norm_k.wav	166381	167498	170265
2	19	3_1	3	1	1281	1	2301	2563	fd	norm_f.wav	174594	175875	179189
2	20	1_2	2	2	713	1	4089	1421	de	norm_k.wav	185316	186029	188782
2	21	3_1	1	2	969	1	2398	2175	fd	norm_e.wav	193210	194179	197421
2	22	3_2	3	1	795	1	2608	2140	fe	norm_f.wav	202055	202850	206220
2	23	2_3	3	2	816	1	2760	1211	ef	norm_f.wav	211008	211824	214243
2	24	2_1	1	1	1316	0	3332	1869	ed	norm_e.wav	219598	220914	223502
