block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	0	0	2	3221	998	ac	norm_d.wav	28653	0	31685
1	2	2_3	3	1	1469	0	2872	1346	bc	norm_s.wav	36594	38063	39985
1	3	2_1	1	2	1036	1	3569	2140	ba	norm_d.wav	45592	46628	49780
1	4	2_1	1	2	1077	1	3043	1333	ba	norm_d.wav	54851	55928	58208
1	5	1_3	3	1	1540	0	2608	1861	ac	norm_s.wav	62850	64390	66737
1	6	3_1	3	2	1037	0	3082	1584	ca	norm_s.wav	71859	72896	75478
1	7	2_3	2	1	1371	1	3332	2350	bc	norm_a.wav	80843	82214	85229
1	8	2_3	2	1	1032	1	1752	1510	bc	norm_a.wav	89015	90047	92557
1	9	1_2	2	2	861	1	3374	1823	ab	norm_a.wav	97955	98816	101803
1	10	1_3	1	1	1101	1	2863	1124	ac	norm_d.wav	106695	107796	109873
1	11	3_2	2	2	1068	1	3162	2016	cb	norm_a.wav	115062	116130	119100
1	12	1_2	1	2	1271	0	4089	1211	ab	norm_d.wav	125224	126495	128463
1	13	3_1	3	2	1164	0	3788	2011	ca	norm_s.wav	134291	135455	138331
1	14	2_1	2	1	1775	1	2685	2482	ba	norm_a.wav	143039	144814	147570
1	15	3_2	2	2	740	1	2301	2563	cb	norm_a.wav	151907	152647	156502
1	16	3_2	3	2	850	0	2720	1421	cb	norm_s.wav	161261	162111	164712
1	17	2_3	3	1	748	0	2990	2175	bc	norm_s.wav	169732	170480	173934
1	18	1_2	2	1	1080	0	2286	1857	ab	norm_a.wav	178246	179326	182150
1	19	1_3	3	2	1009	1	3164	2549	ac	norm_s.wav	187342	188351	191927
1	20	3_2	3	1	1117	1	2398	1588	cb	norm_s.wav	196361	197478	199984
1	21	3_1	1	2	1187	1	2097	1869	ca	norm_d.wav	204111	205298	208016
1	22	3_1	1	2	894	1	3440	2253	ca	norm_d.wav	213488	214382	217768
1	23	2_1	2	2	1188	0	2873	1850	ba	norm_a.wav	222673	223861	226550
1	24	1_2	1	2	1559	0	2760	1733	ab	norm_d.wav	231345	232904	235101
