block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	1_3	3	1	1263	0	3082	1124	df	norm_e.wav	16055	17318	19225
2	2	3_1	3	2	1367	0	3440	2482	fd	norm_e.wav	24702	26069	29243
2	3	2_3	3	2	1500	1	2608	1510	ef	norm_e.wav	33891	35391	37452
2	4	3_2	2	2	1143	1	3788	1211	fe	norm_f.wav	43292	44435	46533
2	5	2_1	2	1	1278	1	2398	2175	ed	norm_f.wav	50962	52240	55178
2	6	3_2	2	2	987	1	1752	1857	fe	norm_f.wav	58977	59964	62880
2	7	2_3	2	2	1077	0	2863	2140	ef	norm_f.wav	67788	68865	71984
2	8	1_3	1	1	1709	1	3332	2350	df	norm_k.wav	77358	79067	81755
2	9	3_2	3	1	1409	1	2760	1850	fe	norm_e.wav	86547	87956	90435
2	10	2_3	2	2	1219	0	4089	2253	ef	norm_f.wav	96556	97775	100839
2	11	1_2	1	1	1446	1	2873	2563	de	norm_k.wav	105761	107207	110370
2	12	2_1	2	1	1212	1	3162	2011	ed	norm_f.wav	115571	116783	119618
2	13	1_3	3	2	1473	1	2872	1733	df	norm_e.wav	124521	125994	128301
2	14	3_1	1	2	1301	1	2286	2549	fd	norm_k.wav	132616	133917	137197
2	15	1_2	1	2	1328	0	2720	1421	de	norm_k.wav	141950	143278	145430
2	16	2_1	1	1	1007	0	3221	998	ed	norm_k.wav	150692	151699	153728
2	17	1_3	1	1	1608	1	3569	1346	df	norm_k.wav	159340	160948	162716
2	18	1_2	2	2	1562	1	2685	2016	de	norm_f.wav	167437	168999	171487
2	19	3_1	3	1	1419	1	3374	1861	fd	norm_e.wav	176907	178326	180812
2	20	1_2	2	2	1103	1	2990	1333	de	norm_f.wav	185843	186946	189225
2	21	3_1	1	2	1133	1	3164	1823	fd	norm_k.wav	194418	195551	198275
2	22	3_2	3	1	1326	1	2301	1588	fe	norm_e.wav	202615	203941	206241
2	23	2_3	3	1	1408	0	3043	1869	ef	norm_e.wav	211318	212726	215223
2	24	2_1	1	2	1178	1	2097	1584	ed	norm_k.wav	219353	220531	222978
