block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
1	1	1_3	1	0	0	2	2990	1857	ac	norm_d.wav	19718	0	23606
1	2	2_3	3	1	1109	0	2720	998	bc	norm_s.wav	28352	29461	31380
1	3	2_1	1	2	1347	1	2685	2011	ba	norm_d.wav	36101	37448	40143
1	4	2_1	1	2	1495	1	3164	1211	ba	norm_d.wav	45346	46841	48593
1	5	1_3	3	1	1519	0	3332	1584	ac	norm_s.wav	53964	55483	57582
1	6	3_1	3	2	1617	0	2608	1333	ca	norm_s.wav	62223	63840	65581
1	7	2_3	2	1	1544	1	1752	2175	bc	norm_a.wav	69367	70911	73590
1	8	2_3	2	1	992	1	2097	1861	bc	norm_a.wav	77712	78704	81625
1	9	1_2	2	2	1414	1	3221	1823	ab	norm_a.wav	86885	88299	90737
1	10	1_3	1	1	1450	1	2760	1869	ac	norm_d.wav	95524	96974	99416
1	11	3_2	2	2	1592	1	3440	1850	cb	norm_a.wav	104887	106479	108764
1	12	1_2	1	1	1558	1	3788	2253	ab	norm_d.wav	114585	116143	118866
1	13	3_1	3	1	1611	1	2873	1588	ca	norm_s.wav	123770	125381	127385
1	14	2_1	2	1	1297	1	3082	1421	ba	norm_a.wav	132495	133792	135951
1	15	3_2	2	2	1167	1	2863	1124	cb	norm_a.wav	140852	142019	144013
1	16	3_2	3	2	1286	0	3569	1510	cb	norm_s.wav	149608	150894	153148
1	17	2_3	3	2	1095	1	3374	2016	bc	norm_s.wav	158546	159641	162587
1	18	1_2	2	2	1707	1	2872	2549	ab	norm_a.wav	167494	169201	172070
1	19	1_3	3	1	1782	0	2398	1346	ac	norm_s.wav	176503	178285	179884
1	20	3_2	3	2	1556	0	3043	2482	cb	norm_s.wav	184964	186520	189469
1	21	3_1	1	1	1335	0	4089	2563	ca	norm_d.wav	195593	196928	200184
1	22	3_1	1	2	1381	1	2301	2350	ca	norm_d.wav	204522	205903	208920
1	23	2_1	2	1	1343	1	2286	2140	ba	norm_a.wav	213240	214583	217427
1	24	1_2	1	1	1566	1	3162	1733	ab	norm_d.wav	222616	224182	226386
