block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
2	1	8_3	3	1	1176	0	3164	2253	hc	i.wav	8216	9392	12483
2	2	1_2	2	2	1370	1	2872	2563	ab	o.wav	17361	18731	21966
2	3	7_1	1	2	1449	1	4089	1626	ga	u.wav	28079	29528	31731
2	4	4_5	5	1	1269	0	2516	1426	de	a_uml.wav	36266	37535	39709
2	5	3_2	2	2	1259	1	3271	1823	cb	o.wav	45004	46263	48853
2	6	1_6	1	1	1310	1	2274	1333	af	u.wav	53145	54455	56505
2	7	4_3	4	2	1381	0	3057	2549	dc	a_low.wav	61590	62971	66166
2	8	7_2	2	2	1120	1	3043	2509	gb	o.wav	71229	72349	75762
2	9	5_8	5	1	977	1	2398	998	eh	a_uml.wav	80184	81161	83193
2	10	6_3	3	2	1311	1	3221	1421	fc	i.wav	88439	89750	91883
2	11	6_2	2	2	984	1	3282	1124	fb	o.wav	97193	98177	100332
2	12	3_5	3	1	1221	1	3788	2011	ce	i.wav	106144	107365	110197
2	13	1_8	1	1	1261	1	2097	1211	ah	u.wav	114319	115580	117575
2	14	3_4	3	1	1489	1	3929	2258	cd	i.wav	123529	125018	127831
2	15	4_6	4	2	1623	0	3332	1989	df	a_low.wav	133190	134813	137198
2	16	4_2	2	2	978	1	2720	2675	db	o.wav	141929	142907	146648
2	17	5_4	4	1	1008	0	2443	2140	ed	a_low.wav	151110	152118	155287
2	18	2_5	5	2	940	1	3569	1982	be	a_uml.wav	160876	161816	164871
2	19	5_3	3	2	1337	1	3162	2016	ec	i.wav	170052	171389	174096
2	20	3_5	5	2	943	1	2698	2482	ce	a_uml.wav	178814	179757	183327
2	21	6_1	1	2	1096	1	1892	1850	fa	u.wav	187235	188331	191104
2	22	4_7	4	2	1106	0	2874	1933	dg	a_low.wav	196004	197110	199951
2	23	3_8	3	1	1725	1	2873	2304	ch	i.wav	204839	206564	209176
2	24	1_5	1	1	1071	1	2192	1584	ae	u.wav	213384	214455	216989
2	25	2_3	2	1	1019	1	2301	1588	bc	o.wav	221316	222335	224922
2	26	5_2	5	1	790	1	2608	2260	eb	a_uml.wav	229552	230342	233825
2	27	8_2	2	2	851	1	3050	1510	hb	o.wav	238900	239751	242427
2	28	3_1	1	2	976	1	2286	1346	ca	u.wav	246741	247717	250103
2	29	6_5	5	2	659	1	1752	2350	fe	a_uml.wav	253869	254528	258236
2	30	1_3	1	1	967	1	2316	1733	ac	u.wav	262576	263543	266348
2	31	4_2	4	1	1257	1	3082	1600	db	a_low.wav	271448	272705	275068
2	32	5_7	5	1	1178	1	2685	1861	eg	a_uml.wav	279780	280958	283667
2	33	6_4	4	2	1557	1	2990	1642	fd	a_low.wav	288672	290229	292337
2	34	2_8	2	1	991	1	2863	1857	bh	o.wav	297221	298212	301103
2	35	8_4	4	2	1521	1	2548	2168	hd	a_low.wav	305670	307191	309859
2	36	5_6	5	1	1139	1	2760	2175	ef	a_uml.wav	314647	315786	318844
2	37	1_3	3	1	1381	0	3015	2704	ac	i.wav	323880	325261	328599
2	38	1_2	1	1	991	1	3052	2358	ab	u.wav	333677	334668	338067
2	39	3_6	3	1	1763	1	3374	1968	cf	i.wav	343457	345220	347437
2	40	2_4	4	2	1496	1	3440	1869	bd	a_low.wav	352892	354388	356778
